,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
18,18,2021-11-22,@,CLE,W,117,112,116.5,111.5,100.5,.189,.368,.568,44.2,71.1,6.0,12.2,,.532,8.0,17.0,.168,,.462,10.2,70.8,.280
19,19,2021-11-24,@,BOS,W,123,104,127.9,108.1,96.2,.353,.412,.626,52.6,67.4,8.3,9.3,,.588,9.2,25.0,.271,,.434,9.6,72.7,.275
20,20,2021-11-27,,PHO,L,107,113,106.4,112.4,100.5,.250,.274,.574,53.4,59.5,7.0,9.3,,.542,17.7,25.0,.190,,.516,10.6,77.1,.196
21,21,2021-11-30,,NYK,W,112,110,120.1,117.9,93.3,.294,.329,.583,47.5,65.9,7.5,11.9,,.529,8.6,22.0,.259,,.544,9.4,74.4,.121
22,22,2021-12-03,,MIN,W,110,105,110.6,105.6,99.5,.539,.303,.585,48.2,72.2,4.0,7.8,,.513,15.3,20.0,.421,,.457,12.7,68.0,.215
23,23,2021-12-04,,CHI,L,107,111,107.4,111.4,99.6,.081,.225,.465,53.9,60.9,8.0,10.9,,.450,4.2,27.3,.063,,.535,8.4,85.1,.221
24,24,2021-12-07,@,DAL,W,102,99,111.8,108.6,91.2,.157,.313,.575,56.2,66.7,3.3,9.1,,.554,11.9,21.6,.120,,.450,3.9,80.8,.200
25,25,2021-12-08,@,HOU,L,104,114,108.9,119.3,95.5,.348,.371,.507,53.7,51.4,7.3,7.5,,.438,11.2,32.6,.292,,.580,12.2,76.9,.247
26,26,2021-12-10,@,ATL,W,113,105,113.6,105.6,99.4,.172,.247,.565,45.6,56.5,9.1,11.7,,.527,11.5,21.4,.161,,.452,11.8,66.7,.213
27,27,2021-12-12,@,DET,W,116,104,109.5,98.2,105.9,.287,.322,.592,51.8,68.3,7.6,10.9,,.534,14.8,20.0,.264,,.500,16.0,81.4,.130
28,28,2021-12-14,,TOR,W,131,129,121.8,119.9,97.4,.223,.379,.579,59.4,56.0,6.5,9.4,,.553,12.4,40.4,.165,,.543,9.6,75.9,.143
29,29,2021-12-16,,PHI,W,114,105,115.2,106.1,99.0,.180,.258,.594,55.8,47.7,4.0,5.5,,.556,12.7,23.3,.169,,.494,8.4,88.4,.191
30,30,2021-12-18,,ORL,L,93,100,92.8,99.8,100.2,.078,.451,.441,50.5,61.5,8.0,12.7,,.426,12.4,29.6,.059,,.468,13.8,74.5,.128
31,31,2021-12-25,@,LAL,W,122,115,117.6,110.8,103.7,.303,.360,.605,46.6,72.1,5.8,14.8,,.562,9.0,14.6,.247,,.469,10.7,74.5,.260
32,32,2021-12-27,@,LAC,W,124,108,124.7,108.6,99.5,.182,.386,.652,51.1,62.0,7.0,13.3,,.642,12.0,20.0,.125,,.454,9.2,70.2,.206
33,33,2021-12-30,,PHI,L,102,110,105.2,113.4,97.0,.333,.333,.549,54.7,56.8,4.1,13.2,,.500,15.5,29.3,.259,,.485,6.0,74.1,.130
34,34,2022-01-01,,LAC,L,116,120,114.6,118.6,101.2,.258,.340,.537,58.8,61.9,8.9,4.0,,.490,11.5,34.0,.216,,.570,9.1,85.1,.256
35,35,2022-01-03,,MEM,L,104,118,109.0,123.7,95.4,.317,.378,.557,35.1,75.7,10.5,14.9,,.506,11.4,17.4,.256,,.520,9.7,52.1,.118
36,36,2022-01-05,@,IND,W,129,121,130.2,122.2,99.0,.337,.244,.653,53.5,57.1,13.1,9.3,,.599,10.0,25.7,.302,,.579,13.7,80.6,.317
37,37,2022-01-07,,MIL,L,109,121,112.9,125.4,96.5,.217,.293,.541,52.1,54.8,8.3,9.8,,.489,9.0,30.4,.207,,.542,8.7,72.9,.177
38,38,2022-01-09,,SAS,W,121,119,106.7,105.0,102.7,.224,.286,.562,55.6,55.3,7.1,10.7,,.520,16.3,28.9,.194,,.491,11.5,77.8,.131
39,39,2022-01-10,@,POR,L,108,114,110.7,116.9,97.5,.165,.352,.553,47.2,54.8,9.2,12.5,,.527,13.3,25.0,.132,,.552,11.8,73.2,.221
40,40,2022-01-12,@,CHI,W,138,112,139.2,113.0,99.1,.322,.368,.695,53.9,71.4,11.1,7.8,,.661,8.3,21.9,.264,,.537,15.2,77.3,.309
41,41,2022-01-13,,OKC,L,109,130,114.6,136.7,95.1,.224,.327,.506,56.8,39.0,7.4,23.9,,.454,10.0,42.0,.204,,.626,9.2,76.3,.176
42,42,2022-01-15,,NOP,W,120,105,127.6,111.6,94.1,.202,.321,.656,55.7,65.2,5.3,8.9,,.619,13.3,28.1,.190,,.511,10.1,74.5,.184
43,43,2022-01-17,@,CLE,L,107,114,112.6,120.0,95.0,.217,.361,.588,46.7,65.9,11.6,8.2,,.566,13.3,20.0,.157,,.586,14.3,77.1,.235
44,44,2022-01-19,@,WAS,W,119,118,121.6,120.6,97.8,.225,.281,.608,47.4,48.9,5.1,7.0,,.573,10.9,20.6,.191,,.535,10.7,69.0,.302
45,45,2022-01-21,@,SAS,W,117,102,123.1,107.3,95.1,.120,.250,.556,52.0,50.0,3.2,7.6,,.525,6.2,26.7,.120,,.432,5.4,71.9,.211
46,46,2022-01-23,@,MIN,L,125,136,124.1,135.0,100.7,.158,.400,.615,56.5,56.3,4.0,1.7,,.584,14.3,37.2,.147,,.598,7.9,76.2,.283
47,47,2022-01-25,,LAL,L,96,106,102.0,112.6,94.2,.250,.307,.491,62.1,54.1,5.3,3.9,,.460,15.6,39.1,.170,,.539,7.9,87.8,.112
48,48,2022-01-26,,DEN,L,118,124,116.5,122.4,101.3,.295,.330,.593,44.2,60.5,5.9,5.7,,.557,10.8,14.3,.227,,.556,11.4,72.7,.281
49,49,2022-01-29,@,GSW,L,106,110,110.5,114.7,95.9,.214,.286,.494,48.6,53.8,7.3,18.9,,.454,8.5,31.6,.173,,.480,8.6,68.0,.163
50,50,2022-02-01,@,PHO,L,111,121,117.5,128.0,94.5,.259,.494,.615,47.1,62.5,7.4,2.2,,.593,10.9,16.7,.185,,.625,14.3,79.4,.342
51,51,2022-02-02,@,SAC,L,101,112,109.5,121.4,92.3,.167,.298,.560,45.5,53.7,7.6,23.5,,.536,12.6,23.3,.131,,.516,9.8,66.7,.172
52,52,2022-02-04,@,UTA,L,102,125,106.6,130.6,95.7,.111,.343,.491,45.7,61.0,10.4,4.3,,.475,8.0,28.1,.081,,.665,14.9,74.3,.141
53,53,2022-02-06,@,DEN,L,104,124,106.0,126.4,98.1,.253,.471,.538,39.6,66.7,8.2,14.5,,.506,9.4,15.4,.184,,.574,8.8,71.8,.170
54,54,2022-02-08,,BOS,L,91,126,92.5,128.1,98.4,.131,.364,.434,43.5,57.9,6.1,7.8,,.434,11.0,26.8,.051,,.626,11.7,69.4,.132
55,55,2022-02-10,@,WAS,L,112,113,121.9,123.0,91.9,.333,.345,.581,50.6,48.7,6.5,5.6,,.524,9.4,27.9,.286,,.571,10.6,75.0,.188
56,56,2022-02-12,@,MIA,L,111,115,111.9,116.0,99.2,.237,.430,.541,44.1,38.1,12.1,3.8,,.516,7.2,17.6,.161,,.561,13.7,76.2,.280
57,57,2022-02-14,,SAC,W,109,85,108.2,84.4,100.7,.179,.310,.602,53.3,58.1,7.0,9.1,,.565,15.0,15.8,.167,,.394,15.5,79.6,.156
58,58,2022-02-16,@,NYK,W,111,106,118.6,113.3,93.6,.235,.347,.513,53.7,48.8,5.3,2.4,,.495,7.7,32.0,.143,,.529,8.8,77.8,.188
59,59,2022-02-17,,WAS,L,103,117,108.4,123.1,95.0,.270,.427,.517,52.5,52.8,6.3,8.5,,.483,13.1,33.3,.191,,.627,14.3,77.1,.157
60,60,2022-02-24,,BOS,L,106,129,103.2,125.6,102.7,.298,.309,.498,44.2,64.1,7.8,9.3,,.452,8.6,16.7,.223,,.641,11.8,78.9,.235
61,61,2022-02-26,@,MIL,W,126,123,124.5,121.6,101.2,.359,.370,.591,48.2,54.5,6.9,12.5,,.549,6.2,23.5,.272,,.628,12.9,87.5,.321
62,62,2022-02-28,,TOR,L,97,133,95.9,131.5,101.1,.279,.407,.502,48.9,69.7,4.0,8.2,,.453,18.6,31.1,.221,,.606,9.9,66.0,.131
63,63,2022-03-01,@,TOR,L,108,109,114.0,115.0,94.7,.226,.298,.585,43.5,50.0,3.2,7.5,,.560,11.5,17.9,.167,,.494,11.5,65.2,.222
64,64,2022-03-03,,MIA,L,107,113,112.6,118.9,95.0,.265,.373,.577,46.2,61.5,5.3,10.6,,.542,12.3,18.9,.205,,.584,12.7,82.1,.299
65,65,2022-03-06,@,BOS,L,120,126,123.1,129.2,97.5,.225,.303,.613,54.9,53.3,6.2,8.5,,.573,13.3,30.8,.202,,.584,9.1,76.7,.349
66,66,2022-03-08,@,CHO,W,132,121,127.4,116.8,103.6,.354,.427,.696,48.1,71.7,7.7,7.8,,.671,14.4,16.2,.268,,.560,12.9,76.2,.196
67,67,2022-03-10,@,PHI,W,129,100,129.1,100.1,99.9,.187,.440,.655,47.4,56.9,13.0,26.3,,.659,10.0,23.3,.099,,.398,14.5,67.3,.280
68,68,2022-03-13,,NYK,W,110,107,115.5,112.3,95.2,.247,.326,.557,49.4,68.2,11.5,5.6,,.528,11.6,29.3,.180,,.536,14.8,71.1,.217
69,69,2022-03-15,@,ORL,W,150,108,142.8,102.8,105.1,.386,.307,.728,56.5,66.0,8.6,7.4,,.693,10.4,21.2,.318,,.458,10.1,78.8,.221
70,70,2022-03-16,,DAL,L,111,113,125.3,127.6,88.6,.165,.286,.569,54.9,62.2,2.3,4.1,,.544,10.1,40.4,.132,,.566,9.9,74.3,.229
71,71,2022-03-18,,POR,W,128,123,129.0,123.9,99.2,.429,.325,.699,54.9,53.3,7.1,6.6,,.649,18.7,39.4,.364,,.568,10.9,65.3,.146
72,72,2022-03-21,,UTA,W,114,106,121.8,113.3,93.6,.181,.361,.636,52.6,68.9,5.3,9.1,,.608,13.5,21.2,.157,,.530,12.3,75.6,.217
73,73,2022-03-23,@,MEM,L,120,132,119.2,131.2,100.6,.310,.287,.607,45.9,41.9,6.0,15.9,,.546,12.4,25.0,.287,,.559,9.8,64.4,.188
74,74,2022-03-26,@,MIA,W,110,95,113.8,98.3,96.7,.313,.398,.582,50.6,66.7,15.5,12.2,,.536,12.1,25.0,.253,,.507,19.5,82.9,.253
75,75,2022-03-27,,CHO,L,110,119,110.4,119.5,99.6,.268,.351,.507,48.5,69.8,9.0,16.7,,.479,7.7,28.0,.175,,.515,9.2,67.9,.184
76,76,2022-03-29,,DET,W,130,123,131.6,124.5,98.8,.447,.368,.715,51.3,57.1,9.1,9.8,,.651,17.3,25.8,.408,,.566,10.3,67.3,.111
77,77,2022-03-31,,MIL,L,119,120,105.2,106.1,102.5,.165,.381,.572,41.8,68.9,10.6,14.6,,.557,13.3,9.8,.113,,.517,17.5,76.6,.315
78,78,2022-04-02,@,ATL,L,115,122,109.7,116.4,104.8,.192,.374,.536,49.1,40.5,4.8,6.7,,.510,10.8,18.5,.141,,.494,5.3,80.8,.430
79,79,2022-04-05,,HOU,W,118,105,118.7,105.6,99.4,.314,.430,.603,52.0,56.4,6.0,16.1,,.541,14.0,28.6,.291,,.460,9.1,69.0,.141
80,80,2022-04-06,@,NYK,W,110,98,113.6,101.2,96.8,.194,.441,.545,53.8,68.3,7.2,13.3,,.516,11.4,28.9,.151,,.464,10.0,78.3,.253
81,81,2022-04-08,,CLE,W,118,107,131.7,119.4,89.6,.228,.348,.583,59.2,69.8,5.6,14.5,,.533,9.0,38.2,.217,,.537,8.0,76.2,.232
82,82,2022-04-10,,IND,W,134,126,129.0,121.3,103.9,.309,.272,.728,62.5,57.7,4.8,10.3,,.691,17.9,29.6,.272,,.543,5.9,79.2,.125
