,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
33,33,2022-12-23,,IND,L,108,111,115.5,118.7,93.5,.147,.347,.534,46.9,56.1,7.5,8.3,,.500,9.0,27.7,.137,,.608,15.2,73.5,.120
34,34,2022-12-26,,MIN,W,113,110,115.1,112.0,98.2,.078,.480,.535,47.6,57.4,9.2,6.7,,.525,7.9,26.5,.059,,.639,20.5,77.1,.114
35,35,2022-12-28,,LAL,W,112,98,118.2,103.5,94.7,.174,.380,.565,45.7,45.5,14.8,9.8,,.538,4.8,21.7,.141,,.565,22.3,77.1,.143
36,36,2022-12-30,@,DEN,L,119,124,119.7,124.7,99.4,.345,.402,.594,50.0,53.8,13.1,8.3,,.529,12.3,26.2,.310,,.704,18.9,83.3,.224
37,37,2022-12-31,@,UTA,W,126,123,127.1,124.0,99.2,.337,.438,.616,43.0,71.1,10.1,2.4,,.579,10.5,23.3,.258,,.537,13.8,62.8,.444
38,38,2023-01-02,@,LAC,W,110,100,119.3,108.5,92.2,.282,.424,.576,58.5,56.4,7.6,5.3,,.529,10.3,27.9,.235,,.522,15.5,92.3,.448
39,39,2023-01-04,@,LAL,L,109,112,109.3,112.3,99.7,.221,.305,.523,50.6,55.8,9.0,7.4,,.495,11.1,29.8,.158,,.543,15.3,76.3,.296
40,40,2023-01-06,@,PHO,W,104,96,108.2,99.9,96.1,.397,.487,.567,45.7,57.6,10.4,5.1,,.500,11.6,12.2,.333,,.451,13.1,80.0,.268
41,41,2023-01-08,,BRK,L,101,102,111.2,112.3,90.8,.185,.380,.508,50.6,57.9,8.8,9.3,,.484,10.0,32.0,.130,,.592,16.2,80.6,.158
42,42,2023-01-10,,OKC,W,112,111,112.5,111.5,99.6,.506,.418,.580,48.2,58.1,10.0,7.1,,.456,16.4,30.2,.506,,.533,15.2,66.7,.154
43,43,2023-01-12,,MIL,W,108,102,115.0,108.6,93.9,.168,.358,.529,61.0,52.4,8.5,3.3,,.489,11.3,36.7,.158,,.529,9.7,84.3,.115
44,44,2023-01-14,,MIL,W,111,95,124.8,106.8,89.0,.138,.253,.601,61.4,37.8,10.1,8.3,,.580,10.7,34.2,.115,,.518,10.1,84.4,.095
45,45,2023-01-16,@,ATL,L,113,121,116.4,124.7,97.1,.225,.348,.578,59.4,69.8,10.3,8.2,,.528,12.5,31.6,.213,,.678,15.7,93.5,.237
46,46,2023-01-18,@,NOP,W,124,98,128.7,101.7,96.3,.170,.372,.614,53.1,74.0,11.4,4.0,,.596,8.2,25.6,.128,,.544,17.0,78.6,.138
47,47,2023-01-20,@,DAL,L,90,115,100.3,128.1,89.8,.391,.290,.556,51.3,45.5,3.3,2.4,,.507,15.6,15.6,.290,,.575,9.8,77.3,.288
48,48,2023-01-22,,NOP,W,100,96,100.5,96.5,99.5,.338,.425,.544,50.6,48.6,16.1,2.1,,.488,18.6,26.7,.275,,.526,21.8,78.9,.179
49,49,2023-01-24,,BOS,W,98,95,103.3,100.2,94.8,.245,.351,.471,53.7,61.8,7.4,4.8,,.426,6.3,26.4,.191,,.500,16.5,88.1,.284
50,50,2023-01-27,,ORL,W,110,105,109.9,104.9,100.1,.306,.388,.570,48.1,71.8,9.0,8.6,,.518,10.2,11.6,.259,,.565,19.4,94.1,.391
51,51,2023-01-29,@,CHO,L,117,122,117.1,122.2,99.9,.247,.333,.567,43.4,57.8,11.0,0.0,,.538,8.8,21.7,.183,,.633,17.0,70.3,.205
52,52,2023-01-31,@,CLE,W,100,97,107.3,104.1,93.2,.321,.397,.562,53.6,61.8,7.5,7.0,,.526,12.7,20.9,.231,,.548,12.8,87.8,.072
53,53,2023-02-02,@,NYK,L,104,106,112.4,114.5,92.6,.184,.414,.553,42.9,61.5,8.6,6.4,,.523,9.6,21.4,.149,,.554,15.8,68.6,.169
54,54,2023-02-04,@,MIL,L,115,123,113.7,121.7,101.1,.208,.307,.522,46.3,51.1,8.9,4.2,,.485,6.0,24.1,.168,,.602,10.7,75.6,.193
55,55,2023-02-08,,IND,W,116,111,126.3,120.8,91.9,.494,.241,.603,60.8,56.8,7.6,6.7,,.506,10.3,36.6,.456,,.583,10.9,86.8,.256
56,56,2023-02-10,,HOU,W,97,95,100.6,98.6,96.4,.286,.494,.560,46.0,65.6,11.4,11.1,,.494,15.6,14.0,.273,,.458,14.5,77.3,.214
57,57,2023-02-11,@,ORL,W,107,103,106.7,102.7,90.8,.271,.459,.562,51.1,64.9,7.0,10.3,,.506,16.6,25.6,.247,,.489,15.6,74.5,.207
58,58,2023-02-13,,DEN,L,108,112,118.7,123.1,91.0,.225,.393,.552,46.6,64.1,9.9,8.3,,.506,7.6,21.4,.202,,.651,13.6,80.6,.171
59,59,2023-02-15,@,BRK,L,105,116,117.0,129.2,89.7,.349,.337,.548,53.2,50.0,4.5,7.9,,.506,7.7,27.9,.253,,.643,11.4,85.3,.221
60,60,2023-02-24,@,MIL,L,99,128,96.1,124.2,103.1,.272,.435,.481,44.1,58.3,4.9,9.6,,.440,8.8,16.1,.196,,.577,8.6,78.3,.153
61,61,2023-02-25,@,CHO,L,103,108,101.8,106.7,101.2,.425,.450,.542,46.7,75.0,6.9,5.3,,.469,14.4,15.9,.350,,.489,13.1,76.1,.250
62,62,2023-02-27,@,PHI,W,101,99,113.3,111.0,89.2,.272,.457,.557,48.7,60.0,11.2,6.5,,.525,11.7,28.6,.198,,.507,17.4,73.5,.342
63,63,2023-03-01,,PHI,L,96,119,105.7,131.0,90.9,.295,.372,.545,44.6,52.9,3.3,4.5,,.481,12.0,13.5,.269,,.584,7.9,75.7,.265
64,64,2023-03-03,,NYK,L,120,122,129.4,131.5,92.8,.395,.309,.631,53.4,59.0,7.5,5.0,,.556,11.2,28.2,.370,,.685,11.1,82.4,.136
65,65,2023-03-04,,ATL,W,117,109,120.8,112.5,96.9,.277,.422,.628,53.8,73.8,5.2,6.1,,.584,16.9,30.8,.241,,.525,14.8,75.6,.329
66,66,2023-03-06,,ATL,W,130,128,136.8,134.7,95.0,.481,.377,.697,46.4,65.9,6.3,6.3,,.636,10.5,24.2,.416,,.603,8.9,66.7,.185
67,67,2023-03-08,,CLE,L,100,104,107.3,111.5,93.2,.414,.414,.604,53.6,62.9,7.5,7.7,,.557,21.0,28.6,.314,,.544,14.5,79.4,.213
68,68,2023-03-10,,CLE,W,119,115,124.8,120.6,95.4,.280,.354,.646,57.5,52.4,7.3,9.3,,.598,14.8,29.7,.256,,.570,10.4,81.4,.198
69,69,2023-03-11,@,ORL,L,114,126,103.9,114.8,99.4,.213,.394,.554,39.3,45.2,7.3,3.2,,.505,14.2,11.4,.202,,.551,14.3,66.7,.172
70,70,2023-03-13,,UTA,W,119,115,123.0,118.9,96.7,.456,.430,.627,43.5,54.1,12.4,7.7,,.557,12.1,22.0,.392,,.567,15.5,63.6,.144
71,71,2023-03-15,,MEM,W,138,119,138.1,119.1,99.9,.402,.354,.715,51.3,67.3,8.0,11.1,,.677,11.9,22.9,.329,,.604,14.1,73.3,.099
72,72,2023-03-18,@,CHI,L,99,113,114.1,130.2,86.8,.293,.451,.535,54.9,65.7,4.6,4.3,,.488,12.3,34.1,.232,,.669,10.8,83.3,.075
73,73,2023-03-19,@,DET,W,112,100,124.6,111.3,89.9,.316,.494,.622,51.9,86.8,4.5,8.0,,.563,10.0,21.1,.291,,.524,10.9,79.1,.171
74,74,2023-03-22,,NYK,W,127,120,130.5,123.3,97.3,.329,.354,.702,40.8,62.2,9.2,2.4,,.671,10.0,5.7,.266,,.610,14.7,75.0,.244
75,75,2023-03-25,,BRK,L,100,129,115.8,149.4,86.3,.175,.375,.580,41.6,57.9,5.8,8.2,,.550,12.2,22.2,.150,,.596,5.7,58.5,.258
76,76,2023-03-28,@,TOR,L,92,106,103.7,119.5,88.7,.238,.413,.521,47.8,56.3,6.8,5.3,,.463,14.5,27.3,.225,,.527,8.5,67.4,.086
77,77,2023-03-29,@,NYK,L,92,101,102.4,112.4,89.9,.177,.494,.540,42.7,57.1,5.6,0.0,,.525,11.4,13.6,.114,,.586,14.8,76.3,.158
78,78,2023-04-01,,DAL,W,129,122,135.2,127.9,95.4,.337,.430,.653,53.7,60.0,6.3,0.0,,.599,7.5,25.0,.302,,.701,14.3,96.3,.182
79,79,2023-04-04,@,DET,W,118,105,129.6,115.3,91.0,.325,.450,.645,48.5,63.4,13.2,4.4,,.594,7.1,14.7,.288,,.568,14.2,82.4,.301
80,80,2023-04-06,@,PHI,W,129,101,138.0,108.1,93.5,.170,.443,.682,56.8,79.6,3.2,0.0,,.659,9.6,25.6,.148,,.579,15.4,91.4,.171
81,81,2023-04-07,@,WAS,L,108,114,105.4,111.3,102.5,.122,.480,.523,48.5,60.5,6.8,7.8,,.515,13.4,26.9,.071,,.506,13.8,73.3,.345
82,82,2023-04-09,,ORL,W,123,110,122.7,109.8,100.2,.241,.530,.670,50.6,66.7,10.0,7.0,,.651,16.4,18.9,.181,,.517,12.2,74.0,.189
