,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
32,32,2021-12-21,@,MIA,L,96,125,31,87,.356,11,31,.355,23,28,.821,11,42,22,6,3,11,13,,47,95,.495,22,49,.449,9,11,.818,15,53,30,5,5,11,21
33,33,2021-12-23,,HOU,W,118,106,46,88,.523,13,38,.342,13,19,.684,15,47,27,6,6,13,21,,35,80,.438,15,37,.405,21,26,.808,8,28,16,9,6,12,17
34,34,2021-12-26,@,CHI,L,105,113,41,94,.436,8,30,.267,15,21,.714,14,45,23,9,5,9,16,,43,76,.566,11,23,.478,16,22,.727,2,40,17,5,6,15,20
35,35,2021-12-29,,CHO,L,108,116,36,86,.419,17,45,.378,19,29,.655,10,45,25,8,6,18,20,,44,85,.518,9,26,.346,19,32,.594,8,48,27,12,5,13,20
36,36,2021-12-31,,CHI,L,106,108,38,91,.418,8,31,.258,22,29,.759,17,55,23,7,8,17,22,,35,86,.407,12,27,.444,26,30,.867,8,42,22,11,5,9,19
37,37,2022-01-02,@,CLE,L,104,108,37,83,.446,19,46,.413,11,14,.786,9,39,24,6,6,14,24,,41,88,.466,6,26,.231,20,28,.714,12,48,26,6,4,8,11
38,38,2022-01-04,@,NYK,L,94,104,32,76,.421,9,38,.237,21,32,.656,9,35,22,3,3,10,20,,39,80,.488,6,28,.214,20,28,.714,14,51,17,6,0,9,23
39,39,2022-01-05,,BRK,L,121,129,41,82,.500,13,39,.333,26,28,.929,7,33,26,3,5,15,19,,49,86,.570,5,21,.238,26,29,.897,9,38,28,13,4,11,20
40,40,2022-01-08,,UTA,W,125,113,44,80,.550,14,29,.483,23,32,.719,5,38,30,9,7,10,21,,40,84,.476,15,35,.429,18,19,.947,9,39,20,6,3,14,25
41,41,2022-01-10,@,BOS,L,98,101,36,94,.383,11,37,.297,15,17,.882,10,47,22,10,6,17,21,,35,88,.398,8,28,.286,23,28,.821,12,53,17,10,6,20,19
42,42,2022-01-12,,BOS,L,100,119,40,86,.465,7,36,.194,13,20,.650,11,37,27,6,5,11,24,,40,78,.513,18,38,.474,21,25,.840,7,37,23,6,5,11,22
43,43,2022-01-14,,PHO,L,94,112,34,88,.386,13,43,.302,13,18,.722,9,42,20,9,7,12,20,,40,88,.455,11,28,.393,21,23,.913,12,51,24,8,6,14,18
44,44,2022-01-17,@,LAC,L,133,139,50,97,.515,13,33,.394,20,23,.870,15,41,30,8,4,12,23,,45,82,.549,18,36,.500,31,36,.861,8,37,32,7,7,11,18
45,45,2022-01-19,@,LAL,W,111,104,44,90,.489,11,30,.367,12,15,.800,14,48,28,6,8,12,22,,40,90,.444,11,34,.324,13,18,.722,12,40,23,4,7,11,18
46,46,2022-01-20,@,GSW,W,121,117,41,95,.432,15,35,.429,24,34,.706,13,48,23,12,3,14,23,,42,94,.447,9,42,.214,24,29,.828,15,53,28,11,6,21,28
47,47,2022-01-22,@,PHO,L,103,113,37,84,.440,10,29,.345,19,27,.704,12,44,19,5,5,17,18,,47,96,.490,7,25,.280,12,14,.857,14,51,34,11,8,11,19
48,48,2022-01-24,@,NOP,L,113,117,38,87,.437,19,46,.413,18,25,.720,10,41,26,5,7,15,28,,41,88,.466,6,30,.200,29,31,.935,12,45,23,7,4,11,22
49,49,2022-01-26,,CHO,L,126,158,44,92,.478,10,34,.294,28,34,.824,17,41,33,9,3,19,31,,54,93,.581,24,45,.533,26,33,.788,8,36,37,9,5,13,29
50,50,2022-01-28,@,OKC,W,113,110,41,95,.432,13,39,.333,18,29,.621,19,60,25,7,6,19,20,,43,95,.453,14,43,.326,10,17,.588,10,43,22,12,6,13,27
51,51,2022-01-29,@,DAL,L,105,132,40,91,.440,9,33,.273,16,23,.696,10,47,25,1,7,11,21,,51,96,.531,16,34,.471,14,22,.636,11,46,31,8,7,5,19
52,52,2022-01-31,,LAC,W,122,116,50,95,.526,14,29,.483,8,12,.667,11,50,31,3,5,11,12,,45,96,.469,15,44,.341,11,13,.846,10,41,25,7,5,9,15
53,53,2022-02-02,,ORL,L,118,119,44,98,.449,14,32,.438,16,23,.696,7,46,25,7,1,8,19,,42,95,.442,11,35,.314,24,26,.923,9,52,29,5,3,12,21
54,54,2022-02-04,,CHI,L,115,122,47,95,.495,12,27,.444,9,9,1.000,10,37,25,3,3,12,19,,49,90,.544,6,26,.231,18,23,.783,10,43,30,5,6,9,17
55,55,2022-02-06,@,CLE,L,85,98,31,83,.373,8,31,.258,15,17,.882,13,47,17,5,2,19,26,,34,84,.405,11,32,.344,19,28,.679,16,50,25,9,5,10,22
56,56,2022-02-08,@,ATL,L,112,133,37,93,.398,10,31,.323,28,33,.848,18,43,22,10,4,13,16,,52,90,.578,17,33,.515,12,16,.750,10,43,36,8,7,14,26
57,57,2022-02-11,,CLE,L,113,120,42,89,.472,18,38,.474,11,16,.688,9,38,25,9,4,20,25,,43,81,.531,9,24,.375,25,30,.833,6,32,20,12,7,13,16
58,58,2022-02-13,,MIN,L,120,129,45,102,.441,13,45,.289,17,22,.773,22,54,28,5,6,13,21,,43,84,.512,18,34,.529,25,28,.893,8,38,23,8,8,13,25
59,59,2022-02-15,@,MIL,L,119,128,47,93,.505,17,41,.415,8,19,.421,10,41,32,8,2,12,23,,48,86,.558,10,29,.345,22,30,.733,9,47,28,7,0,13,17
60,60,2022-02-16,,WAS,W,113,108,45,83,.542,4,20,.200,19,29,.655,7,40,30,9,6,11,14,,39,91,.429,17,37,.459,13,16,.813,12,44,25,7,3,12,20
61,61,2022-02-25,,OKC,L,125,129,49,101,.485,14,37,.378,13,22,.591,12,51,31,8,11,14,19,,50,101,.495,11,31,.355,18,24,.750,11,54,23,8,3,11,19
62,62,2022-02-27,,BOS,W,128,107,47,90,.522,17,33,.515,17,20,.850,10,49,25,7,5,14,23,,39,91,.429,12,43,.279,17,20,.850,12,40,25,5,9,10,13
63,63,2022-02-28,@,ORL,L,103,119,35,72,.486,15,36,.417,18,25,.720,4,39,22,4,6,21,18,,45,96,.469,12,37,.324,17,22,.773,10,39,29,10,2,10,19
64,64,2022-03-02,@,ORL,W,122,114,41,94,.436,12,37,.324,28,35,.800,14,54,23,12,7,18,19,,44,97,.454,10,32,.313,16,20,.800,12,52,22,12,5,18,28
65,65,2022-03-04,@,DET,L,106,111,39,100,.390,10,40,.250,18,28,.643,21,55,24,4,9,12,16,,42,94,.447,15,30,.500,12,18,.667,19,52,28,5,9,13,22
66,66,2022-03-06,@,WAS,L,123,133,44,85,.518,10,31,.323,25,29,.862,7,42,28,3,5,10,22,,45,86,.523,17,42,.405,26,32,.813,5,36,33,6,4,5,16
67,67,2022-03-08,,CLE,L,124,127,49,91,.538,16,32,.500,10,15,.667,11,38,35,6,7,17,20,,47,94,.500,9,32,.281,24,27,.889,14,40,25,13,6,8,16
68,68,2022-03-12,@,SAS,W,119,108,45,92,.489,14,36,.389,15,15,1.000,9,47,23,6,10,12,20,,42,102,.412,11,34,.324,13,16,.813,15,52,28,6,3,10,15
69,69,2022-03-13,@,ATL,L,128,131,46,89,.517,15,35,.429,21,26,.808,15,43,23,7,4,15,21,,46,84,.548,17,38,.447,22,24,.917,9,36,27,9,3,11,21
70,70,2022-03-15,,MEM,L,102,135,41,98,.418,6,30,.200,14,19,.737,16,49,23,4,3,19,21,,54,105,.514,15,40,.375,12,20,.600,18,51,38,11,11,10,16
71,71,2022-03-18,@,HOU,W,121,118,47,101,.465,14,43,.326,13,19,.684,16,46,29,7,4,13,26,,39,79,.494,12,27,.444,28,32,.875,5,42,24,9,8,15,19
72,72,2022-03-20,,POR,W,129,98,48,84,.571,15,35,.429,18,21,.857,11,41,38,10,2,14,19,,38,81,.469,9,33,.273,13,18,.722,10,32,23,10,3,17,19
73,73,2022-03-23,,SAC,L,109,110,42,91,.462,14,36,.389,11,11,1.000,10,42,34,11,3,15,17,,43,82,.524,12,37,.324,12,17,.706,4,36,26,7,3,16,10
74,74,2022-03-24,@,MEM,L,103,133,39,92,.424,9,33,.273,16,23,.696,9,31,20,7,8,11,19,,50,93,.538,21,42,.500,12,17,.706,16,55,34,8,9,14,22
75,75,2022-03-26,@,TOR,L,91,131,33,79,.418,11,36,.306,14,20,.700,9,35,23,5,3,13,14,,51,84,.607,15,32,.469,14,19,.737,9,42,34,9,3,6,16
76,76,2022-03-28,,ATL,L,123,132,45,87,.517,17,36,.472,16,18,.889,8,28,32,7,6,14,22,,47,86,.547,17,35,.486,21,26,.808,13,40,32,11,4,13,19
77,77,2022-03-30,,DEN,L,118,125,44,97,.454,12,40,.300,18,23,.783,18,37,29,11,4,8,21,,50,80,.625,12,28,.429,13,14,.929,8,43,33,6,4,19,20
78,78,2022-04-01,@,BOS,L,123,128,42,81,.519,17,36,.472,22,23,.957,8,30,25,9,3,16,30,,45,83,.542,12,33,.364,26,28,.929,11,40,29,7,4,15,19
79,79,2022-04-03,,DET,L,117,121,45,94,.479,12,38,.316,15,19,.789,17,58,33,6,11,19,21,,43,99,.434,21,41,.512,14,18,.778,10,38,31,11,4,11,19
80,80,2022-04-05,,PHI,L,122,131,45,95,.474,12,40,.300,20,21,.952,16,48,29,8,10,15,18,,47,87,.540,23,40,.575,14,18,.778,5,36,34,8,3,14,14
81,81,2022-04-09,@,PHI,L,120,133,41,78,.526,10,23,.435,28,36,.778,7,31,28,8,6,17,22,,50,90,.556,12,34,.353,21,27,.778,14,42,37,14,3,14,24
82,82,2022-04-10,@,BRK,L,126,134,47,104,.452,19,46,.413,13,19,.684,11,30,32,16,1,7,23,,52,81,.642,8,22,.364,22,25,.880,8,50,30,5,6,20,16
