,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
33,33,2022-12-23,,DET,W,130,105,126.2,101.9,103.0,.261,.370,.634,52.7,61.2,9.7,14.0,,.598,7.2,19.0,.217,,.461,12.0,81.6,.244
34,34,2022-12-27,@,IND,L,114,129,111.4,126.0,102.4,.326,.337,.560,46.2,65.0,3.9,5.3,,.517,8.1,17.6,.247,,.582,8.8,82.5,.239
35,35,2022-12-28,,BRK,L,107,108,110.9,111.9,96.5,.227,.227,.501,50.0,52.4,5.2,10.5,,.474,2.7,20.8,.155,,.566,11.7,87.8,.169
36,36,2022-12-30,,LAL,L,121,130,114.1,122.6,106.0,.198,.376,.551,42.7,45.8,5.7,7.8,,.530,8.3,21.8,.139,,.594,13.3,70.7,.167
37,37,2023-01-02,@,GSW,L,141,143,113.9,115.5,102.4,.266,.321,.579,43.4,56.6,7.3,16.1,,.537,9.6,17.9,.220,,.525,12.6,65.2,.132
38,38,2023-01-04,@,SAC,W,120,117,121.0,117.9,99.2,.262,.357,.640,51.2,46.7,9.1,6.3,,.595,13.8,17.9,.238,,.523,9.1,78.7,.284
39,39,2023-01-06,@,LAL,L,114,130,105.3,120.1,108.2,.229,.323,.539,43.3,54.5,7.4,8.6,,.505,10.2,13.7,.177,,.634,13.8,82.1,.129
40,40,2023-01-08,@,LAC,W,112,108,115.4,111.3,97.0,.225,.292,.573,42.2,50.0,7.2,13.8,,.539,8.4,15.6,.180,,.442,9.2,63.2,.253
41,41,2023-01-11,,MIL,L,105,114,107.6,116.9,97.6,.207,.345,.553,41.8,64.1,5.1,6.0,,.511,10.4,12.2,.184,,.551,8.9,71.4,.061
42,42,2023-01-13,@,IND,W,113,111,112.9,110.9,100.1,.223,.351,.547,49.5,63.4,6.0,12.7,,.521,11.2,30.4,.160,,.431,9.5,65.5,.238
43,43,2023-01-14,@,TOR,W,114,103,117.4,106.1,97.1,.214,.321,.620,48.2,44.2,6.2,6.9,,.577,10.7,13.5,.202,,.454,10.7,76.1,.276
44,44,2023-01-16,,MIA,W,121,113,124.7,116.4,97.1,.289,.355,.706,40.6,60.0,9.3,8.6,,.678,15.7,6.5,.237,,.528,12.5,68.4,.213
45,45,2023-01-18,@,DAL,W,130,122,133.7,125.5,97.2,.233,.302,.686,53.0,57.1,7.2,9.5,,.645,11.2,25.0,.221,,.619,14.5,73.7,.214
46,46,2023-01-20,,NYK,W,139,124,147.3,131.4,94.3,.160,.340,.649,53.4,48.2,6.4,7.5,,.625,6.1,35.9,.140,,.669,11.7,73.5,.157
47,47,2023-01-21,,CHO,L,118,122,116.3,120.2,101.5,.241,.301,.643,52.6,53.3,4.9,7.3,,.608,14.8,16.7,.205,,.579,10.8,85.0,.213
48,48,2023-01-23,@,CHI,L,100,111,102.9,114.3,97.1,.224,.388,.536,47.8,61.5,6.2,6.6,,.518,16.2,22.0,.141,,.521,8.0,69.4,.126
49,49,2023-01-25,@,OKC,W,137,132,131.7,126.9,104.0,.393,.345,.695,55.4,52.0,4.8,8.8,,.661,14.0,30.6,.310,,.593,9.2,74.5,.108
