,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
34,34,2021-12-26,,ORL,W,93,83,105.5,94.1,88.2,.202,.382,.480,54.3,77.8,7.9,2.5,,.461,11.8,36.4,.124,,.500,18.5,79.5,.153
35,35,2021-12-28,,WAS,W,119,112,127.8,120.2,93.1,.250,.370,.583,47.2,63.4,15.0,11.6,,.533,6.4,29.2,.228,,.594,16.5,68.3,.129
36,36,2021-12-31,@,HOU,W,120,110,120.3,110.2,99.8,.360,.384,.602,48.3,52.5,7.0,11.8,,.547,12.3,26.2,.302,,.516,15.2,68.1,.151
37,37,2022-01-02,@,SAC,L,113,115,116.9,118.9,96.7,.114,.314,.512,55.7,56.5,4.1,6.8,,.481,7.5,36.0,.114,,.596,15.1,81.6,.282
38,38,2022-01-03,@,GSW,L,108,115,106.0,112.9,101.9,.211,.467,.549,53.3,64.9,4.9,3.7,,.506,15.5,23.4,.189,,.565,10.9,84.4,.120
39,39,2022-01-05,@,POR,W,115,109,129.8,123.0,88.6,.354,.500,.607,58.1,78.4,3.4,7.5,,.567,10.4,33.3,.268,,.519,5.1,81.8,.359
40,40,2022-01-08,@,PHO,W,123,100,127.1,103.4,96.8,.170,.500,.650,58.3,75.0,9.3,2.2,,.625,12.9,27.5,.148,,.468,14.1,86.4,.329
41,41,2022-01-12,@,ATL,W,115,91,117.4,92.9,98.0,.156,.500,.598,59.3,65.1,7.1,10.8,,.567,12.7,24.4,.144,,.457,13.2,88.0,.195
42,42,2022-01-14,,ATL,W,124,118,131.1,124.8,94.6,.390,.390,.687,52.1,73.2,6.3,12.2,,.623,14.3,26.5,.364,,.582,14.0,75.7,.329
43,43,2022-01-15,,PHI,L,98,109,103.3,114.9,94.9,.349,.407,.494,50.0,72.7,10.5,8.5,,.436,9.2,24.5,.267,,.589,14.5,83.8,.203
44,44,2022-01-17,,TOR,W,104,99,115.3,109.8,90.2,.265,.289,.561,52.1,52.6,12.2,14.8,,.512,11.5,30.2,.229,,.483,10.1,70.6,.133
45,45,2022-01-19,,POR,W,104,92,111.9,99.0,92.9,.313,.438,.571,50.0,64.9,12.9,17.1,,.538,13.3,21.4,.225,,.494,15.4,77.3,.148
46,46,2022-01-21,@,ATL,L,108,110,120.7,123.0,89.4,.141,.471,.598,47.8,73.2,8.9,2.9,,.571,14.2,26.8,.129,,.662,16.9,78.6,.294
47,47,2022-01-23,,LAL,W,113,107,114.8,108.7,98.4,.247,.407,.629,50.6,77.5,9.1,7.7,,.586,14.3,16.2,.222,,.525,15.6,82.5,.304
48,48,2022-01-26,,NYK,W,110,96,120.8,105.4,91.1,.297,.500,.657,46.3,81.1,8.8,7.7,,.608,16.9,19.4,.270,,.512,15.8,67.4,.133
49,49,2022-01-28,,LAC,W,121,114,117.0,110.2,103.5,.318,.400,.624,58.0,70.0,5.8,5.3,,.559,15.7,30.0,.306,,.495,10.9,81.3,.250
50,50,2022-01-29,,TOR,L,120,124,102.2,105.6,89.5,.182,.455,.505,53.5,57.8,10.2,9.7,,.482,16.2,31.7,.127,,.514,12.2,77.8,.131
51,51,2022-01-31,@,BOS,L,92,122,96.4,127.9,95.4,.115,.506,.503,46.3,73.5,6.3,4.8,,.489,16.5,22.2,.080,,.619,9.4,75.7,.214
52,52,2022-02-01,@,TOR,L,106,110,114.8,119.1,92.3,.321,.385,.596,46.9,68.4,8.7,1.8,,.538,15.2,26.3,.282,,.556,13.8,65.1,.247
53,53,2022-02-03,@,SAS,W,112,95,115.7,98.1,96.8,.217,.361,.616,49.4,64.3,13.4,6.4,,.578,12.5,18.4,.193,,.425,14.9,74.5,.338
54,54,2022-02-05,@,CHO,W,104,86,106.5,88.1,97.6,.198,.352,.526,49.5,71.1,14.3,12.0,,.478,10.8,22.4,.187,,.442,17.0,76.0,.116
55,55,2022-02-07,@,WAS,W,121,100,125.1,103.4,96.7,.276,.421,.710,52.9,67.4,9.3,2.0,,.684,17.4,16.1,.224,,.494,15.1,82.1,.263
56,56,2022-02-10,@,NOP,W,112,97,120.2,104.1,93.1,.346,.395,.600,52.4,64.1,12.9,9.1,,.543,12.2,28.9,.296,,.488,15.6,72.7,.165
57,57,2022-02-12,,BRK,W,115,111,116.0,111.9,99.2,.354,.354,.607,55.9,48.8,6.1,1.9,,.561,13.7,23.8,.280,,.516,7.2,82.4,.161
58,58,2022-02-15,,DAL,L,99,107,114.6,123.8,86.4,.321,.321,.516,55.8,54.3,1.2,5.7,,.458,11.1,36.6,.262,,.566,8.1,73.3,.276
59,59,2022-02-17,@,CHO,W,111,107,103.3,99.6,88.9,.225,.471,.495,49.1,75.6,3.7,9.4,,.471,11.1,26.8,.147,,.453,14.3,70.7,.221
60,60,2022-02-25,@,NYK,W,115,100,113.4,98.6,101.4,.422,.386,.584,49.4,56.4,12.8,14.3,,.536,7.5,9.1,.313,,.493,16.5,88.9,.347
61,61,2022-02-26,,SAS,W,133,129,126.7,122.9,105.0,.458,.337,.667,41.0,53.2,7.6,5.1,,.639,9.9,10.5,.325,,.633,16.9,70.0,.167
62,62,2022-02-28,,CHI,W,112,99,115.8,102.4,96.7,.321,.383,.606,50.6,70.0,8.3,9.1,,.568,13.2,21.4,.247,,.530,13.4,85.7,.119
63,63,2022-03-02,@,MIL,L,119,120,116.9,117.9,101.8,.124,.454,.582,48.0,63.6,8.8,7.3,,.562,8.9,18.0,.103,,.527,10.4,78.0,.264
64,64,2022-03-03,@,BRK,W,113,107,118.9,112.6,95.0,.364,.390,.633,53.8,67.5,8.4,11.5,,.584,12.7,17.9,.299,,.542,12.3,81.1,.205
65,65,2022-03-05,,PHI,W,99,82,117.1,97.0,84.6,.264,.389,.616,48.1,57.1,7.1,7.3,,.576,13.9,17.6,.222,,.384,8.9,71.1,.232
66,66,2022-03-07,,HOU,W,123,106,127.9,110.2,96.2,.154,.341,.633,60.2,53.1,3.1,8.9,,.615,13.4,35.1,.121,,.517,9.3,80.4,.170
67,67,2022-03-09,,PHO,L,90,111,90.3,111.3,99.7,.148,.375,.480,40.9,77.1,8.0,8.1,,.455,13.0,12.8,.114,,.510,11.9,69.6,.101
68,68,2022-03-11,,CLE,W,117,105,119.4,107.2,98.0,.314,.407,.598,51.2,68.3,9.2,11.1,,.541,8.4,19.5,.279,,.494,15.6,82.9,.342
69,69,2022-03-12,,MIN,L,104,113,100.4,109.1,103.6,.284,.511,.525,53.5,65.7,6.8,2.4,,.483,15.4,21.6,.216,,.512,12.6,87.5,.337
70,70,2022-03-15,,DET,W,105,98,113.6,106.0,92.5,.542,.458,.589,53.0,69.0,1.1,2.2,,.486,11.0,17.5,.486,,.525,11.8,86.0,.175
71,71,2022-03-18,,OKC,W,120,108,129.4,116.5,92.7,.126,.537,.598,49.5,54.3,5.4,0.0,,.579,5.6,23.4,.105,,.536,9.6,76.1,.214
72,72,2022-03-21,@,PHI,L,106,113,113.8,121.3,93.2,.250,.413,.597,43.0,60.5,6.4,8.2,,.538,11.9,10.5,.250,,.587,10.6,73.2,.140
73,73,2022-03-23,,GSW,L,104,118,113.1,128.4,91.9,.247,.424,.552,43.0,70.3,8.7,2.4,,.518,8.7,17.4,.188,,.617,11.0,78.8,.299
74,74,2022-03-25,,NYK,L,103,111,120.4,129.7,85.6,.357,.471,.636,45.5,51.4,7.0,9.4,,.586,15.6,24.2,.300,,.543,10.4,61.4,.268
75,75,2022-03-26,,BRK,L,95,110,98.3,113.8,96.7,.347,.453,.550,49.4,60.6,7.2,10.0,,.507,19.5,17.1,.253,,.536,12.1,75.0,.253
76,76,2022-03-28,,SAC,W,123,100,127.9,104.0,96.1,.067,.444,.664,60.0,61.2,7.3,2.2,,.650,13.9,27.0,.067,,.531,13.6,88.4,.173
77,77,2022-03-30,@,BOS,W,106,98,105.2,97.3,100.8,.316,.430,.589,48.8,71.1,8.9,12.5,,.563,14.3,10.0,.215,,.476,15.2,82.6,.200
78,78,2022-04-02,@,CHI,W,127,109,136.6,117.2,93.0,.329,.415,.676,51.3,63.6,4.3,1.9,,.640,8.7,15.2,.268,,.483,4.8,76.6,.302
79,79,2022-04-03,@,TOR,W,114,109,117.8,112.6,96.8,.278,.481,.643,50.0,73.2,9.3,9.1,,.633,16.1,22.2,.177,,.494,12.5,75.0,.325
80,80,2022-04-05,,CHO,W,144,115,145.7,116.3,98.8,.345,.500,.744,56.9,60.4,10.1,2.1,,.708,12.6,25.0,.298,,.600,12.3,82.5,.153
81,81,2022-04-08,,ATL,W,113,109,118.6,114.4,95.3,.389,.361,.670,43.4,50.0,9.4,1.9,,.632,16.8,11.8,.306,,.523,12.7,69.0,.193
82,82,2022-04-10,@,ORL,L,111,125,112.7,126.9,98.5,.170,.532,.549,49.5,50.0,5.1,12.1,,.527,9.0,19.2,.128,,.621,7.6,86.0,.132
