 
,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
22,22,2022-11-27,,CLE,L,94,102,36,79,.456,8,28,.286,14,26,.538,7,36,14,9,6,13,26,,33,77,.429,8,28,.286,28,33,.848,10,41,14,3,4,14,20
23,23,2022-11-29,,NYK,L,110,140,42,83,.506,13,39,.333,13,20,.650,7,30,28,7,4,16,17,,54,96,.563,16,35,.457,16,21,.762,17,51,31,9,1,14,19
24,24,2022-12-01,,DAL,W,131,125,51,94,.543,15,35,.429,14,24,.583,13,52,29,9,0,13,26,,46,86,.535,19,46,.413,14,29,.483,4,30,25,8,7,13,24
25,25,2022-12-04,,MEM,L,112,122,37,84,.440,13,35,.371,25,30,.833,8,39,26,7,7,14,24,,43,92,.467,15,35,.429,21,29,.724,12,46,28,9,5,13,21
26,26,2022-12-06,@,MIA,W,116,96,43,87,.494,19,41,.463,11,15,.733,9,40,27,8,1,12,19,,33,77,.429,10,32,.313,20,26,.769,7,40,21,7,2,15,20
27,27,2022-12-07,@,NOP,L,98,104,35,90,.389,15,42,.357,13,16,.813,8,42,17,5,1,12,23,,39,85,.459,8,27,.296,18,23,.783,10,50,21,8,9,18,21
28,28,2022-12-09,@,MEM,L,103,114,36,90,.400,11,35,.314,20,27,.741,13,47,23,6,7,19,29,,44,91,.484,9,32,.281,17,32,.531,12,48,30,11,8,14,19
29,29,2022-12-11,,LAL,L,117,124,43,93,.462,17,45,.378,14,17,.824,10,40,28,9,3,12,19,,46,84,.548,11,26,.423,21,27,.778,6,42,31,8,4,11,14
30,30,2022-12-14,@,CHO,W,141,134,48,93,.516,18,40,.450,27,36,.750,12,52,25,0,8,15,29,,47,114,.412,17,51,.333,23,29,.793,17,52,21,7,6,5,29
31,31,2022-12-16,,SAC,L,113,122,39,85,.459,10,29,.345,25,31,.806,14,46,22,7,1,16,26,,43,82,.524,12,31,.387,24,29,.828,4,33,30,8,1,13,25
32,32,2022-12-18,,BRK,L,121,124,42,88,.477,8,30,.267,29,34,.853,11,41,20,9,2,8,19,,44,80,.550,15,29,.517,21,23,.913,4,35,26,5,8,13,24
33,33,2022-12-20,,UTA,L,111,126,41,81,.506,9,25,.360,20,27,.741,9,43,22,6,1,14,19,,47,93,.505,20,46,.435,12,19,.632,12,43,27,7,5,12,22
34,34,2022-12-21,@,PHI,L,93,113,31,79,.392,6,23,.261,25,34,.735,11,46,15,6,1,22,15,,41,93,.441,11,37,.297,20,22,.909,13,49,27,8,7,12,23
35,35,2022-12-23,@,ATL,L,105,130,37,90,.411,9,33,.273,22,29,.759,9,43,17,7,3,14,19,,49,92,.533,12,34,.353,20,24,.833,8,48,30,10,8,8,20
36,36,2022-12-26,,LAC,L,131,142,44,100,.440,16,34,.471,27,34,.794,16,45,32,10,4,17,23,,49,91,.538,19,44,.432,25,29,.862,10,48,25,13,3,19,24
37,37,2022-12-28,,ORL,W,121,101,36,80,.450,18,42,.429,31,40,.775,11,49,25,7,4,13,25,,35,85,.412,5,22,.227,26,34,.765,15,47,24,5,5,13,26
38,38,2022-12-30,@,CHI,L,118,132,41,86,.477,17,39,.436,19,24,.792,13,35,28,8,1,14,16,,53,92,.576,12,27,.444,14,15,.933,12,38,21,10,4,13,20
39,39,2022-12-31,@,MIN,W,116,104,43,89,.483,10,27,.370,20,28,.714,15,52,21,6,6,14,22,,36,83,.434,10,34,.294,22,26,.846,9,39,17,6,5,15,22
40,40,2023-01-02,@,POR,L,106,135,34,82,.415,6,18,.333,32,41,.780,9,45,16,8,4,21,27,,48,84,.571,14,31,.452,25,35,.714,6,44,29,16,6,18,27
41,41,2023-01-04,@,GSW,W,122,119,45,92,.489,16,36,.444,16,23,.696,11,41,29,9,1,8,11,,45,87,.517,15,40,.375,14,15,.933,9,40,31,3,4,14,20
42,42,2023-01-06,@,SAS,L,109,121,44,93,.473,11,31,.355,10,17,.588,15,37,23,11,0,15,22,,45,81,.556,9,24,.375,22,26,.846,7,44,27,8,4,17,16
43,43,2023-01-08,,PHI,L,111,123,44,87,.506,8,23,.348,15,18,.833,10,43,25,9,2,23,20,,46,94,.489,11,37,.297,20,23,.870,14,44,24,12,5,13,17
44,44,2023-01-10,@,PHI,L,116,147,36,89,.404,14,39,.359,30,36,.833,3,26,23,9,5,11,22,,54,89,.607,11,31,.355,28,30,.933,10,55,36,7,8,18,29
45,45,2023-01-11,,MIN,W,135,118,48,80,.600,17,32,.531,22,28,.786,7,38,30,10,7,16,20,,43,88,.489,16,33,.485,16,21,.762,13,36,22,7,2,18,22
46,46,2023-01-13,,NOP,L,110,116,43,90,.478,7,30,.233,17,24,.708,7,42,20,7,3,13,23,,42,86,.488,11,31,.355,21,30,.700,8,48,29,7,3,16,21
47,47,2023-01-15,,NYK,L,104,117,37,83,.446,18,44,.409,12,15,.800,9,38,23,4,4,11,22,,40,88,.455,12,30,.400,25,31,.806,18,52,17,3,6,6,12
48,48,2023-01-19,,CHI,L,108,126,39,97,.402,8,34,.235,22,27,.815,17,49,25,7,3,15,15,,50,92,.543,7,23,.304,19,21,.905,11,48,23,11,8,14,17
49,49,2023-01-23,,MIL,L,130,150,43,87,.494,13,32,.406,31,40,.775,11,41,26,10,3,20,21,,55,98,.561,23,52,.442,17,24,.708,13,50,38,11,6,18,27
50,50,2023-01-26,@,BRK,W,130,122,48,95,.505,11,27,.407,23,26,.885,15,48,27,12,5,11,22,,43,94,.457,13,38,.342,23,27,.852,15,40,24,5,6,16,23
51,51,2023-01-28,,HOU,L,114,117,38,83,.458,14,38,.368,24,31,.774,8,35,23,10,5,16,25,,44,92,.478,8,27,.296,21,27,.778,16,48,20,8,4,17,20
52,52,2023-01-30,@,DAL,L,105,111,36,79,.456,14,39,.359,19,27,.704,9,40,18,9,6,14,31,,39,79,.494,10,34,.294,23,33,.697,9,40,17,6,1,10,18
53,53,2023-02-03,,CHO,W,118,112,44,86,.512,14,32,.438,16,23,.696,12,51,27,7,3,22,22,,40,90,.444,9,34,.265,23,30,.767,8,37,22,16,2,13,20
54,54,2023-02-04,,PHO,L,100,116,35,81,.432,16,42,.381,14,22,.636,9,30,23,8,2,16,27,,42,75,.560,11,23,.478,21,31,.677,10,46,34,10,2,16,23
55,55,2023-02-06,,BOS,L,99,111,37,87,.425,9,33,.273,16,21,.762,9,42,22,9,6,9,20,,39,83,.470,16,37,.432,17,21,.810,10,51,25,2,5,11,22
56,56,2023-02-08,@,CLE,L,85,113,30,81,.370,8,32,.250,17,18,.944,9,32,19,8,6,13,21,,43,87,.494,6,26,.231,21,25,.840,13,50,30,8,4,10,16
57,57,2023-02-10,,SAS,W,138,131,46,107,.430,7,37,.189,39,49,.796,21,62,29,6,5,15,29,,45,107,.421,14,42,.333,27,34,.794,13,51,21,7,3,17,32
58,58,2023-02-12,@,TOR,L,118,119,40,79,.506,13,34,.382,25,32,.781,6,32,25,3,4,16,26,,42,87,.483,11,30,.367,24,36,.667,13,40,21,5,8,8,26
59,59,2023-02-15,@,BOS,L,109,127,43,84,.512,11,29,.379,12,16,.750,6,35,24,6,4,14,16,,49,92,.533,21,45,.467,8,10,.800,8,43,30,10,5,11,18
60,60,2023-02-23,@,ORL,L,106,108,37,81,.457,17,34,.500,15,19,.789,6,45,22,5,7,19,25,,39,95,.411,12,31,.387,18,23,.783,12,46,27,7,6,12,19
61,61,2023-02-25,,TOR,L,91,95,38,94,.404,6,24,.250,9,14,.643,17,62,26,4,5,13,27,,33,88,.375,7,26,.269,22,34,.647,10,46,22,9,5,8,18
62,62,2023-02-27,@,CHO,L,106,117,42,92,.457,3,26,.115,19,27,.704,10,39,18,12,3,9,18,,43,83,.518,13,26,.500,18,22,.818,7,46,24,8,3,16,22
63,63,2023-03-01,,CHI,L,115,117,39,78,.500,14,35,.400,23,28,.821,7,40,23,8,2,16,23,,41,85,.482,12,27,.444,23,31,.742,10,40,27,9,4,15,22
64,64,2023-03-04,@,CLE,L,90,114,33,81,.407,6,24,.250,18,25,.720,12,49,19,5,7,23,15,,45,91,.495,14,34,.412,10,18,.556,8,39,29,14,8,11,18
65,65,2023-03-06,,POR,L,104,110,40,86,.465,10,32,.313,14,20,.700,16,52,30,9,6,16,21,,38,78,.487,15,33,.455,19,25,.760,5,38,28,7,6,11,17
66,66,2023-03-07,,WAS,L,117,119,43,84,.512,13,30,.433,18,22,.818,10,30,29,6,3,11,16,,47,81,.580,12,25,.480,13,17,.765,9,37,27,9,5,14,20
67,67,2023-03-09,,CHO,L,103,113,40,89,.449,7,21,.333,16,20,.800,17,48,20,5,4,19,22,,43,86,.500,8,24,.333,19,32,.594,13,44,24,11,9,12,18
68,68,2023-03-11,,IND,L,115,121,43,94,.457,11,34,.324,18,27,.667,12,42,25,7,7,12,24,,43,93,.462,9,35,.257,26,34,.765,18,58,24,7,6,14,20
69,69,2023-03-13,,IND,W,117,97,48,100,.480,14,36,.389,7,10,.700,19,52,28,10,5,14,21,,36,86,.419,10,34,.294,15,24,.625,13,42,23,7,5,14,15
70,70,2023-03-14,@,WAS,L,97,117,38,99,.384,10,34,.294,11,12,.917,19,44,18,8,3,11,19,,44,85,.518,7,32,.219,22,22,1.000,10,48,24,9,9,13,12
71,71,2023-03-16,,DEN,L,100,119,39,85,.459,12,27,.444,10,18,.556,13,37,24,8,3,17,20,,47,89,.528,8,24,.333,17,25,.680,13,47,29,9,7,9,15
72,72,2023-03-19,,MIA,L,100,112,38,82,.463,10,32,.313,14,17,.824,9,39,26,4,2,11,20,,38,79,.481,13,39,.333,23,25,.920,8,42,33,4,4,10,17
73,73,2023-03-21,@,ATL,L,107,129,37,91,.407,13,40,.325,20,24,.833,9,35,20,8,2,9,26,,44,95,.463,14,38,.368,27,36,.750,21,61,26,5,6,9,20
74,74,2023-03-24,@,TOR,L,97,118,34,73,.466,6,25,.240,23,30,.767,8,39,23,8,4,22,18,,41,92,.446,13,37,.351,23,29,.793,15,46,25,12,9,11,24
75,75,2023-03-27,,MIL,L,117,126,41,92,.446,7,24,.292,28,36,.778,14,47,22,5,0,10,20,,45,95,.474,14,45,.311,22,26,.846,15,50,28,5,4,8,23
76,76,2023-03-29,@,OKC,L,106,107,40,80,.500,16,33,.485,10,14,.714,10,42,27,1,3,17,22,,39,87,.448,10,29,.345,19,25,.760,10,38,19,7,3,9,18
77,77,2023-03-31,@,HOU,L,115,121,43,89,.483,11,35,.314,18,27,.667,13,40,24,7,7,12,28,,38,83,.458,11,31,.355,34,45,.756,14,46,18,9,5,12,24
78,78,2023-04-02,@,ORL,L,102,128,32,78,.410,9,33,.273,29,36,.806,9,38,22,4,1,16,29,,43,75,.573,17,33,.515,25,40,.625,7,41,30,11,6,14,26
79,79,2023-04-04,,MIA,L,105,118,36,73,.493,11,28,.393,22,27,.815,6,35,21,5,2,14,22,,41,80,.513,13,36,.361,23,26,.885,5,33,26,12,2,7,18
80,80,2023-04-05,,BRK,L,108,123,41,84,.488,13,28,.464,13,14,.929,9,34,27,5,3,14,18,,45,86,.523,17,43,.395,16,23,.696,11,38,36,6,7,11,12
81,81,2023-04-07,@,IND,W,122,115,44,90,.489,13,31,.419,21,26,.808,10,42,24,12,6,13,24,,41,83,.494,11,31,.355,22,28,.786,9,42,29,7,3,19,22
82,82,2023-04-09,@,CHI,L,81,103,31,85,.365,9,33,.273,10,13,.769,15,59,20,1,3,24,16,,40,95,.421,6,30,.200,17,22,.773,11,48,21,15,7,3,16
