,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
38,38,2023-01-02,@,LAC,W,110,100,39,85,.459,12,36,.333,20,24,.833,12,48,22,7,2,11,23,,29,67,.433,12,29,.414,30,34,.882,3,34,19,7,1,15,18
39,39,2023-01-04,@,LAL,L,109,112,43,95,.453,8,29,.276,15,21,.714,14,43,24,9,4,13,20,,40,81,.494,8,27,.296,24,30,.800,9,42,20,10,4,17,18
40,40,2023-01-06,@,PHO,W,104,96,33,78,.423,12,38,.316,26,31,.839,5,37,19,10,3,12,14,,34,82,.415,6,23,.261,22,25,.880,8,44,22,5,2,14,20
41,41,2023-01-08,,BRK,L,101,102,38,92,.413,13,35,.371,12,17,.706,16,41,22,8,4,11,17,,39,76,.513,12,33,.364,12,15,.800,6,40,22,8,8,16,21
42,42,2023-01-10,,OKC,W,112,111,31,79,.392,10,33,.303,40,40,1.000,13,41,18,10,4,19,19,,44,91,.484,9,35,.257,14,21,.667,14,44,27,8,3,18,27
43,43,2023-01-12,,MIL,W,108,102,42,95,.442,9,34,.265,15,16,.938,18,61,22,8,1,13,8,,35,87,.402,22,57,.386,10,15,.667,8,39,20,10,2,10,12
44,44,2023-01-14,,MIL,W,111,95,45,87,.517,11,22,.500,10,12,.833,13,51,17,9,3,11,14,,34,84,.405,19,48,.396,8,12,.667,7,32,26,7,2,10,13
45,45,2023-01-16,@,ATL,L,113,121,43,89,.483,8,31,.258,19,20,.950,12,41,30,10,4,14,22,,45,76,.592,13,27,.481,18,22,.818,2,28,27,9,5,16,17
46,46,2023-01-18,@,NOP,W,124,98,50,94,.532,12,35,.343,12,16,.750,10,43,37,11,2,9,17,,37,80,.463,13,30,.433,11,18,.611,9,38,27,5,3,18,17
47,47,2023-01-20,@,DAL,L,90,115,33,69,.478,4,20,.200,20,27,.741,5,39,15,3,1,15,22,,37,80,.463,18,38,.474,23,28,.821,10,37,21,7,1,10,22
48,48,2023-01-22,,NOP,W,100,96,35,80,.438,8,34,.235,22,27,.815,12,42,17,16,1,21,14,,37,78,.474,8,30,.267,14,18,.778,8,41,24,17,4,24,22
49,49,2023-01-24,,BOS,W,98,95,34,94,.362,12,33,.364,18,23,.783,14,51,21,7,2,7,18,,32,74,.432,10,32,.313,21,27,.778,5,44,21,5,6,17,22
50,50,2023-01-27,,ORL,W,110,105,39,85,.459,10,33,.303,22,26,.846,5,37,28,9,3,11,19,,33,69,.478,12,34,.353,27,32,.844,2,40,21,5,3,20,23
51,51,2023-01-29,@,CHO,L,117,122,45,93,.484,10,31,.323,17,23,.739,10,36,26,11,0,10,17,,45,83,.542,15,40,.375,17,22,.773,11,47,25,6,3,19,18
52,52,2023-01-31,@,CLE,W,100,97,34,78,.436,14,31,.452,18,25,.720,9,45,21,7,3,13,17,,40,83,.482,11,40,.275,6,12,.500,5,39,32,9,6,13,20
53,53,2023-02-02,@,NYK,L,104,106,39,87,.448,13,36,.361,13,16,.813,9,33,24,8,3,10,15,,40,83,.482,12,36,.333,14,18,.778,11,44,25,8,0,17,17
54,54,2023-02-04,@,MIL,L,115,123,45,101,.446,8,31,.258,17,21,.810,13,44,23,9,2,7,23,,46,88,.523,14,40,.350,17,28,.607,10,51,23,6,4,12,14
55,55,2023-02-08,,IND,W,116,111,37,79,.468,6,19,.316,36,39,.923,15,48,21,7,3,11,22,,38,78,.487,15,33,.455,20,28,.714,5,31,24,3,5,11,25
56,56,2023-02-10,,HOU,W,97,95,32,77,.416,12,38,.316,21,22,.955,6,40,21,11,6,16,23,,35,84,.417,7,30,.233,18,24,.750,10,47,23,11,4,16,21
57,57,2023-02-11,@,ORL,W,107,103,37,85,.435,12,39,.308,21,23,.913,11,46,24,7,6,19,22,,37,87,.425,11,29,.379,18,23,.783,12,44,22,12,5,18,24
58,58,2023-02-13,,DEN,L,108,112,39,89,.438,12,35,.343,18,20,.900,9,34,25,9,4,8,14,,44,76,.579,11,28,.393,13,15,.867,6,39,34,3,4,13,18
59,59,2023-02-15,@,BRK,L,105,116,38,83,.458,8,28,.286,21,29,.724,12,41,19,4,3,8,18,,41,77,.532,17,39,.436,17,20,.850,5,36,26,3,5,11,27
60,60,2023-02-24,@,MIL,L,99,128,36,92,.391,9,40,.225,18,25,.720,9,45,21,5,5,10,17,,47,98,.480,19,46,.413,15,19,.789,10,57,27,6,1,10,18
61,61,2023-02-25,@,CHO,L,103,108,32,80,.400,11,36,.306,28,34,.824,7,42,24,7,3,16,25,,38,88,.432,10,31,.323,22,27,.815,11,48,20,10,2,15,22
62,62,2023-02-27,@,PHI,W,101,99,35,81,.432,15,37,.405,16,22,.727,12,37,21,10,3,12,20,,32,73,.438,10,27,.370,25,28,.893,9,39,20,7,3,18,24
63,63,2023-03-01,,PHI,L,96,119,34,78,.436,7,29,.241,21,23,.913,5,33,18,3,2,12,17,,41,83,.494,15,39,.385,22,22,1.000,9,41,25,6,5,8,20
64,64,2023-03-03,,NYK,L,120,122,39,81,.481,12,25,.480,30,32,.938,11,39,23,7,2,12,17,,47,81,.580,17,41,.415,11,17,.647,6,34,23,8,4,11,23
65,65,2023-03-04,,ATL,W,117,109,42,83,.506,13,35,.371,20,23,.870,12,43,31,5,3,19,19,,37,79,.468,9,30,.300,26,30,.867,10,37,22,12,1,16,23
66,66,2023-03-06,,ATL,W,130,128,41,77,.532,16,29,.552,32,37,.865,8,32,27,6,4,11,17,,51,92,.554,9,29,.310,17,23,.739,12,37,28,5,0,10,25
67,67,2023-03-08,,CLE,L,100,104,35,70,.500,8,29,.276,22,29,.759,10,37,22,7,4,22,19,,39,80,.488,9,28,.321,17,19,.895,7,32,26,13,3,15,23
68,68,2023-03-10,,CLE,W,119,115,42,82,.512,14,29,.483,21,23,.913,11,46,22,7,4,16,20,,40,86,.465,18,43,.419,17,21,.810,8,34,25,5,6,11,20
69,69,2023-03-11,@,ORL,L,114,126,42,94,.447,11,37,.297,19,20,.950,5,35,19,8,2,17,17,,48,99,.485,13,37,.351,17,20,.850,15,54,34,10,10,18,20
70,70,2023-03-13,,UTA,W,119,115,37,79,.468,14,34,.412,31,36,.861,9,37,20,12,4,13,13,,43,90,.478,16,38,.421,13,18,.722,16,48,31,7,4,18,25
71,71,2023-03-15,,MEM,W,138,119,49,82,.598,13,29,.448,27,33,.818,8,41,33,8,5,13,16,,46,91,.505,18,46,.391,9,14,.643,12,39,29,6,1,16,20
72,72,2023-03-18,@,CHI,L,99,113,35,82,.427,10,37,.270,19,24,.792,14,39,23,4,2,13,10,,45,80,.563,17,34,.500,6,6,1.000,5,32,34,8,5,10,18
73,73,2023-03-19,@,DET,W,112,100,38,79,.481,13,39,.333,23,25,.920,8,42,33,4,4,10,17,,38,82,.463,10,32,.313,14,17,.824,9,39,26,4,2,11,20
74,74,2023-03-22,,NYK,W,127,120,45,79,.570,16,28,.571,21,26,.808,2,29,28,9,1,10,18,,42,82,.512,16,40,.400,20,25,.800,9,42,29,7,5,16,25
75,75,2023-03-25,,BRK,L,100,129,38,80,.475,12,30,.400,12,14,.857,8,32,22,5,4,12,19,,44,89,.494,18,40,.450,23,25,.920,17,45,30,6,6,6,18
76,76,2023-03-28,@,TOR,L,92,106,32,80,.400,10,33,.303,18,19,.947,12,43,18,6,3,15,10,,45,93,.484,8,36,.222,8,9,.889,15,47,32,8,7,9,13
77,77,2023-03-29,@,NYK,L,92,101,35,79,.443,13,39,.333,9,14,.643,6,35,20,5,0,11,18,,38,76,.500,13,31,.419,12,23,.522,9,47,22,8,3,15,14
78,78,2023-04-01,,DAL,W,129,122,45,86,.523,13,37,.351,26,29,.897,10,36,27,6,0,8,16,,47,77,.610,14,34,.412,14,16,.875,1,31,32,3,2,14,23
79,79,2023-04-04,@,DET,W,118,105,41,80,.513,13,36,.361,23,26,.885,5,33,26,12,2,7,18,,36,73,.493,11,28,.393,22,27,.815,6,35,21,5,2,14,22
80,80,2023-04-06,@,PHI,W,129,101,49,88,.557,18,39,.462,13,15,.867,10,42,39,3,0,10,13,,39,76,.513,10,36,.278,13,15,.867,3,32,23,7,4,15,18
81,81,2023-04-07,@,WAS,L,108,114,43,98,.439,15,47,.319,7,12,.583,14,47,26,7,4,16,29,,39,84,.464,7,33,.212,29,37,.784,12,50,23,4,3,16,18
82,82,2023-04-09,,ORL,W,123,110,45,83,.542,18,44,.409,15,20,.750,7,44,30,10,3,18,20,,38,90,.422,17,47,.362,17,24,.708,13,43,29,13,1,14,17
