,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
34,2022-12-22,H,WAS,W,120,112,42,86,.488,16,35,.457,20,21,.952,8,40,16,5,3,11,16,125.0,116.7,96.0,.244,.407,.630,51.9,38.1,5.2,4.9,.581,10.4,19.0,.233,.604,10.1,91.4,.159
35,2022-12-26,A,SAS,L,122,126,39,97,.402,13,43,.302,31,37,.838,16,45,20,10,3,12,22,115.2,119.0,105.9,.381,.443,.538,52.3,51.3,9.4,4.3,.469,9.6,31.4,.320,.586,12.1,82.9,.276
36,2022-12-28,A,GSW,L,107,112,37,91,.407,15,46,.326,18,26,.692,10,50,26,3,6,12,22,106.4,111.3,100.6,.286,.505,.522,49.5,70.3,3.0,14.3,.489,10.5,19.6,.198,.517,10.8,80.0,.253
37,2022-12-30,A,SAC,L,125,126,46,84,.548,8,32,.250,25,30,.833,7,37,30,7,2,13,20,123.3,124.3,101.4,.357,.381,.643,49.3,65.2,6.9,3.3,.595,11.8,20.0,.298,.622,13.2,75.0,.156
38,2022-12-31,H,MIA,L,123,126,35,81,.432,17,40,.425,36,44,.818,16,49,23,6,3,16,23,124.0,127.1,99.2,.543,.494,.613,57.0,65.7,6.1,6.0,.537,13.8,37.2,.444,.579,10.5,76.7,.258
39,2023-01-03,H,SAC,L,115,117,38,88,.432,13,44,.295,26,29,.897,12,44,21,9,3,16,19,112.8,114.8,101.9,.330,.500,.571,52.4,55.3,8.8,5.6,.506,13.7,26.7,.295,.587,15.3,82.1,.186
40,2023-01-05,A,HOU,W,131,114,46,93,.495,19,48,.396,20,21,.952,9,42,33,10,5,8,20,132.1,115.0,99.2,.226,.516,.641,46.2,71.7,10.1,10.0,.597,7.3,20.5,.215,.495,11.9,70.2,.250
41,2023-01-07,A,CHI,L,118,126,46,93,.495,12,41,.293,14,18,.778,7,39,36,6,2,10,24,117.7,125.7,100.3,.194,.441,.585,47.0,78.3,6.0,3.6,.559,9.0,15.9,.151,.608,9.3,82.1,.301
42,2023-01-08,A,MEM,L,118,123,45,88,.511,10,32,.313,18,22,.818,8,46,29,7,9,20,18,111.6,116.3,105.8,.250,.364,.604,54.1,64.4,6.6,14.1,.568,17.0,23.5,.205,.525,8.2,74.5,.157
43,2023-01-10,H,CLE,W,116,114,38,87,.437,10,36,.278,30,37,.811,15,54,21,3,3,15,17,118.3,116.3,98.1,.425,.414,.562,59.3,55.3,3.1,5.7,.494,12.7,33.3,.345,.522,4.7,84.8,.222
44,2023-01-13,H,ORL,W,112,108,36,83,.434,11,35,.314,29,40,.725,17,59,15,9,11,24,18,106.8,102.9,104.9,.482,.422,.557,59.6,41.7,8.6,18.3,.500,19.3,37.0,.349,.510,12.7,79.2,.104
45,2023-01-14,H,PHI,L,117,118,43,90,.478,12,40,.300,19,23,.826,10,48,20,5,6,10,24,121.0,122.1,96.7,.256,.444,.584,56.5,46.5,5.2,12.0,.544,9.1,26.3,.211,.545,7.4,80.9,.236
46,2023-01-16,A,MIN,W,126,125,45,84,.536,13,34,.382,23,28,.821,14,50,25,0,5,18,12,130.4,129.3,96.7,.333,.405,.654,54.9,55.6,0.0,8.3,.613,15.7,35.9,.274,.545,4.4,69.2,.149
47,2023-01-18,H,LAC,W,126,103,45,87,.517,19,32,.594,17,22,.773,9,44,26,4,7,8,19,133.1,108.8,94.7,.253,.368,.652,46.8,57.8,4.2,12.1,.626,7.6,20.9,.195,.484,11.4,68.6,.152
48,2023-01-20,H,BRK,L,106,117,37,88,.420,16,39,.410,16,23,.696,13,46,24,6,1,10,18,115.4,127.4,91.8,.261,.443,.540,52.3,64.9,6.5,2.6,.511,9.2,26.5,.182,.650,9.2,84.6,.163
49,2023-01-23,H,CHO,W,120,102,41,86,.477,16,40,.400,22,26,.846,9,46,25,8,4,16,26,118.4,100.7,101.3,.302,.465,.616,52.3,61.0,7.9,5.8,.570,14.1,22.5,.256,.459,12.3,77.1,.282
50,2023-01-25,A,POR,L,124,134,47,90,.522,20,41,.488,10,15,.667,8,35,32,5,5,13,18,124.5,134.5,99.6,.167,.456,.642,46.1,68.1,5.0,9.4,.633,11.9,18.6,.111,.669,9.4,81.8,.169
51,2023-01-28,H,DAL,W,108,100,39,82,.476,13,36,.361,17,24,.708,13,49,26,9,6,16,23,117.1,108.5,92.2,.293,.439,.583,61.3,66.7,9.8,17.6,.555,14.7,35.1,.207,.550,13.8,83.7,.150
52,2023-02-01,H,TOR,W,131,128,44,83,.530,17,47,.362,26,30,.867,13,49,29,3,11,16,17,132.0,129.0,99.3,.361,.566,.681,48.5,65.9,3.0,12.6,.633,14.3,32.5,.313,.500,5.5,59.0,.164
53,2023-02-03,H,ATL,L,108,115,41,91,.451,13,44,.295,13,18,.722,13,50,20,4,2,15,22,109.2,116.3,98.9,.198,.484,.546,49.0,48.8,4.0,3.4,.522,13.2,25.5,.143,.516,7.9,72.5,.179
54,2023-02-06,H,DAL,L,111,124,41,87,.471,6,31,.194,23,26,.885,10,37,21,4,4,13,23,115.2,128.7,96.3,.299,.356,.564,43.0,51.2,4.2,8.2,.506,11.7,23.8,.264,.551,11.3,61.4,.307
55,2023-02-08,H,MIN,L,118,143,44,105,.419,12,34,.353,18,21,.857,21,50,27,2,5,8,12,118.0,143.0,100.0,.200,.324,.516,51.5,61.4,2.0,9.1,.476,6.5,35.0,.171,.689,9.0,78.4,.082
56,2023-02-10,A,TOR,W,122,116,47,87,.540,6,24,.250,22,29,.759,9,46,31,6,6,17,20,115.4,109.7,105.8,.333,.276,.611,53.5,66.0,5.7,10.5,.575,14.6,22.5,.253,.516,11.1,80.4,.242
57,2023-02-11,A,NYK,L,120,126,45,88,.511,9,32,.281,21,28,.750,11,38,23,3,7,10,24,126.3,132.7,95.0,.318,.364,.598,42.2,51.1,3.2,11.9,.563,9.1,25.6,.239,.516,5.1,57.4,.295
58,2023-02-13,A,IND,W,123,117,43,85,.506,15,33,.455,22,25,.880,11,46,24,5,3,18,17,123.1,117.0,100.0,.294,.388,.641,59.0,55.8,5.0,5.3,.594,15.8,31.4,.259,.566,9.9,81.4,.154
59,2023-02-15,A,MEM,L,111,117,42,91,.462,12,36,.333,15,19,.789,15,61,24,2,8,23,20,107.6,113.5,103.1,.209,.396,.559,57.0,57.1,1.9,11.9,.527,18.8,34.1,.165,.467,3.3,73.0,.159
60,2023-02-23,H,OKC,W,120,119,42,100,.420,13,48,.271,23,27,.852,17,58,26,8,10,21,29,108.9,108.0,99.8,.270,.480,.536,51.8,61.9,7.3,13.3,.485,15.8,33.3,.230,.438,7.5,67.2,.188
61,2023-02-25,H,SAS,W,118,102,43,92,.467,10,28,.357,22,28,.786,15,56,29,5,11,14,16,116.0,100.2,101.8,.304,.304,.566,57.7,67.4,4.9,17.5,.522,11.8,31.9,.239,.438,7.8,82.0,.175
62,2023-02-28,H,SAS,L,94,102,30,85,.353,10,34,.294,24,36,.667,14,52,15,8,9,20,15,91.6,99.4,102.6,.424,.400,.466,53.6,50.0,7.8,13.8,.412,16.6,28.0,.282,.473,10.5,80.9,.176
63,2023-03-03,A,OKC,L,103,130,38,78,.487,9,29,.310,18,23,.783,10,48,24,5,14,25,18,100.3,126.6,102.7,.295,.372,.584,54.5,63.2,4.9,23.0,.545,22.1,25.6,.231,.582,6.0,77.6,.087
