,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
23,2021-12-05,H,UTA,L,108,109,42,91,0.462,14,38,0.368,10,13,0.769,15,45,20,12,5,13,8,115.9,116.9,93.2,0.143,0.418,0.558,49.5,47.6,12.9,11.9,0.538,11.8,31.9,0.11,0.556,15.3,68.2,0.1
24,2021-12-06,A,MIL,L,104,112,35,90,0.389,15,46,0.326,19,20,0.95,7,39,27,8,4,9,17,103.6,111.5,100.4,0.222,0.511,0.526,42.4,77.1,8.0,7.4,0.472,8.3,13.5,0.211,0.541,14.2,80.0,0.221
25,2021-12-08,H,CHI,W,115,92,44,80,0.55,13,28,0.464,14,16,0.875,5,42,28,10,8,14,22,120.1,96.0,95.8,0.2,0.35,0.661,53.2,63.6,10.4,13.8,0.631,13.9,16.1,0.175,0.458,15.4,77.1,0.179
26,2021-12-10,A,MIN,W,123,106,46,85,0.541,13,33,0.394,18,22,0.818,6,47,34,8,7,15,23,118.7,102.3,103.6,0.259,0.388,0.65,54.0,73.9,7.7,13.2,0.618,13.7,16.7,0.212,0.451,11.8,80.4,0.25
27,2021-12-11,H,SAC,W,117,103,41,88,0.466,12,31,0.387,23,28,0.821,7,47,27,13,6,14,24,110.4,97.2,106.0,0.318,0.352,0.583,49.5,65.9,12.3,9.2,0.534,12.2,15.9,0.261,0.478,14.2,78.4,0.151
28,2021-12-13,H,MIA,W,105,94,36,81,0.444,16,36,0.444,17,18,0.944,8,42,24,6,1,12,16,116.8,104.6,89.9,0.222,0.444,0.59,51.9,66.7,6.7,2.2,0.543,11.9,22.2,0.21,0.524,13.6,75.6,0.059
29,2021-12-15,H,HOU,W,124,89,45,80,0.563,18,40,0.45,16,24,0.667,9,44,26,6,5,15,25,128.7,92.3,96.4,0.3,0.5,0.685,51.8,57.8,6.2,10.2,0.675,14.2,22.5,0.2,0.417,14.6,77.8,0.308
30,2021-12-18,A,MIL,W,119,90,45,90,0.5,16,45,0.356,13,14,0.929,9,46,36,11,3,13,13,123.2,93.2,96.6,0.156,0.5,0.619,51.1,80.0,11.4,5.9,0.589,11.9,22.5,0.144,0.461,15.3,74.0,0.09
31,2021-12-22,A,BOS,L,101,111,36,92,0.391,9,38,0.237,20,24,0.833,15,53,17,8,3,15,15,101.7,111.8,99.3,0.261,0.413,0.492,52.5,47.2,8.1,4.8,0.44,12.8,29.4,0.217,0.527,11.5,76.0,0.152
32,2021-12-26,H,TOR,W,144,99,56,106,0.528,22,52,0.423,10,12,0.833,13,52,39,12,5,12,17,134.4,92.4,107.2,0.113,0.491,0.647,54.7,69.6,11.2,9.4,0.632,9.7,28.9,0.094,0.466,17.5,78.0,0.18
33,2021-12-28,A,NOP,L,104,108,37,88,0.42,14,41,0.341,16,19,0.842,11,42,27,6,3,7,19,113.9,118.3,91.3,0.216,0.466,0.54,48.8,73.0,6.6,6.8,0.5,6.8,23.4,0.182,0.55,11.6,79.5,0.25
34,2021-12-30,A,WAS,L,93,110,35,83,0.422,8,28,0.286,15,23,0.652,8,44,20,4,3,12,17,98.7,116.8,94.2,0.277,0.337,0.499,48.4,57.1,4.2,4.9,0.47,11.4,17.8,0.181,0.55,6.7,78.3,0.122
35,2021-12-31,H,ATL,L,118,121,48,84,0.571,8,25,0.32,14,24,0.583,8,46,27,1,8,9,18,126.7,129.9,93.2,0.286,0.298,0.624,51.1,56.3,1.1,13.6,0.619,8.7,21.1,0.167,0.526,1.8,73.1,0.196
36,2022-01-02,H,IND,W,108,104,41,88,0.466,6,26,0.231,20,28,0.714,12,48,26,6,4,8,11,116.4,112.1,92.8,0.318,0.295,0.538,55.2,63.4,6.5,10.8,0.5,7.4,28.6,0.227,0.56,13.6,80.0,0.133
37,2022-01-04,H,MEM,L,106,110,40,92,0.435,10,34,0.294,16,21,0.762,14,49,28,2,6,11,14,111.9,116.1,94.8,0.228,0.37,0.524,52.1,70.0,2.1,9.5,0.489,9.8,29.8,0.174,0.517,8.3,74.5,0.189
38,2022-01-07,A,POR,W,114,101,39,80,0.488,17,39,0.436,19,29,0.655,8,43,22,7,3,8,15,124.2,110.0,91.8,0.363,0.488,0.614,45.7,56.4,7.6,5.3,0.594,7.9,18.6,0.238,0.489,9.9,68.6,0.12
39,2022-01-09,A,GSW,L,82,96,32,75,0.427,7,24,0.292,11,18,0.611,8,42,21,9,3,18,10,90.3,105.7,90.8,0.24,0.32,0.494,43.8,65.6,9.9,5.5,0.473,17.8,20.0,0.147,0.454,12.1,60.7,0.082
40,2022-01-10,A,SAC,W,109,108,43,87,0.494,10,34,0.294,13,15,0.867,14,48,29,6,8,16,18,117.2,116.1,93.0,0.172,0.391,0.582,52.7,67.4,6.4,13.1,0.552,14.6,33.3,0.149,0.505,9.0,69.4,0.176
41,2022-01-12,A,UTA,W,111,91,43,81,0.531,11,30,0.367,14,17,0.824,7,50,28,6,3,13,17,120.4,98.7,92.2,0.21,0.37,0.627,61.0,65.1,6.5,7.9,0.599,12.8,20.0,0.173,0.494,7.2,91.5,0.082
42,2022-01-14,A,SAS,W,114,109,46,95,0.484,8,20,0.4,14,24,0.583,12,46,24,7,3,9,13,113.5,108.6,100.4,0.253,0.211,0.54,49.5,52.2,7.0,5.2,0.526,7.9,24.5,0.147,0.538,13.3,77.3,0.109
43,2022-01-15,A,OKC,W,107,102,40,87,0.46,9,35,0.257,18,25,0.72,11,37,28,6,4,7,13,117.8,112.3,90.8,0.287,0.402,0.546,42.0,70.0,6.6,7.1,0.511,6.7,22.9,0.207,0.494,13.9,65.0,0.241
44,2022-01-17,H,BRK,W,114,107,42,81,0.519,11,32,0.344,19,21,0.905,8,40,26,7,3,15,14,120.0,112.6,95.0,0.259,0.395,0.632,53.3,61.9,7.4,5.7,0.586,14.3,22.9,0.235,0.566,13.3,80.0,0.157
45,2022-01-19,A,CHI,L,104,117,40,77,0.519,9,27,0.333,15,22,0.682,9,38,27,7,4,14,15,112.6,126.7,92.4,0.286,0.351,0.6,50.7,67.5,7.6,6.3,0.578,13.9,23.1,0.195,0.605,8.7,80.6,0.151
