 
,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
37,37,2023-01-02,,DAL,L,106,111,38,82,.463,9,29,.310,21,29,.724,8,46,21,4,4,10,28,,34,81,.420,13,43,.302,30,34,.882,8,41,19,8,6,8,19
38,38,2023-01-04,@,NOP,L,108,119,39,88,.443,12,38,.316,18,27,.667,12,43,25,10,4,13,22,,41,89,.461,14,38,.368,23,26,.885,15,51,25,6,6,14,19
39,39,2023-01-05,,UTA,L,114,131,38,92,.413,15,42,.357,23,26,.885,14,49,19,4,3,14,21,,46,93,.495,19,48,.396,20,21,.952,9,42,33,10,5,8,20
40,40,2023-01-08,,MIN,L,96,104,38,89,.427,11,36,.306,9,15,.600,12,41,26,8,7,18,19,,38,80,.475,10,28,.357,18,22,.818,9,44,23,8,4,17,18
41,41,2023-01-11,@,SAC,L,115,135,44,96,.458,16,41,.390,11,17,.647,8,48,30,7,3,13,23,,45,94,.479,19,48,.396,26,31,.839,9,45,28,4,4,9,19
42,42,2023-01-13,@,SAC,L,114,139,43,91,.473,12,37,.324,16,25,.640,12,34,23,10,4,15,24,,47,86,.547,20,40,.500,25,29,.862,14,46,34,10,8,14,19
43,43,2023-01-15,@,LAC,L,100,121,38,84,.452,7,31,.226,17,23,.739,10,39,22,8,6,20,17,,46,88,.523,14,32,.438,15,21,.714,11,44,21,13,6,15,16
44,44,2023-01-16,@,LAL,L,132,140,49,100,.490,11,30,.367,23,31,.742,17,48,28,0,7,8,25,,49,91,.538,12,33,.364,30,35,.857,9,39,23,4,5,2,19
45,45,2023-01-18,,CHO,L,117,122,46,91,.505,10,32,.313,15,20,.750,12,47,21,4,5,19,22,,48,96,.500,9,36,.250,17,25,.680,11,37,27,14,10,9,20
46,46,2023-01-21,@,MIN,L,104,113,38,79,.481,9,24,.375,19,33,.576,15,56,24,4,6,21,19,,38,83,.458,17,41,.415,20,24,.833,3,30,20,12,9,11,26
47,47,2023-01-23,,MIN,W,119,114,44,88,.500,11,30,.367,20,30,.667,12,47,24,11,5,20,15,,41,91,.451,16,42,.381,16,22,.727,12,41,19,8,7,19,22
48,48,2023-01-25,,WAS,L,103,108,42,97,.433,5,28,.179,14,20,.700,17,57,29,5,10,14,15,,39,98,.398,12,38,.316,18,23,.783,15,48,27,13,7,7,16
49,49,2023-01-26,,CLE,L,95,113,39,76,.513,5,21,.238,12,20,.600,10,46,24,5,6,22,20,,40,87,.460,15,36,.417,18,22,.818,11,36,29,12,4,9,16
50,50,2023-01-28,@,DET,W,117,114,44,92,.478,8,27,.296,21,27,.778,16,48,20,8,4,17,20,,38,83,.458,14,38,.368,24,31,.774,8,35,23,10,5,16,25
51,51,2023-02-01,,OKC,W,112,106,41,94,.436,7,23,.304,23,31,.742,24,65,20,6,12,17,20,,38,103,.369,12,43,.279,18,22,.818,24,52,22,11,6,10,23
52,52,2023-02-03,,TOR,L,111,117,40,80,.500,7,21,.333,24,33,.727,6,40,22,5,4,13,26,,41,90,.456,15,39,.385,20,27,.741,13,43,21,9,7,9,25
53,53,2023-02-04,@,OKC,L,121,153,45,89,.506,10,30,.333,21,27,.778,9,34,29,4,8,15,18,,56,97,.577,21,46,.457,20,23,.870,9,42,39,11,6,8,19
54,54,2023-02-06,,SAC,L,120,140,44,88,.500,13,32,.406,19,24,.792,11,39,27,5,4,13,15,,52,89,.584,21,41,.512,15,18,.833,7,35,38,9,5,10,22
55,55,2023-02-08,,SAC,L,128,130,47,86,.547,10,22,.455,24,28,.857,15,44,25,4,7,19,21,,46,92,.500,10,30,.333,28,30,.933,10,31,29,10,4,9,15
56,56,2023-02-10,@,MIA,L,95,97,35,84,.417,7,30,.233,18,24,.750,10,47,23,11,4,16,21,,32,77,.416,12,38,.316,21,22,.955,6,40,21,11,6,16,23
57,57,2023-02-13,@,PHI,L,104,123,35,86,.407,6,24,.250,28,31,.903,15,42,17,10,2,17,15,,46,82,.561,15,34,.441,16,17,.941,7,38,26,11,7,16,24
58,58,2023-02-15,@,OKC,L,96,133,30,89,.337,10,37,.270,26,38,.684,14,47,20,5,7,17,33,,42,87,.483,9,34,.265,40,47,.851,10,49,21,8,4,10,21
59,59,2023-02-24,@,GSW,L,101,116,36,92,.391,11,35,.314,18,22,.818,13,44,23,12,3,7,18,,37,78,.474,26,54,.481,16,18,.889,7,47,27,3,3,18,20
60,60,2023-02-26,@,POR,L,114,131,45,100,.450,7,26,.269,17,25,.680,18,48,24,7,2,13,26,,42,77,.545,20,39,.513,27,35,.771,6,37,20,7,7,13,21
61,61,2023-02-28,,DEN,L,112,133,48,97,.495,9,31,.290,7,10,.700,10,40,33,5,6,13,16,,53,92,.576,16,37,.432,11,16,.688,11,43,40,8,5,11,10
62,62,2023-03-01,,MEM,L,99,113,36,90,.400,11,34,.324,16,25,.640,17,49,17,4,5,12,18,,40,83,.482,17,41,.415,16,19,.842,8,44,27,6,9,7,21
63,63,2023-03-04,@,SAS,W,122,110,49,87,.563,8,23,.348,16,22,.727,14,45,26,9,5,14,24,,38,86,.442,15,37,.405,19,20,.950,13,42,24,9,3,14,20
64,64,2023-03-05,,SAS,W,142,110,52,85,.612,13,24,.542,25,29,.862,6,44,29,10,3,12,20,,43,93,.462,11,34,.324,13,21,.619,13,35,23,5,4,15,20
65,65,2023-03-07,,BRK,L,96,118,36,83,.434,7,26,.269,17,24,.708,15,48,14,6,1,19,22,,40,81,.494,15,40,.375,23,29,.793,5,36,23,12,7,12,21
66,66,2023-03-09,@,IND,L,125,134,49,107,.458,6,17,.353,21,29,.724,20,58,18,6,6,16,22,,48,100,.480,18,45,.400,20,21,.952,8,42,34,12,15,11,21
67,67,2023-03-11,,CHI,L,111,119,41,85,.482,16,34,.471,13,17,.765,6,33,28,10,3,16,19,,44,86,.512,15,32,.469,16,22,.727,13,44,25,7,9,14,17
68,68,2023-03-13,,BOS,W,111,109,40,90,.444,11,35,.314,20,27,.741,15,48,27,9,2,10,21,,39,87,.448,12,42,.286,19,21,.905,10,38,19,7,5,13,22
69,69,2023-03-15,,LAL,W,114,110,47,89,.528,8,29,.276,12,19,.632,16,51,22,5,3,17,29,,34,90,.378,11,44,.250,31,37,.838,11,36,21,7,3,8,17
70,70,2023-03-17,,NOP,W,114,112,43,88,.489,11,32,.344,17,24,.708,15,52,20,9,3,12,19,,39,82,.476,12,28,.429,22,25,.880,8,35,22,8,5,9,17
71,71,2023-03-19,,NOP,L,107,117,31,76,.408,9,33,.273,36,38,.947,8,36,15,4,2,12,22,,42,85,.494,13,31,.419,20,24,.833,10,39,28,7,4,10,23
72,72,2023-03-20,,GSW,L,108,121,39,93,.419,10,36,.278,20,24,.833,13,41,14,14,2,17,14,,44,88,.500,17,48,.354,16,19,.842,16,48,31,12,6,18,14
73,73,2023-03-22,@,MEM,L,125,130,48,93,.516,12,33,.364,17,23,.739,20,48,27,6,3,16,25,,45,87,.517,12,36,.333,28,33,.848,12,36,27,8,4,10,21
74,74,2023-03-24,@,MEM,L,114,151,47,87,.540,7,23,.304,13,21,.619,10,38,25,7,3,15,14,,57,93,.613,25,42,.595,12,14,.857,5,35,36,12,7,10,19
75,75,2023-03-26,@,CLE,L,91,108,35,80,.438,6,25,.240,15,18,.833,12,36,20,6,1,16,22,,39,83,.470,9,30,.300,21,24,.875,13,41,20,5,7,9,16
76,76,2023-03-27,@,NYK,L,115,137,42,87,.483,7,26,.269,24,29,.828,13,40,24,6,4,14,18,,50,86,.581,17,39,.436,20,28,.714,7,39,35,11,8,10,20
77,77,2023-03-29,@,BRK,L,114,123,46,98,.469,9,30,.300,13,21,.619,20,52,21,9,2,10,18,,44,82,.537,17,35,.486,18,27,.667,8,41,33,4,9,12,18
78,78,2023-03-31,,DET,W,121,115,38,83,.458,11,31,.355,34,45,.756,14,46,18,9,5,12,24,,43,89,.483,11,35,.314,18,27,.667,13,40,24,7,7,12,28
79,79,2023-04-02,,LAL,L,109,134,44,102,.431,13,34,.382,8,10,.800,16,44,23,4,4,8,18,,52,93,.559,9,30,.300,21,28,.750,11,51,36,4,8,5,9
80,80,2023-04-04,,DEN,W,124,103,47,102,.461,12,31,.387,18,24,.750,20,55,23,12,3,13,16,,41,87,.471,11,36,.306,10,18,.556,13,47,26,9,13,20,18
81,81,2023-04-07,@,CHO,W,112,109,42,89,.472,7,21,.333,21,28,.750,14,48,21,11,9,18,23,,38,88,.432,13,41,.317,20,27,.741,7,41,22,10,9,17,21
82,82,2023-04-09,@,WAS,W,114,109,44,90,.489,6,21,.286,20,28,.714,13,51,24,8,6,15,15,,41,97,.423,14,45,.311,13,21,.619,14,51,28,11,5,12,21
