,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
73,73,2022-03-23,@,MIN,W,125,116,45,86,.523,12,33,.364,23,29,.793,11,43,30,6,9,12,20,,42,95,.442,13,43,.302,19,22,.864,15,45,27,5,5,12,21
74,74,2022-03-24,@,DEN,W,140,130,52,86,.605,13,27,.481,23,29,.793,5,29,32,7,3,8,23,,48,81,.593,15,32,.469,19,27,.704,10,37,27,5,2,16,22
75,75,2022-03-27,,PHI,W,114,104,45,87,.517,13,27,.481,11,17,.647,5,40,24,5,5,12,21,,37,89,.416,10,36,.278,20,26,.769,12,45,22,6,4,10,19
76,76,2022-03-30,@,GSW,W,107,103,38,92,.413,7,28,.250,24,30,.800,12,46,20,9,1,14,19,,35,83,.422,13,38,.342,20,25,.800,10,48,26,7,4,21,24
77,77,2022-04-01,@,MEM,L,114,122,47,86,.547,10,27,.370,10,17,.588,2,39,27,8,4,17,25,,46,102,.451,7,24,.292,23,28,.821,16,48,30,7,2,11,18
78,78,2022-04-03,@,OKC,L,96,117,37,89,.416,7,38,.184,15,17,.882,6,33,22,14,4,11,17,,43,87,.494,17,41,.415,14,18,.778,12,54,33,7,4,16,18
79,79,2022-04-05,,LAL,W,121,110,50,102,.490,14,39,.359,7,9,.778,11,53,38,10,4,14,22,,39,86,.453,9,29,.310,23,30,.767,7,46,22,7,3,16,14
80,80,2022-04-06,@,LAC,L,109,113,42,108,.389,17,48,.354,8,12,.667,18,54,29,11,2,12,26,,33,75,.440,12,34,.353,35,44,.795,9,55,20,7,9,16,17
81,81,2022-04-08,@,UTA,W,111,105,46,92,.500,6,19,.316,13,15,.867,11,46,27,7,3,13,25,,35,88,.398,11,38,.289,24,33,.727,15,44,20,8,4,11,18
82,82,2022-04-10,,SAC,L,109,116,42,103,.408,14,47,.298,11,15,.733,18,50,27,9,7,10,25,,40,76,.526,14,26,.538,22,30,.733,2,40,26,9,7,14,18
