,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
39,39,2023-01-05,,BOS,L,95,124,34,90,.378,7,32,.219,20,25,.800,11,42,15,4,3,11,19,,41,84,.488,16,43,.372,26,31,.839,10,52,29,6,8,11,22
40,40,2023-01-07,,NOP,W,127,117,42,74,.568,13,29,.448,30,38,.789,5,39,23,5,7,17,24,,45,94,.479,5,29,.172,22,35,.629,15,44,26,14,4,12,25
41,41,2023-01-08,@,OKC,L,109,120,31,73,.425,14,39,.359,33,42,.786,8,39,21,3,1,12,19,,46,95,.484,12,28,.429,16,20,.800,13,48,27,5,8,8,26
42,42,2023-01-10,@,LAC,L,101,113,30,69,.435,12,38,.316,29,36,.806,3,32,15,5,6,11,17,,39,86,.453,12,31,.387,23,30,.767,12,46,20,7,4,9,23
43,43,2023-01-12,@,LAL,W,119,115,48,96,.500,14,42,.333,9,17,.529,3,54,25,4,9,16,26,,44,112,.393,10,41,.244,17,27,.630,14,56,24,7,4,9,18
44,44,2023-01-14,@,POR,L,119,136,43,82,.524,22,46,.478,11,19,.579,2,25,28,4,3,10,18,,49,88,.557,17,41,.415,21,22,.955,10,47,34,7,4,9,20
45,45,2023-01-15,@,POR,L,123,140,41,89,.461,14,42,.333,27,33,.818,13,39,31,3,2,9,29,,43,85,.506,17,44,.386,37,42,.881,8,41,28,3,6,7,29
46,46,2023-01-18,,ATL,L,122,130,44,84,.524,16,42,.381,18,24,.750,10,31,26,5,3,16,19,,49,86,.570,13,26,.500,19,20,.950,7,35,28,7,4,12,23
47,47,2023-01-20,,MIA,W,115,90,37,80,.463,18,38,.474,23,28,.821,10,37,21,7,1,10,22,,33,69,.478,4,20,.200,20,27,.741,5,39,15,3,1,15,22
48,48,2023-01-22,,LAC,L,98,112,35,80,.438,13,35,.371,15,26,.577,12,38,15,3,3,10,21,,35,77,.455,12,28,.429,30,31,.968,9,46,20,6,3,10,23
49,49,2023-01-24,,WAS,L,126,127,47,89,.528,10,30,.333,22,26,.846,8,38,24,6,2,9,25,,42,83,.506,11,30,.367,32,41,.780,6,41,28,7,3,10,22
50,50,2023-01-26,@,PHO,W,99,95,33,77,.429,13,34,.382,20,28,.714,7,43,20,3,3,7,10,,35,86,.407,13,32,.406,12,16,.750,13,50,24,4,6,7,21
51,51,2023-01-28,@,UTA,L,100,108,35,80,.438,18,46,.391,12,17,.706,7,31,26,7,3,14,18,,39,82,.476,13,36,.361,17,24,.708,13,49,26,9,6,16,23
52,52,2023-01-30,,DET,W,111,105,39,79,.494,10,34,.294,23,33,.697,9,40,17,6,1,10,18,,36,79,.456,14,39,.359,19,27,.704,9,40,18,9,6,14,31
53,53,2023-02-02,,NOP,W,111,106,37,85,.435,14,41,.341,23,29,.793,6,36,16,10,3,8,24,,42,84,.500,5,20,.250,17,21,.810,12,50,27,6,5,17,26
54,54,2023-02-04,@,GSW,L,113,119,39,85,.459,14,40,.350,21,27,.778,10,39,22,9,1,14,18,,45,82,.549,14,35,.400,15,19,.789,5,38,33,6,5,14,24
55,55,2023-02-06,@,UTA,W,124,111,41,88,.466,15,39,.385,27,31,.871,17,49,26,6,4,13,25,,41,87,.471,6,31,.194,23,26,.885,10,37,21,4,4,13,23
56,56,2023-02-08,@,LAC,W,110,104,41,78,.526,17,35,.486,11,17,.647,8,44,26,7,6,18,20,,38,86,.442,12,33,.364,16,21,.762,9,40,21,10,4,11,18
57,57,2023-02-10,@,SAC,W,122,114,43,88,.489,18,43,.419,18,19,.947,11,39,34,4,0,9,19,,39,72,.542,9,27,.333,27,32,.844,5,38,21,2,4,14,19
58,58,2023-02-11,@,SAC,L,128,133,47,91,.516,20,51,.392,14,19,.737,7,43,27,4,4,15,19,,51,100,.510,8,32,.250,23,25,.920,11,50,22,9,0,7,17
59,59,2023-02-13,,MIN,L,121,124,43,84,.512,13,39,.333,22,29,.759,9,33,21,5,1,9,21,,48,83,.578,9,29,.310,19,26,.731,10,39,28,8,2,12,26
60,60,2023-02-15,@,DEN,L,109,118,39,84,.464,14,39,.359,17,20,.850,6,31,25,8,3,12,13,,48,84,.571,11,31,.355,11,15,.733,6,43,34,7,5,13,14
61,61,2023-02-23,,SAS,W,142,116,46,82,.561,22,42,.524,28,36,.778,3,36,27,10,5,6,18,,45,86,.523,10,25,.400,16,23,.696,10,45,30,4,1,16,25
62,62,2023-02-26,,LAL,L,108,111,39,93,.419,20,49,.408,10,14,.714,11,48,21,5,5,16,24,,42,97,.433,6,34,.176,21,28,.750,17,56,25,9,4,10,17
63,63,2023-02-28,,IND,L,122,124,46,91,.505,12,37,.324,18,28,.643,9,38,28,5,3,7,29,,41,78,.526,11,28,.393,31,40,.775,5,41,25,3,8,9,19
64,64,2023-03-02,,PHI,W,133,126,45,82,.549,25,48,.521,18,27,.667,5,31,26,8,1,12,22,,45,78,.577,12,27,.444,24,29,.828,5,37,28,9,1,14,24
65,65,2023-03-05,,PHO,L,126,130,38,77,.494,15,38,.395,35,38,.921,5,31,15,5,0,10,22,,49,89,.551,12,34,.353,20,25,.800,9,41,27,5,2,9,28
66,66,2023-03-07,,UTA,W,120,116,42,89,.472,19,45,.422,17,22,.773,3,43,24,10,6,16,20,,41,92,.446,15,44,.341,19,25,.760,6,47,23,10,4,16,23
67,67,2023-03-08,@,NOP,L,106,113,38,88,.432,16,46,.348,14,19,.737,5,34,24,7,0,9,18,,42,83,.506,13,27,.481,16,18,.889,9,49,32,4,6,15,19
68,68,2023-03-11,@,MEM,L,108,112,39,85,.459,15,43,.349,15,23,.652,10,43,25,4,3,11,17,,41,86,.477,10,38,.263,20,24,.833,11,45,25,7,5,11,16
69,69,2023-03-13,,MEM,L,88,104,35,90,.389,12,46,.261,6,8,.750,8,41,23,3,3,13,16,,38,83,.458,12,37,.324,16,19,.842,7,47,23,9,3,14,17
70,70,2023-03-15,@,SAS,W,137,128,44,86,.512,17,33,.515,32,37,.865,10,52,23,4,4,18,25,,49,107,.458,15,34,.441,15,26,.577,16,47,26,7,4,10,30
71,71,2023-03-17,@,LAL,W,111,110,40,79,.506,16,34,.471,15,19,.789,7,35,27,8,4,13,26,,43,84,.512,5,20,.250,19,31,.613,13,42,23,8,3,12,18
72,72,2023-03-20,@,MEM,L,108,112,39,84,.464,11,36,.306,19,20,.950,8,37,22,5,4,12,19,,41,89,.461,10,35,.286,20,26,.769,17,50,21,5,3,11,18
73,73,2023-03-22,,GSW,L,125,127,44,89,.494,17,40,.425,20,28,.714,8,31,27,7,2,10,17,,50,90,.556,12,39,.308,15,18,.833,11,44,33,7,5,13,20
74,74,2023-03-24,,CHO,L,109,117,41,84,.488,9,36,.250,18,24,.750,7,45,25,3,4,10,19,,43,89,.483,11,28,.393,20,27,.741,6,43,32,7,4,8,17
75,75,2023-03-26,@,CHO,L,104,110,32,84,.381,19,49,.388,21,22,.955,3,37,18,8,7,8,24,,39,88,.443,12,29,.414,20,24,.833,14,58,27,6,2,14,18
76,76,2023-03-27,@,IND,W,127,104,47,83,.566,18,37,.486,15,17,.882,4,33,29,7,8,13,23,,39,93,.419,8,28,.286,18,23,.783,14,43,20,6,3,13,19
77,77,2023-03-29,@,PHI,L,108,116,38,83,.458,18,46,.391,14,18,.778,8,40,24,3,3,14,22,,37,80,.463,17,36,.472,25,30,.833,11,43,26,9,4,10,19
78,78,2023-04-01,@,MIA,L,122,129,47,77,.610,14,34,.412,14,16,.875,1,31,32,3,2,14,23,,45,86,.523,13,37,.351,26,29,.897,10,36,27,6,0,8,16
79,79,2023-04-02,@,ATL,L,130,132,49,95,.516,10,38,.263,22,32,.688,10,47,24,4,3,14,15,,51,108,.472,12,35,.343,18,22,.818,16,53,28,10,3,9,22
80,80,2023-04-05,,SAC,W,123,119,44,89,.494,20,44,.455,15,18,.833,7,39,24,4,7,10,18,,46,106,.434,12,37,.324,15,19,.789,22,57,31,7,1,9,19
81,81,2023-04-07,,CHI,L,112,115,42,93,.452,18,55,.327,10,13,.769,7,43,23,7,3,9,15,,46,88,.523,11,31,.355,12,18,.667,8,50,24,6,4,12,15
82,82,2023-04-09,,SAS,L,117,138,46,108,.426,17,53,.321,8,16,.500,8,46,28,4,3,2,21,,51,104,.490,15,38,.395,21,30,.700,13,69,31,2,3,12,13
