,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
32,32,2021-12-26,@,LAC,W,103,100,39,95,.411,15,41,.366,10,11,.909,10,48,29,7,4,14,20,,40,86,.465,8,26,.308,12,18,.667,8,46,26,8,7,14,22
33,33,2021-12-28,@,GSW,W,89,86,34,83,.410,8,33,.242,13,20,.650,13,44,24,10,5,15,19,,30,72,.417,10,32,.313,16,31,.516,8,43,20,8,2,16,20
34,34,2022-01-01,@,HOU,W,124,111,46,86,.535,10,32,.313,22,27,.815,13,46,33,10,6,18,23,,37,85,.435,16,42,.381,21,24,.875,13,36,20,10,4,17,24
35,35,2022-01-03,@,DAL,L,89,103,31,67,.463,6,25,.240,21,29,.724,11,47,21,6,1,25,24,,35,78,.449,14,37,.378,19,21,.905,5,28,23,12,5,11,21
36,36,2022-01-05,,UTA,L,109,115,42,88,.477,11,36,.306,14,15,.933,6,42,27,2,4,12,21,,43,92,.467,14,41,.341,15,18,.833,8,44,22,7,4,7,18
37,37,2022-01-07,,SAC,W,121,111,47,85,.553,12,34,.353,15,24,.625,5,41,32,5,7,7,20,,40,92,.435,11,29,.379,20,24,.833,12,47,21,6,3,11,19
38,38,2022-01-09,@,OKC,W,99,95,37,89,.416,13,36,.361,12,16,.750,18,53,28,7,2,15,14,,38,88,.432,9,38,.237,10,12,.833,11,41,29,9,7,9,13
39,39,2022-01-11,@,LAC,L,85,87,32,80,.400,4,33,.121,17,20,.850,13,56,24,4,2,19,19,,34,84,.405,10,34,.294,9,12,.750,3,31,23,12,4,9,22
40,40,2022-01-13,,POR,W,140,108,52,83,.627,21,42,.500,15,20,.750,6,40,35,7,3,15,25,,39,86,.453,13,40,.325,17,28,.607,11,34,28,11,5,15,18
41,41,2022-01-15,,LAL,W,133,96,47,91,.516,23,40,.575,16,17,.941,9,51,35,9,2,6,17,,36,82,.439,10,30,.333,14,19,.737,8,41,21,4,3,10,15
42,42,2022-01-16,,UTA,L,102,125,42,95,.442,11,43,.256,7,8,.875,6,39,32,5,2,9,22,,44,84,.524,15,39,.385,22,29,.759,9,51,26,8,5,9,16
43,43,2022-01-19,,LAC,W,130,128,48,98,.490,13,38,.342,21,25,.840,13,44,32,9,3,12,15,,52,97,.536,15,39,.385,9,12,.750,12,47,35,6,3,12,24
44,44,2022-01-21,,MEM,L,118,122,43,91,.473,13,32,.406,19,23,.826,10,37,34,6,6,13,25,,43,82,.524,11,25,.440,25,40,.625,13,48,19,11,10,15,24
45,45,2022-01-23,,DET,W,117,111,44,85,.518,12,35,.343,17,23,.739,8,34,29,8,1,11,22,,42,75,.560,11,29,.379,16,19,.842,4,34,28,4,5,22,29
46,46,2022-01-25,@,DET,W,110,105,36,84,.429,11,32,.344,27,31,.871,16,56,25,7,1,25,17,,41,97,.423,12,36,.333,11,14,.786,9,36,25,14,5,9,25
47,47,2022-01-26,@,BRK,W,124,118,42,89,.472,15,36,.417,25,27,.926,12,48,27,8,2,13,21,,43,88,.489,12,29,.414,20,26,.769,6,38,26,6,3,12,25
48,48,2022-01-28,@,NOP,W,116,105,41,82,.500,12,33,.364,22,25,.880,9,43,29,9,4,21,22,,35,90,.389,5,34,.147,30,33,.909,14,43,23,14,4,13,19
49,49,2022-01-30,@,MIL,W,136,100,53,88,.602,23,43,.535,7,10,.700,6,41,39,8,3,9,15,,37,78,.474,10,30,.333,16,22,.727,6,32,23,6,3,15,10
50,50,2022-02-01,@,MIN,L,115,130,38,89,.427,14,44,.318,25,28,.893,10,46,27,7,4,12,17,,46,93,.495,19,45,.422,19,25,.760,13,52,35,8,9,10,21
51,51,2022-02-02,@,UTA,L,104,108,42,79,.532,11,28,.393,9,12,.750,7,39,24,5,7,14,20,,42,86,.488,7,29,.241,17,22,.773,8,37,21,8,4,7,12
52,52,2022-02-04,,NOP,L,105,113,35,78,.449,19,41,.463,16,17,.941,7,31,22,9,4,15,20,,42,75,.560,8,25,.320,21,23,.913,5,38,27,8,5,14,18
53,53,2022-02-06,,BRK,W,124,104,49,94,.521,10,32,.313,16,21,.762,11,55,37,7,2,10,20,,36,87,.414,16,41,.390,16,22,.727,8,36,24,8,9,10,19
54,54,2022-02-08,,NYK,W,132,115,46,85,.541,16,39,.410,24,31,.774,12,52,31,5,1,13,18,,45,101,.446,15,43,.349,10,12,.833,14,41,25,9,3,8,25
55,55,2022-02-11,@,BOS,L,102,108,39,90,.433,11,44,.250,13,18,.722,12,52,23,7,6,21,22,,38,96,.396,10,37,.270,22,30,.733,18,54,24,13,8,12,20
56,56,2022-02-12,@,TOR,W,110,109,39,84,.464,14,37,.378,18,21,.857,12,50,28,5,3,17,16,,43,88,.489,12,34,.353,11,17,.647,8,35,22,11,1,7,19
57,57,2022-02-14,,ORL,W,121,111,42,88,.477,16,40,.400,21,23,.913,12,52,25,7,2,22,18,,40,91,.440,11,39,.282,20,23,.870,11,42,24,16,5,15,19
58,58,2022-02-16,@,GSW,W,117,116,43,91,.473,14,36,.389,17,21,.810,12,48,27,5,1,18,18,,45,87,.517,10,34,.294,16,24,.667,8,37,26,13,5,10,21
59,59,2022-02-24,@,SAC,W,128,110,48,86,.558,15,35,.429,17,20,.850,3,39,30,12,4,16,24,,43,86,.500,9,29,.310,15,18,.833,6,34,25,5,8,15,17
60,60,2022-02-26,,SAC,W,115,110,38,82,.463,16,43,.372,23,29,.793,4,45,29,5,2,12,25,,38,89,.427,9,30,.300,25,33,.758,9,45,24,4,3,12,25
61,61,2022-02-27,@,POR,W,124,92,44,86,.512,12,37,.324,24,31,.774,8,55,28,9,5,14,20,,34,91,.374,6,36,.167,18,26,.692,11,42,22,12,3,15,25
62,62,2022-03-02,,OKC,L,107,119,40,90,.444,12,46,.261,15,17,.882,10,47,25,11,2,16,19,,44,87,.506,16,29,.552,15,21,.714,9,50,24,11,6,14,15
63,63,2022-03-04,,HOU,W,116,101,39,86,.453,13,33,.394,25,31,.806,10,41,27,10,4,10,21,,38,83,.458,10,36,.278,15,22,.682,9,44,25,4,3,14,21
64,64,2022-03-06,,NOP,W,138,130,47,87,.540,10,33,.303,34,43,.791,10,47,32,7,8,15,26,,48,101,.475,14,33,.424,20,29,.690,14,49,30,9,4,14,30
65,65,2022-03-07,,GSW,W,131,124,46,84,.548,10,32,.313,29,41,.707,7,41,39,8,5,9,25,,45,88,.511,17,40,.425,17,23,.739,9,41,29,5,0,14,30
66,66,2022-03-09,@,SAC,W,106,100,40,82,.488,9,35,.257,17,19,.895,10,51,26,11,3,20,20,,38,85,.447,12,34,.353,12,18,.667,8,38,24,11,5,16,22
67,67,2022-03-10,,GSW,L,102,113,35,84,.417,7,31,.226,25,32,.781,12,49,19,5,6,11,20,,42,88,.477,14,42,.333,15,20,.750,8,36,26,9,4,7,25
68,68,2022-03-12,,TOR,L,115,127,43,78,.551,11,27,.407,18,24,.750,9,39,32,4,5,19,23,,48,102,.471,12,31,.387,19,25,.760,23,50,28,12,6,7,23
69,69,2022-03-14,@,PHI,W,114,110,44,82,.537,13,33,.394,13,20,.650,6,42,29,8,3,14,24,,36,84,.429,12,33,.364,26,32,.813,11,48,25,8,6,13,17
70,70,2022-03-16,@,WAS,W,127,109,46,90,.511,15,37,.405,20,21,.952,8,41,30,7,3,9,25,,41,87,.471,5,23,.217,22,31,.710,13,48,26,7,8,10,18
71,71,2022-03-18,@,CLE,L,116,119,46,92,.500,10,33,.303,14,18,.778,13,51,35,6,3,18,24,,44,98,.449,14,37,.378,17,26,.654,15,46,31,11,4,11,17
72,72,2022-03-20,,BOS,L,104,124,35,87,.402,14,39,.359,20,25,.800,13,41,22,4,3,10,15,,47,82,.573,19,40,.475,11,11,1.000,5,38,29,4,6,8,18
73,73,2022-03-22,,LAC,W,127,115,45,83,.542,16,32,.500,21,23,.913,6,40,31,4,5,9,19,,42,86,.488,10,32,.313,21,26,.808,6,35,27,3,7,6,19
74,74,2022-03-24,,PHO,L,130,140,48,81,.593,15,32,.469,19,27,.704,10,37,27,5,2,16,22,,52,86,.605,13,27,.481,23,29,.793,5,29,32,7,3,8,23
75,75,2022-03-26,,OKC,W,113,107,41,85,.482,8,31,.258,23,24,.958,10,47,33,11,5,15,19,,39,84,.464,14,36,.389,15,16,.938,5,36,29,8,5,16,19
76,76,2022-03-28,@,CHO,W,113,109,40,86,.465,12,33,.364,21,28,.750,17,51,29,7,3,16,17,,44,93,.473,13,42,.310,8,12,.667,8,40,33,11,3,14,21
77,77,2022-03-30,@,IND,W,125,118,50,80,.625,12,28,.429,13,14,.929,8,43,33,6,4,19,20,,44,97,.454,12,40,.300,18,23,.783,18,37,29,11,4,8,21
78,78,2022-04-01,,MIN,L,130,136,46,86,.535,12,35,.343,26,29,.897,10,44,36,7,2,18,23,,43,86,.500,19,40,.475,31,36,.861,10,38,26,14,4,11,23
79,79,2022-04-03,@,LAL,W,129,118,47,82,.573,12,31,.387,23,29,.793,6,38,33,10,5,12,18,,49,92,.533,6,20,.300,14,21,.667,6,40,31,4,5,12,25
80,80,2022-04-05,,SAS,L,97,116,41,98,.418,7,33,.212,8,12,.667,10,51,22,4,2,11,19,,44,89,.494,12,26,.462,16,24,.667,5,48,31,6,3,10,14
81,81,2022-04-07,,MEM,W,122,109,44,80,.550,12,30,.400,22,25,.880,8,43,27,7,2,17,22,,42,89,.472,11,28,.393,14,19,.737,10,34,30,8,3,12,21
82,82,2022-04-10,,LAL,L,141,146,49,100,.490,15,47,.319,28,36,.778,11,45,33,10,7,14,34,,44,94,.468,16,43,.372,42,47,.894,13,50,26,4,6,13,24
