 
,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
32,32,2022-12-25,,PHO,W,128,125,45,94,.479,13,36,.361,25,34,.735,12,48,29,8,4,12,23,,45,94,.479,17,35,.486,18,26,.692,12,46,32,7,9,13,30
33,33,2022-12-27,@,SAC,W,113,106,41,86,.477,13,37,.351,18,21,.857,10,40,34,12,3,13,18,,40,82,.488,10,35,.286,16,19,.842,8,39,20,8,2,16,18
34,34,2022-12-28,@,SAC,L,126,127,49,85,.576,12,27,.444,16,18,.889,7,34,31,6,8,16,24,,47,89,.528,14,31,.452,19,25,.760,11,34,32,10,6,12,17
35,35,2022-12-30,,MIA,W,124,119,45,76,.592,17,28,.607,17,22,.773,5,36,34,6,1,20,19,,39,87,.448,14,35,.400,27,30,.900,11,36,21,13,4,14,19
36,36,2023-01-01,,BOS,W,123,111,45,79,.570,17,30,.567,16,18,.889,1,35,31,5,4,14,17,,40,87,.460,9,33,.273,22,27,.815,10,41,30,8,3,13,15
37,37,2023-01-02,@,MIN,L,111,124,42,91,.462,11,29,.379,16,20,.800,18,45,27,8,1,14,21,,45,87,.517,13,36,.361,21,27,.778,11,41,29,7,4,11,22
38,38,2023-01-05,,LAC,W,122,91,45,89,.506,14,36,.389,18,21,.857,10,57,28,6,5,11,16,,34,91,.374,5,37,.135,18,25,.720,8,41,24,7,3,7,14
39,39,2023-01-06,,CLE,W,121,108,43,81,.531,17,35,.486,18,23,.783,13,49,28,5,4,12,23,,40,88,.455,10,26,.385,18,32,.563,18,40,30,7,5,6,18
40,40,2023-01-09,,LAL,W,122,109,46,99,.465,15,42,.357,15,17,.882,14,55,29,7,11,17,19,,41,93,.441,8,28,.286,19,25,.760,11,44,20,12,2,13,14
41,41,2023-01-11,,PHO,W,126,97,48,85,.565,15,34,.441,15,21,.714,7,38,30,9,4,10,20,,39,90,.433,9,32,.281,10,14,.714,15,44,28,4,2,16,17
42,42,2023-01-13,@,LAC,W,115,103,41,82,.500,14,33,.424,19,25,.760,10,43,24,7,4,10,11,,41,87,.471,10,29,.345,11,14,.786,11,43,20,6,3,12,18
43,43,2023-01-15,,ORL,W,119,116,48,89,.539,13,39,.333,10,19,.526,12,41,32,10,5,15,22,,41,84,.488,7,29,.241,27,34,.794,10,39,24,7,2,13,17
44,44,2023-01-17,,POR,W,122,113,44,88,.500,11,32,.344,23,28,.821,11,42,32,8,6,11,15,,38,83,.458,13,40,.325,24,25,.960,5,35,21,3,4,13,24
45,45,2023-01-18,,MIN,W,122,118,45,85,.529,8,21,.381,24,32,.750,8,34,27,10,2,14,19,,42,81,.519,12,32,.375,22,28,.786,12,36,26,6,10,17,27
46,46,2023-01-20,,IND,W,134,111,51,83,.614,14,28,.500,18,26,.692,12,38,38,16,4,16,28,,37,84,.440,8,32,.250,29,37,.784,16,39,23,7,2,21,18
47,47,2023-01-22,,OKC,L,99,101,36,82,.439,10,28,.357,17,33,.515,10,42,22,7,5,9,16,,40,89,.449,7,26,.269,14,16,.875,14,50,21,4,5,8,24
48,48,2023-01-24,@,NOP,W,99,98,39,80,.488,11,33,.333,10,13,.769,7,34,27,8,5,12,20,,38,85,.447,5,26,.192,17,20,.850,14,43,18,5,3,14,14
49,49,2023-01-25,@,MIL,L,99,107,38,97,.392,11,34,.324,12,16,.750,15,51,21,9,5,19,21,,37,78,.474,13,30,.433,20,28,.714,7,49,16,11,7,22,15
50,50,2023-01-28,@,PHI,L,119,126,44,81,.543,14,34,.412,17,20,.850,6,36,28,6,6,14,14,,46,89,.517,18,35,.514,16,24,.667,12,39,31,10,2,11,15
51,51,2023-01-31,,NOP,W,122,113,43,87,.494,16,36,.444,20,24,.833,10,44,33,7,3,18,21,,42,85,.494,8,27,.296,21,25,.840,8,36,28,13,2,15,24
52,52,2023-02-02,,GSW,W,134,117,51,90,.567,16,35,.457,16,21,.762,7,38,35,10,2,11,19,,43,85,.506,19,38,.500,12,19,.632,10,42,25,4,4,17,23
53,53,2023-02-04,,ATL,W,128,108,48,95,.505,15,38,.395,17,20,.850,12,48,32,14,6,12,15,,44,91,.484,6,20,.300,14,17,.824,10,43,26,7,7,15,18
54,54,2023-02-05,@,MIN,L,98,128,34,71,.479,6,25,.240,24,31,.774,3,37,19,6,5,21,23,,48,87,.552,10,27,.370,22,30,.733,5,34,33,7,3,11,23
55,55,2023-02-07,,MIN,W,146,112,58,93,.624,13,27,.481,17,22,.773,6,44,44,12,5,10,21,,40,85,.471,10,35,.286,22,26,.846,8,36,24,6,7,17,16
56,56,2023-02-09,@,ORL,L,104,115,39,84,.464,10,33,.303,16,24,.667,7,39,24,6,5,16,15,,47,97,.485,9,27,.333,12,19,.632,15,47,24,12,6,10,16
57,57,2023-02-11,@,CHO,W,119,105,50,99,.505,5,23,.217,14,17,.824,14,51,35,7,5,14,20,,40,85,.471,8,32,.250,17,29,.586,5,37,25,11,8,14,18
58,58,2023-02-13,@,MIA,W,112,108,44,76,.579,11,28,.393,13,15,.867,6,39,34,3,4,13,18,,39,89,.438,12,35,.343,18,20,.900,9,34,25,9,4,8,14
59,59,2023-02-15,,DAL,W,118,109,48,84,.571,11,31,.355,11,15,.733,6,43,34,7,5,13,14,,39,84,.464,14,39,.359,17,20,.850,6,31,25,8,3,12,13
60,60,2023-02-23,@,CLE,W,115,109,39,84,.464,17,36,.472,20,23,.870,18,47,30,7,4,16,20,,43,90,.478,6,26,.231,17,20,.850,13,41,24,10,2,10,21
61,61,2023-02-25,@,MEM,L,94,112,36,89,.404,11,37,.297,11,14,.786,11,48,22,4,4,15,13,,45,95,.474,15,44,.341,7,8,.875,11,50,25,10,3,12,13
62,62,2023-02-26,,LAC,W,134,124,49,96,.510,13,39,.333,23,31,.742,11,50,35,10,3,14,23,,44,90,.489,11,34,.324,25,30,.833,6,38,24,11,5,12,25
63,63,2023-02-28,@,HOU,W,133,112,53,92,.576,16,37,.432,11,16,.688,11,43,40,8,5,11,10,,48,97,.495,9,31,.290,7,10,.700,10,40,33,5,6,13,16
64,64,2023-03-03,,MEM,W,113,97,40,87,.460,8,31,.258,25,31,.806,13,53,28,6,5,8,21,,31,84,.369,11,32,.344,24,31,.774,10,40,24,6,6,10,24
65,65,2023-03-06,,TOR,W,118,113,43,86,.500,13,33,.394,19,23,.826,12,41,30,9,2,13,12,,43,86,.500,10,27,.370,17,20,.850,11,41,29,6,4,15,20
66,66,2023-03-08,,CHI,L,96,117,37,88,.420,15,40,.375,7,15,.467,11,44,26,5,2,11,16,,46,89,.517,8,24,.333,17,18,.944,9,50,26,9,2,8,16
67,67,2023-03-10,@,SAS,L,120,128,44,90,.489,13,35,.371,19,20,.950,8,33,32,14,4,14,14,,51,94,.543,13,33,.394,13,17,.765,13,50,31,10,0,18,20
68,68,2023-03-12,,BRK,L,120,122,45,90,.500,12,31,.387,18,24,.750,15,49,27,4,8,15,19,,42,84,.500,17,44,.386,21,24,.875,4,28,32,11,2,8,21
69,69,2023-03-14,@,TOR,L,110,125,42,76,.553,6,25,.240,20,25,.800,4,32,29,9,4,14,17,,49,93,.527,12,30,.400,15,17,.882,14,44,25,10,2,11,18
70,70,2023-03-16,@,DET,W,119,100,47,89,.528,8,24,.333,17,25,.680,13,47,29,9,7,9,15,,39,85,.459,12,27,.444,10,18,.556,13,37,24,8,3,17,20
71,71,2023-03-18,@,NYK,L,110,116,43,84,.512,12,33,.364,12,15,.800,6,33,30,3,2,13,21,,41,83,.494,9,32,.281,25,28,.893,15,43,23,9,4,12,16
72,72,2023-03-19,@,BRK,W,108,102,42,80,.525,12,23,.522,12,13,.923,6,40,31,5,3,16,17,,38,82,.463,12,35,.343,14,16,.875,9,33,26,10,3,11,16
73,73,2023-03-22,@,WAS,W,118,104,42,83,.506,15,32,.469,19,21,.905,11,41,28,7,2,10,18,,44,87,.506,4,26,.154,12,16,.750,10,37,20,4,4,7,15
74,74,2023-03-25,,MIL,W,129,106,47,89,.528,15,36,.417,20,28,.714,7,48,28,4,3,10,18,,39,88,.443,9,36,.250,19,21,.905,4,40,26,7,2,10,19
75,75,2023-03-27,,PHI,W,116,111,43,85,.506,11,32,.344,19,22,.864,10,42,34,8,4,12,16,,43,89,.483,8,30,.267,17,22,.773,11,40,18,10,3,11,20
76,76,2023-03-30,,NOP,L,88,107,32,80,.400,4,28,.143,20,32,.625,11,40,21,4,5,9,21,,38,80,.475,13,27,.481,18,22,.818,8,46,22,6,1,10,24
77,77,2023-03-31,@,PHO,L,93,100,38,95,.400,6,26,.231,11,20,.550,15,51,19,11,5,11,16,,37,88,.420,10,27,.370,16,21,.762,13,51,28,8,7,16,16
78,78,2023-04-02,,GSW,W,112,110,44,100,.440,9,33,.273,15,18,.833,17,47,24,11,7,11,17,,42,105,.400,9,42,.214,17,17,1.000,22,57,26,9,4,15,22
79,79,2023-04-04,@,HOU,L,103,124,41,87,.471,11,36,.306,10,18,.556,13,47,26,9,13,20,18,,47,102,.461,12,31,.387,18,24,.750,20,55,23,12,3,13,16
80,80,2023-04-06,@,PHO,L,115,119,44,83,.530,8,23,.348,19,23,.826,9,38,24,7,2,12,19,,41,79,.519,17,36,.472,20,25,.800,7,33,26,4,6,10,16
81,81,2023-04-08,@,UTA,L,114,118,41,90,.456,15,46,.326,17,24,.708,5,41,32,7,9,14,20,,44,100,.440,11,35,.314,19,23,.826,17,59,30,9,2,16,18
82,82,2023-04-09,,SAC,W,109,95,42,84,.500,7,28,.250,18,25,.720,15,51,25,11,2,16,15,,37,85,.435,11,43,.256,10,15,.667,10,34,24,7,6,15,18
