,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
40,40,2023-01-08,@,MIA,W,102,101,39,76,.513,12,33,.364,12,15,.800,6,40,22,8,8,16,21,,38,92,.413,13,35,.371,12,17,.706,16,41,22,8,4,11,17
41,41,2023-01-12,,BOS,L,98,109,38,84,.452,13,34,.382,9,11,.818,4,31,26,8,9,12,19,,41,86,.477,12,36,.333,15,17,.882,12,48,23,4,6,13,15
42,42,2023-01-15,,OKC,L,102,112,39,91,.429,12,41,.293,12,19,.632,14,51,24,4,7,15,21,,40,90,.444,12,31,.387,20,26,.769,11,50,21,5,7,8,14
43,43,2023-01-17,@,SAS,L,98,106,37,88,.420,3,23,.130,21,24,.875,10,49,22,10,8,21,26,,37,97,.381,7,34,.206,25,28,.893,13,54,23,12,4,15,22
44,44,2023-01-19,@,PHO,L,112,117,43,82,.524,11,26,.423,15,25,.600,2,34,27,10,6,12,34,,39,85,.459,11,28,.393,28,41,.683,12,49,30,4,3,16,23
45,45,2023-01-20,@,UTA,W,117,106,43,80,.538,18,41,.439,13,20,.650,6,42,26,7,6,9,18,,37,88,.420,16,39,.410,16,23,.696,13,46,24,6,1,10,18
46,46,2023-01-22,@,GSW,W,120,116,43,79,.544,14,27,.519,20,31,.645,9,42,30,4,7,15,22,,41,90,.456,13,32,.406,21,27,.778,10,42,28,10,2,10,24
47,47,2023-01-25,@,PHI,L,133,137,49,76,.645,14,26,.538,21,27,.778,6,31,29,3,4,16,26,,42,82,.512,18,38,.474,35,36,.972,11,36,26,10,4,9,19
48,48,2023-01-26,,DET,L,122,130,43,94,.457,13,38,.342,23,27,.852,15,40,24,5,6,16,23,,48,95,.505,11,27,.407,23,26,.885,15,48,27,12,5,11,22
49,49,2023-01-28,,NYK,W,122,115,46,87,.529,22,40,.550,8,14,.571,9,35,31,5,3,8,17,,45,88,.511,10,28,.357,15,19,.789,14,45,19,4,4,10,14
50,50,2023-01-30,,LAL,W,121,104,45,95,.474,16,41,.390,15,19,.789,12,50,24,8,9,9,25,,35,89,.393,11,29,.379,23,37,.622,16,53,24,1,3,14,16
51,51,2023-02-01,@,BOS,L,96,139,36,88,.409,9,39,.231,15,18,.833,5,32,19,8,1,5,12,,53,92,.576,26,54,.481,7,10,.700,11,57,28,4,4,10,13
52,52,2023-02-04,,WAS,W,125,123,43,86,.500,14,33,.424,25,28,.893,10,39,21,4,10,15,28,,39,81,.481,13,28,.464,32,41,.780,6,39,22,10,3,15,21
