,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
42,42,2022-01-09,@,POR,L,88,103,33,85,.388,7,31,.226,15,21,.714,8,46,20,8,5,12,17,,37,88,.420,17,40,.425,12,15,.800,10,48,26,6,5,16,23
43,43,2022-01-10,,CLE,L,108,109,39,91,.429,14,30,.467,16,22,.727,15,43,20,10,3,10,16,,43,87,.494,10,34,.294,13,15,.867,14,48,29,6,8,16,18
44,44,2022-01-12,,LAL,W,125,116,49,89,.551,11,30,.367,16,19,.842,8,45,28,8,7,12,20,,42,98,.429,16,47,.340,16,24,.667,15,45,25,6,3,9,19
45,45,2022-01-14,,HOU,W,126,114,48,96,.500,13,37,.351,17,24,.708,13,53,33,8,7,14,23,,44,101,.436,13,43,.302,13,16,.813,13,50,25,7,4,16,19
46,46,2022-01-16,,HOU,L,112,118,41,91,.451,12,38,.316,18,24,.750,7,37,26,16,2,12,24,,41,76,.539,16,40,.400,20,24,.833,4,47,22,6,3,22,20
47,47,2022-01-19,,DET,L,131,133,44,84,.524,12,27,.444,31,44,.705,8,35,22,4,8,7,17,,46,91,.505,15,36,.417,26,30,.867,13,41,27,3,6,8,26
48,48,2022-01-22,@,MIL,L,127,133,51,97,.526,15,37,.405,10,16,.625,13,48,29,4,2,14,20,,45,91,.495,21,42,.500,22,25,.880,9,43,19,12,0,7,14
49,49,2022-01-25,@,BOS,L,75,128,29,95,.305,6,33,.182,11,15,.733,15,45,15,7,8,10,14,,51,103,.495,20,45,.444,6,7,.857,17,67,32,6,6,11,12
50,50,2022-01-26,@,ATL,L,104,121,39,93,.419,12,40,.300,14,19,.737,10,42,23,6,3,12,20,,48,90,.533,12,36,.333,13,17,.765,6,48,29,9,2,8,18
51,51,2022-01-29,@,PHI,L,101,103,36,82,.439,12,35,.343,17,20,.850,10,43,24,9,2,13,21,,36,70,.514,12,30,.400,19,26,.731,3,36,24,8,3,17,17
52,52,2022-01-31,@,NYK,L,96,116,37,86,.430,11,38,.289,11,22,.500,9,36,24,6,5,16,23,,40,80,.500,13,35,.371,23,29,.793,8,47,25,12,5,17,20
53,53,2022-02-02,,BRK,W,112,101,41,93,.441,14,42,.333,16,18,.889,15,48,23,8,7,11,15,,41,84,.488,8,25,.320,11,14,.786,10,40,22,7,12,13,16
54,54,2022-02-03,@,GSW,L,114,126,42,80,.525,11,31,.355,19,23,.826,5,25,29,13,3,15,16,,47,84,.560,20,42,.476,12,16,.750,9,40,27,11,3,15,19
55,55,2022-02-05,,OKC,W,113,103,43,83,.518,12,32,.375,15,22,.682,7,47,30,13,4,15,15,,42,87,.483,9,30,.300,10,16,.625,7,41,23,8,1,14,16
56,56,2022-02-08,,MIN,L,114,134,41,83,.494,9,25,.360,23,26,.885,5,38,29,4,3,19,20,,50,104,.481,22,44,.500,12,17,.706,16,49,34,10,4,12,24
57,57,2022-02-09,,MIN,W,132,119,48,93,.516,12,30,.400,24,27,.889,11,51,32,4,7,13,19,,44,98,.449,16,46,.348,15,18,.833,6,34,28,4,6,10,21
58,58,2022-02-12,@,WAS,W,123,110,43,76,.566,12,28,.429,25,29,.862,6,42,27,4,2,14,20,,41,88,.466,13,38,.342,15,21,.714,10,32,26,11,3,9,19
59,59,2022-02-14,@,BRK,L,85,109,31,90,.344,9,35,.257,14,18,.778,11,43,12,8,4,18,17,,43,84,.512,9,26,.346,14,15,.933,6,49,25,7,5,16,22
60,60,2022-02-16,@,CHI,L,118,125,43,84,.512,12,30,.400,20,22,.909,7,36,24,9,3,13,14,,47,94,.500,12,29,.414,19,20,.950,13,47,25,8,2,11,16
61,61,2022-02-24,,DEN,L,110,128,43,86,.500,9,29,.310,15,18,.833,6,34,25,5,8,15,17,,48,86,.558,15,35,.429,17,20,.850,3,39,30,12,4,16,24
62,62,2022-02-26,@,DEN,L,110,115,38,89,.427,9,30,.300,25,33,.758,9,45,24,4,3,12,25,,38,82,.463,16,43,.372,23,29,.793,4,45,29,5,2,12,25
63,63,2022-02-28,@,OKC,W,131,110,49,87,.563,10,31,.323,23,30,.767,11,46,30,10,6,16,25,,40,86,.465,11,35,.314,19,27,.704,7,38,28,12,5,16,26
64,64,2022-03-02,@,NOP,L,95,125,35,89,.393,8,35,.229,17,25,.680,12,38,20,9,4,11,19,,52,88,.591,11,29,.379,10,12,.833,7,50,30,5,5,15,23
65,65,2022-03-03,@,SAS,W,115,112,39,85,.459,10,32,.313,27,32,.844,9,49,26,6,2,13,13,,46,93,.495,12,32,.375,8,16,.500,6,40,28,8,5,11,24
66,66,2022-03-05,@,DAL,L,113,114,46,94,.489,9,25,.360,12,18,.667,10,45,24,5,1,14,28,,40,84,.476,14,36,.389,20,27,.741,10,39,22,7,2,10,22
67,67,2022-03-07,,NYK,L,115,131,39,80,.488,11,32,.344,26,36,.722,4,40,23,4,2,11,16,,47,92,.511,18,42,.429,19,23,.826,9,47,19,7,6,8,31
68,68,2022-03-09,,DEN,L,100,106,38,85,.447,12,34,.353,12,18,.667,8,38,24,11,5,16,22,,40,82,.488,9,35,.257,17,19,.895,10,51,26,11,3,20,20
69,69,2022-03-12,@,UTA,L,125,134,47,94,.500,13,33,.394,18,21,.857,8,33,27,6,3,7,20,,48,86,.558,16,41,.390,22,31,.710,10,44,21,4,5,9,20
70,70,2022-03-14,,CHI,W,112,103,39,82,.476,10,25,.400,24,26,.923,7,45,25,10,3,15,21,,36,88,.409,10,34,.294,21,22,.955,9,40,22,5,5,13,20
71,71,2022-03-16,,MIL,L,126,135,46,94,.489,16,43,.372,18,21,.857,7,39,27,8,5,15,21,,47,89,.528,18,35,.514,23,32,.719,8,47,21,12,3,11,19
72,72,2022-03-18,,BOS,L,97,126,33,79,.418,13,36,.361,18,24,.750,8,37,23,5,6,16,14,,46,82,.561,22,40,.550,12,17,.706,6,43,33,11,1,13,23
73,73,2022-03-20,,PHO,L,124,127,39,91,.429,16,34,.471,30,36,.833,9,42,27,12,2,15,21,,46,92,.500,12,28,.429,23,27,.852,10,50,25,12,5,17,30
74,74,2022-03-23,@,IND,W,110,109,43,82,.524,12,37,.324,12,17,.706,4,36,26,7,3,16,10,,42,91,.462,14,36,.389,11,11,1.000,10,42,34,11,3,15,17
75,75,2022-03-26,@,ORL,W,114,110,42,98,.429,11,36,.306,19,24,.792,18,59,24,4,4,14,12,,45,106,.425,13,36,.361,7,7,1.000,15,57,27,9,3,12,20
76,76,2022-03-28,@,MIA,L,100,123,37,81,.457,12,35,.343,14,18,.778,5,32,21,6,2,14,12,,49,90,.544,19,40,.475,6,6,1.000,10,48,30,7,1,15,20
77,77,2022-03-30,@,HOU,W,121,118,44,95,.463,7,26,.269,26,36,.722,13,44,21,7,10,9,21,,43,94,.457,13,42,.310,19,25,.760,12,51,23,7,4,17,34
78,78,2022-04-01,@,HOU,W,122,117,42,81,.519,12,28,.429,26,34,.765,8,47,29,6,11,13,19,,41,97,.423,17,45,.378,18,26,.692,15,45,26,9,7,10,25
79,79,2022-04-03,,GSW,L,90,109,31,81,.383,7,33,.212,21,24,.875,6,35,19,5,1,12,15,,41,79,.519,16,34,.471,11,15,.733,7,47,29,8,8,15,28
80,80,2022-04-05,,NOP,L,109,123,39,76,.513,11,30,.367,20,22,.909,3,34,28,4,3,15,20,,45,88,.511,12,25,.480,21,26,.808,14,44,26,13,2,13,20
81,81,2022-04-09,@,LAC,L,98,117,38,86,.442,7,28,.250,15,24,.625,7,42,24,12,2,13,16,,42,86,.488,21,43,.488,12,15,.800,10,48,29,7,3,16,22
82,82,2022-04-10,@,PHO,W,116,109,40,76,.526,14,26,.538,22,30,.733,2,40,26,9,7,14,18,,42,103,.408,14,47,.298,11,15,.733,18,50,27,9,7,10,25
