,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
23,23,2022-11-28,,CHI,L,107,114,111.7,119.0,95.8,.176,.576,.584,47.4,73.2,5.2,5.6,,.594,13.3,19.6,.071,,.495,6.3,73.5,.237
24,24,2022-11-30,,LAC,W,125,112,129.6,116.1,96.5,.346,.395,.670,54.1,53.3,4.1,11.1,,.642,16.2,37.1,.259,,.452,8.4,66.0,.301
25,25,2022-12-02,,IND,W,139,119,123.4,105.7,112.6,.446,.410,.700,57.3,63.0,6.2,3.4,,.645,19.5,23.5,.386,,.500,14.5,81.3,.293
26,26,2022-12-03,,POR,L,111,116,113.4,118.5,97.9,.333,.429,.576,47.3,52.6,8.2,6.7,,.530,11.9,21.3,.262,,.541,11.6,73.9,.282
27,27,2022-12-07,,GSW,W,124,123,120.8,119.8,102.7,.244,.407,.651,48.8,56.5,5.8,12.5,,.622,15.1,24.3,.198,,.531,11.4,68.9,.194
28,28,2022-12-09,,MIN,L,108,118,109.7,119.8,98.5,.267,.489,.537,47.6,56.4,9.1,0.0,,.506,9.9,24.0,.189,,.620,15.8,82.4,.253
29,29,2022-12-10,@,DEN,L,110,115,116.5,121.8,94.4,.247,.482,.584,51.9,51.3,5.3,10.0,,.547,12.1,23.3,.200,,.593,7.9,84.2,.151
30,30,2022-12-13,,NOP,W,121,100,115.1,95.1,105.2,.117,.456,.559,57.8,63.3,3.8,15.2,,.549,14.9,40.4,.078,,.419,13.7,72.7,.237
31,31,2022-12-15,,NOP,W,132,129,123.2,120.4,97.0,.402,.511,.610,47.3,57.1,7.5,8.7,,.554,12.9,26.8,.326,,.535,12.6,63.5,.232
32,32,2022-12-17,@,MIL,L,97,123,104.9,133.0,92.5,.070,.547,.547,34.9,61.5,5.4,3.8,,.547,13.6,15.2,.035,,.633,12.9,59.5,.100
33,33,2022-12-19,@,CLE,L,99,122,100.8,124.2,98.2,.247,.366,.480,43.8,52.8,9.2,4.5,,.441,12.0,26.8,.183,,.721,20.5,83.3,.300
34,34,2022-12-20,@,DET,W,126,111,128.6,113.3,98.0,.204,.495,.622,50.0,57.4,7.1,8.9,,.613,10.6,26.1,.129,,.562,13.1,77.5,.247
35,35,2022-12-22,,WAS,W,120,112,125.0,116.7,96.0,.244,.407,.630,51.9,38.1,5.2,4.9,,.581,10.4,19.0,.233,,.604,10.1,91.4,.159
36,36,2022-12-26,@,SAS,L,122,126,115.2,119.0,105.9,.381,.443,.538,52.3,51.3,9.4,4.3,,.469,9.6,31.4,.320,,.586,12.1,82.9,.276
37,37,2022-12-28,@,GSW,L,107,112,106.4,111.3,100.6,.286,.505,.522,49.5,70.3,3.0,14.3,,.489,10.5,19.6,.198,,.517,10.8,80.0,.253
38,38,2022-12-30,@,SAC,L,125,126,123.3,124.3,101.4,.357,.381,.643,49.3,65.2,6.9,3.3,,.595,11.8,20.0,.298,,.622,13.2,75.0,.156
39,39,2022-12-31,,MIA,L,123,126,124.0,127.1,99.2,.543,.494,.613,57.0,65.7,6.1,6.0,,.537,13.8,37.2,.444,,.579,10.5,76.7,.258
40,40,2023-01-03,,SAC,L,115,117,112.8,114.8,101.9,.330,.500,.571,52.4,55.3,8.8,5.6,,.506,13.7,26.7,.295,,.587,15.3,82.1,.186
41,41,2023-01-05,@,HOU,W,131,114,132.1,115.0,99.2,.226,.516,.641,46.2,71.7,10.1,10.0,,.597,7.3,20.5,.215,,.495,11.9,70.2,.250
42,42,2023-01-07,@,CHI,L,118,126,117.7,125.7,100.3,.194,.441,.585,47.0,78.3,6.0,3.6,,.559,9.0,15.9,.151,,.608,9.3,82.1,.301
43,43,2023-01-08,@,MEM,L,118,123,111.6,116.3,105.8,.250,.364,.604,54.1,64.4,6.6,14.1,,.568,17.0,23.5,.205,,.525,8.2,74.5,.157
44,44,2023-01-10,,CLE,W,116,114,118.3,116.3,98.1,.425,.414,.562,59.3,55.3,3.1,5.7,,.494,12.7,33.3,.345,,.522,4.7,84.8,.222
45,45,2023-01-13,,ORL,W,112,108,106.8,102.9,104.9,.482,.422,.557,59.6,41.7,8.6,18.3,,.500,19.3,37.0,.349,,.510,12.7,79.2,.104
46,46,2023-01-14,,PHI,L,117,118,121.0,122.1,96.7,.256,.444,.584,56.5,46.5,5.2,12.0,,.544,9.1,26.3,.211,,.545,7.4,80.9,.236
47,47,2023-01-16,@,MIN,W,126,125,130.4,129.3,96.7,.333,.405,.654,54.9,55.6,0.0,8.3,,.613,15.7,35.9,.274,,.545,4.4,69.2,.149
48,48,2023-01-18,,LAC,W,126,103,133.1,108.8,94.7,.253,.368,.652,46.8,57.8,4.2,12.1,,.626,7.6,20.9,.195,,.484,11.4,68.6,.152
49,49,2023-01-20,,BRK,L,106,117,115.4,127.4,91.8,.261,.443,.540,52.3,64.9,6.5,2.6,,.511,9.2,26.5,.182,,.650,9.2,84.6,.163
50,50,2023-01-23,,CHO,W,120,102,118.4,100.7,101.3,.302,.465,.616,52.3,61.0,7.9,5.8,,.570,14.1,22.5,.256,,.459,12.3,77.1,.282
51,51,2023-01-25,@,POR,L,124,134,124.5,134.5,99.6,.167,.456,.642,46.1,68.1,5.0,9.4,,.633,11.9,18.6,.111,,.669,9.4,81.8,.169
52,52,2023-01-28,,DAL,W,108,100,117.1,108.5,92.2,.293,.439,.583,61.3,66.7,9.8,17.6,,.555,14.7,35.1,.207,,.550,13.8,83.7,.150
53,53,2023-02-01,,TOR,W,131,128,132.0,129.0,99.3,.361,.566,.681,48.5,65.9,3.0,12.6,,.633,14.3,32.5,.313,,.500,5.5,59.0,.164
54,54,2023-02-03,,ATL,L,108,115,109.2,116.3,98.9,.198,.484,.546,49.0,48.8,4.0,3.4,,.522,13.2,25.5,.143,,.516,7.9,72.5,.179
55,55,2023-02-06,,DAL,L,111,124,115.2,128.7,96.3,.299,.356,.564,43.0,51.2,4.2,8.2,,.506,11.7,23.8,.264,,.551,11.3,61.4,.307
56,56,2023-02-08,,MIN,L,118,143,118.0,143.0,100.0,.200,.324,.516,51.5,61.4,2.0,9.1,,.476,6.5,35.0,.171,,.689,9.0,78.4,.082
57,57,2023-02-10,@,TOR,W,122,116,115.4,109.7,105.8,.333,.276,.611,53.5,66.0,5.7,10.5,,.575,14.6,22.5,.253,,.516,11.1,80.4,.242
58,58,2023-02-11,@,NYK,L,120,126,126.3,132.7,95.0,.318,.364,.598,42.2,51.1,3.2,11.9,,.563,9.1,25.6,.239,,.516,5.1,57.4,.295
59,59,2023-02-13,@,IND,W,123,117,123.1,117.0,100.0,.294,.388,.641,59.0,55.8,5.0,5.3,,.594,15.8,31.4,.259,,.566,9.9,81.4,.154
60,60,2023-02-15,@,MEM,L,111,117,107.6,113.5,103.1,.209,.396,.559,57.0,57.1,1.9,11.9,,.527,18.8,34.1,.165,,.467,3.3,73.0,.159
61,61,2023-02-23,,OKC,W,120,119,108.9,108.0,99.8,.270,.480,.536,51.8,61.9,7.3,13.3,,.485,15.8,33.3,.230,,.438,7.5,67.2,.188
62,62,2023-02-25,,SAS,W,118,102,116.0,100.2,101.8,.304,.304,.566,57.7,67.4,4.9,17.5,,.522,11.8,31.9,.239,,.438,7.8,82.0,.175
63,63,2023-02-28,,SAS,L,94,102,91.6,99.4,102.6,.424,.400,.466,53.6,50.0,7.8,13.8,,.412,16.6,28.0,.282,,.473,10.5,80.9,.176
64,64,2023-03-03,@,OKC,L,103,130,100.3,126.6,102.7,.295,.372,.584,54.5,63.2,4.9,23.0,,.545,22.1,25.6,.231,,.582,6.0,77.6,.087
65,65,2023-03-05,@,OKC,L,119,129,118.9,128.8,100.1,.307,.420,.596,48.1,69.8,5.0,16.0,,.551,13.8,27.9,.250,,.586,10.6,71.1,.310
66,66,2023-03-07,@,DAL,L,116,120,104.9,108.5,110.6,.272,.478,.563,52.2,56.1,9.0,9.1,,.527,13.4,13.0,.207,,.579,14.0,93.2,.191
67,67,2023-03-09,@,ORL,W,131,124,129.9,122.9,100.9,.239,.386,.674,53.8,55.1,6.9,13.3,,.631,14.9,31.4,.227,,.553,8.5,72.1,.213
68,68,2023-03-11,@,CHO,W,119,111,121.3,113.2,98.1,.194,.311,.532,58.3,47.8,4.1,6.9,,.490,9.0,38.5,.175,,.495,6.3,78.4,.143
69,69,2023-03-13,@,MIA,L,115,119,118.9,123.0,96.7,.200,.422,.587,56.5,72.1,7.2,8.9,,.567,15.5,36.4,.144,,.557,12.1,78.0,.392
70,70,2023-03-18,,BOS,W,118,117,125.3,124.2,94.2,.227,.423,.553,58.3,69.0,3.2,13.5,,.521,6.2,32.7,.175,,.602,5.9,88.6,.125
71,71,2023-03-20,,SAC,W,128,120,124.3,116.5,103.0,.261,.409,.652,52.7,71.7,2.9,17.8,,.614,10.9,14.6,.227,,.521,5.3,84.0,.196
72,72,2023-03-22,,POR,L,115,127,108.9,120.2,105.6,.439,.427,.588,52.2,61.5,3.8,9.6,,.543,14.8,16.3,.317,,.554,7.0,85.1,.258
73,73,2023-03-24,,MIL,L,116,144,108.9,135.2,106.5,.327,.385,.488,50.5,70.0,5.6,10.2,,.438,8.5,32.8,.240,,.667,10.2,77.5,.121
74,74,2023-03-25,@,SAC,L,113,121,115.5,123.7,97.8,.176,.308,.576,51.7,63.8,3.1,13.5,,.566,14.0,28.2,.110,,.547,7.1,70.8,.179
75,75,2023-03-27,,PHO,L,103,117,106.9,121.4,96.4,.314,.419,.526,49.0,65.8,2.1,10.8,,.494,11.7,24.4,.209,,.480,5.1,67.3,.198
76,76,2023-03-29,@,SAS,W,128,117,120.4,110.0,106.3,.222,.344,.648,53.6,57.1,4.7,10.0,,.611,13.9,21.1,.200,,.526,12.6,80.4,.179
77,77,2023-03-31,@,BOS,L,114,122,109.5,117.2,104.1,.146,.302,.558,55.3,50.0,2.9,15.6,,.526,15.0,28.9,.135,,.526,9.4,79.6,.219
78,78,2023-04-02,@,BRK,L,110,111,109.7,110.7,100.2,.330,.352,.528,56.5,60.0,5.0,1.9,,.484,9.5,25.0,.242,,.494,7.3,85.4,.302
79,79,2023-04-04,,LAL,L,133,135,123.1,125.0,97.8,.344,.367,.642,48.2,61.7,3.7,4.8,,.606,10.4,15.4,.267,,.563,9.0,76.1,.281
80,80,2023-04-06,,OKC,L,98,114,97.6,113.6,100.4,.193,.373,.544,47.4,58.5,5.0,3.8,,.524,17.4,17.5,.133,,.479,10.0,69.1,.216
81,81,2023-04-08,,DEN,W,118,114,110.3,106.5,107.0,.230,.350,.536,59.0,68.2,8.4,4.5,,.495,12.7,32.1,.190,,.539,12.2,89.4,.189
82,82,2023-04-09,@,LAL,L,117,128,111.2,121.6,105.3,.059,.347,.564,47.9,60.8,3.8,7.7,,.554,9.6,15.2,.050,,.577,8.6,79.2,.165
