,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
33,33,2021-12-23,@,IND,L,106,118,116.4,129.6,91.1,.325,.463,.580,37.3,45.7,9.9,12.0,,.531,11.6,20.0,.263,,.597,11.9,57.1,.148
34,34,2021-12-27,@,CHO,L,99,123,98.5,122.4,100.5,.207,.529,.521,53.0,55.6,9.0,6.4,,.500,18.1,28.9,.138,,.636,14.5,81.6,.125
35,35,2021-12-28,,LAL,L,123,132,121.9,130.9,100.9,.301,.422,.654,38.5,54.5,9.9,12.1,,.627,13.0,10.5,.229,,.598,10.3,65.0,.239
36,36,2021-12-31,,MIA,L,110,120,110.2,120.3,99.8,.183,.452,.547,51.7,51.2,9.0,7.5,,.516,15.2,31.9,.151,,.547,12.3,73.8,.302
37,37,2022-01-01,,DEN,L,111,124,113.0,126.3,98.2,.282,.494,.581,43.9,54.1,10.2,7.4,,.529,15.1,28.3,.247,,.593,15.5,63.9,.256
38,38,2022-01-03,@,PHI,L,113,133,111.5,131.2,101.4,.371,.494,.546,43.8,67.6,5.9,7.1,,.500,9.6,20.8,.270,,.609,10.4,72.1,.167
39,39,2022-01-05,@,WAS,W,114,111,107.4,104.6,106.1,.376,.306,.575,53.9,37.5,9.4,3.8,,.524,16.8,23.8,.294,,.495,12.8,80.9,.231
40,40,2022-01-07,,DAL,L,106,130,101.7,124.7,104.2,.333,.494,.531,42.1,45.9,5.8,5.8,,.494,11.5,13.7,.230,,.639,12.0,75.0,.167
41,41,2022-01-09,,MIN,L,123,141,113.4,130.0,108.5,.289,.443,.563,44.6,67.4,4.6,9.1,,.546,9.9,20.8,.175,,.579,8.6,66.0,.148
42,42,2022-01-10,,PHI,L,91,111,92.1,112.4,98.8,.351,.545,.512,45.3,60.0,8.1,11.9,,.474,18.4,17.5,.234,,.511,12.1,69.6,.160
