,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
49,49,2023-01-25,@,MIL,L,99,107,94.4,102.0,104.9,.165,.351,.476,51.0,55.3,8.6,10.4,,.448,15.4,26.3,.124,,.558,19.6,83.7,.256
50,50,2023-01-28,@,PHI,L,119,126,123.8,131.1,96.1,.247,.420,.663,48.0,63.6,6.2,11.1,,.630,13.5,18.2,.210,,.618,9.9,71.4,.180
51,51,2023-01-31,,NOP,W,122,113,119.9,111.1,101.7,.276,.414,.625,55.0,76.7,6.9,5.2,,.586,15.6,26.3,.230,,.541,13.5,81.0,.247
52,52,2023-02-02,,GSW,W,134,117,133.6,116.7,100.3,.233,.389,.675,47.5,68.6,10.0,4.3,,.656,10.0,17.9,.178,,.618,15.4,75.6,.141
53,53,2023-02-04,,ATL,W,128,108,125.8,106.2,101.7,.211,.400,.617,52.7,66.7,13.8,8.5,,.584,10.4,26.7,.179,,.516,13.2,78.3,.154
54,54,2023-02-05,@,MIN,L,98,128,95.5,124.7,102.7,.437,.352,.579,52.1,55.9,5.8,8.3,,.521,19.9,9.4,.338,,.609,9.9,87.2,.253
55,55,2023-02-07,,MIN,W,146,112,139.6,107.1,104.6,.237,.290,.711,55.0,75.9,11.5,10.0,,.694,8.9,17.6,.183,,.529,15.0,82.6,.259
56,56,2023-02-09,@,ORL,L,104,115,104.8,115.9,99.2,.286,.393,.550,45.3,61.5,6.0,7.1,,.524,14.5,17.9,.190,,.531,8.7,68.1,.124
57,57,2023-02-11,@,CHO,W,119,105,114.0,100.6,104.4,.172,.232,.559,58.0,70.0,6.7,9.4,,.530,11.6,30.4,.141,,.518,12.5,88.1,.200
58,58,2023-02-13,@,MIA,W,112,108,123.1,118.7,91.0,.197,.368,.678,53.4,77.3,3.3,7.4,,.651,13.6,19.4,.171,,.506,7.6,78.6,.202
59,59,2023-02-15,,DAL,W,118,109,122.4,113.1,96.4,.179,.369,.651,58.1,70.8,7.3,11.1,,.637,12.5,19.4,.131,,.548,11.5,86.0,.202
60,60,2023-02-23,@,CLE,W,115,109,125.8,119.3,91.4,.274,.429,.611,53.4,76.9,7.7,6.3,,.565,14.5,39.1,.238,,.511,9.2,69.0,.189
61,61,2023-02-25,@,MEM,L,94,112,96.4,114.8,97.5,.157,.416,.494,49.0,61.1,4.1,7.8,,.466,13.6,22.0,.124,,.553,10.9,77.1,.074
62,62,2023-02-26,,LAC,W,134,124,123.5,114.3,98.3,.323,.406,.611,56.8,71.4,9.2,5.4,,.578,11.3,25.6,.240,,.550,10.4,86.7,.278
63,63,2023-02-28,@,HOU,W,133,112,133.2,112.2,99.9,.174,.402,.671,51.8,75.5,8.0,7.6,,.663,10.0,26.8,.120,,.541,11.4,76.2,.072
64,64,2023-03-03,,MEM,W,113,97,120.7,103.6,93.6,.356,.356,.561,57.0,70.0,6.4,9.6,,.506,7.4,30.2,.287,,.435,9.3,80.0,.286
65,65,2023-03-06,,TOR,W,118,113,123.3,118.1,95.7,.267,.384,.614,50.0,69.8,9.4,3.4,,.576,11.9,28.6,.221,,.558,13.7,72.5,.198
66,66,2023-03-08,,CHI,L,96,117,102.2,124.6,93.9,.170,.455,.507,46.8,70.3,5.3,3.1,,.506,10.4,21.2,.080,,.562,7.6,78.6,.191
67,67,2023-03-10,@,SAS,L,120,128,116.3,124.1,103.2,.222,.389,.607,39.8,72.7,13.6,6.6,,.561,12.4,17.8,.211,,.612,15.1,65.8,.138
68,68,2023-03-12,,BRK,L,120,122,124.4,126.5,96.5,.267,.344,.597,63.6,60.0,4.1,20.0,,.567,13.0,38.5,.200,,.601,7.8,89.5,.250
69,69,2023-03-14,@,TOR,L,110,125,115.3,131.0,95.4,.329,.329,.632,42.1,69.0,9.4,6.3,,.592,13.9,11.8,.263,,.591,9.9,66.7,.161
70,70,2023-03-16,@,DET,W,119,100,126.7,106.5,93.9,.281,.270,.595,56.0,61.7,9.6,12.1,,.573,8.3,35.1,.191,,.529,15.5,72.3,.118
71,71,2023-03-18,@,NYK,L,110,116,118.7,125.1,92.7,.179,.393,.607,43.4,69.8,3.2,3.9,,.583,12.5,17.6,.143,,.548,11.2,64.3,.301
72,72,2023-03-19,@,BRK,W,108,102,118.3,111.7,91.3,.163,.288,.630,54.8,73.8,5.5,6.4,,.600,15.7,20.0,.150,,.537,11.0,79.1,.171
73,73,2023-03-22,@,WAS,W,118,104,132.9,117.1,88.8,.253,.386,.640,52.6,66.7,7.9,3.3,,.596,9.8,28.9,.229,,.529,6.9,75.0,.138
74,74,2023-03-25,,MIL,W,129,106,126.1,103.6,102.3,.315,.404,.637,54.5,59.6,3.9,5.8,,.612,9.0,16.3,.225,,.494,9.3,91.1,.216
75,75,2023-03-27,,PHI,W,116,111,121.8,116.5,95.2,.259,.376,.613,51.2,79.1,8.4,6.8,,.571,11.2,25.6,.224,,.528,10.0,74.4,.191
76,76,2023-03-30,,NOP,L,88,107,98.1,119.3,89.7,.400,.350,.468,46.5,65.6,4.5,9.4,,.425,8.7,22.4,.250,,.556,10.0,78.4,.225
77,77,2023-03-31,@,PHO,L,93,100,95.6,102.7,97.3,.211,.274,.448,50.0,50.0,11.3,8.2,,.432,9.6,28.3,.116,,.477,14.1,73.5,.182
78,78,2023-04-02,,GSW,W,112,110,113.8,111.7,98.4,.180,.330,.519,45.2,54.5,11.2,11.1,,.485,9.2,32.7,.150,,.443,11.8,57.7,.162
79,79,2023-04-04,@,HOU,L,103,124,101.1,121.8,101.8,.207,.414,.543,46.1,63.4,8.8,18.3,,.534,17.4,27.1,.115,,.520,10.4,63.0,.176
80,80,2023-04-06,@,PHO,L,115,119,124.6,129.0,92.3,.277,.277,.617,53.5,54.5,7.6,4.7,,.578,11.4,25.7,.229,,.627,10.0,80.6,.253
81,81,2023-04-08,@,UTA,L,114,118,106.5,110.3,107.0,.267,.511,.567,41.0,78.0,6.5,13.8,,.539,12.2,10.6,.189,,.495,12.7,67.9,.190
82,82,2023-04-09,,SAC,W,109,95,116.2,101.3,93.8,.298,.333,.574,60.0,59.5,11.7,4.8,,.542,14.4,38.5,.214,,.500,14.1,78.3,.118
