,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
60,60,2022-02-24,,GSW,L,95,132,94.6,131.4,100.5,.367,.443,.518,40.3,51.6,5.0,8.5,,.449,16.4,14.3,.304,,.597,10.5,71.4,.307
61,61,2022-02-27,,DEN,L,92,124,88.5,119.2,104.0,.286,.396,.449,43.3,64.7,11.5,6.1,,.407,12.8,19.0,.198,,.581,12.3,79.5,.279
62,62,2022-03-02,@,PHO,L,90,120,90.7,120.9,99.2,.321,.397,.506,43.2,73.3,10.1,4.5,,.455,16.8,11.4,.244,,.588,13.0,81.1,.325
63,63,2022-03-05,@,MIN,L,121,135,122.0,136.1,99.2,.353,.447,.616,49.4,60.0,5.0,2.1,,.565,13.3,25.0,.294,,.653,10.1,76.9,.282
64,64,2022-03-07,@,MIN,L,81,124,75.4,115.4,107.5,.458,.337,.406,38.5,47.8,9.3,10.2,,.319,14.6,14.3,.337,,.484,15.2,64.2,.380
65,65,2022-03-09,@,UTA,L,85,123,89.9,130.1,94.6,.247,.404,.431,41.9,65.5,4.2,5.7,,.376,8.4,17.0,.202,,.623,8.8,81.8,.272
66,66,2022-03-12,,WAS,W,127,118,130.4,121.1,97.4,.237,.323,.618,55.1,43.8,10.3,6.1,,.575,9.7,31.6,.215,,.554,12.9,77.5,.313
67,67,2022-03-14,@,ATL,L,113,122,107.7,116.2,105.0,.239,.273,.581,53.3,56.8,3.8,14.8,,.557,17.1,25.6,.170,,.422,3.1,72.6,.275
68,68,2022-03-16,@,NYK,L,98,128,102.0,133.2,96.1,.154,.374,.504,46.6,65.0,1.0,7.1,,.500,10.2,20.8,.077,,.600,9.3,77.5,.400
69,69,2022-03-18,@,BRK,L,123,128,123.9,129.0,99.2,.250,.365,.577,45.1,60.4,14.1,7.7,,.568,10.9,34.7,.146,,.649,18.7,60.6,.364
70,70,2022-03-20,@,IND,L,98,129,104.7,137.8,93.6,.222,.407,.551,43.8,60.5,10.7,6.1,,.525,16.0,25.0,.160,,.661,13.1,66.7,.214
