,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
26,26,2021-12-10,,BRK,L,105,113,37,94,.394,11,34,.324,20,24,.833,16,49,21,10,3,14,19,,46,93,.495,6,23,.261,15,16,.938,9,41,26,9,7,13,22
27,27,2021-12-13,,HOU,L,126,132,42,85,.494,15,39,.385,27,31,.871,8,40,20,9,6,12,26,,46,96,.479,19,46,.413,21,27,.778,12,45,27,8,5,11,24
28,28,2021-12-15,@,ORL,W,111,99,42,85,.494,11,31,.355,16,16,1.000,6,40,25,11,5,13,16,,35,90,.389,10,35,.286,19,21,.905,12,46,25,4,2,16,17
29,29,2021-12-17,,DEN,L,115,133,41,88,.466,7,24,.292,26,34,.765,10,37,22,6,3,15,17,,50,86,.581,17,38,.447,16,18,.889,4,38,35,9,7,14,22
30,30,2021-12-22,,ORL,L,98,104,32,80,.400,12,31,.387,22,29,.759,13,49,21,4,8,14,19,,38,85,.447,11,37,.297,17,23,.739,8,40,27,11,5,10,24
31,31,2021-12-23,@,PHI,W,98,96,37,82,.451,7,24,.292,17,19,.895,11,46,20,5,4,10,19,,33,80,.413,6,27,.222,24,26,.923,8,38,20,8,7,8,13
32,32,2021-12-25,@,NYK,L,87,101,33,87,.379,13,38,.342,8,14,.571,8,46,23,8,5,12,12,,38,85,.447,20,50,.400,5,12,.417,9,50,28,6,6,10,13
33,33,2021-12-27,,CHI,L,118,130,40,89,.449,15,34,.441,23,26,.885,11,45,22,3,5,10,14,,51,94,.543,18,37,.486,10,14,.714,9,44,29,5,6,7,19
34,34,2021-12-29,@,CHI,L,117,131,44,92,.478,11,26,.423,18,26,.692,10,37,26,6,3,11,17,,52,84,.619,10,22,.455,17,22,.773,6,41,38,9,6,13,18
35,35,2021-12-31,@,CLE,W,121,118,43,97,.443,16,38,.421,19,21,.905,14,44,23,8,4,2,23,,48,84,.571,8,25,.320,14,24,.583,8,46,27,1,8,9,18
36,36,2022-01-03,@,POR,L,131,136,48,88,.545,14,41,.341,21,24,.875,9,39,31,6,1,12,24,,47,89,.528,18,41,.439,24,28,.857,12,41,29,10,3,9,19
37,37,2022-01-05,@,SAC,W,108,102,39,86,.453,8,30,.267,22,30,.733,10,48,20,8,5,10,14,,38,90,.422,11,27,.407,15,20,.750,10,47,15,6,1,11,20
38,38,2022-01-07,@,LAL,L,118,134,43,96,.448,13,36,.361,19,27,.704,13,54,29,3,0,15,18,,50,101,.495,17,41,.415,17,19,.895,8,47,37,14,4,8,26
39,39,2022-01-09,@,LAC,L,93,106,35,78,.449,7,26,.269,16,19,.842,6,39,19,6,2,13,14,,44,92,.478,12,33,.364,6,7,.857,13,47,24,5,4,12,18
40,40,2022-01-12,,MIA,L,91,115,31,82,.378,13,45,.289,16,23,.696,6,37,20,8,3,14,15,,43,90,.478,16,45,.356,13,14,.929,10,54,28,7,4,14,20
41,41,2022-01-14,@,MIA,L,118,124,38,79,.481,16,38,.421,26,30,.867,9,34,26,6,6,15,27,,41,77,.532,14,30,.467,28,30,.933,9,37,30,6,5,15,27
42,42,2022-01-15,,NYK,L,108,117,40,80,.500,16,44,.364,12,17,.706,4,31,23,5,5,9,20,,42,83,.506,13,31,.419,20,26,.769,11,44,24,2,0,8,20
43,43,2022-01-17,,MIL,W,121,114,38,86,.442,15,36,.417,30,32,.938,10,46,25,7,8,13,18,,39,88,.443,16,38,.421,20,24,.833,9,42,21,8,4,13,28
44,44,2022-01-19,,MIN,W,134,122,45,86,.523,15,38,.395,29,33,.879,8,39,34,7,9,11,23,,42,97,.433,17,46,.370,21,29,.724,16,45,21,10,3,13,24
45,45,2022-01-21,,MIA,W,110,108,38,68,.559,14,33,.424,20,24,.833,6,36,26,3,1,16,17,,41,85,.482,15,40,.375,11,12,.917,11,33,30,8,1,15,22
46,46,2022-01-23,@,CHO,W,113,91,40,88,.455,15,39,.385,18,24,.750,7,45,25,12,6,10,22,,34,87,.391,4,36,.111,19,27,.704,11,54,23,6,6,16,24
47,47,2022-01-26,,SAC,W,121,104,48,90,.533,12,36,.333,13,17,.765,6,48,29,9,2,8,18,,39,93,.419,12,40,.300,14,19,.737,10,42,23,6,3,12,20
48,48,2022-01-28,,BOS,W,108,92,41,89,.461,12,31,.387,14,20,.700,9,43,19,10,11,11,21,,30,86,.349,7,36,.194,25,27,.926,16,52,15,5,8,16,25
49,49,2022-01-30,,LAL,W,129,121,49,84,.583,10,31,.323,21,32,.656,8,45,31,7,0,12,21,,47,87,.540,15,35,.429,12,23,.522,6,38,29,5,2,12,24
50,50,2022-01-31,,TOR,L,100,106,37,81,.457,12,32,.375,14,16,.875,5,46,28,6,5,15,20,,38,89,.427,18,36,.500,12,17,.706,6,43,21,7,8,8,15
51,51,2022-02-03,,PHO,W,124,115,44,84,.524,20,40,.500,16,22,.727,6,41,25,6,1,15,21,,46,88,.523,9,32,.281,14,18,.778,6,39,30,11,2,10,20
52,52,2022-02-04,@,TOR,L,114,125,43,93,.462,9,29,.310,19,21,.905,13,40,27,12,4,9,16,,46,81,.568,17,27,.630,16,18,.889,8,45,29,7,4,14,18
53,53,2022-02-06,@,DAL,L,94,103,37,95,.389,5,25,.200,15,16,.938,15,50,21,7,4,12,18,,38,88,.432,16,36,.444,11,13,.846,12,48,25,8,5,14,25
54,54,2022-02-08,,IND,W,133,112,52,90,.578,17,33,.515,12,16,.750,10,43,36,8,7,14,26,,37,93,.398,10,31,.323,28,33,.848,18,43,22,10,4,13,16
55,55,2022-02-11,,SAS,L,121,136,47,103,.456,14,43,.326,13,15,.867,17,49,28,10,5,14,18,,50,90,.556,18,32,.563,18,21,.857,5,41,37,11,4,14,21
56,56,2022-02-13,@,BOS,L,95,105,34,93,.366,12,38,.316,15,15,1.000,11,48,18,6,3,13,22,,36,85,.424,11,38,.289,22,27,.815,12,54,21,5,6,12,15
57,57,2022-02-15,,CLE,W,124,116,43,80,.538,14,33,.424,24,27,.889,7,35,25,9,4,11,18,,45,88,.511,16,41,.390,10,12,.833,14,39,30,8,3,13,23
58,58,2022-02-16,@,ORL,W,130,109,45,90,.500,18,33,.545,22,28,.786,13,47,23,7,6,11,20,,42,98,.429,13,41,.317,12,13,.923,12,45,23,3,5,13,19
59,59,2022-02-24,@,CHI,L,108,112,41,97,.423,8,28,.286,18,27,.667,13,45,20,2,3,9,18,,41,84,.488,8,27,.296,22,27,.815,6,43,16,5,8,8,20
60,60,2022-02-26,,TOR,W,127,100,48,83,.578,13,31,.419,18,22,.818,5,45,27,8,8,12,19,,38,95,.400,10,32,.313,14,19,.737,11,42,25,5,2,11,26
61,61,2022-03-01,@,BOS,L,98,107,36,83,.434,7,31,.226,19,24,.792,5,37,15,8,4,9,20,,39,83,.470,11,35,.314,18,19,.947,11,47,27,4,8,12,20
62,62,2022-03-03,,CHI,W,130,124,44,84,.524,18,40,.450,24,28,.857,8,33,26,7,3,5,15,,52,88,.591,14,26,.538,6,7,.857,5,32,30,5,2,13,19
63,63,2022-03-04,@,WAS,W,117,114,38,91,.418,13,36,.361,28,34,.824,13,39,18,6,5,4,16,,46,85,.541,14,29,.483,8,9,.889,7,41,37,2,7,14,29
64,64,2022-03-07,@,DET,L,110,113,42,93,.452,11,38,.289,15,22,.682,13,48,28,3,6,13,25,,43,93,.462,12,33,.364,15,23,.652,15,47,27,7,2,12,27
65,65,2022-03-09,@,MIL,L,115,124,43,86,.500,11,38,.289,18,22,.818,7,44,26,6,3,9,20,,47,94,.500,12,35,.343,18,23,.783,11,50,24,7,2,8,19
66,66,2022-03-11,,LAC,W,112,106,43,90,.478,9,31,.290,17,19,.895,15,47,28,5,3,10,19,,40,82,.488,12,32,.375,14,17,.824,6,36,22,7,3,12,20
67,67,2022-03-13,,IND,W,131,128,46,84,.548,17,38,.447,22,24,.917,9,36,27,9,3,11,21,,46,89,.517,15,35,.429,21,26,.808,15,43,23,7,4,15,21
68,68,2022-03-14,,POR,W,122,113,40,109,.367,12,48,.250,30,32,.938,17,49,28,13,6,4,15,,44,88,.500,10,24,.417,15,21,.714,11,56,25,4,9,20,25
69,69,2022-03-16,@,CHO,L,106,116,40,93,.430,13,37,.351,13,14,.929,12,43,28,6,2,12,23,,43,87,.494,11,35,.314,19,23,.826,11,43,30,8,8,9,18
70,70,2022-03-18,,MEM,W,120,105,45,91,.495,13,28,.464,17,21,.810,7,40,28,12,6,9,20,,40,86,.465,8,22,.364,17,23,.739,15,48,18,6,10,16,18
71,71,2022-03-20,,NOP,L,112,117,41,87,.471,10,32,.313,20,23,.870,7,40,22,7,4,16,22,,43,96,.448,7,21,.333,24,27,.889,18,54,22,12,1,15,23
72,72,2022-03-22,@,NYK,W,117,111,40,81,.494,15,36,.417,22,27,.815,10,43,26,7,5,14,18,,42,86,.488,13,34,.382,14,26,.538,14,41,20,12,4,13,23
73,73,2022-03-23,@,DET,L,101,122,37,92,.402,14,44,.318,13,15,.867,9,40,21,8,3,14,17,,44,88,.500,12,33,.364,22,25,.880,9,54,30,10,4,15,19
74,74,2022-03-25,,GSW,W,121,110,46,89,.517,14,37,.378,15,19,.789,12,44,27,11,4,11,18,,43,90,.478,14,41,.341,10,13,.769,14,47,27,4,1,16,22
75,75,2022-03-28,@,IND,W,132,123,47,86,.547,17,35,.486,21,26,.808,13,40,32,11,4,13,19,,45,87,.517,17,36,.472,16,18,.889,8,28,32,7,6,14,22
76,76,2022-03-30,@,OKC,W,136,118,49,91,.538,18,39,.462,20,22,.909,6,43,28,10,4,12,19,,41,87,.471,17,41,.415,19,27,.704,10,42,31,5,2,18,17
77,77,2022-03-31,,CLE,W,131,107,45,91,.495,17,39,.436,24,28,.857,12,48,27,7,4,8,22,,39,90,.433,7,30,.233,22,28,.786,15,47,19,6,5,14,20
78,78,2022-04-02,,BRK,W,122,115,36,86,.419,13,41,.317,37,49,.755,10,54,18,10,4,6,18,,42,99,.424,17,37,.459,14,19,.737,10,52,17,5,3,13,29
79,79,2022-04-05,@,TOR,L,108,118,43,94,.457,14,37,.378,8,12,.667,10,43,31,5,4,7,22,,44,101,.436,9,35,.257,21,31,.677,20,60,20,6,5,7,14
80,80,2022-04-06,,WAS,W,118,103,43,92,.467,16,39,.410,16,19,.842,7,39,26,11,1,6,13,,42,86,.488,10,35,.286,9,11,.818,6,44,26,4,4,14,17
81,81,2022-04-08,@,MIA,L,109,113,42,88,.477,8,34,.235,17,19,.895,13,43,17,9,0,14,23,,40,72,.556,11,26,.423,22,28,.786,4,33,20,9,1,17,17
82,82,2022-04-10,@,HOU,W,130,114,45,87,.517,21,38,.553,19,24,.792,13,50,29,4,4,12,19,,41,89,.461,17,46,.370,15,20,.750,6,34,24,4,4,5,19
