,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
10,10,2022-11-09,@,ORL,L,87,94,93.6,101.1,93.0,.224,.494,.466,37.2,53.1,15.1,7.7,,.441,4.1,8.2,.141,,.548,18.0,86.2,.192
11,11,2022-11-10,@,WAS,L,105,113,105.3,113.3,99.7,.244,.547,.551,44.1,51.4,9.0,1.9,,.535,11.2,13.7,.151,,.560,15.5,81.0,.226
12,12,2022-11-12,,POR,W,117,112,124.4,119.0,94.1,.321,.531,.633,47.6,63.4,8.5,4.1,,.593,10.6,17.9,.259,,.531,11.2,73.3,.338
13,13,2022-11-15,,LAC,W,103,101,111.3,109.1,92.6,.300,.538,.569,45.9,57.1,13.0,2.8,,.544,11.7,17.8,.200,,.625,21.8,89.7,.328
14,14,2022-11-16,,HOU,L,92,101,95.6,105.0,96.2,.186,.539,.417,40.4,67.7,9.4,3.8,,.363,5.2,21.7,.176,,.533,18.9,73.5,.280
15,15,2022-11-18,,DEN,W,127,99,137.0,106.8,92.7,.364,.416,.711,55.0,63.0,5.4,5.0,,.682,10.1,20.7,.286,,.478,10.1,74.5,.144
16,16,2022-11-20,,DEN,L,97,98,103.3,104.3,93.9,.269,.538,.556,45.0,68.6,5.3,5.9,,.545,12.1,13.0,.154,,.532,14.8,88.2,.192
17,17,2022-11-23,@,BOS,L,112,125,114.7,128.0,97.7,.256,.378,.614,47.9,45.5,4.1,6.0,,.604,13.3,13.5,.159,,.637,10.6,83.3,.214
18,18,2022-11-26,@,TOR,L,100,105,107.5,112.9,93.0,.329,.534,.598,41.5,80.0,7.5,8.1,,.555,16.1,11.4,.260,,.477,11.6,63.8,.239
19,19,2022-11-27,@,MIL,L,115,124,119.9,129.3,95.9,.313,.513,.632,44.4,56.1,6.3,4.1,,.619,12.5,15.8,.200,,.657,12.3,76.5,.128
20,20,2022-11-29,,GSW,W,116,113,110.9,108.0,104.6,.297,.484,.564,43.8,50.0,6.7,8.9,,.544,11.2,16.7,.187,,.540,15.5,75.6,.205
21,21,2022-12-01,@,DET,L,125,131,120.3,126.0,94.1,.337,.535,.633,36.6,54.3,7.7,11.9,,.645,11.6,9.3,.163,,.622,11.1,66.7,.149
22,22,2022-12-03,@,NYK,W,121,100,121.0,100.0,100.0,.140,.610,.570,52.6,62.8,7.0,10.9,,.550,9.4,26.9,.110,,.519,17.5,83.7,.260
23,23,2022-12-05,,PHO,W,130,111,135.8,116.0,95.7,.310,.488,.681,50.0,52.3,7.3,11.1,,.643,11.2,26.3,.262,,.511,9.7,70.5,.198
24,24,2022-12-06,@,DEN,W,116,115,120.6,119.5,96.2,.431,.500,.677,49.3,75.0,10.4,8.7,,.618,14.9,12.5,.375,,.596,15.8,79.5,.282
25,25,2022-12-09,,MIL,L,105,106,109.8,110.9,95.6,.273,.455,.533,45.7,51.2,8.4,10.9,,.540,9.2,24.0,.114,,.500,13.4,70.5,.218
26,26,2022-12-10,@,CHI,L,115,144,116.0,145.3,99.1,.289,.489,.567,45.7,58.5,5.0,7.8,,.517,7.3,16.7,.244,,.747,7.7,87.9,.200
27,27,2022-12-12,,OKC,W,121,114,123.5,116.4,98.0,.269,.581,.582,54.3,61.5,4.1,5.3,,.538,11.9,33.3,.226,,.534,11.8,77.3,.227
28,28,2022-12-14,,CLE,L,90,105,102.7,119.8,87.6,.351,.514,.527,43.4,58.6,2.3,5.6,,.480,12.3,13.6,.257,,.577,6.5,84.4,.192
29,29,2022-12-16,,POR,W,130,110,130.2,110.2,99.9,.321,.531,.703,48.8,55.6,4.0,9.6,,.667,11.5,8.6,.272,,.511,10.7,78.7,.213
30,30,2022-12-17,@,CLE,L,99,100,97.6,98.6,91.9,.216,.557,.514,46.9,52.8,4.9,10.3,,.494,10.2,10.6,.136,,.463,8.8,81.6,.138
31,31,2022-12-19,@,MIN,L,106,116,110.1,120.5,96.3,.408,.592,.591,48.8,74.2,5.2,8.6,,.533,14.3,18.6,.329,,.539,9.1,79.1,.225
32,32,2022-12-21,@,MIN,W,104,99,113.3,107.9,91.8,.360,.520,.599,50.0,50.0,6.5,5.5,,.540,13.0,18.4,.307,,.541,12.7,80.0,.082
33,33,2022-12-23,@,HOU,W,112,106,119.0,112.6,94.1,.338,.550,.609,43.0,55.6,10.6,12.7,,.550,13.2,17.5,.300,,.506,13.0,69.2,.296
34,34,2022-12-25,,LAL,W,124,115,133.3,123.6,93.0,.298,.524,.653,52.1,70.5,6.4,5.8,,.631,10.4,27.5,.214,,.544,7.8,81.8,.350
35,35,2022-12-27,,NYK,W,126,121,121.4,116.6,94.0,.367,.511,.603,46.1,45.5,3.9,9.4,,.561,7.9,15.6,.278,,.515,7.3,70.2,.146
36,36,2022-12-29,,HOU,W,129,114,127.3,112.5,101.4,.275,.495,.632,47.8,63.8,6.9,15.4,,.615,7.3,14.3,.187,,.512,10.5,76.0,.302
37,37,2022-12-31,@,SAS,W,126,125,134.9,133.8,93.4,.244,.395,.661,35.1,42.0,5.4,4.5,,.663,5.0,15.4,.140,,.600,11.6,57.1,.271
38,38,2023-01-02,@,HOU,W,111,106,117.9,112.6,94.1,.420,.531,.578,47.1,55.9,8.5,11.3,,.500,7.7,17.4,.370,,.518,9.5,80.5,.256
39,39,2023-01-05,,BOS,L,95,124,97.6,127.3,97.4,.278,.356,.470,44.7,44.1,4.1,7.3,,.417,9.8,20.8,.222,,.583,10.1,75.6,.310
40,40,2023-01-07,,NOP,W,127,117,123.8,114.1,102.6,.514,.392,.700,47.0,54.8,4.9,10.8,,.655,15.8,14.7,.405,,.505,9.9,69.4,.234
41,41,2023-01-08,@,OKC,L,109,120,115.4,127.0,94.5,.575,.534,.596,44.8,67.7,3.2,1.5,,.521,11.6,18.6,.452,,.547,7.2,70.5,.168
42,42,2023-01-10,@,LAC,L,101,113,110.2,123.3,91.6,.522,.551,.595,41.0,50.0,5.5,10.9,,.522,11.5,8.1,.420,,.523,8.3,70.7,.267
43,43,2023-01-12,@,LAL,W,119,115,102.8,99.4,95.8,.177,.438,.575,49.1,52.1,3.5,12.7,,.573,13.4,6.7,.094,,.438,6.8,78.5,.152
44,44,2023-01-14,@,POR,L,119,136,124.9,142.7,95.3,.232,.561,.658,34.7,65.1,4.2,6.4,,.659,10.0,5.1,.134,,.653,8.4,69.7,.239
45,45,2023-01-15,@,POR,L,123,140,126.2,143.7,97.5,.371,.472,.594,48.8,75.6,3.1,4.9,,.539,8.0,28.3,.303,,.606,6.3,76.5,.435
46,46,2023-01-18,,ATL,L,122,130,125.5,133.7,97.2,.286,.500,.645,47.0,59.1,5.1,5.0,,.619,14.5,26.3,.214,,.645,11.2,75.0,.221
47,47,2023-01-20,,MIA,W,115,90,128.1,100.3,89.8,.350,.475,.623,48.7,56.8,7.8,2.0,,.575,9.8,22.7,.288,,.507,15.6,84.4,.290
48,48,2023-01-22,,LAC,L,98,112,111.1,126.9,88.2,.325,.438,.536,45.2,42.9,3.4,6.1,,.519,9.9,24.5,.188,,.532,9.9,74.3,.390
49,49,2023-01-24,,WAS,L,126,127,124.7,125.7,101.1,.292,.337,.627,48.1,51.1,5.9,3.8,,.584,8.2,18.6,.247,,.572,9.0,83.3,.386
50,50,2023-01-26,@,PHO,W,99,95,114.7,110.1,86.3,.364,.442,.554,46.2,60.6,3.5,5.6,,.513,7.3,15.9,.260,,.483,7.0,73.5,.140
51,51,2023-01-28,@,UTA,L,100,108,108.5,117.1,92.2,.213,.575,.572,38.8,74.3,7.6,6.5,,.550,13.8,16.3,.150,,.555,14.7,64.9,.207
52,52,2023-01-30,,DET,W,111,105,119.3,112.9,93.0,.418,.430,.593,50.0,43.6,6.5,2.5,,.557,9.7,22.5,.291,,.544,13.3,77.5,.241
53,53,2023-02-02,,NOP,W,111,106,114.3,109.2,97.1,.341,.482,.568,41.9,43.2,10.3,4.7,,.518,7.6,13.6,.271,,.530,15.4,71.4,.202
54,54,2023-02-04,@,GSW,L,113,119,115.2,121.3,98.1,.318,.471,.583,50.6,56.4,9.2,2.1,,.541,12.6,23.3,.247,,.634,13.4,85.3,.183
55,55,2023-02-06,@,UTA,W,124,111,128.7,115.2,96.3,.352,.443,.610,57.0,63.4,6.2,7.1,,.551,11.3,38.6,.307,,.506,11.7,76.2,.264
56,56,2023-02-08,@,LAC,W,110,104,115.9,109.6,94.9,.218,.449,.643,52.4,63.4,7.4,11.3,,.635,17.4,20.5,.141,,.512,10.4,80.0,.186
57,57,2023-02-10,@,SAC,W,122,114,131.2,122.6,93.0,.216,.489,.633,50.6,79.1,4.3,0.0,,.591,8.5,25.0,.205,,.604,14.0,84.8,.375
58,58,2023-02-11,@,SAC,L,128,133,121.2,126.0,95.6,.209,.560,.644,46.2,57.4,3.8,5.9,,.626,13.1,15.2,.154,,.550,5.9,76.6,.230
59,59,2023-02-13,,MIN,L,121,124,128.3,131.5,94.3,.345,.464,.625,45.8,48.8,5.3,1.9,,.589,8.5,23.7,.262,,.633,11.3,70.6,.229
60,60,2023-02-15,@,DEN,L,109,118,113.1,122.4,96.4,.238,.464,.587,41.9,64.1,8.3,5.7,,.548,11.5,14.0,.202,,.637,12.5,80.6,.131
61,61,2023-02-23,,SAS,W,142,116,141.7,115.8,100.2,.439,.512,.726,44.4,58.7,10.0,8.2,,.695,5.8,7.9,.341,,.581,14.3,76.7,.186
62,62,2023-02-26,,LAL,L,108,111,107.2,110.1,100.8,.151,.527,.545,46.2,53.8,5.0,7.9,,.527,13.9,22.0,.108,,.464,8.4,68.5,.216
63,63,2023-02-28,,IND,L,122,124,124.0,126.0,98.4,.308,.407,.590,48.1,60.9,5.1,6.0,,.571,6.3,20.0,.198,,.596,8.6,85.3,.397
64,64,2023-03-02,,PHI,W,133,126,134.8,127.7,98.7,.329,.585,.708,45.6,57.8,8.1,2.0,,.701,11.3,13.5,.220,,.654,13.4,83.9,.308
65,65,2023-03-05,,PHO,L,126,130,130.2,134.3,96.8,.494,.494,.672,43.1,39.5,5.2,0.0,,.591,9.6,13.5,.455,,.618,8.3,74.3,.225
66,66,2023-03-07,,UTA,W,120,116,108.5,104.9,110.6,.247,.506,.608,47.8,57.1,9.0,12.5,,.579,14.0,6.8,.191,,.527,13.4,87.0,.207
67,67,2023-03-08,@,NOP,L,106,113,109.6,116.8,96.7,.216,.523,.550,41.0,63.2,7.2,0.0,,.523,8.5,11.1,.159,,.584,14.2,76.3,.193
68,68,2023-03-11,@,MEM,L,108,112,114.5,118.8,94.3,.271,.506,.568,48.9,64.1,4.2,6.3,,.547,10.4,22.7,.176,,.535,10.2,75.0,.233
69,69,2023-03-13,,MEM,L,88,104,91.4,108.0,96.3,.089,.511,.470,46.6,65.7,3.1,6.5,,.456,12.2,16.7,.067,,.530,13.3,82.5,.193
70,70,2023-03-15,@,SAS,W,137,128,125.6,117.4,98.8,.430,.384,.670,52.5,52.3,3.7,5.5,,.610,15.0,24.4,.372,,.528,7.8,72.4,.140
71,71,2023-03-17,@,LAL,W,111,110,119.4,118.3,93.0,.241,.430,.635,45.5,67.5,8.6,6.3,,.608,13.0,19.4,.190,,.542,10.9,68.3,.226
72,72,2023-03-20,@,MEM,L,108,112,116.1,120.4,93.0,.238,.429,.582,42.5,56.4,5.4,7.4,,.530,11.5,19.5,.226,,.517,9.9,63.0,.225
73,73,2023-03-22,,GSW,L,125,127,126.8,128.8,98.6,.315,.449,.617,41.3,61.4,7.1,3.9,,.590,9.0,19.5,.225,,.622,11.7,67.6,.167
74,74,2023-03-24,,CHO,L,109,117,110.5,118.6,98.7,.286,.429,.576,51.1,61.0,3.0,6.6,,.542,9.6,15.9,.214,,.545,7.3,86.4,.225
75,75,2023-03-26,@,CHO,L,104,110,107.5,113.7,96.8,.262,.583,.555,38.9,56.3,8.3,11.9,,.494,7.9,6.4,.250,,.511,12.4,70.8,.227
76,76,2023-03-27,@,IND,W,127,104,130.6,106.9,97.3,.205,.446,.702,43.4,61.7,7.2,12.3,,.675,12.6,12.1,.181,,.462,11.2,67.4,.194
77,77,2023-03-29,@,PHI,L,108,116,116.9,125.5,92.4,.217,.554,.594,48.2,63.2,3.2,6.8,,.566,13.3,20.0,.169,,.569,9.7,74.4,.313
78,78,2023-04-01,@,MIA,L,122,129,127.9,135.2,95.4,.208,.442,.726,46.3,68.1,3.1,4.1,,.701,14.3,3.7,.182,,.599,7.5,75.0,.302
79,79,2023-04-02,@,ATL,L,130,132,118.9,120.7,99.0,.337,.400,.596,47.0,49.0,3.7,4.1,,.568,11.4,21.3,.232,,.528,7.1,69.8,.167
80,80,2023-04-05,,SAC,W,123,119,126.4,122.3,97.3,.202,.494,.635,40.6,54.5,4.1,10.1,,.607,9.4,16.7,.169,,.491,7.3,59.3,.142
81,81,2023-04-07,,CHI,L,112,115,112.9,115.9,99.2,.140,.591,.567,46.2,54.8,7.1,5.3,,.548,8.4,14.3,.108,,.585,11.1,81.8,.136
82,82,2023-04-09,,SAS,L,117,138,105.6,124.5,110.8,.148,.491,.509,40.0,60.9,3.6,4.5,,.505,1.7,12.5,.074,,.563,9.3,74.5,.202
