,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
24,2021-12-07,A,LAL,L,102,117,36,82,.439,10,33,.303,20,29,.690,7,34,27,8,4,13,16,103.5,118.7,98.5,.354,.402,.538,40.0,75.0,8.1,6.1,.500,12.1,15.6,.244,.559,12.2,67.5,.140
25,2021-12-08,A,LAC,L,111,114,41,86,.477,10,32,.313,19,21,.905,14,47,26,11,3,22,21,108.7,111.7,102.1,.244,.372,.583,55.3,63.4,10.8,5.7,.535,18.8,32.6,.221,.553,17.4,78.6,.235
26,2021-12-10,A,PHO,L,90,111,35,93,.376,4,26,.154,16,24,.667,15,46,13,7,6,13,17,93.2,115.0,96.6,.258,.280,.435,46.5,37.1,7.2,10.3,.398,11.2,27.8,.172,.521,10.6,68.9,.115
27,2021-12-13,H,MIL,W,117,103,43,86,.500,20,47,.426,11,13,.846,7,40,31,6,5,11,15,123.2,108.4,95.0,.151,.547,.638,47.1,72.1,6.3,9.3,.616,10.7,17.1,.128,.506,11.9,75.0,.133
28,2021-12-17,H,GSW,L,107,111,36,82,.439,15,41,.366,20,29,.690,11,45,20,5,2,16,19,110.6,114.8,96.7,.354,.500,.565,50.0,55.6,5.2,4.5,.530,14.4,25.0,.244,.522,10.8,73.9,.189
29,2021-12-18,H,NYK,W,114,107,42,89,.472,17,45,.378,13,17,.765,12,45,23,6,3,12,20,119.2,111.9,95.6,.191,.506,.591,51.7,54.8,6.3,6.8,.567,11.1,26.1,.146,.519,13.1,80.5,.300
30,2021-12-20,H,PHI,L,103,108,38,82,.463,7,27,.259,20,25,.800,11,42,16,9,5,18,23,105.6,110.8,97.5,.305,.329,.554,55.3,42.1,9.2,10.6,.506,16.2,25.6,.244,.569,14.9,93.9,.361
31,2021-12-22,H,CLE,W,111,101,43,92,.467,11,30,.367,14,18,.778,12,48,24,12,5,13,24,111.8,101.7,99.3,.196,.326,.555,47.5,55.8,12.1,9.3,.527,11.5,24.0,.152,.440,12.8,70.6,.217
32,2021-12-25,A,MIL,L,113,117,38,89,.427,17,45,.378,20,24,.833,11,44,24,9,8,14,23,114.3,118.4,98.9,.270,.506,.567,47.8,63.2,9.1,13.8,.522,12.3,25.0,.225,.538,11.2,68.8,.209
33,2021-12-27,A,MIN,L,103,108,33,89,.371,16,47,.340,21,28,.750,15,53,23,8,10,14,16,104.0,109.1,99.0,.315,.528,.508,50.0,69.7,8.1,17.9,.461,12.1,26.3,.236,.522,12.5,77.6,.156
34,2021-12-29,H,LAC,L,82,91,35,101,.347,4,42,.095,8,11,.727,21,50,19,8,8,8,16,91.8,101.8,89.4,.109,.416,.387,50.5,54.3,9.0,15.1,.366,7.0,34.4,.079,.475,13.7,76.3,.173
35,2021-12-31,H,PHO,W,123,108,45,83,.542,10,27,.370,23,26,.885,13,51,28,6,7,17,18,127.6,112.0,96.4,.313,.325,.651,58.0,62.2,6.2,10.8,.602,15.3,37.1,.277,.465,7.8,71.7,.150
36,2022-01-02,H,ORL,W,116,111,39,86,.453,13,36,.361,25,28,.893,9,46,25,5,10,21,23,107.8,103.2,97.4,.326,.419,.590,50.5,64.1,4.6,14.7,.529,17.6,20.5,.291,.468,11.6,78.7,.232
37,2022-01-05,H,SAS,L,97,99,40,90,.444,9,28,.321,8,9,.889,13,41,19,10,9,8,12,108.0,110.2,89.8,.100,.311,.516,46.1,47.5,11.1,14.5,.494,7.8,26.5,.089,.534,15.9,70.0,.057
38,2022-01-06,A,NYK,L,105,108,38,80,.475,17,45,.378,12,13,.923,8,38,22,5,10,12,16,118.2,121.6,88.8,.163,.563,.612,47.5,57.9,5.6,18.5,.581,12.3,20.5,.150,.544,7.6,73.2,.111
39,2022-01-08,H,NYK,W,99,75,36,76,.474,12,29,.414,15,17,.882,9,45,26,8,8,10,15,118.5,89.7,83.6,.224,.382,.593,52.9,72.2,9.6,16.7,.553,10.7,23.7,.197,.437,12.3,76.6,.076
40,2022-01-10,H,IND,W,101,98,35,88,.398,8,28,.286,23,28,.821,12,53,17,10,6,20,19,95.8,92.9,95.5,.318,.318,.503,53.0,48.6,9.5,10.5,.443,16.6,24.5,.261,.441,14.3,80.4,.160
41,2022-01-12,A,IND,W,119,100,40,78,.513,18,38,.474,21,25,.840,7,37,23,6,5,11,22,130.6,109.8,91.1,.321,.487,.669,50.0,57.5,6.6,10.0,.628,11.0,21.2,.269,.506,10.4,73.2,.151
42,2022-01-14,A,PHI,L,99,111,37,78,.474,11,31,.355,14,18,.778,7,44,20,4,4,20,21,102.3,114.7,96.8,.231,.397,.576,52.4,54.1,4.1,9.1,.545,18.9,17.5,.179,.529,8.6,84.1,.247
43,2022-01-15,H,CHI,W,114,112,44,90,.489,9,26,.346,17,19,.895,17,50,27,6,6,11,15,126.9,124.7,89.8,.211,.289,.580,61.0,61.4,6.7,10.3,.539,10.1,40.5,.189,.575,6.0,82.5,.138
44,2022-01-17,H,NOP,W,104,92,38,80,.475,10,32,.313,18,20,.900,5,47,22,6,4,14,18,108.0,95.6,96.3,.250,.400,.586,53.4,57.9,6.2,7.0,.538,13.6,13.2,.225,.466,10.4,84.0,.126
45,2022-01-19,H,CHO,L,102,111,39,90,.433,14,46,.304,10,13,.769,8,38,27,8,3,14,20,105.3,114.6,96.8,.144,.511,.533,44.7,69.2,8.3,6.4,.511,12.8,18.2,.111,.581,13.9,73.2,.128
46,2022-01-21,H,POR,L,105,109,37,82,.451,11,37,.297,20,23,.870,8,42,25,7,7,11,24,112.3,116.6,93.5,.280,.451,.570,50.0,67.6,7.5,16.3,.518,10.7,18.6,.244,.579,12.7,82.9,.276
47,2022-01-23,A,WAS,W,116,87,40,90,.444,19,39,.487,17,21,.810,11,57,26,5,3,13,16,119.9,89.9,96.8,.233,.433,.584,56.4,65.0,5.2,5.1,.550,11.6,23.9,.189,.398,5.7,83.6,.140
48,2022-01-25,H,SAC,W,128,75,51,103,.495,20,45,.444,6,7,.857,17,67,32,6,6,11,12,133.8,78.4,95.7,.068,.437,.603,59.8,62.7,6.3,9.7,.592,9.4,36.2,.058,.337,9.0,76.9,.116
49,2022-01-28,A,ATL,L,92,108,30,86,.349,7,36,.194,25,27,.926,16,52,15,5,8,16,25,96.2,112.9,95.7,.314,.419,.470,54.7,50.0,5.2,13.8,.390,14.0,32.0,.291,.528,10.1,80.0,.157
50,2022-01-29,A,NOP,W,107,97,43,81,.531,14,41,.341,7,11,.636,6,43,31,6,7,14,19,114.2,103.5,93.7,.136,.506,.623,51.8,72.1,6.4,14.0,.617,14.0,16.2,.086,.488,12.4,80.4,.207
51,2022-01-31,H,MIA,W,122,92,44,84,.524,16,42,.381,18,27,.667,9,44,24,9,6,10,15,127.9,96.4,95.4,.321,.500,.636,53.7,54.5,9.4,14.0,.619,9.4,24.3,.214,.489,16.5,77.8,.080
52,2022-02-02,H,CHO,W,113,107,42,82,.512,14,36,.389,15,17,.882,6,42,31,9,5,18,21,113.6,107.6,99.4,.207,.439,.631,47.7,73.8,9.1,10.6,.598,16.7,15.8,.183,.494,13.9,72.0,.241
53,2022-02-04,A,DET,W,102,93,37,82,.451,9,28,.321,19,25,.760,11,55,23,4,9,13,17,105.5,96.2,96.7,.305,.341,.548,49.5,62.2,4.1,11.5,.506,12.3,23.4,.232,.375,8.9,68.8,.144
