,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
28,28,2021-12-14,,PHO,L,107,111,40,96,.417,13,41,.317,14,22,.636,12,48,23,7,3,13,18,,44,93,.473,11,31,.355,12,15,.800,8,49,30,7,0,14,24
29,29,2021-12-15,,MEM,L,103,113,31,82,.378,15,38,.395,26,28,.929,5,38,18,9,6,13,21,,39,82,.476,11,32,.344,24,30,.800,11,53,22,10,5,15,21
30,30,2021-12-17,,CHO,W,125,116,44,85,.518,21,47,.447,16,18,.889,7,41,27,7,6,15,20,,44,92,.478,13,37,.351,15,18,.833,10,38,29,8,4,13,19
31,31,2021-12-19,@,MEM,W,105,100,35,74,.473,11,32,.344,24,28,.857,9,51,17,4,9,20,18,,35,91,.385,9,34,.265,21,25,.840,10,33,22,13,5,8,22
32,32,2021-12-21,@,NOP,L,97,111,35,78,.449,13,34,.382,14,19,.737,7,31,18,12,4,10,17,,42,80,.525,12,33,.364,15,18,.833,8,44,27,5,3,15,19
33,33,2021-12-27,,DAL,L,117,132,35,82,.427,12,40,.300,35,42,.833,8,33,19,4,5,11,28,,48,84,.571,12,33,.364,24,33,.727,10,41,38,6,4,13,31
34,34,2021-12-29,,UTA,L,105,120,37,88,.420,14,40,.350,17,24,.708,11,45,23,6,3,10,28,,46,87,.529,8,29,.276,20,32,.625,13,46,22,6,3,11,20
35,35,2021-12-31,@,LAL,L,106,139,36,102,.353,12,42,.286,22,27,.815,21,54,19,4,2,9,22,,47,85,.553,19,41,.463,26,30,.867,5,47,27,6,9,7,21
36,36,2022-01-03,,ATL,W,136,131,47,89,.528,18,41,.439,24,28,.857,12,41,29,10,3,9,19,,48,88,.545,14,41,.341,21,24,.875,9,39,31,6,1,12,24
37,37,2022-01-05,,MIA,L,109,115,33,78,.423,15,38,.395,28,36,.778,8,36,18,8,4,5,23,,37,82,.451,19,41,.463,22,29,.759,14,50,29,3,3,11,21
38,38,2022-01-07,,CLE,L,101,114,37,92,.402,16,35,.457,11,19,.579,16,51,22,8,5,11,19,,39,80,.488,17,39,.436,19,29,.655,8,43,22,7,3,8,15
39,39,2022-01-09,,SAC,W,103,88,37,88,.420,17,40,.425,12,15,.800,10,48,26,6,5,16,23,,33,85,.388,7,31,.226,15,21,.714,8,46,20,8,5,12,17
40,40,2022-01-10,,BRK,W,114,108,40,86,.465,15,38,.395,19,26,.731,11,47,23,8,9,13,17,,42,91,.462,12,32,.375,12,15,.800,12,42,23,9,6,15,22
41,41,2022-01-13,@,DEN,L,108,140,39,86,.453,13,40,.325,17,28,.607,11,34,28,11,5,15,18,,52,83,.627,21,42,.500,15,20,.750,6,40,35,7,3,15,25
42,42,2022-01-15,@,WAS,W,115,110,39,85,.459,13,39,.333,24,35,.686,8,39,19,13,2,12,25,,39,90,.433,12,37,.324,20,23,.870,10,43,20,4,3,20,26
43,43,2022-01-17,@,ORL,W,98,88,37,90,.411,7,34,.206,17,18,.944,11,55,20,9,8,17,17,,34,90,.378,8,32,.250,12,20,.600,10,50,21,9,7,16,15
44,44,2022-01-19,@,MIA,L,92,104,33,81,.407,14,46,.304,12,16,.750,10,43,19,7,6,16,22,,37,80,.463,12,35,.343,18,25,.720,9,43,24,12,6,14,15
45,45,2022-01-21,@,BOS,W,109,105,36,76,.474,16,33,.485,21,30,.700,7,42,20,6,4,13,21,,37,82,.451,11,37,.297,20,23,.870,8,42,25,7,7,11,24
46,46,2022-01-23,@,TOR,W,114,105,45,85,.529,18,32,.563,6,13,.462,10,47,31,8,7,22,17,,39,98,.398,18,54,.333,9,14,.643,15,43,28,15,8,15,18
47,47,2022-01-25,,MIN,L,107,109,37,94,.394,16,41,.390,17,20,.850,15,50,26,4,2,14,24,,36,82,.439,14,43,.326,23,31,.742,11,49,21,8,10,15,19
48,48,2022-01-26,,DAL,L,112,132,42,82,.512,14,38,.368,14,23,.609,3,38,27,4,1,9,21,,48,88,.545,16,36,.444,20,26,.769,6,45,35,6,6,8,21
49,49,2022-01-28,@,HOU,W,125,110,46,81,.568,17,39,.436,16,20,.800,4,34,20,10,4,13,24,,38,79,.481,10,41,.244,24,31,.774,5,38,25,6,3,17,22
50,50,2022-01-30,@,CHI,L,116,130,43,83,.518,18,39,.462,12,16,.750,5,36,23,4,3,12,12,,50,90,.556,13,32,.406,17,18,.944,8,44,36,10,3,7,16
51,51,2022-01-31,@,OKC,L,81,98,34,81,.420,7,38,.184,6,8,.750,6,41,18,7,6,14,20,,35,86,.407,12,41,.293,16,17,.941,11,50,22,6,3,12,13
52,52,2022-02-02,@,LAL,L,94,99,35,98,.357,14,42,.333,10,19,.526,18,55,23,11,3,12,28,,33,78,.423,11,30,.367,22,33,.667,12,53,25,8,7,16,18
53,53,2022-02-04,,OKC,L,93,96,40,101,.396,6,33,.182,7,10,.700,17,53,18,7,4,12,18,,33,87,.379,15,42,.357,15,21,.714,13,52,24,5,6,14,18
54,54,2022-02-05,,MIL,L,108,137,41,85,.482,14,45,.311,12,21,.571,9,38,25,6,6,16,18,,49,92,.533,23,50,.460,16,22,.727,10,44,36,9,6,10,18
55,55,2022-02-08,,ORL,L,95,113,32,91,.352,11,38,.289,20,26,.769,17,50,21,9,5,13,12,,44,90,.489,19,38,.500,6,8,.750,10,50,34,8,7,14,18
56,56,2022-02-09,,LAL,W,107,105,42,89,.472,10,32,.313,13,16,.813,11,41,26,15,3,11,15,,41,74,.554,17,37,.459,6,13,.462,3,38,29,7,7,21,15
57,57,2022-02-12,,NYK,W,112,103,40,84,.476,15,40,.375,17,20,.850,9,51,29,3,2,15,26,,31,81,.383,12,39,.308,29,34,.853,9,41,19,6,6,12,24
58,58,2022-02-14,@,MIL,W,122,107,45,99,.455,18,43,.419,14,19,.737,14,58,30,8,6,13,19,,38,89,.427,13,41,.317,18,24,.750,6,43,18,8,3,13,18
59,59,2022-02-16,@,MEM,W,123,119,43,85,.506,13,32,.406,24,32,.750,13,43,23,6,5,12,27,,37,85,.435,11,30,.367,34,42,.810,10,39,20,10,7,9,26
60,60,2022-02-24,,GSW,L,95,132,31,79,.392,9,35,.257,24,29,.828,6,31,16,5,4,18,29,,45,88,.511,15,41,.366,27,32,.844,10,46,36,10,7,12,23
61,61,2022-02-27,,DEN,L,92,124,34,91,.374,6,36,.167,18,26,.692,11,42,22,12,3,15,25,,44,86,.512,12,37,.324,24,31,.774,8,55,28,9,5,14,20
62,62,2022-03-02,@,PHO,L,90,120,30,78,.385,11,31,.355,19,25,.760,5,35,22,10,2,18,23,,40,80,.500,14,36,.389,26,31,.839,7,46,32,14,6,14,21
63,63,2022-03-05,@,MIN,L,121,135,40,85,.471,16,38,.421,25,30,.833,11,41,24,5,1,15,23,,48,85,.565,15,37,.405,24,29,.828,9,42,36,10,7,11,21
64,64,2022-03-07,@,MIN,L,81,124,23,83,.277,7,28,.250,28,38,.737,8,42,11,10,5,17,30,,38,92,.413,13,43,.302,35,44,.795,19,67,21,10,9,20,25
65,65,2022-03-09,@,UTA,L,85,123,29,89,.326,9,36,.250,18,22,.818,9,36,19,4,2,9,23,,42,81,.519,17,46,.370,22,27,.815,6,50,31,3,5,9,23
66,66,2022-03-12,,WAS,W,127,118,48,93,.516,11,30,.367,20,22,.909,12,43,21,10,3,11,21,,39,83,.470,14,34,.412,26,27,.963,9,35,26,7,8,14,16
67,67,2022-03-14,@,ATL,L,113,122,44,88,.500,10,24,.417,15,21,.714,11,56,25,4,9,20,25,,40,109,.367,12,48,.250,30,32,.938,17,49,28,13,6,4,15
68,68,2022-03-16,@,NYK,L,98,128,40,91,.440,11,34,.324,7,14,.500,10,41,26,1,3,11,31,,40,80,.500,16,38,.421,32,39,.821,9,47,31,9,8,10,14
69,69,2022-03-18,@,BRK,L,123,128,48,96,.500,13,35,.371,14,24,.583,17,37,29,14,4,13,26,,45,77,.584,10,25,.400,28,33,.848,13,45,24,7,4,21,22
70,70,2022-03-20,@,IND,L,98,129,38,81,.469,9,33,.273,13,18,.722,10,32,23,10,3,17,19,,48,84,.571,15,35,.429,18,21,.857,11,41,38,10,2,14,19
71,71,2022-03-21,@,DET,W,119,115,37,88,.420,8,28,.286,37,49,.755,17,47,22,15,7,9,26,,36,85,.424,9,35,.257,34,41,.829,12,48,22,8,5,18,34
72,72,2022-03-23,,SAS,L,96,133,36,94,.383,7,26,.269,17,18,.944,12,43,18,5,5,16,21,,46,94,.489,19,44,.432,22,24,.917,14,53,34,8,11,13,13
73,73,2022-03-25,,HOU,L,106,125,43,85,.506,3,20,.150,17,23,.739,13,38,28,6,3,17,21,,43,83,.518,19,45,.422,20,23,.870,9,37,27,12,3,14,22
74,74,2022-03-26,,HOU,L,98,115,37,93,.398,12,40,.300,12,17,.706,21,51,21,14,4,21,19,,44,84,.524,15,35,.429,12,18,.667,8,38,34,12,8,20,14
75,75,2022-03-28,,OKC,L,131,134,51,112,.455,20,50,.400,9,13,.692,19,47,28,17,5,11,23,,48,90,.533,20,45,.444,18,25,.720,11,49,32,7,3,20,15
76,76,2022-03-30,,NOP,L,107,117,39,85,.459,14,42,.333,15,18,.833,13,41,30,7,4,20,27,,40,78,.513,6,24,.250,31,39,.795,12,40,26,16,6,14,16
77,77,2022-04-01,@,SAS,L,111,130,41,92,.446,15,35,.429,14,20,.700,12,42,27,12,2,10,20,,46,81,.568,16,37,.432,22,28,.786,8,44,34,9,6,14,16
78,78,2022-04-03,@,SAS,L,92,113,33,84,.393,16,45,.356,10,15,.667,7,39,22,7,4,14,22,,38,84,.452,14,42,.333,23,30,.767,10,51,25,9,1,12,18
79,79,2022-04-05,@,OKC,L,94,98,35,83,.422,11,32,.344,13,16,.813,10,40,24,10,6,17,19,,39,81,.481,9,29,.310,11,22,.500,13,47,15,12,12,16,10
80,80,2022-04-07,@,NOP,L,94,127,36,69,.522,11,31,.355,11,13,.846,3,27,28,10,4,22,27,,44,93,.473,13,37,.351,26,31,.839,23,49,31,15,1,11,14
81,81,2022-04-08,@,DAL,L,78,128,31,83,.373,7,32,.219,9,12,.750,5,29,20,9,2,16,23,,42,79,.532,20,45,.444,24,31,.774,9,51,25,9,5,14,19
82,82,2022-04-10,,UTA,L,80,111,31,83,.373,9,34,.265,9,12,.750,5,32,21,11,8,14,27,,37,82,.451,9,36,.250,28,38,.737,15,60,23,8,6,17,16
