,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
25,2021-12-09,A,MEM,L,95,108,36,78,.462,12,30,.400,11,17,.647,7,45,26,8,6,22,15,97.0,110.3,97.9,.218,.385,.556,48.9,72.2,8.2,11.5,.538,20.5,17.5,.141,.511,9.7,73.1,.128
26,2021-12-10,A,OKC,W,116,95,41,87,.471,19,42,.452,15,20,.750,12,47,23,12,3,16,14,120.6,98.8,96.2,.230,.483,.605,48.0,56.1,12.5,5.8,.580,14.3,27.3,.172,.448,12.8,64.8,.094
27,2021-12-12,H,ORL,W,106,94,41,84,.488,13,28,.464,11,17,.647,6,44,24,12,11,13,17,109.0,96.7,97.2,.202,.333,.579,48.4,58.5,12.3,22.0,.565,12.4,15.4,.131,.449,15.7,73.1,.170
28,2021-12-15,A,DAL,W,107,104,39,90,.433,15,39,.385,14,18,.778,4,46,24,8,2,14,20,100.8,98.0,96.1,.200,.433,.546,47.4,61.5,7.5,3.7,.517,12.5,8.5,.156,.459,9.4,84.0,.143
29,2021-12-17,A,MIN,L,92,110,30,78,.385,12,43,.279,20,29,.690,1,36,26,6,7,18,22,87.3,104.4,105.4,.372,.551,.507,37.1,86.7,5.7,13.0,.462,16.6,2.1,.256,.480,12.1,70.0,.163
30,2021-12-19,A,CHI,L,110,115,42,82,.512,12,34,.353,14,22,.636,9,46,25,6,8,19,25,111.5,116.5,98.7,.268,.415,.600,51.7,59.5,6.1,12.7,.585,17.2,25.0,.171,.484,8.6,69.8,.269
31,2021-12-21,H,PHO,L,90,108,34,87,.391,7,35,.200,15,23,.652,6,47,14,9,3,14,18,85.9,103.1,104.7,.264,.402,.463,47.0,41.2,8.6,5.8,.431,12.6,11.8,.172,.505,13.8,83.7,.151
32,2021-12-23,H,SAS,L,110,138,44,94,.468,5,27,.185,17,30,.567,14,48,21,4,6,14,20,106.7,133.9,103.1,.319,.287,.513,49.0,47.7,3.9,10.7,.495,11.6,26.9,.181,.579,5.2,73.9,.295
33,2021-12-25,H,BRK,L,115,122,40,96,.417,10,35,.286,25,28,.893,12,47,29,8,5,13,23,110.8,117.6,103.7,.292,.365,.531,53.4,72.5,7.7,8.8,.469,10.7,25.5,.260,.562,9.0,85.4,.247
34,2021-12-28,A,HOU,W,132,123,48,92,.522,14,34,.412,22,29,.759,14,48,27,8,6,12,23,130.9,121.9,100.9,.315,.370,.630,61.5,56.3,7.9,12.5,.598,10.3,35.0,.239,.627,13.0,89.5,.229
35,2021-12-29,A,MEM,L,99,104,39,86,.453,15,41,.366,6,8,.750,7,39,24,5,5,18,25,103.8,109.0,95.4,.093,.477,.553,47.6,61.5,5.2,9.1,.541,16.7,18.9,.070,.471,10.9,71.1,.282
36,2021-12-31,H,POR,W,139,106,47,85,.553,19,41,.463,26,30,.867,5,47,27,6,9,7,21,141.2,107.7,98.5,.353,.482,.708,46.5,57.4,6.1,15.0,.665,6.7,13.2,.306,.412,7.3,66.7,.216
37,2022-01-02,H,MIN,W,108,103,36,75,.480,13,41,.317,23,29,.793,4,28,20,13,5,15,16,111.3,106.2,97.0,.387,.547,.615,33.3,55.6,13.4,9.3,.567,14.6,10.0,.307,.495,18.8,54.5,.130
38,2022-01-04,H,SAC,W,122,114,49,99,.495,11,32,.344,13,20,.650,14,44,24,6,5,5,16,124.9,116.7,97.7,.202,.323,.566,49.4,49.0,6.1,10.2,.551,4.4,28.0,.131,.602,16.5,76.9,.169
39,2022-01-07,H,ATL,W,134,118,50,101,.495,17,41,.415,17,19,.895,8,47,37,14,4,8,26,124.5,109.6,107.7,.188,.406,.613,46.5,74.0,13.0,6.7,.579,6.8,16.3,.168,.516,12.2,75.0,.198
40,2022-01-09,H,MEM,L,119,127,45,97,.464,14,33,.424,15,19,.789,14,41,26,6,7,12,25,118.5,126.5,100.4,.196,.340,.565,46.6,57.8,6.0,12.5,.536,10.2,27.5,.155,.610,10.7,73.0,.256
41,2022-01-12,A,SAC,L,116,125,42,98,.429,16,47,.340,16,24,.667,15,45,25,6,3,9,19,116.6,125.7,99.5,.245,.480,.534,50.0,59.5,6.0,5.1,.510,7.7,28.8,.163,.612,11.0,78.9,.180
42,2022-01-15,A,DEN,L,96,133,36,82,.439,10,30,.333,14,19,.737,8,41,21,4,3,10,15,103.5,143.4,92.7,.232,.366,.531,44.6,58.3,4.3,5.9,.500,10.0,16.0,.171,.643,5.7,78.6,.176
43,2022-01-17,H,UTA,W,101,95,38,86,.442,11,37,.297,14,23,.609,10,45,15,7,5,12,19,104.5,98.3,96.6,.267,.430,.525,50.6,39.5,7.2,13.5,.506,11.1,21.7,.163,.446,13.8,81.4,.253
44,2022-01-19,H,IND,L,104,111,40,90,.444,11,34,.324,13,18,.722,12,40,23,4,7,11,18,111.9,119.5,92.9,.200,.378,.531,45.5,57.5,4.3,11.7,.506,10.1,26.1,.144,.550,11.0,66.7,.133
45,2022-01-21,A,ORL,W,116,105,42,85,.494,13,30,.433,19,23,.826,8,45,23,12,4,18,24,111.0,100.5,104.5,.271,.353,.610,56.3,54.8,11.5,9.8,.571,15.9,20.0,.224,.512,15.3,92.5,.272
46,2022-01-23,A,MIA,L,107,113,36,79,.456,11,40,.275,24,30,.800,7,38,20,7,1,17,20,108.7,114.8,98.4,.380,.506,.580,49.4,55.6,7.1,2.1,.525,15.6,17.5,.304,.586,14.3,83.8,.222
47,2022-01-25,A,BRK,W,106,96,42,89,.472,12,38,.316,10,10,1.000,5,33,23,12,9,8,19,112.6,102.0,94.2,.112,.427,.567,37.9,54.8,12.7,14.8,.539,7.9,12.2,.112,.460,15.6,60.9,.170
48,2022-01-27,A,PHI,L,87,105,36,88,.409,6,29,.207,9,9,1.000,9,42,19,7,9,17,16,88.3,106.6,98.5,.102,.330,.473,50.6,52.8,7.1,19.1,.443,15.6,19.1,.102,.579,13.5,91.7,.122
49,2022-01-28,A,CHO,L,114,117,38,91,.418,15,40,.375,23,32,.719,12,44,19,7,3,6,23,119.6,122.7,95.4,.352,.440,.542,46.8,50.0,7.3,6.4,.500,5.4,23.5,.253,.584,10.3,74.4,.241
50,2022-01-30,A,ATL,L,121,129,47,87,.540,15,35,.429,12,23,.522,6,38,29,5,2,12,24,118.9,126.8,101.8,.264,.402,.623,45.8,61.7,4.9,3.8,.626,11.0,14.0,.138,.643,10.9,80.0,.250
51,2022-02-02,H,POR,W,99,94,33,78,.423,11,30,.367,22,33,.667,12,53,25,8,7,16,18,102.9,97.7,96.2,.423,.385,.535,49.1,75.8,8.3,12.5,.494,14.7,24.5,.282,.429,10.1,69.5,.102
52,2022-02-03,A,LAC,L,110,111,41,88,.466,11,29,.379,17,25,.680,11,44,19,6,6,10,13,116.7,117.7,94.3,.284,.330,.556,50.6,46.3,6.4,10.2,.528,9.2,23.4,.193,.590,6.9,82.5,.067
53,2022-02-05,H,NYK,W,122,115,48,102,.471,9,34,.265,17,28,.607,14,57,29,8,7,13,23,110.1,103.8,100.3,.275,.333,.534,50.4,60.4,7.2,11.7,.515,10.2,25.5,.167,.454,11.0,74.1,.265
54,2022-02-08,H,MIL,L,116,131,44,85,.518,10,32,.313,18,30,.600,12,41,28,7,6,16,20,114.4,129.2,101.4,.353,.376,.591,49.4,63.6,6.9,10.0,.576,14.0,27.9,.212,.620,9.5,72.5,.125
55,2022-02-09,A,POR,L,105,107,41,74,.554,17,37,.459,6,13,.462,3,38,29,7,7,21,15,109.7,111.8,95.7,.176,.500,.659,48.1,70.7,7.3,12.3,.669,20.8,9.1,.081,.528,10.3,76.1,.146
56,2022-02-12,A,GSW,L,115,117,41,88,.466,11,27,.407,22,33,.667,12,48,25,5,6,8,24,115.8,117.8,99.3,.375,.307,.561,49.0,61.0,5.0,11.5,.528,7.2,23.1,.250,.511,7.9,78.3,.278
57,2022-02-16,H,UTA,W,106,101,41,86,.477,10,36,.278,14,22,.636,12,44,24,9,7,11,18,115.5,110.0,91.8,.256,.419,.554,51.8,58.5,9.8,15.2,.535,10.3,26.7,.163,.538,13.0,80.0,.203
58,2022-02-25,H,LAC,L,102,105,39,93,.419,8,31,.258,16,21,.762,13,47,18,8,7,12,17,103.5,106.5,98.6,.226,.333,.499,50.0,46.2,8.1,12.3,.462,10.5,24.5,.172,.554,14.1,82.9,.157
59,2022-02-27,H,NOP,L,95,123,35,84,.417,7,34,.206,18,20,.900,7,38,15,8,7,23,18,90.2,116.8,105.3,.238,.405,.512,42.7,42.9,7.6,11.3,.458,19.9,15.2,.214,.582,12.7,72.1,.174
60,2022-03-01,H,DAL,L,104,109,37,82,.451,14,34,.412,16,20,.800,4,37,22,8,6,12,20,108.0,113.2,96.3,.244,.415,.573,45.1,59.5,8.3,12.8,.537,11.7,10.3,.195,.561,12.2,76.7,.207
61,2022-03-03,A,LAC,L,111,132,41,84,.488,12,35,.343,17,22,.773,9,36,26,8,4,14,17,116.0,138.0,95.7,.262,.417,.592,43.9,63.4,8.4,6.1,.560,13.0,21.4,.202,.640,9.1,67.5,.140
62,2022-03-05,H,GSW,W,124,116,44,89,.494,18,41,.439,18,21,.857,12,47,25,10,6,17,18,120.6,112.8,102.8,.236,.461,.631,53.4,56.8,9.7,10.3,.596,14.8,27.9,.202,.582,13.8,77.8,.098
