,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
21,21,2021-11-27,,MIA,L,104,107,107.5,110.6,96.8,.259,.481,.576,56.6,57.9,6.2,8.7,,.537,19.6,27.0,.210,,.512,9.5,80.4,.221
22,22,2021-11-29,,CHO,W,133,119,132.8,118.8,100.2,.213,.337,.683,54.7,66.0,3.0,10.2,,.674,9.3,14.7,.146,,.580,8.5,87.8,.193
23,23,2021-12-02,@,NYK,W,119,115,121.2,117.1,98.2,.236,.326,.606,50.0,54.5,10.2,14.3,,.556,13.2,31.0,.225,,.567,16.1,72.2,.268
24,24,2021-12-04,@,BRK,W,111,107,111.4,107.4,99.6,.314,.360,.567,46.1,53.7,4.0,11.6,,.535,8.4,14.9,.221,,.450,4.2,72.7,.063
25,25,2021-12-06,,DEN,W,109,97,111.9,99.6,97.4,.220,.385,.546,52.4,61.0,4.1,10.9,,.522,9.9,25.0,.154,,.453,8.1,79.2,.104
26,26,2021-12-08,@,CLE,L,92,115,96.0,120.1,95.8,.250,.310,.493,46.8,60.0,6.3,5.8,,.458,15.4,22.9,.179,,.631,13.9,83.9,.175
27,27,2021-12-11,@,MIA,L,92,118,99.2,127.2,92.7,.241,.482,.501,40.5,71.0,5.4,6.0,,.476,13.2,15.6,.157,,.597,7.6,69.2,.075
28,28,2021-12-19,,LAL,W,115,110,116.5,111.5,98.7,.333,.323,.539,48.3,50.0,10.1,6.3,,.484,8.6,30.2,.269,,.585,17.2,75.0,.171
29,29,2021-12-20,,HOU,W,133,118,141.1,125.2,94.3,.273,.398,.675,49.3,70.2,7.4,11.1,,.625,7.5,24.3,.261,,.641,13.7,78.1,.231
30,30,2021-12-26,,IND,W,113,105,116.6,108.4,96.9,.289,.303,.659,47.1,39.5,5.2,9.4,,.638,14.9,6.1,.211,,.479,8.0,73.1,.160
31,31,2021-12-27,@,ATL,W,130,118,134.1,121.8,96.9,.149,.394,.649,49.4,56.9,5.2,10.9,,.638,6.5,20.9,.106,,.534,9.1,76.1,.258
32,32,2021-12-29,,ATL,W,131,117,130.0,116.1,100.8,.262,.262,.699,52.6,73.1,8.9,9.1,,.679,12.2,18.2,.202,,.538,9.6,77.8,.196
33,33,2021-12-31,@,IND,W,108,106,109.0,107.0,99.1,.349,.314,.544,43.3,62.9,11.1,8.3,,.477,8.3,17.4,.302,,.462,14.1,66.7,.242
34,34,2022-01-01,@,WAS,W,120,119,117.1,116.1,102.5,.298,.405,.632,50.6,41.5,3.9,6.7,,.589,13.6,14.0,.250,,.563,10.1,86.4,.241
35,35,2022-01-03,,ORL,W,102,98,103.7,99.6,98.4,.267,.360,.531,52.7,45.9,10.2,6.9,,.494,11.9,20.4,.198,,.482,12.3,88.6,.188
36,36,2022-01-07,,WAS,W,130,122,126.6,118.8,102.7,.231,.363,.648,50.0,70.8,10.7,4.7,,.610,13.0,24.4,.209,,.551,13.1,75.6,.284
37,37,2022-01-09,@,DAL,L,99,113,106.9,122.0,92.6,.144,.367,.517,44.8,59.0,8.6,5.8,,.494,6.8,16.3,.111,,.591,8.9,81.6,.102
38,38,2022-01-11,,DET,W,133,87,130.8,85.5,101.7,.207,.370,.663,59.8,66.0,12.8,7.4,,.641,14.5,35.0,.163,,.371,15.1,75.8,.236
39,39,2022-01-12,,BRK,L,112,138,113.0,139.2,99.1,.383,.370,.592,46.1,57.9,5.0,10.9,,.537,15.2,22.7,.309,,.661,8.3,78.1,.264
40,40,2022-01-14,,GSW,L,96,138,99.2,142.6,96.8,.207,.437,.506,43.4,70.3,4.1,9.6,,.483,12.9,20.8,.138,,.665,6.5,74.3,.138
41,41,2022-01-15,@,BOS,L,112,114,124.7,126.9,89.8,.172,.333,.598,39.0,70.5,3.3,4.7,,.575,6.0,17.5,.138,,.539,10.1,59.5,.189
42,42,2022-01-17,@,MEM,L,106,119,100.3,112.6,105.7,.163,.337,.538,47.3,60.0,9.5,10.4,,.505,15.4,19.1,.141,,.565,14.4,77.3,.163
43,43,2022-01-19,,CLE,W,117,104,126.7,112.6,92.4,.209,.256,.623,49.3,53.2,7.6,8.0,,.605,8.7,19.4,.151,,.578,13.9,76.9,.195
44,44,2022-01-21,@,MIL,L,90,94,94.3,98.5,95.4,.282,.447,.471,48.0,67.7,4.2,7.0,,.406,7.7,12.5,.247,,.420,7.4,79.6,.227
45,45,2022-01-23,@,ORL,L,95,114,97.0,116.4,97.9,.421,.276,.527,55.7,30.3,3.1,7.4,,.467,18.9,25.6,.316,,.600,11.8,91.7,.225
46,46,2022-01-24,@,OKC,W,111,110,109.8,108.8,101.1,.213,.438,.570,53.7,75.6,6.9,19.1,,.545,14.1,22.7,.157,,.500,9.7,80.4,.196
47,47,2022-01-26,,TOR,W,111,105,119.3,112.8,93.1,.190,.310,.610,57.0,69.6,2.1,2.1,,.589,12.5,27.8,.143,,.557,11.6,81.4,.215
48,48,2022-01-28,@,SAS,L,122,131,123.4,132.5,98.8,.295,.341,.613,45.7,47.8,5.1,3.4,,.568,5.7,10.5,.250,,.611,6.4,76.7,.158
49,49,2022-01-30,,POR,W,130,116,135.7,121.1,95.8,.200,.356,.664,55.0,72.0,10.4,6.8,,.628,6.7,20.5,.189,,.627,11.8,87.8,.145
50,50,2022-02-01,,ORL,W,126,115,125.0,114.1,100.8,.322,.333,.613,57.6,54.3,5.0,11.1,,.572,8.1,25.0,.256,,.570,8.4,92.7,.097
51,51,2022-02-03,@,TOR,L,120,127,112.2,118.7,96.9,.267,.322,.597,46.8,69.8,7.5,9.1,,.544,14.5,21.7,.244,,.487,9.0,65.1,.150
52,52,2022-02-04,@,IND,W,122,115,125.1,117.9,97.5,.256,.289,.609,53.8,61.2,5.1,8.8,,.578,8.2,27.0,.200,,.558,10.8,76.7,.095
53,53,2022-02-06,,PHI,L,108,119,114.0,125.6,94.7,.321,.321,.584,50.0,53.8,3.2,6.7,,.525,8.0,15.0,.284,,.607,8.8,88.9,.202
54,54,2022-02-07,,PHO,L,124,127,126.9,130.0,97.7,.344,.289,.598,47.6,41.9,7.2,3.4,,.533,8.0,24.4,.311,,.611,9.2,74.4,.189
55,55,2022-02-09,@,CHO,W,121,109,125.4,112.9,96.5,.232,.402,.670,48.2,58.7,4.1,10.0,,.659,11.7,13.5,.159,,.500,7.2,76.1,.172
56,56,2022-02-11,,MIN,W,134,122,132.8,120.9,100.9,.149,.356,.723,57.3,58.2,5.9,5.4,,.713,12.3,19.4,.115,,.568,8.0,84.1,.135
57,57,2022-02-12,,OKC,W,106,101,106.4,101.4,99.6,.258,.281,.535,57.0,50.0,6.0,5.8,,.489,11.6,23.4,.213,,.449,7.3,86.8,.250
58,58,2022-02-14,,SAS,W,120,109,118.3,107.4,101.5,.239,.273,.617,61.6,54.3,3.0,4.2,,.580,13.4,25.6,.205,,.511,6.5,91.5,.163
59,59,2022-02-16,,SAC,W,125,118,127.7,120.6,97.9,.213,.309,.608,56.6,53.2,8.2,3.7,,.564,9.7,31.0,.202,,.583,12.2,82.9,.238
60,60,2022-02-24,,ATL,W,112,108,113.8,109.8,98.4,.321,.321,.584,48.9,39.0,5.1,11.6,,.536,7.7,15.8,.262,,.464,7.6,74.0,.186
61,61,2022-02-26,,MEM,L,110,116,105.2,111.0,104.5,.323,.215,.518,40.2,43.6,8.6,3.9,,.468,7.8,12.5,.247,,.475,10.4,64.8,.210
62,62,2022-02-28,@,MIA,L,99,112,102.4,115.8,96.7,.179,.345,.546,49.4,56.1,9.3,8.0,,.530,13.4,14.3,.119,,.568,13.2,78.6,.247
63,63,2022-03-03,@,ATL,L,124,130,132.1,138.4,93.9,.080,.295,.681,49.2,57.7,5.3,4.5,,.670,12.5,16.7,.068,,.631,4.9,77.1,.286
64,64,2022-03-04,,MIL,L,112,118,108.5,114.3,103.2,.117,.277,.567,44.4,53.2,4.8,3.5,,.553,10.8,11.6,.085,,.545,11.3,74.5,.250
65,65,2022-03-07,@,PHI,L,106,121,110.5,126.1,95.9,.299,.276,.538,55.8,56.4,5.2,7.4,,.494,11.7,31.8,.230,,.560,8.3,81.0,.321
66,66,2022-03-09,@,DET,W,114,108,115.6,109.5,98.6,.461,.197,.624,50.8,47.5,13.2,0.0,,.546,10.7,6.9,.408,,.579,15.2,86.1,.159
67,67,2022-03-12,,CLE,W,101,91,102.6,92.5,98.4,.170,.239,.534,53.5,51.3,12.2,8.1,,.494,11.3,18.6,.159,,.448,13.0,88.4,.163
68,68,2022-03-14,@,SAC,L,103,112,104.0,113.1,99.0,.250,.386,.527,47.1,61.1,5.0,8.8,,.466,11.7,19.1,.239,,.537,13.8,81.6,.293
69,69,2022-03-16,@,UTA,L,110,125,107.9,122.6,101.9,.187,.374,.558,44.0,65.1,9.8,4.5,,.538,10.9,11.9,.132,,.620,14.3,76.2,.265
70,70,2022-03-18,@,PHO,L,102,129,108.1,136.7,94.4,.365,.318,.517,43.0,57.1,6.4,0.0,,.453,10.0,25.0,.294,,.625,10.3,70.6,.286
71,71,2022-03-21,,TOR,W,113,99,124.6,109.2,90.7,.267,.311,.562,46.2,63.6,6.6,11.9,,.550,4.7,28.6,.156,,.473,10.9,66.7,.143
72,72,2022-03-22,@,MIL,L,98,126,99.2,127.5,98.8,.141,.359,.501,38.4,53.8,9.1,7.4,,.495,6.7,9.4,.076,,.683,13.4,84.8,.171
73,73,2022-03-24,@,NOP,L,109,126,114.0,131.7,95.6,.244,.436,.631,43.4,62.5,5.2,7.4,,.603,14.8,10.8,.192,,.566,9.3,74.4,.386
74,74,2022-03-26,@,CLE,W,98,94,108.7,104.3,90.1,.333,.280,.570,44.6,63.9,6.7,2.0,,.513,13.1,16.2,.280,,.457,12.2,67.4,.232
75,75,2022-03-28,@,NYK,L,104,109,108.0,113.2,96.3,.418,.291,.556,50.5,47.1,6.2,5.6,,.468,11.4,15.4,.380,,.494,5.4,75.9,.236
76,76,2022-03-29,@,WAS,W,107,94,116.2,102.1,92.1,.212,.212,.576,49.3,60.5,9.8,1.9,,.541,7.9,16.7,.176,,.519,13.9,81.1,.152
77,77,2022-03-31,,LAC,W,135,130,125.2,120.5,97.7,.314,.284,.581,55.6,48.0,5.6,5.6,,.539,6.4,26.5,.245,,.589,10.6,90.2,.267
78,78,2022-04-02,,MIA,L,109,127,117.2,136.6,93.0,.337,.395,.552,48.8,56.8,5.4,8.3,,.483,4.8,23.4,.302,,.640,8.7,84.8,.268
79,79,2022-04-05,,MIL,L,106,127,104.1,124.7,101.9,.133,.337,.511,47.2,52.4,7.9,3.8,,.474,11.9,25.0,.133,,.598,12.5,78.4,.264
80,80,2022-04-06,,BOS,L,94,117,95.7,119.2,98.2,.288,.288,.522,48.8,54.3,7.1,7.8,,.481,15.9,17.1,.213,,.585,10.1,80.5,.159
81,81,2022-04-08,,CHO,L,117,133,124.9,141.9,93.7,.244,.293,.644,44.9,56.8,7.5,2.2,,.616,11.7,16.7,.195,,.715,10.8,75.8,.116
82,82,2022-04-10,@,MIN,W,124,120,122.6,118.6,101.2,.398,.253,.636,60.0,50.0,8.9,5.0,,.590,17.7,41.0,.313,,.566,11.4,78.0,.187
