,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
17,17,2022-11-18,,PHO,W,134,133,51,91,.560,16,31,.516,16,24,.667,11,36,32,6,3,16,28,,49,94,.521,9,30,.300,26,28,.929,12,42,29,7,6,14,25
18,18,2022-11-19,@,POR,W,118,113,42,91,.462,14,39,.359,20,23,.870,11,42,23,6,4,13,20,,39,83,.470,13,42,.310,22,27,.815,10,43,27,11,8,17,22
19,19,2022-11-21,@,LAC,L,114,121,40,89,.449,12,38,.316,22,24,.917,16,45,22,8,5,17,18,,47,91,.516,9,24,.375,18,19,.947,12,41,26,6,6,16,20
20,20,2022-11-23,,DET,L,116,125,41,83,.494,18,41,.439,16,19,.842,7,38,31,4,7,15,21,,44,89,.494,12,24,.500,25,27,.926,8,38,24,9,2,7,20
21,21,2022-11-25,@,GSW,L,118,129,46,97,.474,11,45,.244,15,17,.882,15,42,28,12,6,13,15,,52,101,.515,20,45,.444,5,6,.833,16,49,33,8,3,19,15
22,22,2022-11-26,@,PHO,L,112,113,40,79,.506,13,32,.406,19,25,.760,8,40,20,5,2,12,19,,42,92,.457,6,22,.273,23,30,.767,18,48,23,8,6,6,20
23,23,2022-11-28,,CHI,L,107,114,41,85,.482,19,49,.388,6,15,.400,9,45,30,5,4,14,17,,43,93,.462,6,22,.273,22,25,.880,13,50,21,6,3,7,17
24,24,2022-11-30,,LAC,W,125,112,45,81,.556,14,32,.438,21,28,.750,13,46,24,4,7,18,24,,37,93,.398,10,30,.333,28,36,.778,17,39,16,9,5,10,23
25,25,2022-12-02,,IND,W,139,119,46,83,.554,15,34,.441,32,37,.865,8,47,29,7,2,24,28,,40,92,.435,12,34,.353,27,33,.818,9,35,25,12,5,18,35
26,26,2022-12-03,,POR,L,111,116,38,84,.452,13,36,.361,22,28,.786,10,44,20,8,4,13,22,,41,85,.482,10,25,.400,24,31,.774,12,49,19,5,6,13,20
27,27,2022-12-07,,GSW,W,124,123,46,86,.535,15,35,.429,17,21,.810,9,40,26,6,7,17,17,,45,98,.459,14,42,.333,19,25,.760,14,42,26,8,5,14,18
28,28,2022-12-09,,MIN,L,108,118,39,90,.433,13,44,.295,17,24,.708,12,40,22,9,0,11,20,,42,79,.532,14,35,.400,20,26,.769,6,44,30,7,3,17,21
29,29,2022-12-10,@,DEN,L,110,115,39,85,.459,15,41,.366,17,21,.810,10,42,20,5,6,13,20,,47,86,.547,8,26,.308,13,16,.813,6,39,28,5,8,8,17
30,30,2022-12-13,,NOP,W,121,100,49,103,.476,15,47,.319,8,12,.667,19,59,31,4,10,19,23,,37,93,.398,4,27,.148,22,33,.667,15,43,25,12,3,17,17
31,31,2022-12-15,,NOP,W,132,129,42,92,.457,18,47,.383,30,37,.811,11,44,24,8,6,16,25,,47,99,.475,12,30,.400,23,28,.821,19,49,24,8,6,16,30
32,32,2022-12-17,@,MIL,L,97,123,39,86,.453,16,47,.340,3,6,.500,7,29,24,5,2,14,13,,48,90,.533,18,38,.474,9,11,.818,15,54,30,5,3,14,13
33,33,2022-12-19,@,CLE,L,99,122,36,93,.387,10,34,.294,17,23,.739,15,35,19,9,2,14,22,,43,70,.614,15,26,.577,21,26,.808,4,45,24,5,4,21,20
34,34,2022-12-20,@,DET,W,126,111,47,93,.505,20,46,.435,12,19,.632,12,43,27,7,5,12,22,,41,81,.506,9,25,.360,20,27,.741,9,43,22,6,1,14,19
35,35,2022-12-22,,WAS,W,120,112,42,86,.488,16,35,.457,20,21,.952,8,40,16,5,3,11,16,,46,82,.561,7,21,.333,13,17,.765,3,37,20,5,2,10,15
36,36,2022-12-26,@,SAS,L,122,126,39,97,.402,13,43,.302,31,37,.838,16,45,20,10,3,12,22,,48,87,.552,6,18,.333,24,34,.706,6,41,27,11,8,14,25
37,37,2022-12-28,@,GSW,L,107,112,37,91,.407,15,46,.326,18,26,.692,10,50,26,3,6,12,22,,37,87,.425,16,45,.356,22,27,.815,10,51,22,6,3,12,26
38,38,2022-12-30,@,SAC,L,125,126,46,84,.548,8,32,.250,25,30,.833,7,37,30,7,2,13,20,,50,90,.556,12,30,.400,14,19,.737,10,38,32,5,3,15,21
39,39,2022-12-31,,MIA,L,123,126,35,81,.432,17,40,.425,36,44,.818,16,49,23,6,3,16,23,,45,89,.506,13,39,.333,23,30,.767,10,37,32,10,1,12,32
40,40,2023-01-03,,SAC,L,115,117,38,88,.432,13,44,.295,26,29,.897,12,44,21,9,3,16,19,,46,86,.535,9,32,.281,16,18,.889,7,40,23,7,4,17,26
41,41,2023-01-05,@,HOU,W,131,114,46,93,.495,19,48,.396,20,21,.952,9,42,33,10,5,8,20,,38,92,.413,15,42,.357,23,26,.885,14,49,19,4,3,14,21
42,42,2023-01-07,@,CHI,L,118,126,46,93,.495,12,41,.293,14,18,.778,7,39,36,6,2,10,24,,44,83,.530,13,28,.464,25,32,.781,7,44,22,4,4,10,22
43,43,2023-01-08,@,MEM,L,118,123,45,88,.511,10,32,.313,18,22,.818,8,46,29,7,9,20,18,,46,102,.451,15,38,.395,16,22,.727,13,39,28,16,7,10,19
44,44,2023-01-10,,CLE,W,116,114,38,87,.437,10,36,.278,30,37,.811,15,54,21,3,3,15,17,,42,90,.467,10,37,.270,20,24,.833,7,37,18,7,7,5,25
45,45,2023-01-13,,ORL,W,112,108,36,83,.434,11,35,.314,29,40,.725,17,59,15,9,11,24,18,,42,96,.438,14,36,.389,10,16,.625,11,40,23,13,3,15,25
46,46,2023-01-14,,PHI,L,117,118,43,90,.478,12,40,.300,19,23,.826,10,48,20,5,6,10,24,,40,89,.449,17,39,.436,21,26,.808,9,37,23,5,5,8,17
47,47,2023-01-16,@,MIN,W,126,125,45,84,.536,13,34,.382,23,28,.821,14,50,25,0,5,18,12,,46,101,.455,18,41,.439,15,18,.833,16,41,28,9,6,5,20
48,48,2023-01-18,,LAC,W,126,103,45,87,.517,19,32,.594,17,22,.773,9,44,26,4,7,8,19,,37,92,.402,15,34,.441,14,21,.667,16,50,23,1,6,13,20
49,49,2023-01-20,,BRK,L,106,117,37,88,.420,16,39,.410,16,23,.696,13,46,24,6,1,10,18,,43,80,.538,18,41,.439,13,20,.650,6,42,26,7,6,9,18
50,50,2023-01-23,,CHO,W,120,102,41,86,.477,16,40,.400,22,26,.846,9,46,25,8,4,16,26,,38,85,.447,2,16,.125,24,34,.706,11,42,22,8,7,14,23
51,51,2023-01-25,@,POR,L,124,134,47,90,.522,20,41,.488,10,15,.667,8,35,32,5,5,13,18,,51,89,.573,17,36,.472,15,18,.833,6,41,26,9,4,10,15
52,52,2023-01-28,,DAL,W,108,100,39,82,.476,13,36,.361,17,24,.708,13,49,26,9,6,16,23,,35,80,.438,18,46,.391,12,17,.706,7,31,26,7,3,14,18
53,53,2023-02-01,,TOR,W,131,128,44,83,.530,17,47,.362,26,30,.867,13,49,29,3,11,16,17,,50,110,.455,10,23,.435,18,26,.692,25,52,27,11,2,7,22
54,54,2023-02-03,,ATL,L,108,115,41,91,.451,13,44,.295,13,18,.722,13,50,20,4,2,15,22,,44,95,.463,10,37,.270,17,23,.739,14,52,28,8,5,9,18
55,55,2023-02-06,,DAL,L,111,124,41,87,.471,6,31,.194,23,26,.885,10,37,21,4,4,13,23,,41,88,.466,15,39,.385,27,31,.871,17,49,26,6,4,13,25
56,56,2023-02-08,,MIN,L,118,143,44,105,.419,12,34,.353,18,21,.857,21,50,27,2,5,8,12,,56,98,.571,23,43,.535,8,8,1.000,8,47,35,6,6,10,19
57,57,2023-02-10,@,TOR,W,122,116,47,87,.540,6,24,.250,22,29,.759,9,46,31,6,6,17,20,,41,91,.451,12,34,.353,22,30,.733,9,40,28,11,3,13,30
58,58,2023-02-11,@,NYK,L,120,126,45,88,.511,9,32,.281,21,28,.750,11,38,23,3,7,10,24,,43,95,.453,12,36,.333,28,38,.737,20,52,18,6,4,6,24
59,59,2023-02-13,@,IND,W,123,117,43,85,.506,15,33,.455,22,25,.880,11,46,24,5,3,18,17,,46,91,.505,11,34,.324,14,20,.700,8,32,30,11,7,11,21
60,60,2023-02-15,@,MEM,L,111,117,42,91,.462,12,36,.333,15,19,.789,15,61,24,2,8,23,20,,43,107,.402,14,40,.350,17,25,.680,17,46,24,13,9,4,21
61,61,2023-02-23,,OKC,W,120,119,42,100,.420,13,48,.271,23,27,.852,17,58,26,8,10,21,29,,45,112,.402,8,37,.216,21,27,.778,20,54,23,8,3,10,23
62,62,2023-02-25,,SAS,W,118,102,43,92,.467,10,28,.357,22,28,.786,15,56,29,5,11,14,16,,38,97,.392,9,34,.265,17,21,.810,9,41,21,5,6,9,21
63,63,2023-02-28,,SAS,L,94,102,30,85,.353,10,34,.294,24,36,.667,14,52,15,8,9,20,15,,39,91,.429,8,26,.308,16,25,.640,9,45,23,9,5,12,22
64,64,2023-03-03,@,OKC,L,103,130,38,78,.487,9,29,.310,18,23,.783,10,48,24,5,14,25,18,,52,104,.500,17,43,.395,9,14,.643,11,40,31,12,5,7,22
65,65,2023-03-05,@,OKC,L,119,129,43,88,.489,11,37,.297,22,27,.815,12,39,30,5,8,16,25,,44,87,.506,14,37,.378,27,33,.818,11,42,24,9,4,12,20
66,66,2023-03-07,@,DAL,L,116,120,41,92,.446,15,44,.341,19,25,.760,6,47,23,10,4,16,23,,42,89,.472,19,45,.422,17,22,.773,3,43,24,10,6,16,20
67,67,2023-03-09,@,ORL,W,131,124,49,88,.557,13,34,.382,20,21,.952,11,42,27,7,8,17,26,,44,94,.468,16,34,.471,20,31,.645,12,36,21,9,4,10,16
68,68,2023-03-11,@,CHO,W,119,111,46,103,.447,9,32,.281,18,20,.900,20,60,22,4,4,11,17,,40,98,.408,17,40,.425,14,15,.933,11,43,24,5,14,7,15
69,69,2023-03-13,@,MIA,L,115,119,43,90,.478,16,38,.421,13,18,.722,16,48,31,7,4,18,25,,37,79,.468,14,34,.412,31,36,.861,9,37,20,12,4,13,13
70,70,2023-03-18,,BOS,W,118,117,42,97,.433,17,41,.415,17,22,.773,17,56,29,3,5,7,14,,42,88,.477,22,51,.431,11,16,.688,5,40,30,2,2,6,17
71,71,2023-03-20,,SAC,W,128,120,46,88,.523,16,36,.444,20,23,.870,6,48,33,3,8,12,23,,41,97,.423,19,52,.365,19,25,.760,8,43,28,5,3,6,20
72,72,2023-03-22,,POR,L,115,127,39,82,.476,11,35,.314,26,36,.722,7,47,24,4,5,17,21,,45,93,.484,13,41,.317,24,30,.800,7,43,28,9,5,8,24
73,73,2023-03-24,,MIL,L,116,144,40,104,.385,11,40,.275,25,34,.735,20,51,28,6,5,11,15,,55,99,.556,22,50,.440,12,16,.750,9,50,42,6,11,12,20
74,74,2023-03-25,@,SAC,L,113,121,47,91,.516,9,28,.321,10,16,.625,11,45,30,3,7,16,14,,44,95,.463,16,43,.372,17,21,.810,14,42,30,11,1,8,13
75,75,2023-03-27,,PHO,L,103,117,38,86,.442,9,36,.250,18,27,.667,10,47,25,2,7,13,19,,43,101,.426,11,36,.306,20,22,.909,18,49,31,7,7,6,20
76,76,2023-03-29,@,SAS,W,128,117,49,90,.544,12,31,.387,18,20,.900,8,45,28,5,6,16,17,,45,95,.474,10,35,.286,17,21,.810,9,39,31,10,4,15,16
77,77,2023-03-31,@,BOS,L,114,122,46,96,.479,9,29,.310,13,14,.929,13,52,23,3,7,18,17,,42,96,.438,17,51,.333,21,22,.955,10,42,27,8,4,11,14
78,78,2023-04-02,@,BRK,L,110,111,40,91,.440,8,32,.250,22,30,.733,11,52,24,5,1,11,23,,38,86,.442,9,32,.281,26,34,.765,7,40,25,6,2,8,26
79,79,2023-04-04,,LAL,L,133,135,47,90,.522,15,33,.455,24,31,.774,6,41,29,4,3,12,28,,48,96,.500,12,34,.353,27,35,.771,11,44,27,6,7,11,21
80,80,2023-04-06,,OKC,L,98,114,41,83,.494,5,31,.161,11,16,.688,7,45,24,5,2,19,23,,39,97,.402,15,45,.333,21,26,.808,17,50,29,12,2,12,17
81,81,2023-04-08,,DEN,W,118,114,44,100,.440,11,35,.314,19,23,.826,17,59,30,9,2,16,18,,41,90,.456,15,46,.326,17,24,.708,5,41,32,7,9,14,20
82,82,2023-04-09,@,LAL,L,117,128,51,101,.505,10,35,.286,5,6,.833,7,45,31,4,4,11,16,,47,97,.485,18,45,.400,16,21,.762,10,49,28,4,7,10,9
