,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
14,14,2022-11-13,,UTA,W,105,98,108.3,101.0,97.0,.313,.277,.556,43.8,52.5,12.4,24.6,,.506,11.3,20.0,.253,,.452,14.0,63.3,.138
15,15,2022-11-18,,MIL,W,110,102,109.5,101.5,100.5,.333,.359,.615,49.4,70.0,5.0,9.3,,.596,16.8,15.0,.218,,.522,10.8,81.4,.089
16,16,2022-11-19,,MIN,L,109,112,106.7,109.6,102.2,.451,.451,.641,47.6,61.8,9.8,2.0,,.577,20.5,10.3,.380,,.541,15.1,81.4,.235
17,17,2022-11-22,,BRK,W,115,106,123.4,113.7,93.2,.162,.323,.542,58.3,44.2,9.7,7.7,,.515,7.8,39.2,.131,,.606,14.9,87.9,.113
18,18,2022-11-23,@,CHO,L,101,107,98.1,104.0,102.9,.209,.442,.538,50.6,52.6,8.7,4.3,,.494,16.8,19.5,.186,,.511,12.9,77.1,.141
19,19,2022-11-25,@,ORL,W,107,99,116.7,108.0,91.7,.220,.439,.595,57.3,64.1,7.6,2.2,,.561,14.3,33.3,.183,,.481,13.2,79.1,.275
20,20,2022-11-27,@,ORL,W,133,103,138.9,107.5,95.8,.351,.351,.748,62.3,64.0,10.4,20.5,,.721,13.6,24.0,.286,,.532,14.3,84.1,.241
21,21,2022-11-28,,ATL,W,104,101,111.5,108.3,93.3,.209,.326,.554,46.8,59.0,10.7,6.4,,.512,11.3,22.7,.186,,.581,18.5,77.1,.203
22,22,2022-11-30,@,CLE,L,85,113,93.6,124.5,90.8,.234,.338,.500,42.9,59.4,7.7,2.2,,.455,15.9,17.1,.195,,.709,18.7,79.3,.108
23,23,2022-12-02,@,MEM,L,109,117,110.3,118.4,98.9,.187,.363,.553,42.4,57.5,7.1,7.5,,.516,11.7,20.8,.165,,.490,9.9,62.7,.227
24,24,2022-12-05,@,HOU,L,123,132,112.6,120.8,90.4,.414,.414,.598,43.3,59.0,9.2,10.9,,.546,15.6,23.9,.322,,.521,14.4,63.6,.362
25,25,2022-12-09,,LAL,W,133,122,119.6,109.7,100.7,.244,.444,.667,53.2,62.5,12.6,3.5,,.633,17.4,18.9,.211,,.563,15.8,83.3,.261
26,26,2022-12-11,,CHO,W,131,113,129.1,111.4,101.4,.386,.325,.675,47.7,67.4,5.9,9.5,,.633,13.4,23.1,.313,,.468,12.4,68.1,.280
27,27,2022-12-13,,SAC,W,123,103,120.8,101.2,101.8,.321,.417,.641,46.7,79.1,9.8,8.0,,.607,10.3,10.3,.250,,.467,14.4,74.5,.185
28,28,2022-12-16,,GSW,W,118,106,116.9,105.0,100.9,.365,.447,.598,50.5,59.0,10.9,9.8,,.547,13.2,23.9,.294,,.505,14.6,74.5,.117
29,29,2022-12-19,,TOR,W,104,101,102.7,99.7,91.7,.338,.525,.566,45.1,68.8,7.9,2.1,,.494,14.8,8.9,.313,,.483,13.4,80.4,.182
30,30,2022-12-21,,DET,W,113,93,112.3,92.4,100.7,.237,.398,.550,51.6,65.9,7.9,12.5,,.500,10.5,27.1,.215,,.430,19.0,76.6,.316
31,31,2022-12-23,,LAC,W,119,114,125.8,120.5,94.6,.159,.330,.632,54.2,66.0,7.4,7.0,,.602,8.7,18.2,.148,,.593,10.8,84.6,.222
32,32,2022-12-25,@,NYK,W,119,112,133.2,125.3,89.4,.377,.506,.663,41.0,56.4,5.6,3.4,,.623,6.3,12.8,.299,,.544,7.6,69.2,.156
33,33,2022-12-27,@,WAS,L,111,116,114.4,119.6,97.0,.369,.369,.568,50.0,53.8,8.2,19.2,,.500,13.3,28.6,.321,,.524,13.2,67.4,.318
34,34,2022-12-30,@,NOP,L,116,127,118.1,129.3,98.2,.293,.453,.685,44.6,66.7,5.1,14.3,,.653,17.5,9.4,.240,,.631,11.1,78.8,.325
35,35,2022-12-31,@,OKC,W,115,96,113.1,94.4,101.7,.172,.343,.540,52.8,63.0,6.9,16.1,,.520,10.9,28.6,.121,,.446,13.6,73.7,.152
36,36,2023-01-02,,NOP,W,120,111,122.4,113.2,98.0,.326,.407,.610,41.7,63.4,9.2,10.9,,.564,8.4,15.2,.267,,.565,15.5,73.7,.190
37,37,2023-01-04,,IND,W,129,126,127.4,124.5,91.7,.224,.367,.599,50.5,50.0,4.0,11.9,,.561,7.7,30.4,.194,,.542,10.9,71.1,.242
38,38,2023-01-06,,CHI,L,112,126,120.9,136.0,92.7,.196,.446,.560,45.8,70.0,6.5,6.0,,.533,6.5,24.5,.152,,.690,10.7,76.5,.119
39,39,2023-01-08,@,DET,W,123,111,119.1,107.5,103.3,.245,.394,.591,50.6,52.2,11.6,7.8,,.548,11.1,29.8,.213,,.552,19.5,75.0,.172
40,40,2023-01-10,,DET,W,147,116,134.5,106.2,109.3,.337,.348,.719,67.9,66.7,6.4,16.0,,.669,15.0,30.3,.315,,.483,9.5,93.8,.337
41,41,2023-01-12,,OKC,L,114,133,109.3,127.5,104.3,.307,.409,.571,50.0,76.9,3.8,5.7,,.506,14.5,20.9,.284,,.593,9.9,85.7,.360
42,42,2023-01-14,@,UTA,W,118,117,122.1,121.0,96.7,.292,.438,.587,43.5,57.5,5.2,10.0,,.545,7.4,19.1,.236,,.544,9.1,73.7,.211
43,43,2023-01-15,@,LAL,W,113,112,117.4,116.3,96.3,.224,.400,.605,50.0,67.4,3.1,10.4,,.576,8.8,12.8,.176,,.586,8.8,89.2,.115
44,44,2023-01-17,@,LAC,W,120,110,126.9,116.3,94.6,.466,.425,.682,50.0,64.1,12.7,8.3,,.623,13.7,24.2,.397,,.573,16.5,75.8,.195
45,45,2023-01-19,@,POR,W,105,95,109.5,99.1,95.9,.235,.321,.588,49.4,58.5,8.3,16.7,,.556,11.8,13.9,.185,,.429,13.3,74.5,.259
46,46,2023-01-21,@,SAC,W,129,127,130.5,128.5,98.8,.247,.301,.625,61.3,55.1,4.0,5.9,,.591,12.7,39.0,.204,,.625,7.6,88.2,.262
47,47,2023-01-25,,BRK,W,137,133,144.6,140.3,94.8,.439,.463,.700,53.7,61.9,10.6,8.0,,.622,8.4,30.6,.427,,.737,15.4,80.6,.276
48,48,2023-01-28,,DEN,W,126,119,131.1,123.8,96.1,.270,.393,.633,52.0,67.4,10.4,4.3,,.618,9.9,28.6,.180,,.630,13.5,81.8,.210
49,49,2023-01-30,,ORL,L,109,119,105.0,114.6,103.8,.271,.353,.573,47.4,70.0,7.7,4.3,,.535,16.6,18.6,.212,,.480,8.2,71.2,.242
50,50,2023-02-01,,ORL,W,105,94,106.9,95.7,98.3,.333,.449,.587,48.3,79.4,7.1,8.2,,.526,16.8,17.1,.295,,.414,12.3,75.0,.253
51,51,2023-02-03,@,SAS,W,137,125,136.6,124.6,100.3,.471,.310,.652,52.7,60.9,11.0,4.4,,.603,8.7,35.0,.368,,.624,15.8,73.5,.157
52,52,2023-02-05,@,NYK,L,97,108,107.3,119.5,90.4,.486,.338,.540,47.3,76.7,4.4,9.3,,.453,10.9,18.6,.405,,.506,8.6,72.0,.354
53,53,2023-02-08,@,BOS,L,99,106,112.5,120.5,88.0,.241,.373,.539,45.7,54.1,10.2,7.3,,.506,6.1,17.0,.181,,.651,13.9,85.3,.092
54,54,2023-02-10,,NYK,W,119,108,127.3,115.5,93.5,.262,.452,.635,53.3,61.4,8.6,4.1,,.607,6.0,16.2,.202,,.599,12.0,89.5,.136
55,55,2023-02-11,@,BRK,W,101,98,114.1,110.7,88.5,.400,.307,.573,49.4,51.5,4.5,5.8,,.480,10.2,21.1,.387,,.473,7.6,73.3,.120
56,56,2023-02-13,,HOU,W,123,104,126.5,107.0,97.2,.207,.415,.687,47.5,56.5,11.3,11.3,,.652,15.2,20.6,.195,,.442,14.6,67.4,.326
57,57,2023-02-15,,CLE,W,118,112,131.5,124.8,89.8,.372,.346,.650,52.1,61.5,7.8,7.7,,.583,10.8,24.2,.346,,.561,7.9,75.0,.244
58,58,2023-02-23,,MEM,W,110,105,111.6,106.6,98.5,.429,.429,.551,46.7,73.5,3.0,18.2,,.482,9.1,16.3,.345,,.431,9.7,73.5,.345
59,59,2023-02-25,,BOS,L,107,110,114.7,117.9,93.3,.449,.346,.573,48.8,54.3,8.6,6.0,,.506,9.7,18.6,.359,,.593,11.6,79.1,.093
60,60,2023-02-27,,MIA,L,99,101,111.0,113.3,89.2,.384,.370,.580,51.3,62.5,7.9,6.8,,.507,17.4,26.5,.342,,.525,11.7,71.4,.198
61,61,2023-03-01,@,MIA,W,119,96,131.0,105.7,90.9,.265,.470,.642,55.4,61.0,6.6,10.2,,.584,7.9,24.3,.265,,.481,12.0,86.5,.269
62,62,2023-03-02,@,DAL,L,126,133,127.7,134.8,98.7,.372,.346,.694,54.4,62.2,9.1,2.9,,.654,13.4,16.1,.308,,.701,11.3,86.5,.220
63,63,2023-03-04,@,MIL,W,133,130,141.8,138.6,93.8,.440,.440,.663,42.7,57.1,5.3,2.0,,.607,4.7,22.0,.369,,.633,12.0,67.6,.301
64,64,2023-03-06,@,IND,W,147,143,141.3,137.5,104.0,.463,.415,.745,54.5,77.1,5.8,9.4,,.683,10.0,16.7,.427,,.672,8.0,86.1,.244
65,65,2023-03-07,@,MIN,W,117,94,120.4,96.7,97.2,.284,.309,.642,61.4,52.5,8.2,12.0,,.586,14.1,22.2,.272,,.459,10.4,88.5,.174
66,66,2023-03-10,,POR,W,120,119,128.4,127.4,93.4,.349,.361,.627,53.8,58.1,7.5,9.1,,.584,8.6,27.9,.277,,.619,8.8,85.7,.250
67,67,2023-03-12,,WAS,W,112,93,123.6,102.6,90.6,.288,.363,.621,54.5,70.7,6.6,17.2,,.581,8.2,23.7,.238,,.440,8.7,84.6,.226
68,68,2023-03-15,@,CLE,W,118,109,131.1,121.1,90.0,.360,.480,.679,58.2,61.5,8.9,13.6,,.633,17.2,38.2,.307,,.553,9.6,73.3,.176
69,69,2023-03-17,@,CHO,W,121,82,120.9,81.9,100.1,.272,.348,.587,63.9,52.2,9.0,17.6,,.554,11.2,33.3,.207,,.366,11.8,87.3,.221
70,70,2023-03-18,@,IND,W,141,121,147.2,126.3,95.8,.250,.398,.722,42.3,57.4,11.5,10.7,,.699,6.7,17.1,.205,,.586,12.8,66.7,.218
71,71,2023-03-20,,CHI,L,105,109,96.4,100.0,90.2,.244,.400,.527,56.3,73.7,7.3,13.1,,.478,16.0,19.1,.211,,.452,8.6,91.8,.255
72,72,2023-03-22,@,CHI,W,116,91,123.1,96.6,94.2,.317,.451,.621,51.2,76.9,9.5,6.9,,.573,13.8,28.9,.268,,.446,17.0,68.8,.205
73,73,2023-03-24,@,GSW,L,112,120,114.9,123.1,97.5,.436,.372,.602,43.7,60.5,8.2,2.6,,.538,9.7,9.3,.359,,.580,10.0,77.3,.205
74,74,2023-03-25,@,PHO,L,105,125,114.5,136.3,91.7,.346,.397,.584,44.4,61.8,3.3,11.5,,.519,11.8,20.0,.308,,.586,6.5,68.3,.172
75,75,2023-03-27,@,DEN,L,111,116,116.5,121.8,95.2,.247,.337,.562,48.8,41.9,10.5,5.7,,.528,10.0,25.6,.191,,.571,11.2,74.4,.224
76,76,2023-03-29,,DAL,W,116,108,125.5,116.9,92.4,.375,.450,.622,51.8,70.3,9.7,10.8,,.569,9.7,25.6,.313,,.566,13.3,80.0,.169
77,77,2023-03-31,,TOR,W,117,110,130.3,122.5,89.8,.342,.425,.696,52.1,68.3,7.8,10.3,,.644,16.0,31.0,.315,,.548,12.1,66.7,.214
78,78,2023-04-02,@,MIL,L,104,117,115.2,129.6,90.3,.149,.414,.561,46.2,47.5,3.3,3.8,,.529,10.6,23.9,.138,,.638,9.2,78.1,.188
79,79,2023-04-04,,BOS,W,103,101,117.0,114.7,88.0,.205,.372,.606,46.3,53.8,3.4,15.2,,.571,10.5,16.7,.179,,.500,7.5,70.5,.110
80,80,2023-04-06,,MIA,L,101,129,108.1,138.0,93.5,.197,.474,.611,43.2,59.0,7.5,8.2,,.579,15.4,8.6,.171,,.659,9.6,74.4,.148
81,81,2023-04-07,@,ATL,W,136,131,114.5,110.3,107.6,.284,.216,.593,57.8,64.7,8.4,3.4,,.554,14.8,27.7,.225,,.609,16.1,90.7,.207
82,82,2023-04-09,@,BRK,W,134,105,128.8,100.9,104.0,.188,.317,.613,54.3,58.5,9.6,9.8,,.594,10.6,28.9,.139,,.494,15.9,78.7,.277
