,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
17,17,2021-11-19,,IND,W,121,118,44,81,.543,12,31,.387,21,28,.750,6,45,28,8,7,17,26,,41,88,.466,11,36,.306,25,32,.781,8,38,19,10,6,10,24
18,18,2021-11-20,@,ATL,L,105,115,43,102,.422,10,40,.250,9,15,.600,20,51,26,6,2,10,22,,43,82,.524,12,34,.353,17,21,.810,8,46,24,6,6,12,22
19,19,2021-11-22,@,WAS,W,109,103,40,91,.440,15,31,.484,14,24,.583,6,36,21,11,4,10,22,,36,94,.383,9,37,.243,22,27,.815,20,65,23,6,6,18,20
20,20,2021-11-24,@,ORL,W,106,99,39,93,.419,12,40,.300,16,21,.762,12,49,26,11,11,10,16,,38,93,.409,15,42,.357,8,10,.800,10,51,23,5,1,14,19
21,21,2021-11-26,,MIN,W,133,115,49,88,.557,23,40,.575,12,15,.800,7,44,32,5,7,15,21,,45,100,.450,11,35,.314,14,19,.737,15,45,24,8,6,12,20
22,22,2021-11-27,@,HOU,L,143,146,48,103,.466,20,50,.400,27,30,.900,16,39,31,10,5,11,23,,51,95,.537,23,49,.469,21,31,.677,10,41,36,5,4,13,25
23,23,2021-11-29,@,CHI,L,119,133,42,88,.477,18,39,.462,17,21,.810,5,34,23,7,9,9,14,,53,89,.596,14,30,.467,13,19,.684,5,41,35,3,5,10,19
24,24,2021-12-01,@,MIL,L,125,127,43,87,.494,21,51,.412,18,21,.857,3,36,30,8,9,16,21,,46,94,.489,14,36,.389,21,26,.808,9,45,29,10,1,13,20
25,25,2021-12-05,@,ATL,W,130,127,46,86,.535,17,37,.459,21,28,.750,7,39,21,9,3,6,18,,48,93,.516,17,37,.459,14,18,.778,10,45,29,4,3,10,19
26,26,2021-12-06,,PHI,L,124,127,48,107,.449,16,46,.348,12,17,.706,13,42,31,6,6,8,18,,46,87,.529,15,36,.417,20,27,.741,8,49,28,6,9,15,19
27,27,2021-12-08,,PHI,L,106,110,39,80,.488,10,29,.345,18,21,.857,8,35,22,7,4,18,24,,36,75,.480,13,34,.382,25,30,.833,8,36,23,6,4,15,21
28,28,2021-12-10,,SAC,W,124,123,48,87,.552,14,35,.400,14,20,.700,11,39,29,9,8,15,20,,48,101,.475,14,41,.341,13,17,.765,20,48,22,11,4,14,20
29,29,2021-12-13,@,DAL,L,96,120,34,86,.395,13,37,.351,15,24,.625,18,38,22,8,2,8,18,,43,83,.518,19,41,.463,15,17,.882,14,50,28,4,8,9,19
30,30,2021-12-15,@,SAS,W,131,115,51,86,.593,18,34,.529,11,16,.688,9,48,34,3,4,11,16,,39,90,.433,12,37,.324,25,25,1.000,11,38,27,5,3,8,14
31,31,2021-12-17,@,POR,L,116,125,44,92,.478,13,37,.351,15,18,.833,10,38,29,8,4,13,19,,44,85,.518,21,47,.447,16,18,.889,7,41,27,7,6,15,20
32,32,2021-12-19,@,PHO,L,106,137,36,100,.360,10,45,.222,24,28,.857,13,43,26,12,6,9,12,,54,95,.568,20,41,.488,9,13,.692,10,57,35,5,8,17,21
33,33,2021-12-20,@,UTA,L,102,112,39,101,.386,15,43,.349,9,9,1.000,11,51,27,7,4,13,25,,34,96,.354,16,53,.302,28,37,.757,22,68,21,4,6,17,14
34,34,2021-12-23,@,DEN,W,115,107,39,94,.415,16,47,.340,21,24,.875,12,50,28,10,8,11,21,,40,96,.417,14,40,.350,13,17,.765,10,54,23,7,2,15,22
35,35,2021-12-27,,HOU,W,123,99,47,88,.534,18,41,.439,11,14,.786,7,39,33,13,4,16,18,,36,87,.414,15,46,.326,12,18,.667,13,44,20,9,3,21,15
36,36,2021-12-29,@,IND,W,116,108,44,85,.518,9,26,.346,19,32,.594,8,48,27,12,5,13,20,,36,86,.419,17,45,.378,19,29,.655,10,45,25,8,6,18,20
37,37,2022-01-02,,PHO,L,99,133,39,85,.459,9,35,.257,12,21,.571,5,34,27,10,9,17,15,,52,103,.505,17,41,.415,12,12,1.000,14,53,36,15,4,17,21
38,38,2022-01-03,@,WAS,L,121,124,50,104,.481,14,38,.368,7,13,.538,13,45,28,14,5,8,22,,40,87,.460,16,38,.421,28,31,.903,10,51,26,5,4,15,12
39,39,2022-01-05,,DET,W,140,111,48,81,.593,24,42,.571,20,29,.690,8,49,39,6,3,17,21,,43,92,.467,14,42,.333,11,20,.550,9,36,26,12,3,13,21
40,40,2022-01-08,,MIL,W,114,106,44,99,.444,16,48,.333,10,17,.588,13,49,29,10,3,10,25,,35,90,.389,12,37,.324,24,26,.923,14,53,21,6,4,15,20
41,41,2022-01-10,,MIL,W,103,99,38,96,.396,13,44,.295,14,16,.875,13,48,23,12,3,14,16,,37,84,.440,13,43,.302,12,16,.750,7,48,25,7,2,20,17
42,42,2022-01-12,@,PHI,W,109,98,46,89,.517,10,34,.294,7,8,.875,7,42,29,9,3,10,21,,34,73,.466,12,30,.400,18,28,.643,3,33,18,3,3,16,13
43,43,2022-01-14,,ORL,L,109,116,40,97,.412,12,42,.286,17,21,.810,11,44,28,9,5,16,20,,45,87,.517,15,45,.333,11,15,.733,4,43,32,9,4,19,18
44,44,2022-01-17,@,NYK,W,97,87,36,86,.419,14,39,.359,11,17,.647,6,39,23,6,2,7,14,,32,80,.400,12,34,.353,11,21,.524,14,53,22,7,4,15,19
45,45,2022-01-19,@,BOS,W,111,102,42,86,.488,16,39,.410,11,15,.733,11,47,27,6,6,15,17,,39,90,.433,14,46,.304,10,13,.769,8,38,27,8,3,14,20
46,46,2022-01-21,,OKC,W,121,98,45,99,.455,17,49,.347,14,20,.700,16,62,34,8,5,12,18,,37,98,.378,12,44,.273,12,15,.800,15,52,20,6,2,11,21
47,47,2022-01-23,,ATL,L,91,113,34,87,.391,4,36,.111,19,27,.704,11,54,23,6,6,16,24,,40,88,.455,15,39,.385,18,24,.750,7,45,25,12,6,10,22
48,48,2022-01-25,@,TOR,L,113,125,40,82,.488,10,31,.323,23,32,.719,9,37,25,7,2,12,20,,43,82,.524,16,34,.471,23,29,.793,7,42,27,6,7,14,22
49,49,2022-01-26,@,IND,W,158,126,54,93,.581,24,45,.533,26,33,.788,8,36,37,9,5,13,29,,44,92,.478,10,34,.294,28,34,.824,17,41,33,9,3,19,31
50,50,2022-01-28,,LAL,W,117,114,43,83,.518,11,36,.306,20,28,.714,11,50,25,4,5,11,24,,38,91,.418,15,40,.375,23,32,.719,12,44,19,7,3,6,23
51,51,2022-01-30,,LAC,L,90,115,32,98,.327,8,34,.235,18,27,.667,11,44,24,8,2,8,15,,44,84,.524,11,28,.393,16,19,.842,6,60,23,5,6,17,23
52,52,2022-02-02,@,BOS,L,107,113,37,87,.425,12,40,.300,21,27,.778,14,46,18,12,4,16,20,,42,82,.512,14,36,.389,15,17,.882,6,42,31,9,5,18,21
53,53,2022-02-04,,CLE,L,101,102,38,92,.413,14,43,.326,11,12,.917,15,52,27,9,2,14,22,,36,90,.400,14,35,.400,16,20,.800,15,51,26,7,0,12,17
54,54,2022-02-05,,MIA,L,86,104,33,86,.384,10,36,.278,10,16,.625,12,50,23,4,5,19,19,,38,91,.418,11,32,.344,17,18,.944,11,49,27,14,6,12,17
55,55,2022-02-07,,TOR,L,101,116,39,95,.411,9,40,.225,14,16,.875,9,38,28,11,4,13,19,,41,84,.488,15,35,.429,19,29,.655,14,51,21,9,5,18,20
56,56,2022-02-09,,CHI,L,109,121,40,93,.430,13,43,.302,16,23,.696,11,43,26,7,1,8,16,,46,82,.561,16,33,.485,13,19,.684,5,40,27,4,5,12,17
57,57,2022-02-11,@,DET,W,141,119,54,97,.557,18,42,.429,15,23,.652,15,51,36,13,2,18,22,,48,102,.471,12,35,.343,11,18,.611,16,45,32,10,6,18,20
58,58,2022-02-12,,MEM,L,118,125,39,97,.402,14,45,.311,26,33,.788,18,53,28,7,6,16,29,,47,96,.490,11,33,.333,20,33,.606,16,57,31,11,8,17,26
59,59,2022-02-15,@,MIN,L,120,126,42,102,.412,8,33,.242,28,37,.757,16,62,31,9,7,14,30,,43,109,.394,13,55,.236,27,43,.628,17,58,29,10,8,13,26
60,60,2022-02-17,,MIA,L,107,111,38,95,.400,10,42,.238,21,30,.700,17,58,27,6,4,18,28,,41,102,.402,14,48,.292,15,23,.652,15,56,31,4,5,14,23
61,61,2022-02-25,,TOR,W,125,93,52,94,.553,15,40,.375,6,9,.667,13,52,34,10,7,16,20,,37,84,.440,6,23,.261,13,23,.565,10,36,18,6,4,16,12
62,62,2022-02-27,,DET,L,126,127,45,89,.506,13,31,.419,23,34,.676,12,46,25,8,8,17,19,,50,110,.455,14,40,.350,13,18,.722,22,54,30,10,3,14,29
63,63,2022-02-28,@,MIL,L,106,130,36,93,.387,14,39,.359,20,32,.625,9,40,22,6,1,8,27,,40,91,.440,18,45,.400,32,37,.865,17,62,25,4,5,13,28
64,64,2022-03-02,@,CLE,W,119,98,43,85,.506,17,38,.447,16,22,.727,9,45,32,10,5,10,21,,37,79,.468,10,31,.323,14,21,.667,4,37,21,6,1,14,18
65,65,2022-03-05,,SAS,W,123,117,42,91,.462,16,42,.381,23,29,.793,11,50,29,8,5,9,16,,45,98,.459,11,37,.297,16,20,.800,13,51,28,7,6,10,18
66,66,2022-03-08,,BRK,L,121,132,45,92,.489,13,41,.317,18,22,.818,10,41,26,12,3,15,24,,46,82,.561,18,35,.514,22,29,.759,6,38,33,8,4,16,20
67,67,2022-03-09,,BOS,L,101,115,36,85,.424,8,33,.242,21,28,.750,15,46,18,8,7,16,15,,46,93,.495,12,37,.324,11,14,.786,16,47,30,10,8,11,20
68,68,2022-03-11,@,NOP,W,142,120,52,87,.598,22,47,.468,16,20,.800,6,38,41,11,1,14,23,,43,86,.500,15,39,.385,19,25,.760,13,40,31,9,2,17,21
69,69,2022-03-14,@,OKC,W,134,116,49,91,.538,20,35,.571,16,21,.762,8,37,33,12,7,6,17,,42,90,.467,16,44,.364,16,19,.842,13,49,31,4,3,18,19
70,70,2022-03-16,,ATL,W,116,106,43,87,.494,11,35,.314,19,23,.826,11,43,30,8,8,9,18,,40,93,.430,13,37,.351,13,14,.929,12,43,28,6,2,12,23
71,71,2022-03-19,,DAL,W,129,108,44,88,.500,20,42,.476,21,27,.778,10,46,33,8,8,9,18,,39,89,.438,14,38,.368,16,20,.800,12,44,18,4,4,13,26
72,72,2022-03-21,,NOP,W,106,103,40,79,.506,13,37,.351,13,15,.867,5,35,34,5,10,17,19,,40,90,.444,9,24,.375,14,16,.875,15,47,23,9,4,15,16
73,73,2022-03-23,,NYK,L,106,121,42,89,.472,13,46,.283,9,17,.529,14,45,26,5,4,9,18,,43,83,.518,20,45,.444,15,17,.882,6,40,30,5,3,7,17
74,74,2022-03-25,,UTA,W,107,101,41,88,.466,13,34,.382,12,17,.706,16,45,26,7,3,9,17,,38,84,.452,17,47,.362,8,11,.727,9,38,25,7,2,11,16
75,75,2022-03-27,@,BRK,W,119,110,42,98,.429,17,32,.531,18,23,.783,17,53,26,6,2,11,22,,43,97,.443,7,34,.206,17,26,.654,14,50,30,9,11,9,20
76,76,2022-03-28,,DEN,L,109,113,44,93,.473,13,42,.310,8,12,.667,8,40,33,11,3,14,21,,40,86,.465,12,33,.364,21,28,.750,17,51,29,7,3,16,17
77,77,2022-03-30,@,NYK,W,125,114,49,90,.544,12,35,.343,15,17,.882,8,40,39,7,3,11,21,,40,85,.471,16,44,.364,18,26,.692,11,43,23,5,5,12,19
78,78,2022-04-02,@,PHI,L,114,144,42,87,.483,11,30,.367,19,24,.792,7,32,34,14,1,17,18,,53,87,.609,21,43,.488,17,21,.810,10,47,38,10,5,19,18
79,79,2022-04-05,@,MIA,L,115,144,45,85,.529,12,38,.316,13,18,.722,7,31,34,8,3,13,18,,48,84,.571,23,42,.548,25,29,.862,8,41,29,10,1,14,19
80,80,2022-04-07,,ORL,W,128,101,48,92,.522,12,34,.353,20,27,.741,10,56,29,9,10,11,17,,38,95,.400,15,48,.313,10,13,.769,8,43,27,6,4,16,22
81,81,2022-04-08,@,CHI,W,133,117,52,86,.605,19,40,.475,10,10,1.000,8,38,34,7,4,11,21,,44,82,.537,13,24,.542,16,20,.800,6,31,25,7,1,12,12
82,82,2022-04-10,,WAS,W,124,108,48,89,.539,18,33,.545,10,14,.714,11,48,34,6,9,17,20,,42,94,.447,8,23,.348,16,26,.615,17,43,25,12,3,10,16
