,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
50,50,2022-02-01,,ORL,W,126,115,46,90,.511,11,30,.367,23,29,.793,11,49,25,5,6,9,15,,46,93,.495,14,39,.359,9,11,.818,3,36,33,7,4,9,18
51,51,2022-02-03,@,TOR,L,120,127,43,90,.478,12,29,.414,22,24,.917,10,51,30,8,7,17,19,,48,113,.425,14,36,.389,17,19,.895,22,58,30,10,5,12,17
52,52,2022-02-04,@,IND,W,122,115,49,90,.544,6,26,.231,18,23,.783,10,43,30,5,6,9,17,,47,95,.495,12,27,.444,9,9,1.000,10,37,25,3,3,12,19
53,53,2022-02-06,,PHI,L,108,119,39,81,.481,7,26,.269,23,26,.885,6,38,21,3,4,8,19,,45,84,.536,12,24,.500,17,21,.810,4,38,29,5,5,9,17
54,54,2022-02-07,,PHO,L,124,127,43,90,.478,10,26,.385,28,31,.903,11,40,18,7,2,9,18,,49,90,.544,12,32,.375,17,19,.895,10,44,31,5,5,10,23
55,55,2022-02-09,@,CHO,W,121,109,46,82,.561,16,33,.485,13,19,.684,5,40,27,4,5,12,17,,40,93,.430,13,43,.302,16,23,.696,11,43,26,7,1,8,16
56,56,2022-02-11,,MIN,W,134,122,55,87,.632,14,31,.452,10,13,.769,6,43,32,6,3,13,15,,48,96,.500,13,40,.325,13,16,.813,7,32,32,7,4,9,12
57,57,2022-02-12,,OKC,W,106,101,40,89,.449,7,25,.280,19,23,.826,11,57,20,6,3,13,19,,34,88,.386,11,36,.306,22,30,.733,7,43,22,8,10,8,15
58,58,2022-02-14,,SAS,W,120,109,46,88,.523,10,24,.417,18,21,.857,10,53,25,3,3,15,19,,44,92,.478,6,20,.300,15,21,.714,4,33,28,9,2,7,15
59,59,2022-02-16,,SAC,W,125,118,47,94,.500,12,29,.414,19,20,.950,13,47,25,8,2,11,16,,43,84,.512,12,30,.400,20,22,.909,7,36,24,9,3,13,14
60,60,2022-02-24,,ATL,W,112,108,41,84,.488,8,27,.296,22,27,.815,6,43,16,5,8,8,20,,41,97,.423,8,28,.286,18,27,.667,13,45,20,2,3,9,18
61,61,2022-02-26,,MEM,L,110,116,39,93,.419,9,20,.450,23,30,.767,6,41,17,9,3,9,17,,44,100,.440,7,23,.304,21,26,.808,19,61,23,5,10,13,24
62,62,2022-02-28,@,MIA,L,99,112,41,84,.488,7,29,.241,10,15,.667,5,38,23,9,4,14,24,,40,81,.494,12,31,.387,20,26,.769,9,39,28,8,5,14,18
63,63,2022-03-03,@,ATL,L,124,130,52,88,.591,14,26,.538,6,7,.857,5,32,30,5,2,13,19,,44,84,.524,18,40,.450,24,28,.857,8,33,26,7,3,5,15
64,64,2022-03-04,,MIL,L,112,118,47,94,.500,10,26,.385,8,11,.727,5,40,25,5,2,12,23,,43,88,.489,10,31,.323,22,33,.667,12,50,20,5,5,13,18
65,65,2022-03-07,@,PHI,L,106,121,39,87,.448,8,24,.333,20,26,.769,14,48,22,5,4,13,24,,41,84,.488,12,30,.400,27,34,.794,8,38,29,5,5,9,19
66,66,2022-03-09,@,DET,W,114,108,40,76,.526,3,15,.200,31,35,.886,2,33,19,13,0,11,15,,42,82,.512,11,31,.355,13,17,.765,5,32,25,6,3,16,25
67,67,2022-03-12,,CLE,W,101,91,39,88,.443,9,21,.429,14,15,.933,8,46,20,12,5,12,18,,36,86,.419,5,24,.208,14,17,.824,5,40,19,7,4,14,19
68,68,2022-03-14,@,SAC,L,103,112,36,88,.409,10,34,.294,21,22,.955,9,40,22,5,5,13,20,,39,82,.476,10,25,.400,24,26,.923,7,45,25,10,3,15,21
69,69,2022-03-16,@,UTA,L,110,125,43,91,.473,12,34,.353,12,17,.706,5,37,28,10,2,12,22,,42,83,.506,19,39,.487,22,29,.759,10,47,20,8,6,16,18
70,70,2022-03-18,@,PHO,L,102,129,35,85,.412,7,27,.259,25,31,.806,13,37,20,6,0,11,18,,47,84,.560,11,25,.440,24,26,.923,10,49,23,5,4,11,20
71,71,2022-03-21,,TOR,W,113,99,44,90,.489,11,28,.393,14,24,.583,14,42,28,6,7,5,14,,40,91,.440,6,32,.188,13,15,.867,14,49,26,5,6,12,20
72,72,2022-03-22,@,MIL,L,98,126,39,92,.424,13,33,.394,7,13,.538,5,33,21,9,4,7,12,,50,82,.610,12,28,.429,14,20,.700,5,53,26,4,6,14,12
73,73,2022-03-24,@,NOP,L,109,126,40,78,.513,14,34,.412,15,19,.789,4,33,25,5,4,15,24,,41,83,.494,12,29,.414,32,34,.941,10,43,23,10,2,10,17
74,74,2022-03-26,@,CLE,W,98,94,36,75,.480,5,21,.238,21,25,.840,6,37,23,6,1,13,21,,34,82,.415,7,31,.226,19,27,.704,15,46,17,7,3,13,23
75,75,2022-03-28,@,NYK,L,104,109,34,79,.430,6,23,.261,30,33,.909,6,47,16,6,3,12,24,,38,89,.427,12,35,.343,21,35,.600,13,46,19,4,4,6,22
76,76,2022-03-29,@,WAS,W,107,94,43,85,.506,6,18,.333,15,18,.833,6,36,26,9,1,8,14,,38,79,.481,6,26,.231,12,17,.706,7,37,25,6,7,14,17
77,77,2022-03-31,,LAC,W,135,130,50,102,.490,10,29,.345,25,32,.781,13,50,24,6,3,8,17,,45,90,.500,16,36,.444,24,26,.923,4,40,26,7,5,12,24
78,78,2022-04-02,,MIA,L,109,127,37,86,.430,9,34,.265,26,29,.897,11,39,21,5,4,5,19,,44,82,.537,17,34,.500,22,27,.815,5,41,28,4,1,9,21
79,79,2022-04-05,,MIL,L,106,127,42,98,.429,9,33,.273,13,13,1.000,13,42,22,8,2,14,21,,46,87,.529,12,35,.343,23,25,.920,8,47,32,8,8,14,19
80,80,2022-04-06,,BOS,L,94,117,35,80,.438,7,23,.304,17,23,.739,7,40,19,7,4,17,22,,43,88,.489,17,37,.459,14,22,.636,8,42,29,11,6,11,18
81,81,2022-04-08,,CHO,L,117,133,44,82,.537,13,24,.542,16,20,.800,6,31,25,7,1,12,12,,52,86,.605,19,40,.475,10,10,1.000,8,38,34,7,4,11,21
82,82,2022-04-10,@,MIN,W,124,120,44,83,.530,10,21,.476,26,33,.788,16,48,22,9,3,21,22,,46,91,.505,11,31,.355,17,22,.773,9,32,30,7,9,13,23
