,Date,H/A,Opp,W/L,P,OppP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OTOV%,OORB%,OFT/FGA,DeFG%,DTOV%,DDRB%,DFT/FGA
25,2021-12-06,H,PHI,L,124,127,48,107,.449,16,46,.348,12,17,.706,13,42,31,6,6,8,18,118.1,121.0,95.1,.159,.430,.542,46.2,64.6,5.7,11.8,.523,6.5,24.1,.112,.615,13.2,78.4,.230
26,2021-12-08,H,PHI,L,106,110,39,80,.488,10,29,.345,18,21,.857,8,35,22,7,4,18,24,112.1,116.3,94.6,.263,.363,.594,49.3,56.4,7.4,9.8,.550,16.8,22.2,.225,.567,14.5,77.1,.333
27,2021-12-10,H,SAC,W,124,123,48,87,.552,14,35,.400,14,20,.700,11,39,29,9,8,15,20,126.3,125.3,98.2,.230,.402,.647,44.8,60.4,9.2,13.3,.632,13.5,28.2,.161,.545,11.4,58.3,.129
28,2021-12-13,A,DAL,L,96,120,34,86,.395,13,37,.351,15,24,.625,18,38,22,8,2,8,18,115.5,144.4,83.1,.279,.430,.497,43.2,64.7,9.6,4.8,.471,7.7,33.3,.174,.633,9.0,58.8,.181
29,2021-12-15,A,SAS,W,131,115,51,86,.593,18,34,.529,11,16,.688,9,48,34,3,4,11,16,137.9,121.0,95.0,.186,.395,.704,55.8,66.7,3.2,7.5,.698,10.6,25.0,.128,.500,7.3,78.0,.278
30,2021-12-17,A,POR,L,116,125,44,92,.478,13,37,.351,15,18,.833,10,38,29,8,4,13,19,116.6,125.7,99.5,.196,.402,.580,48.1,65.9,8.0,10.5,.549,11.5,22.7,.163,.641,13.9,80.0,.188
31,2021-12-19,A,PHO,L,106,137,36,100,.360,10,45,.222,24,28,.857,13,43,26,12,6,9,12,100.2,129.5,105.8,.280,.450,.472,43.0,72.2,11.3,11.1,.410,7.4,21.7,.240,.674,14.4,75.0,.095
32,2021-12-20,A,UTA,L,102,112,39,101,.386,15,43,.349,9,9,1.000,11,51,27,7,4,13,25,97.6,107.1,104.5,.089,.426,.486,42.9,69.2,6.7,9.3,.460,11.0,19.3,.089,.438,13.1,64.5,.292
33,2021-12-23,A,DEN,W,115,107,39,94,.415,16,47,.340,21,24,.875,12,50,28,10,8,11,21,110.9,103.2,103.7,.255,.500,.550,48.1,71.8,9.6,14.3,.500,9.5,21.4,.223,.490,12.7,79.2,.135
34,2021-12-27,H,HOU,W,123,99,47,88,.534,18,41,.439,11,14,.786,7,39,33,13,4,16,18,122.4,98.5,100.5,.159,.466,.653,47.0,70.2,12.9,9.8,.636,14.5,18.4,.125,.500,18.1,71.1,.138
