,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
65,65,2022-03-09,,POR,W,123,85,130.1,89.9,94.6,.333,.568,.662,58.1,73.8,3.2,9.4,,.623,8.8,18.2,.272,,.376,8.4,83.0,.202
66,66,2022-03-11,@,SAS,L,102,104,100.6,102.6,101.3,.250,.435,.499,51.4,54.1,9.9,14.3,,.473,14.3,28.6,.163,,.435,11.1,74.5,.353
67,67,2022-03-12,,SAC,W,134,125,137.0,127.8,97.8,.360,.477,.672,57.1,43.8,4.1,8.2,,.651,8.3,28.6,.256,,.569,6.3,81.0,.191
68,68,2022-03-14,,MIL,L,111,117,110.2,116.1,100.8,.258,.516,.536,51.7,56.8,6.9,7.3,,.489,11.2,26.5,.215,,.535,10.8,84.2,.291
69,69,2022-03-16,,CHI,W,125,110,122.6,107.9,101.9,.349,.470,.653,56.0,47.6,7.8,10.5,,.620,14.3,23.8,.265,,.538,10.9,88.1,.132
70,70,2022-03-18,,LAC,W,121,92,123.5,93.9,97.9,.144,.454,.586,57.8,63.8,9.2,9.8,,.567,10.4,30.0,.113,,.424,11.2,84.6,.221
71,71,2022-03-20,@,NYK,W,108,93,121.9,105.0,88.6,.392,.622,.622,57.0,47.1,10.2,25.6,,.574,11.3,25.0,.311,,.470,10.7,80.0,.181
72,72,2022-03-21,@,BRK,L,106,114,113.3,121.8,93.6,.265,.470,.572,47.4,48.6,8.5,13.2,,.530,12.3,24.4,.217,,.608,13.5,78.8,.157
73,73,2022-03-23,@,BOS,L,97,125,107.3,138.3,90.4,.239,.409,.499,50.6,37.1,8.8,2.1,,.443,12.6,34.0,.216,,.708,12.1,75.0,.071
74,74,2022-03-25,@,CHO,L,101,107,116.3,123.2,86.8,.131,.560,.568,45.8,65.8,8.1,3.7,,.554,11.0,23.7,.095,,.540,8.6,64.4,.136
75,75,2022-03-27,@,DAL,L,100,114,114.4,130.4,87.4,.112,.382,.535,44.4,56.1,5.7,2.3,,.528,6.0,16.7,.067,,.630,8.4,74.4,.221
76,76,2022-03-29,@,LAC,L,115,121,125.9,132.5,91.3,.372,.397,.634,53.5,53.5,5.5,10.6,,.628,13.4,30.3,.218,,.584,7.7,73.7,.289
77,77,2022-03-31,,LAL,W,122,109,126.9,113.3,96.2,.267,.489,.607,50.6,54.3,7.3,3.4,,.594,7.4,22.5,.167,,.536,10.3,78.0,.241
78,78,2022-04-02,@,GSW,L,107,111,113.4,117.6,94.4,.247,.517,.542,53.4,50.0,8.5,5.6,,.511,10.8,25.5,.180,,.595,11.0,85.4,.131
79,79,2022-04-05,,MEM,W,121,115,106.2,100.9,103.2,.448,.396,.526,54.5,57.5,7.0,11.4,,.479,12.2,24.1,.302,,.450,9.5,82.8,.238
80,80,2022-04-06,,OKC,W,137,101,147.4,108.6,93.0,.381,.429,.698,63.2,59.2,7.5,18.9,,.673,10.1,43.2,.286,,.500,9.3,78.0,.122
81,81,2022-04-08,,PHO,L,105,111,109.0,115.2,96.3,.375,.432,.512,48.9,57.1,8.3,5.5,,.460,9.7,30.0,.273,,.533,11.6,72.5,.141
82,82,2022-04-10,@,POR,W,111,80,114.9,82.8,96.6,.463,.439,.562,65.2,62.2,8.3,12.2,,.506,14.7,35.7,.341,,.428,13.7,90.0,.108
