,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
13,13,2022-11-11,@,OKC,L,113,132,111.1,129.8,101.7,.409,.341,.544,47.0,52.6,12.8,7.0,,.494,13.4,32.6,.295,,.640,15.9,62.5,.140
14,14,2022-11-12,@,IND,L,104,118,104.2,118.2,99.8,.309,.372,.487,45.7,37.8,12.0,20.5,,.431,10.1,28.6,.245,,.616,18.6,71.1,.207
15,15,2022-11-14,@,DET,W,115,111,116.2,112.2,98.9,.341,.329,.610,51.9,67.5,7.1,17.4,,.537,15.3,30.0,.329,,.519,16.5,73.2,.403
16,16,2022-11-16,,MIA,W,112,104,123.2,114.4,90.9,.256,.302,.585,64.6,52.3,5.5,9.7,,.552,12.8,45.7,.198,,.644,23.3,86.7,.288
17,17,2022-11-19,@,ATL,L,122,124,112.4,114.2,98.3,.204,.343,.518,50.5,56.3,10.1,9.0,,.481,9.9,30.4,.167,,.538,11.7,75.6,.272
18,18,2022-11-23,,BRK,L,98,112,102.6,117.3,95.5,.248,.287,.438,57.1,44.4,12.6,4.5,,.391,10.4,41.8,.188,,.652,18.3,80.6,.061
19,19,2022-11-26,,DAL,W,105,100,112.9,107.5,93.0,.295,.295,.528,58.5,52.6,10.8,5.9,,.477,11.6,36.2,.239,,.555,16.1,88.6,.260
20,20,2022-11-28,,CLE,W,100,88,109.7,96.5,91.2,.202,.333,.547,48.9,62.2,4.4,9.6,,.512,9.9,17.1,.167,,.417,8.5,74.5,.144
21,21,2022-11-30,@,NOP,L,108,126,102.3,119.4,105.5,.216,.432,.560,36.6,69.0,11.4,13.2,,.540,14.2,7.0,.148,,.605,17.0,69.2,.256
22,22,2022-12-02,@,BRK,L,105,114,104.6,113.6,100.3,.345,.276,.524,51.2,42.1,7.0,4.0,,.477,11.5,24.4,.253,,.604,16.4,82.1,.183
23,23,2022-12-03,,ORL,W,121,108,124.6,111.2,97.1,.298,.345,.637,59.7,66.0,12.4,8.0,,.613,14.4,33.3,.214,,.558,14.4,86.1,.269
24,24,2022-12-05,,BOS,L,110,116,113.7,119.9,96.7,.353,.329,.560,48.4,48.7,6.2,9.3,,.518,11.7,25.0,.259,,.561,10.0,72.3,.167
25,25,2022-12-07,,LAL,W,126,113,119.4,107.1,105.5,.226,.406,.540,54.0,53.2,9.5,9.3,,.500,8.6,32.1,.189,,.466,12.8,78.7,.368
26,26,2022-12-09,@,ORL,L,109,113,113.8,118.0,95.8,.388,.412,.548,43.4,63.9,10.4,11.1,,.482,6.6,14.9,.318,,.662,18.3,89.7,.268
27,27,2022-12-11,@,ORL,L,99,111,110.8,124.3,89.3,.507,.333,.540,40.0,60.0,10.1,15.2,,.440,8.9,18.4,.440,,.558,13.4,65.6,.325
28,28,2022-12-14,,SAC,L,123,124,123.0,124.0,100.0,.287,.223,.581,43.8,53.2,8.0,14.9,,.532,6.2,22.9,.245,,.575,12.8,68.3,.183
29,29,2022-12-16,,BRK,L,116,119,121.9,125.1,95.2,.345,.286,.599,46.4,41.5,5.3,2.0,,.542,7.6,17.5,.298,,.664,14.0,86.2,.237
30,30,2022-12-18,,GSW,L,110,126,116.7,133.7,94.2,.232,.347,.525,51.2,52.5,6.4,4.8,,.489,10.3,38.3,.179,,.642,15.5,67.6,.272
31,31,2022-12-19,@,PHI,L,101,104,99.7,102.7,91.7,.227,.455,.522,54.9,64.9,5.9,7.9,,.483,13.4,19.6,.182,,.494,14.8,91.1,.313
32,32,2022-12-21,@,NYK,W,113,106,128.7,120.7,87.8,.234,.362,.545,50.0,40.5,8.0,8.0,,.495,3.7,35.6,.213,,.625,16.0,71.0,.145
33,33,2022-12-23,@,CLE,W,118,107,122.3,110.9,96.5,.214,.440,.642,56.3,59.5,10.4,4.7,,.613,16.4,27.5,.179,,.586,13.6,85.0,.237
34,34,2022-12-27,,LAC,L,113,124,119.2,130.8,94.8,.310,.274,.592,45.3,55.8,6.3,7.3,,.548,11.2,23.8,.250,,.565,8.0,65.9,.204
35,35,2022-12-29,,MEM,L,106,119,110.7,124.3,95.7,.250,.292,.497,47.0,53.8,11.5,10.6,,.458,7.0,32.1,.188,,.574,12.9,63.8,.105
36,36,2022-12-30,,PHO,W,113,104,119.4,109.9,94.6,.321,.407,.611,42.5,50.0,15.9,7.3,,.562,11.5,19.5,.272,,.592,23.6,71.9,.282
37,37,2023-01-02,@,IND,L,114,122,118.0,126.3,96.6,.253,.462,.564,41.9,63.4,5.2,16.7,,.527,9.8,25.5,.198,,.538,10.3,61.5,.237
38,38,2023-01-04,,MIL,L,101,104,89.7,92.4,102.0,.172,.397,.405,39.2,57.9,8.9,8.2,,.366,6.0,18.9,.138,,.472,19.8,71.7,.239
39,39,2023-01-06,,NYK,L,108,112,118.0,122.4,91.5,.422,.349,.549,47.4,62.9,7.6,6.5,,.482,6.6,24.0,.337,,.566,10.4,72.3,.217
40,40,2023-01-08,,POR,W,117,105,118.3,106.2,98.9,.319,.341,.564,49.4,65.0,12.1,17.4,,.505,8.8,28.9,.275,,.507,19.3,73.7,.368
41,41,2023-01-10,,CHO,W,132,120,140.6,127.8,93.9,.297,.484,.642,59.0,71.1,4.3,7.8,,.604,9.7,39.1,.242,,.634,8.9,83.8,.128
42,42,2023-01-12,,CHO,W,124,114,125.7,115.5,98.7,.434,.337,.627,43.2,69.8,15.2,9.1,,.578,8.3,19.5,.337,,.617,19.8,72.7,.247
43,43,2023-01-14,,ATL,L,103,114,106.1,117.4,97.1,.345,.333,.514,51.8,52.8,9.3,5.3,,.454,10.7,23.9,.276,,.577,10.7,86.5,.202
44,44,2023-01-16,@,NYK,W,123,121,123.7,121.7,90.1,.427,.458,.539,43.8,71.1,8.0,17.6,,.464,5.0,29.2,.354,,.470,8.8,58.3,.283
45,45,2023-01-17,@,MIL,L,122,130,123.2,131.3,99.0,.267,.347,.540,54.3,43.5,7.1,10.6,,.520,7.4,35.7,.168,,.645,10.4,83.3,.221
46,46,2023-01-19,@,MIN,L,126,128,121.4,123.3,103.8,.310,.322,.637,50.7,56.5,7.7,12.2,,.609,13.9,21.6,.230,,.601,13.1,78.9,.236
47,47,2023-01-21,,BOS,L,104,106,109.7,111.8,94.8,.081,.221,.584,50.0,52.2,7.4,18.0,,.576,13.6,16.7,.058,,.541,14.1,76.1,.165
48,48,2023-01-22,,NYK,W,125,116,134.0,124.3,93.3,.389,.378,.593,48.9,51.2,12.9,9.8,,.539,6.2,34.0,.311,,.598,14.6,66.7,.220
49,49,2023-01-25,@,SAC,W,113,95,120.8,101.5,93.6,.072,.412,.565,54.7,58.3,12.8,19.5,,.557,8.3,26.8,.052,,.568,19.4,88.2,.164
50,50,2023-01-27,@,GSW,L,117,129,113.7,125.4,102.9,.208,.327,.531,51.7,52.2,4.9,8.5,,.515,8.3,26.9,.129,,.656,11.0,86.5,.122
51,51,2023-01-28,@,POR,W,123,105,136.8,116.8,89.9,.196,.326,.615,62.5,50.0,6.7,5.8,,.576,5.7,38.5,.185,,.572,11.3,90.9,.237
52,52,2023-01-30,@,PHO,L,106,114,115.6,124.3,91.7,.213,.371,.544,51.2,47.5,9.8,6.8,,.500,11.8,35.6,.191,,.557,11.1,68.3,.195
53,53,2023-02-01,@,UTA,L,128,131,129.0,132.0,99.3,.236,.209,.527,51.5,54.0,11.1,5.6,,.500,5.5,41.0,.164,,.633,14.3,67.5,.313
54,54,2023-02-03,@,HOU,W,117,111,120.4,114.2,97.2,.300,.433,.574,51.8,51.2,9.3,11.9,,.539,8.1,27.7,.222,,.544,12.1,83.3,.300
55,55,2023-02-05,@,MEM,W,106,103,105.5,102.5,100.5,.119,.356,.499,48.8,54.5,10.9,5.9,,.490,9.4,23.4,.069,,.551,18.5,79.5,.218
56,56,2023-02-08,,SAS,W,112,98,110.0,96.2,101.8,.239,.318,.576,56.7,48.8,10.8,12.7,,.545,14.1,22.0,.182,,.454,10.8,85.7,.218
57,57,2023-02-10,,UTA,L,116,122,109.7,115.4,105.8,.330,.374,.557,46.5,68.3,10.4,4.8,,.516,11.1,19.6,.242,,.575,14.6,77.5,.253
58,58,2023-02-12,,DET,W,119,118,123.0,121.9,96.8,.414,.345,.579,55.6,50.0,5.2,17.8,,.546,7.2,33.3,.276,,.589,14.7,81.8,.316
59,59,2023-02-14,,ORL,W,123,113,127.2,116.9,96.7,.241,.289,.670,58.0,62.0,9.3,20.8,,.651,16.4,39.4,.181,,.589,16.4,75.0,.167
60,60,2023-02-23,,NOP,W,115,110,114.3,109.3,100.6,.272,.337,.558,52.7,39.5,9.9,9.3,,.516,9.6,22.9,.217,,.542,12.0,86.0,.226
61,61,2023-02-25,@,DET,W,95,91,98.8,94.7,96.1,.386,.295,.461,42.6,66.7,9.4,7.1,,.415,7.2,18.2,.250,,.436,11.5,67.9,.096
62,62,2023-02-26,@,CLE,L,93,118,97.5,123.7,95.4,.161,.269,.467,48.9,52.8,4.2,8.3,,.435,12.3,26.0,.129,,.631,12.6,78.9,.143
63,63,2023-02-28,,CHI,W,104,98,116.0,109.3,89.6,.202,.447,.508,57.3,68.4,12.3,13.0,,.484,9.7,39.6,.138,,.592,19.5,82.4,.197
64,64,2023-03-02,@,WAS,L,108,119,110.7,121.9,97.6,.185,.359,.543,50.0,68.3,8.2,13.0,,.495,12.3,27.7,.185,,.595,12.9,76.9,.226
65,65,2023-03-04,@,WAS,W,116,109,118.3,111.1,88.8,.156,.333,.603,44.2,63.8,14.3,7.8,,.589,12.7,22.7,.111,,.600,22.1,72.7,.253
66,66,2023-03-06,@,DEN,L,113,118,118.1,123.3,95.7,.233,.314,.596,50.0,67.4,6.3,7.5,,.558,13.7,27.5,.198,,.576,11.9,71.4,.221
67,67,2023-03-08,@,LAC,L,100,108,107.4,116.0,93.1,.146,.333,.489,48.2,56.8,12.9,3.9,,.453,10.5,30.0,.135,,.592,16.7,74.3,.338
68,68,2023-03-10,@,LAL,L,112,122,112.2,122.2,99.8,.141,.304,.573,51.4,63.0,14.0,6.0,,.554,11.7,25.0,.109,,.644,18.5,84.4,.238
69,69,2023-03-14,,DEN,W,125,110,131.0,115.3,95.4,.183,.323,.622,57.9,51.0,10.5,3.9,,.591,9.9,33.3,.161,,.592,13.9,88.2,.263
70,70,2023-03-16,,OKC,W,128,111,128.6,111.5,99.6,.289,.330,.585,60.2,61.7,10.0,9.5,,.557,8.4,40.4,.206,,.495,11.2,78.4,.191
71,71,2023-03-18,,MIN,W,122,107,119.5,104.8,102.1,.233,.300,.615,51.7,47.9,10.8,4.8,,.583,13.1,21.4,.189,,.488,12.6,80.0,.282
72,72,2023-03-19,@,MIL,L,111,118,114.2,121.4,97.2,.121,.343,.532,47.7,56.8,6.2,10.8,,.515,6.3,19.1,.091,,.622,11.6,82.1,.195
73,73,2023-03-22,,IND,L,114,118,116.6,120.7,97.7,.438,.382,.537,50.6,53.8,11.3,12.5,,.478,8.6,29.5,.326,,.630,17.0,77.1,.273
74,74,2023-03-24,,DET,W,118,97,120.9,99.4,97.6,.315,.402,.563,54.1,61.0,12.3,18.8,,.516,9.5,32.6,.250,,.507,20.3,79.5,.315
75,75,2023-03-26,,WAS,W,114,104,118.6,108.2,96.1,.163,.316,.543,54.1,48.9,13.5,12.0,,.515,9.5,35.3,.133,,.535,14.4,74.5,.140
76,76,2023-03-28,,MIA,W,106,92,119.5,103.7,88.7,.097,.387,.547,52.2,71.1,9.0,14.9,,.527,8.5,32.6,.086,,.463,14.5,72.7,.225
77,77,2023-03-31,@,PHI,L,110,117,122.5,130.3,89.8,.274,.310,.584,47.9,61.9,6.7,7.1,,.548,12.1,33.3,.214,,.644,16.0,69.0,.315
78,78,2023-04-02,@,CHO,W,128,108,133.6,112.8,95.8,.077,.269,.595,54.9,67.9,8.4,11.1,,.577,6.1,35.7,.077,,.582,15.8,75.0,.106
79,79,2023-04-04,@,CHO,W,120,100,127.0,105.8,94.5,.318,.375,.598,49.4,64.3,13.8,15.2,,.563,5.6,21.7,.239,,.545,16.6,83.8,.208
80,80,2023-04-05,@,BOS,L,93,97,97.0,101.2,95.9,.189,.367,.477,51.0,54.1,10.4,13.7,,.444,10.1,26.0,.144,,.489,13.4,77.1,.112
81,81,2023-04-07,@,BOS,L,102,121,108.4,128.6,94.1,.183,.333,.508,39.8,52.5,12.8,5.4,,.478,6.5,23.1,.140,,.648,17.4,63.9,.198
82,82,2023-04-09,,MIL,W,121,105,122.1,105.9,99.1,.168,.347,.593,54.2,60.4,8.1,4.2,,.563,8.1,18.4,.147,,.537,13.3,84.4,.207
