,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
33,33,2022-12-23,@,CLE,W,118,107,42,84,.500,19,37,.514,15,18,.833,11,45,25,10,2,18,20,,39,76,.513,11,33,.333,18,30,.600,6,35,27,9,4,14,17
34,34,2022-12-27,,LAC,L,113,124,43,84,.512,6,23,.261,21,26,.808,10,39,24,6,4,12,16,,45,93,.484,15,38,.395,19,23,.826,15,47,27,8,3,9,17
35,35,2022-12-29,,MEM,L,106,119,39,96,.406,10,28,.357,18,24,.750,17,47,21,11,7,8,20,,48,95,.505,13,29,.448,10,14,.714,17,53,37,4,4,15,20
36,36,2022-12-30,,PHO,W,113,104,40,81,.494,11,33,.333,22,26,.846,8,31,20,15,3,12,22,,35,71,.493,14,30,.467,20,23,.870,9,42,26,7,1,25,17
37,37,2023-01-02,@,IND,L,114,122,41,91,.451,14,42,.333,18,23,.783,12,36,26,5,11,11,27,,45,93,.484,10,27,.370,22,26,.846,15,50,24,4,2,12,19
38,38,2023-01-04,,MIL,L,101,104,38,116,.328,9,46,.196,16,20,.800,14,47,22,10,4,8,23,,35,88,.398,13,39,.333,21,30,.700,13,73,26,4,4,25,24
39,39,2023-01-06,,NYK,L,108,112,35,83,.422,10,29,.345,28,35,.800,12,46,22,7,3,7,23,,39,83,.470,16,37,.432,18,26,.692,13,51,19,3,4,11,23
40,40,2023-01-08,,POR,W,117,105,40,91,.440,12,31,.387,25,29,.862,13,41,26,12,8,10,28,,34,76,.447,9,30,.300,28,37,.757,10,42,19,5,4,22,24
41,41,2023-01-10,,CHO,W,132,120,45,91,.495,20,44,.455,22,27,.815,18,49,32,4,4,11,17,,47,86,.547,15,35,.429,11,15,.733,6,34,33,6,4,9,19
42,42,2023-01-12,,CHO,W,124,114,43,83,.518,10,28,.357,28,36,.778,8,32,30,15,4,9,23,,41,77,.532,13,33,.394,19,27,.704,9,42,27,6,5,22,30
43,43,2023-01-14,,ATL,L,103,114,36,87,.414,7,29,.241,24,30,.800,11,43,19,9,3,12,19,,43,84,.512,11,27,.407,17,18,.944,5,40,19,6,4,11,22
44,44,2023-01-16,@,NYK,W,123,121,38,96,.396,13,44,.295,34,41,.829,14,42,27,8,12,6,25,,42,99,.424,9,31,.290,28,35,.800,20,54,17,3,5,11,28
45,45,2023-01-17,@,MIL,L,122,130,46,101,.455,13,35,.371,17,27,.630,20,50,20,7,5,9,14,,46,86,.535,19,39,.487,19,21,.905,6,42,24,5,5,11,19
46,46,2023-01-19,@,MIN,L,126,128,46,87,.529,14,28,.500,20,27,.741,8,38,26,8,6,16,19,,45,89,.506,17,40,.425,21,23,.913,8,37,31,12,5,15,20
47,47,2023-01-21,,BOS,L,104,106,46,86,.535,7,19,.368,5,7,.714,6,41,24,7,9,14,13,,38,85,.447,16,35,.457,14,15,.933,11,41,25,9,8,15,17
48,48,2023-01-22,,NYK,W,125,116,41,90,.456,15,34,.441,28,35,.800,17,45,21,12,4,7,20,,40,82,.488,18,41,.439,18,26,.692,14,47,30,4,4,16,24
49,49,2023-01-25,@,SAC,W,113,95,48,97,.495,12,40,.300,5,7,.714,11,41,28,12,8,9,17,,35,73,.479,13,32,.406,12,13,.923,4,34,29,6,2,19,12
50,50,2023-01-27,@,GSW,L,117,129,46,101,.455,12,33,.364,13,21,.619,14,46,24,5,4,10,17,,50,90,.556,18,43,.419,11,15,.733,5,43,40,5,1,12,18
51,51,2023-01-28,@,POR,W,123,105,48,92,.522,10,30,.333,17,18,.944,15,45,24,6,3,6,18,,40,76,.526,7,24,.292,18,23,.783,3,27,18,3,6,11,16
52,52,2023-01-30,@,PHO,L,106,114,40,89,.449,9,33,.273,17,19,.895,16,44,19,9,4,13,19,,43,87,.494,11,28,.393,17,21,.810,13,42,28,10,4,12,16
53,53,2023-02-01,@,UTA,L,128,131,50,110,.455,10,23,.435,18,26,.692,25,52,27,11,2,7,22,,44,83,.530,17,47,.362,26,30,.867,13,49,29,3,11,16,17
54,54,2023-02-03,@,HOU,W,117,111,41,90,.456,15,39,.385,20,27,.741,13,43,21,9,7,9,25,,40,80,.500,7,21,.333,24,33,.727,6,40,22,5,4,13,26
55,55,2023-02-05,@,MEM,W,106,103,44,101,.436,11,36,.306,7,12,.583,11,42,24,11,3,11,16,,38,78,.487,10,27,.370,17,23,.739,8,44,25,10,9,20,16
56,56,2023-02-08,,SAS,W,112,98,43,88,.489,10,28,.357,16,21,.762,9,51,21,11,7,16,19,,35,87,.402,9,32,.281,19,27,.704,7,39,24,11,4,12,18
57,57,2023-02-10,,UTA,L,116,122,41,91,.451,12,34,.353,22,30,.733,9,40,28,11,3,13,30,,47,87,.540,6,24,.250,22,29,.759,9,46,31,6,6,17,20
58,58,2023-02-12,,DET,W,119,118,42,87,.483,11,30,.367,24,36,.667,13,40,21,5,8,8,26,,40,79,.506,13,34,.382,25,32,.781,6,32,25,3,4,16,26
59,59,2023-02-14,,ORL,W,123,113,50,83,.602,8,24,.333,15,20,.750,13,40,31,9,11,18,16,,43,84,.512,13,31,.419,14,18,.778,9,29,26,6,2,18,17
60,60,2023-02-23,,NOP,W,115,110,43,92,.467,9,31,.290,20,25,.800,11,48,17,10,5,11,20,,39,84,.464,13,30,.433,19,25,.760,6,43,23,6,2,13,19
61,61,2023-02-25,@,DET,W,95,91,33,88,.375,7,26,.269,22,34,.647,10,46,22,9,5,8,18,,38,94,.404,6,24,.250,9,14,.643,17,62,26,4,5,13,27
62,62,2023-02-26,@,CLE,L,93,118,36,93,.387,9,25,.360,12,15,.800,13,43,19,4,4,14,16,,44,84,.524,18,36,.500,12,14,.857,8,45,31,7,5,13,17
63,63,2023-02-28,,CHI,W,104,98,38,94,.404,15,42,.357,13,19,.684,19,47,26,11,6,11,17,,37,71,.521,10,25,.400,14,17,.824,6,35,28,6,7,19,18
64,64,2023-03-02,@,WAS,L,108,119,41,92,.446,9,33,.273,17,17,1.000,13,43,28,8,7,14,21,,43,84,.512,14,30,.467,19,24,.792,9,43,30,5,4,14,12
65,65,2023-03-04,@,WAS,W,116,109,47,90,.522,12,30,.400,10,14,.714,10,34,30,14,4,14,21,,38,75,.507,14,24,.583,19,22,.864,9,43,26,9,5,24,16
66,66,2023-03-06,@,DEN,L,113,118,43,86,.500,10,27,.370,17,20,.850,11,41,29,6,4,15,20,,43,86,.500,13,33,.394,19,23,.826,12,41,30,9,2,13,12
67,67,2023-03-08,@,LAC,L,100,108,37,96,.385,13,32,.406,13,14,.929,15,41,21,12,2,12,23,,39,71,.549,6,20,.300,24,31,.774,9,44,23,9,4,17,18
68,68,2023-03-10,@,LAL,L,112,122,46,92,.500,10,28,.357,10,13,.769,10,37,29,14,3,13,16,,45,80,.563,13,30,.433,19,19,1.000,5,35,28,8,8,20,10
69,69,2023-03-14,,DEN,W,125,110,49,93,.527,12,30,.400,15,17,.882,14,44,25,10,2,11,18,,42,76,.553,6,25,.240,20,25,.800,4,32,29,9,4,14,17
70,70,2023-03-16,,OKC,W,128,111,47,97,.485,14,32,.438,20,28,.714,19,59,29,10,6,10,20,,40,94,.426,13,31,.419,18,20,.900,11,39,18,5,4,13,17
71,71,2023-03-18,,MIN,W,122,107,48,90,.533,9,27,.333,17,21,.810,9,45,23,11,3,15,25,,39,85,.459,5,23,.217,24,28,.857,9,42,27,5,2,14,23
72,72,2023-03-19,@,MIL,L,111,118,44,99,.444,14,34,.412,9,12,.750,9,41,25,6,4,7,15,,43,82,.524,16,45,.356,16,21,.762,7,45,35,3,8,12,13
73,73,2023-03-22,,IND,L,114,118,39,89,.438,7,34,.206,29,39,.744,13,40,21,11,7,10,22,,43,77,.558,11,21,.524,21,25,.840,8,39,27,4,5,18,29
74,74,2023-03-24,,DET,W,118,97,41,92,.446,13,37,.351,23,29,.793,15,46,25,12,9,11,24,,34,73,.466,6,25,.240,23,30,.767,8,39,23,8,4,22,18
75,75,2023-03-26,,WAS,W,114,104,45,98,.459,11,31,.355,13,16,.813,18,53,22,13,6,11,19,,38,86,.442,16,36,.444,12,20,.600,12,45,25,6,2,16,12
76,76,2023-03-28,,MIA,W,106,92,45,93,.484,8,36,.222,8,9,.889,15,47,32,8,7,9,13,,32,80,.400,10,33,.303,18,19,.947,12,43,18,6,3,15,10
77,77,2023-03-31,@,PHI,L,110,117,42,84,.500,8,26,.308,18,23,.783,14,34,26,6,3,13,19,,41,73,.562,12,31,.387,23,25,.920,9,37,28,7,6,16,20
78,78,2023-04-02,@,CHO,W,128,108,56,104,.538,8,28,.286,8,8,1.000,15,45,38,8,6,7,14,,42,85,.494,15,31,.484,9,13,.692,10,37,26,3,4,17,11
79,79,2023-04-04,@,CHO,W,120,100,42,88,.477,15,33,.455,21,28,.750,10,41,27,13,7,6,18,,36,77,.468,12,31,.387,16,19,.842,6,42,27,3,4,17,22
80,80,2023-04-05,@,BOS,L,93,97,37,90,.411,6,33,.182,13,17,.765,13,50,20,10,7,11,19,,38,89,.427,11,38,.289,10,18,.556,11,48,20,5,7,15,14
81,81,2023-04-07,@,BOS,L,102,121,40,93,.430,9,31,.290,13,17,.765,12,35,21,12,2,7,17,,45,81,.556,15,44,.341,16,21,.762,13,53,37,4,7,19,14
82,82,2023-04-09,,MIL,W,121,105,48,95,.505,11,33,.333,14,16,.875,7,45,29,8,2,9,19,,38,82,.463,12,34,.353,17,21,.810,7,38,28,5,2,14,13
