,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
37,37,2022-12-30,,POR,W,118,112,42,91,.462,17,43,.395,17,21,.810,17,46,29,9,2,12,22,,42,91,.462,12,39,.308,16,23,.696,17,49,22,2,4,14,20
38,38,2023-01-02,,ATL,W,143,141,54,121,.446,19,59,.322,16,24,.667,23,69,34,9,6,19,23,,53,109,.486,11,35,.314,24,29,.828,10,53,30,9,10,13,17
39,39,2023-01-04,,DET,L,119,122,45,87,.517,15,40,.375,14,15,.933,9,40,31,3,4,14,20,,45,92,.489,16,36,.444,16,23,.696,11,41,29,9,1,8,11
40,40,2023-01-07,,ORL,L,101,115,33,88,.375,18,58,.310,17,21,.810,11,49,26,7,1,16,17,,44,87,.506,13,32,.406,14,24,.583,7,44,26,12,2,10,14
41,41,2023-01-10,,PHO,L,113,125,37,96,.385,18,48,.375,21,27,.778,16,45,24,13,2,15,26,,41,90,.456,14,31,.452,29,31,.935,19,57,26,5,7,21,22
42,42,2023-01-13,@,SAS,W,144,113,55,101,.545,18,48,.375,16,20,.800,12,55,33,9,6,12,26,,40,88,.455,8,22,.364,25,34,.735,7,38,26,6,3,15,19
43,43,2023-01-15,@,CHI,L,118,132,41,83,.494,21,51,.412,15,22,.682,7,40,35,6,4,23,22,,48,95,.505,15,39,.385,21,24,.875,7,38,29,12,1,10,18
44,44,2023-01-16,@,WAS,W,127,118,45,91,.495,18,44,.409,19,21,.905,9,43,28,8,1,12,23,,42,86,.488,14,35,.400,20,23,.870,6,36,31,7,2,14,21
45,45,2023-01-19,@,BOS,L,118,121,40,100,.400,18,52,.346,20,23,.870,8,47,28,10,7,16,26,,43,108,.398,13,41,.317,22,30,.733,18,63,21,10,5,17,19
46,46,2023-01-20,@,CLE,W,120,114,42,86,.488,23,43,.535,13,19,.684,14,45,25,9,4,17,19,,42,84,.500,14,33,.424,16,19,.842,10,35,24,7,8,15,15
47,47,2023-01-22,,BRK,L,116,120,41,90,.456,13,32,.406,21,27,.778,10,42,28,10,2,10,24,,43,79,.544,14,27,.519,20,31,.645,9,42,30,4,7,15,22
48,48,2023-01-25,,MEM,W,122,120,43,85,.506,14,32,.438,22,28,.786,14,44,33,7,5,21,27,,42,88,.477,10,31,.323,26,37,.703,11,36,26,10,3,13,26
49,49,2023-01-27,,TOR,W,129,117,50,90,.556,18,43,.419,11,15,.733,5,43,40,5,1,12,18,,46,101,.455,12,33,.364,13,21,.619,14,46,24,5,4,10,17
50,50,2023-01-30,@,OKC,W,128,120,46,90,.511,20,47,.426,16,20,.800,6,44,37,9,4,15,18,,46,93,.495,11,24,.458,17,20,.850,8,43,23,10,4,16,18
51,51,2023-02-01,@,MIN,L,114,119,38,91,.418,11,35,.314,27,34,.794,9,58,21,7,4,17,24,,46,106,.434,14,50,.280,13,24,.542,10,53,26,5,7,11,23
52,52,2023-02-02,@,DEN,L,117,134,43,85,.506,19,38,.500,12,19,.632,10,42,25,4,4,17,23,,51,90,.567,16,35,.457,16,21,.762,7,38,35,10,2,11,19
53,53,2023-02-04,,DAL,W,119,113,45,82,.549,14,35,.400,15,19,.789,5,38,33,6,5,14,24,,39,85,.459,14,40,.350,21,27,.778,10,39,22,9,1,14,18
54,54,2023-02-06,,OKC,W,141,114,56,97,.577,26,50,.520,3,7,.429,11,45,43,6,3,16,17,,44,91,.484,11,32,.344,15,21,.714,7,36,21,8,3,11,10
55,55,2023-02-08,@,POR,L,122,125,46,97,.474,21,49,.429,9,10,.900,10,32,31,11,2,11,24,,43,78,.551,8,27,.296,31,32,.969,12,47,25,6,3,21,16
56,56,2023-02-11,,LAL,L,103,109,40,96,.417,12,44,.273,11,12,.917,7,43,31,11,6,15,21,,40,89,.449,8,25,.320,21,26,.808,10,52,19,4,4,15,12
57,57,2023-02-13,,WAS,W,135,126,52,89,.584,20,40,.500,11,15,.733,11,34,40,10,0,15,19,,48,80,.600,12,28,.429,18,21,.857,9,33,26,10,3,17,15
58,58,2023-02-14,@,LAC,L,124,134,45,83,.542,15,34,.441,19,27,.704,8,36,28,2,1,11,22,,49,92,.533,17,36,.472,19,22,.864,12,36,33,5,4,8,22
59,59,2023-02-23,@,LAL,L,111,124,40,105,.381,14,49,.286,17,21,.810,17,48,24,10,3,10,23,,42,86,.488,16,30,.533,24,34,.706,10,58,30,8,3,14,20
60,60,2023-02-24,,HOU,W,116,101,37,78,.474,26,54,.481,16,18,.889,7,47,27,3,3,18,20,,36,92,.391,11,35,.314,18,22,.818,13,44,23,12,3,7,18
61,61,2023-02-26,,MIN,W,109,104,39,91,.429,15,42,.357,16,22,.727,16,56,23,11,5,16,19,,38,90,.422,17,45,.378,11,21,.524,10,43,26,11,8,16,18
62,62,2023-02-28,,POR,W,123,105,49,91,.538,12,30,.400,13,16,.813,12,46,34,5,2,18,19,,37,86,.430,12,39,.308,19,22,.864,9,33,26,8,4,13,17
63,63,2023-03-02,,LAC,W,115,91,39,93,.419,14,46,.304,23,27,.852,15,60,25,9,6,11,20,,32,89,.360,9,43,.209,18,21,.857,9,47,19,5,5,16,24
64,64,2023-03-03,,NOP,W,108,99,40,78,.513,10,31,.323,18,20,.900,9,43,28,7,4,18,22,,34,77,.442,10,29,.345,21,27,.778,7,29,20,9,4,13,22
65,65,2023-03-05,@,LAL,L,105,113,36,91,.396,18,52,.346,15,18,.833,7,42,27,2,6,12,21,,42,95,.442,11,33,.333,18,22,.818,10,46,29,3,3,7,17
66,66,2023-03-07,@,OKC,L,128,137,47,89,.528,20,51,.392,14,16,.875,8,33,36,8,3,21,21,,50,94,.532,17,37,.459,20,24,.833,13,44,28,10,2,15,17
67,67,2023-03-09,@,MEM,L,110,131,36,82,.439,15,45,.333,23,24,.958,8,32,25,9,3,17,17,,50,93,.538,18,40,.450,13,18,.722,9,42,36,6,3,12,18
68,68,2023-03-11,,MIL,W,125,116,46,112,.411,23,55,.418,10,11,.909,18,65,33,12,4,15,15,,43,100,.430,21,51,.412,9,11,.818,7,48,28,9,7,17,14
69,69,2023-03-13,,PHO,W,123,112,45,83,.542,19,39,.487,14,24,.583,9,41,28,8,6,14,21,,46,95,.484,4,21,.190,16,22,.727,17,47,25,8,4,14,23
70,70,2023-03-15,@,LAC,L,126,134,49,88,.557,17,36,.472,11,15,.733,7,36,28,5,1,16,25,,46,96,.479,16,34,.471,26,32,.813,16,44,30,11,1,7,18
71,71,2023-03-17,@,ATL,L,119,127,47,98,.480,11,40,.275,14,20,.700,16,54,28,6,9,17,20,,47,100,.470,16,41,.390,17,25,.680,13,45,27,7,8,10,15
72,72,2023-03-18,@,MEM,L,119,133,39,91,.429,13,35,.371,28,34,.824,15,42,27,3,8,13,21,,52,95,.547,18,38,.474,11,17,.647,11,39,35,5,5,6,24
73,73,2023-03-20,@,HOU,W,121,108,44,88,.500,17,48,.354,16,19,.842,16,48,31,12,6,18,14,,39,93,.419,10,36,.278,20,24,.833,13,41,14,14,2,17,14
74,74,2023-03-22,@,DAL,W,127,125,50,90,.556,12,39,.308,15,18,.833,11,44,33,7,5,13,20,,44,89,.494,17,40,.425,20,28,.714,8,31,27,7,2,10,17
75,75,2023-03-24,,PHI,W,120,112,42,88,.477,18,50,.360,18,24,.750,10,49,27,3,0,11,21,,38,78,.487,8,29,.276,28,34,.824,4,38,23,8,1,10,20
76,76,2023-03-26,,MIN,L,96,99,34,82,.415,15,40,.375,13,17,.765,6,37,25,9,2,16,19,,34,80,.425,17,40,.425,14,25,.560,9,49,25,10,2,17,20
77,77,2023-03-28,,NOP,W,120,109,43,82,.524,18,40,.450,16,22,.727,11,41,32,11,4,18,18,,42,90,.467,12,27,.444,13,14,.929,11,41,30,6,4,17,18
78,78,2023-03-31,,SAS,W,130,115,47,93,.505,21,49,.429,15,21,.714,14,45,37,5,4,14,18,,42,91,.462,15,38,.395,16,23,.696,14,46,27,8,4,13,20
79,79,2023-04-02,@,DEN,L,110,112,42,105,.400,9,42,.214,17,17,1.000,22,57,26,9,4,15,22,,44,100,.440,9,33,.273,15,18,.833,17,47,24,11,7,11,17
80,80,2023-04-04,,OKC,W,136,125,47,95,.495,20,47,.426,22,30,.733,19,54,25,6,6,13,22,,44,93,.473,11,32,.344,26,35,.743,13,38,23,4,1,10,22
81,81,2023-04-07,@,SAC,W,119,97,41,78,.526,16,36,.444,21,24,.875,10,47,36,6,7,24,22,,38,98,.388,11,39,.282,10,18,.556,18,40,24,10,3,12,16
82,82,2023-04-09,@,POR,W,157,101,58,96,.604,27,49,.551,14,16,.875,9,58,47,13,6,15,18,,38,95,.400,9,35,.257,16,24,.667,6,30,25,5,3,14,9
