,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
42,42,2023-01-10,@,POR,W,109,106,40,78,.513,9,24,.375,20,25,.800,6,35,19,10,2,16,20,,42,87,.483,6,35,.171,16,19,.842,13,43,22,10,7,16,22
43,43,2023-01-13,@,UTA,L,108,112,42,96,.438,14,36,.389,10,16,.625,11,40,23,13,3,15,25,,36,83,.434,11,35,.314,29,40,.725,17,59,15,9,11,24,18
44,44,2023-01-15,@,DEN,L,116,119,41,84,.488,7,29,.241,27,34,.794,10,39,24,7,2,13,17,,48,89,.539,13,39,.333,10,19,.526,12,41,32,10,5,15,22
45,45,2023-01-20,,NOP,W,123,110,39,75,.520,15,30,.500,30,34,.882,5,42,28,2,5,14,18,,41,91,.451,10,35,.286,18,24,.750,11,39,29,9,5,10,21
46,46,2023-01-21,@,WAS,L,118,138,42,90,.467,14,34,.412,20,24,.833,9,41,24,3,10,10,19,,51,95,.537,18,34,.529,18,25,.720,9,46,34,6,5,8,18
47,47,2023-01-23,,BOS,W,113,98,43,84,.512,11,27,.407,16,24,.667,8,40,22,10,3,10,12,,36,83,.434,18,46,.391,8,11,.727,8,37,24,5,4,18,23
48,48,2023-01-25,,IND,W,126,120,46,82,.561,15,28,.536,19,25,.760,9,34,34,8,7,17,22,,41,85,.482,15,35,.429,23,29,.793,10,32,25,14,5,14,20
49,49,2023-01-27,@,MIA,L,105,110,33,69,.478,12,34,.353,27,32,.844,2,40,21,5,3,20,23,,39,85,.459,10,33,.303,22,26,.846,5,37,28,9,3,11,19
50,50,2023-01-28,,CHI,L,109,128,41,83,.494,10,28,.357,17,24,.708,6,36,29,5,0,12,18,,48,81,.593,16,35,.457,16,19,.842,4,38,30,5,6,12,22
51,51,2023-01-30,@,PHI,W,119,109,42,99,.424,11,29,.379,24,30,.800,15,50,23,11,6,10,16,,40,85,.471,11,30,.367,18,23,.783,8,45,28,8,3,19,25
52,52,2023-02-01,@,PHI,L,94,105,33,87,.379,6,38,.158,22,29,.759,12,46,12,10,4,14,21,,34,78,.436,14,35,.400,23,26,.885,7,43,27,7,4,18,24
53,53,2023-02-03,@,MIN,W,127,120,45,85,.529,12,23,.522,25,38,.658,13,42,23,11,3,15,24,,40,87,.460,16,44,.364,24,28,.857,12,41,21,7,7,20,27
54,54,2023-02-05,@,CHO,W,119,113,42,91,.462,8,23,.348,27,30,.900,18,52,25,6,2,12,18,,45,83,.542,12,33,.364,11,23,.478,8,39,28,8,6,15,23
55,55,2023-02-07,,NYK,L,98,102,37,79,.468,6,25,.240,18,24,.750,9,41,23,4,4,11,19,,37,81,.457,15,43,.349,13,19,.684,11,43,21,6,2,10,22
56,56,2023-02-09,,DEN,W,115,104,47,97,.485,9,27,.333,12,19,.632,15,47,24,12,6,10,16,,39,84,.464,10,33,.303,16,24,.667,7,39,24,6,5,16,15
57,57,2023-02-11,,MIA,L,103,107,37,87,.425,11,29,.379,18,23,.783,12,44,22,12,5,18,24,,37,85,.435,12,39,.308,21,23,.913,11,46,24,7,6,19,22
58,58,2023-02-13,@,CHI,W,100,91,38,81,.469,8,27,.296,16,19,.842,7,42,24,8,6,17,19,,35,86,.407,3,21,.143,18,19,.947,10,44,17,8,3,16,21
59,59,2023-02-14,@,TOR,L,113,123,43,84,.512,13,31,.419,14,18,.778,9,29,26,6,2,18,17,,50,83,.602,8,24,.333,15,20,.750,13,40,31,9,11,18,16
60,60,2023-02-23,,DET,W,108,106,39,95,.411,12,31,.387,18,23,.783,12,46,27,7,6,12,19,,37,81,.457,17,34,.500,15,19,.789,6,45,22,5,7,19,25
61,61,2023-02-25,,IND,L,108,121,35,90,.389,6,29,.207,32,38,.842,15,55,16,4,8,13,19,,48,99,.485,15,40,.375,10,14,.714,10,45,35,9,8,7,24
62,62,2023-02-27,@,NOP,W,101,93,36,79,.456,9,34,.265,20,26,.769,11,43,21,9,1,15,20,,34,76,.447,6,27,.222,19,23,.826,9,38,23,9,2,17,26
63,63,2023-03-01,@,MIL,L,117,139,43,94,.457,9,33,.273,22,29,.759,12,50,22,3,5,13,18,,49,94,.521,26,56,.464,15,19,.789,8,46,29,4,1,8,23
64,64,2023-03-03,@,CHO,W,117,106,46,86,.535,10,26,.385,15,19,.789,13,42,21,9,4,18,24,,38,78,.487,9,24,.375,21,25,.840,8,34,25,11,4,21,20
65,65,2023-03-05,,POR,L,119,122,42,84,.500,11,31,.355,24,31,.774,6,38,29,11,2,11,25,,39,83,.470,16,47,.340,28,32,.875,9,46,27,9,5,17,22
66,66,2023-03-07,,MIL,L,123,134,50,100,.500,9,30,.300,14,19,.737,10,38,24,7,0,13,22,,46,78,.590,10,28,.357,32,34,.941,3,38,28,5,5,16,18
67,67,2023-03-09,,UTA,L,124,131,44,94,.468,16,34,.471,20,31,.645,12,36,21,9,4,10,16,,49,88,.557,13,34,.382,20,21,.952,11,42,27,7,8,17,26
68,68,2023-03-11,,MIA,W,126,114,48,99,.485,13,37,.351,17,20,.850,15,54,34,10,10,18,20,,42,94,.447,11,37,.297,19,20,.950,5,35,19,8,2,17,17
69,69,2023-03-14,@,SAS,L,114,132,44,97,.454,10,29,.345,16,21,.762,13,42,24,7,2,9,16,,48,85,.565,22,41,.537,14,18,.778,7,47,39,6,7,14,17
70,70,2023-03-16,@,PHO,L,113,116,43,86,.500,8,28,.286,19,23,.826,11,47,25,7,3,17,20,,43,90,.478,13,35,.371,17,17,1.000,7,35,26,7,5,14,22
71,71,2023-03-18,@,LAC,W,113,108,42,84,.500,10,31,.323,19,25,.760,9,45,23,14,5,17,22,,42,90,.467,6,22,.273,18,24,.750,13,43,23,9,3,15,24
72,72,2023-03-19,@,LAL,L,105,111,41,102,.402,10,38,.263,13,17,.765,13,44,24,8,3,8,28,,36,78,.462,13,32,.406,26,32,.813,9,52,25,2,9,15,19
73,73,2023-03-21,,WAS,W,122,112,43,80,.538,12,27,.444,24,25,.960,7,42,27,7,5,15,21,,42,83,.506,10,32,.313,18,23,.783,4,33,30,7,4,14,23
74,74,2023-03-23,,NYK,W,111,106,40,87,.460,13,32,.406,18,21,.857,8,43,25,8,7,14,19,,37,88,.420,12,40,.300,20,26,.769,13,44,26,8,8,13,15
75,75,2023-03-26,,BRK,W,119,106,45,85,.529,7,22,.318,22,28,.786,9,47,30,7,3,11,21,,37,91,.407,8,35,.229,24,28,.857,15,44,17,7,8,15,20
76,76,2023-03-28,@,MEM,L,108,113,41,100,.410,14,49,.286,12,15,.800,8,47,24,9,8,16,15,,42,88,.477,12,34,.353,17,23,.739,7,49,26,11,6,16,17
77,77,2023-03-31,@,WAS,W,116,109,44,88,.500,8,24,.333,20,26,.769,6,48,26,2,14,10,16,,41,105,.390,17,50,.340,10,12,.833,15,51,24,5,5,12,24
78,78,2023-04-02,,DET,W,128,102,43,75,.573,17,33,.515,25,40,.625,7,41,30,11,6,14,26,,32,78,.410,9,33,.273,29,36,.806,9,38,22,4,1,16,29
79,79,2023-04-04,,CLE,L,113,117,45,89,.506,10,23,.435,13,17,.765,13,47,25,6,1,13,22,,42,84,.500,15,31,.484,18,20,.900,5,30,23,3,7,8,16
80,80,2023-04-06,,CLE,L,94,118,33,83,.398,13,39,.333,15,19,.789,9,39,21,8,8,21,11,,46,88,.523,18,38,.474,8,9,.889,9,42,31,13,7,16,21
81,81,2023-04-07,@,BRK,L,84,101,31,87,.356,7,38,.184,15,17,.882,15,57,17,6,6,21,19,,35,89,.393,9,42,.214,22,25,.880,10,45,27,14,3,9,12
82,82,2023-04-09,@,MIA,L,110,123,38,90,.422,17,47,.362,17,24,.708,13,43,29,13,1,14,17,,45,83,.542,18,44,.409,15,20,.750,7,44,30,10,3,18,20
