,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
29,29,2021-12-13,@,DAL,L,96,120,115.5,144.4,83.1,.279,.430,.497,43.2,64.7,9.6,4.8,,.471,7.7,33.3,.174,,.633,9.0,58.8,.181
30,30,2021-12-15,@,SAS,W,131,115,137.9,121.0,95.0,.186,.395,.704,55.8,66.7,3.2,7.5,,.698,10.6,25.0,.128,,.500,7.3,78.0,.278
31,31,2021-12-17,@,POR,L,116,125,116.6,125.7,99.5,.196,.402,.580,48.1,65.9,8.0,10.5,,.549,11.5,22.7,.163,,.641,13.9,80.0,.188
32,32,2021-12-19,@,PHO,L,106,137,100.2,129.5,105.8,.280,.450,.472,43.0,72.2,11.3,11.1,,.410,7.4,21.7,.240,,.674,14.4,75.0,.095
33,33,2021-12-20,@,UTA,L,102,112,97.6,107.1,104.5,.089,.426,.486,42.9,69.2,6.7,9.3,,.460,11.0,19.3,.089,,.438,13.1,64.5,.292
34,34,2021-12-23,@,DEN,W,115,107,110.9,103.2,103.7,.255,.500,.550,48.1,71.8,9.6,14.3,,.500,9.5,21.4,.223,,.490,12.7,79.2,.135
35,35,2021-12-27,,HOU,W,123,99,122.4,98.5,100.5,.159,.466,.653,47.0,70.2,12.9,9.8,,.636,14.5,18.4,.125,,.500,18.1,71.1,.138
36,36,2021-12-29,@,IND,W,116,108,111.8,104.1,103.8,.376,.306,.585,51.6,61.4,11.6,12.2,,.571,11.6,18.6,.224,,.517,15.4,80.0,.221
37,37,2022-01-02,,PHO,L,99,133,93.5,125.6,105.9,.247,.412,.525,39.1,69.2,9.4,14.5,,.512,15.3,11.4,.141,,.587,13.6,67.4,.117
38,38,2022-01-03,@,WAS,L,121,124,117.6,120.6,102.9,.125,.365,.551,46.9,56.0,13.6,10.2,,.548,6.8,24.1,.067,,.552,13.0,76.2,.322
39,39,2022-01-05,,DET,W,140,111,136.5,108.2,102.5,.358,.519,.747,57.6,81.3,5.9,6.0,,.741,15.3,22.9,.247,,.543,11.4,82.0,.120
40,40,2022-01-08,,MIL,W,114,106,114.0,106.0,100.0,.172,.485,.535,48.0,65.9,10.0,5.7,,.525,8.6,25.0,.101,,.456,12.9,72.0,.267
41,41,2022-01-10,,MIL,W,103,99,101.2,97.3,101.7,.167,.458,.500,50.0,60.5,11.8,7.3,,.464,12.0,24.1,.146,,.518,18.0,83.3,.143
42,42,2022-01-12,@,PHI,W,109,98,114.5,102.9,95.2,.090,.382,.589,56.0,63.0,9.5,7.0,,.573,9.8,18.9,.079,,.548,15.8,92.1,.247
43,43,2022-01-14,,ORL,L,109,116,101.3,107.8,107.6,.216,.433,.513,50.6,70.0,8.4,11.9,,.474,13.1,22.0,.175,,.603,16.9,89.2,.126
44,44,2022-01-17,@,NYK,W,97,87,107.3,96.3,90.4,.198,.453,.519,42.4,63.9,6.6,4.3,,.500,7.0,13.3,.128,,.475,14.4,70.2,.138
45,45,2022-01-19,@,BOS,W,111,102,114.6,105.3,96.8,.174,.453,.599,55.3,64.3,6.2,13.6,,.581,13.9,26.8,.128,,.511,12.8,81.8,.111
46,46,2022-01-21,,OKC,W,121,98,120.7,97.8,100.3,.202,.495,.561,54.4,75.6,8.0,9.3,,.540,10.0,30.2,.141,,.439,9.5,75.4,.122
47,47,2022-01-23,,ATL,L,91,113,90.3,112.2,100.7,.310,.414,.460,54.5,67.6,6.0,12.2,,.414,13.9,22.4,.218,,.540,9.2,86.0,.205
48,48,2022-01-25,@,TOR,L,113,125,114.8,127.0,98.4,.390,.378,.588,46.8,62.5,7.1,4.2,,.549,11.1,20.5,.280,,.622,12.9,80.0,.280
49,49,2022-01-26,@,IND,W,158,126,147.7,117.8,107.0,.355,.484,.735,46.8,68.5,8.4,8.6,,.710,10.8,25.0,.280,,.533,15.1,62.2,.304
50,50,2022-01-28,,LAL,W,117,114,122.7,119.6,95.4,.337,.434,.614,53.2,58.1,4.2,9.8,,.584,10.3,25.6,.241,,.500,5.4,76.5,.253
51,51,2022-01-30,,LAC,L,90,115,87.0,111.2,103.4,.276,.347,.410,42.3,75.0,7.7,3.6,,.367,6.8,16.9,.184,,.589,15.5,84.6,.190
52,52,2022-02-02,@,BOS,L,107,113,107.6,113.6,99.4,.310,.460,.541,52.3,48.6,12.1,8.7,,.494,13.9,28.0,.241,,.598,16.7,84.2,.183
53,53,2022-02-04,,CLE,L,101,102,107.9,109.0,93.6,.130,.467,.519,50.5,71.1,9.6,3.6,,.489,12.6,29.4,.120,,.478,10.8,71.2,.178
54,54,2022-02-05,,MIA,L,86,104,88.1,106.5,97.6,.186,.419,.462,50.5,69.7,4.1,8.5,,.442,17.0,24.0,.116,,.478,10.8,77.6,.187
55,55,2022-02-07,,TOR,L,101,116,100.3,115.3,100.6,.168,.421,.495,42.7,71.8,10.9,8.2,,.458,11.3,19.6,.147,,.577,15.7,67.4,.226
56,56,2022-02-09,,CHI,L,109,121,112.9,125.4,96.5,.247,.462,.529,51.8,65.0,7.3,2.0,,.500,7.2,23.9,.172,,.659,11.7,86.5,.159
57,57,2022-02-11,@,DET,W,141,119,129.4,109.2,109.0,.237,.433,.658,53.1,66.7,11.9,3.0,,.649,14.4,34.1,.155,,.529,14.1,69.2,.108
58,58,2022-02-12,,MEM,L,118,125,108.7,115.2,108.5,.340,.464,.529,48.2,71.8,6.5,9.5,,.474,12.5,30.5,.268,,.547,13.3,68.6,.208
59,59,2022-02-15,@,MIN,L,120,126,103.0,108.2,105.5,.363,.324,.507,51.7,73.8,7.7,13.0,,.451,10.6,28.1,.275,,.454,9.2,73.0,.248
60,60,2022-02-17,,MIA,L,107,111,99.6,103.3,88.9,.316,.442,.494,50.9,71.1,5.6,7.4,,.453,14.3,29.3,.221,,.471,11.1,73.2,.147
61,61,2022-02-25,,TOR,W,125,93,126.5,94.2,98.8,.096,.426,.638,59.1,65.4,10.1,11.5,,.633,14.0,33.3,.064,,.476,14.5,79.6,.155
62,62,2022-02-27,,DET,L,126,127,118.5,119.4,96.3,.382,.348,.606,46.0,55.6,7.5,11.4,,.579,14.1,27.3,.258,,.518,10.6,60.7,.118
63,63,2022-02-28,@,MIL,L,106,130,104.4,128.0,101.6,.344,.419,.495,39.2,61.1,5.9,2.2,,.462,7.0,16.7,.215,,.538,10.8,64.6,.352
64,64,2022-03-02,@,CLE,W,119,98,124.6,102.6,95.5,.259,.447,.628,54.9,74.4,10.5,10.4,,.606,9.6,21.4,.188,,.532,13.7,90.0,.177
65,65,2022-03-05,,SAS,W,123,117,122.0,116.0,100.8,.319,.462,.593,49.5,69.0,7.9,8.2,,.549,8.0,22.4,.253,,.515,8.6,75.0,.163
66,66,2022-03-08,,BRK,L,121,132,116.8,127.4,103.6,.239,.446,.595,51.9,57.8,11.6,6.4,,.560,12.9,23.8,.196,,.671,14.4,83.8,.268
67,67,2022-03-09,,BOS,L,101,115,107.7,122.6,93.8,.329,.388,.519,49.5,50.0,8.5,12.5,,.471,14.1,32.6,.247,,.559,10.0,66.0,.118
68,68,2022-03-11,@,NOP,W,142,120,140.7,118.9,100.9,.230,.540,.741,48.7,78.8,10.9,2.1,,.724,12.8,18.2,.184,,.587,14.9,71.1,.221
69,69,2022-03-14,@,OKC,W,134,116,136.1,117.8,98.5,.231,.385,.668,43.0,67.3,12.2,15.2,,.648,5.6,18.2,.176,,.556,15.5,69.0,.178
70,70,2022-03-16,,ATL,W,116,106,123.4,112.8,94.0,.264,.402,.597,50.0,69.8,8.5,14.3,,.557,8.5,26.2,.218,,.500,10.8,72.7,.140
71,71,2022-03-19,,DAL,W,129,108,133.5,111.8,96.6,.307,.477,.646,51.1,75.0,8.3,15.7,,.614,8.3,23.8,.239,,.517,11.7,75.0,.180
72,72,2022-03-21,,NOP,W,106,103,111.6,108.5,95.0,.190,.468,.619,42.7,85.0,5.3,15.2,,.589,16.6,13.5,.165,,.494,13.4,66.7,.156
73,73,2022-03-23,,NYK,L,106,121,117.8,134.5,90.0,.191,.517,.549,52.9,61.9,5.6,10.5,,.545,8.5,29.2,.101,,.639,7.2,83.8,.181
74,74,2022-03-25,,UTA,W,107,101,123.2,116.3,86.8,.193,.386,.560,54.2,63.4,8.1,8.1,,.540,8.6,35.6,.136,,.554,11.0,76.3,.095
75,75,2022-03-27,@,BRK,W,119,110,119.5,110.4,99.6,.235,.327,.550,51.5,61.9,6.0,3.2,,.515,9.2,32.1,.184,,.479,7.7,72.0,.175
76,76,2022-03-28,,DEN,L,109,113,110.1,114.2,99.0,.129,.452,.555,44.0,75.0,11.1,5.7,,.543,12.5,19.0,.086,,.535,14.0,65.3,.244
77,77,2022-03-30,@,NYK,W,125,114,128.8,117.5,97.1,.189,.389,.641,48.2,79.6,7.2,7.3,,.611,10.1,20.0,.167,,.565,11.1,74.4,.212
78,78,2022-04-02,@,PHI,L,114,144,108.6,137.2,105.0,.276,.345,.584,40.5,81.0,13.3,2.3,,.546,14.8,15.9,.218,,.730,16.5,71.4,.195
79,79,2022-04-05,@,MIA,L,115,144,116.3,145.7,98.8,.212,.447,.619,43.1,75.6,8.1,7.1,,.600,12.3,17.5,.153,,.708,12.6,75.0,.298
80,80,2022-04-07,,ORL,W,128,101,121.6,96.0,105.3,.293,.370,.616,56.6,60.4,8.6,21.3,,.587,9.6,22.2,.217,,.479,13.7,85.2,.105
81,81,2022-04-08,@,CHI,W,133,117,141.9,124.9,93.7,.116,.465,.736,55.1,65.4,7.5,6.9,,.715,10.8,24.2,.116,,.616,11.7,83.3,.195
82,82,2022-04-10,,WAS,W,124,108,126.9,110.5,97.7,.157,.371,.652,52.7,70.8,6.1,12.7,,.640,15.2,29.7,.112,,.489,8.7,68.5,.170
