,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
10,10,2022-11-05,@,DEN,L,101,126,105.1,131.2,96.1,.238,.375,.572,37.3,71.8,8.3,5.2,,.563,14.5,14.0,.138,,.695,14.9,68.8,.057
11,11,2022-11-07,,DEN,L,109,115,104.0,109.8,104.8,.220,.402,.606,48.7,72.1,13.4,7.8,,.598,21.1,23.8,.134,,.580,17.1,77.8,.148
12,12,2022-11-09,,MEM,L,122,124,118.7,120.6,93.1,.235,.378,.564,42.4,63.8,7.8,3.0,,.541,10.0,27.1,.163,,.582,15.5,59.1,.102
13,13,2022-11-11,,MIL,W,111,93,113.8,95.4,97.5,.176,.365,.606,51.0,51.2,3.1,23.6,,.576,17.2,25.0,.153,,.388,10.7,66.1,.173
14,14,2022-11-14,@,GSW,L,95,132,95.2,132.3,99.7,.190,.400,.438,57.0,50.0,6.0,14.0,,.410,14.2,38.6,.130,,.665,11.2,86.1,.170
15,15,2022-11-15,@,POR,L,110,117,113.8,121.1,96.6,.200,.341,.595,49.4,77.3,7.2,10.6,,.571,17.0,26.8,.153,,.614,14.2,75.0,.253
16,16,2022-11-17,@,SAC,L,112,130,113.9,132.2,98.3,.143,.310,.627,46.4,63.0,8.1,11.3,,.613,16.8,18.4,.107,,.651,11.4,80.6,.265
17,17,2022-11-19,@,LAC,L,97,119,105.4,129.3,92.0,.241,.299,.504,55.1,61.1,4.3,4.9,,.454,13.5,34.9,.207,,.673,11.8,80.0,.123
18,18,2022-11-20,@,LAL,L,92,123,88.3,118.1,104.1,.095,.324,.420,44.9,63.4,6.7,3.9,,.424,8.4,21.0,.029,,.600,13.6,86.1,.247
19,19,2022-11-23,,NOP,L,110,129,103.7,121.6,106.1,.329,.400,.565,46.8,75.6,10.4,2.0,,.541,15.6,19.0,.212,,.659,18.1,78.4,.256
20,20,2022-11-25,,LAL,L,94,105,93.8,104.8,100.2,.160,.330,.439,50.5,55.3,11.0,5.4,,.410,13.0,33.9,.120,,.530,18.6,75.0,.205
21,21,2022-11-26,,LAL,L,138,143,128.6,133.2,107.3,.190,.352,.606,54.7,62.3,7.5,10.4,,.590,8.1,32.1,.133,,.685,14.9,90.9,.395
22,22,2022-11-30,@,OKC,L,111,119,113.8,122.0,97.6,.272,.402,.539,45.8,65.9,5.1,3.0,,.500,8.8,26.0,.207,,.559,9.6,67.4,.149
23,23,2022-12-02,,NOP,L,99,117,96.9,114.5,102.2,.163,.398,.471,48.0,68.4,3.9,8.0,,.444,10.3,18.9,.122,,.500,8.0,79.6,.272
24,24,2022-12-04,,PHO,L,95,133,97.2,136.0,97.8,.207,.356,.500,47.1,50.0,5.1,5.3,,.471,16.7,27.9,.149,,.622,9.7,66.7,.170
25,25,2022-12-08,,HOU,W,118,109,121.1,111.8,97.5,.181,.434,.658,47.5,54.3,5.1,10.1,,.633,15.2,21.2,.157,,.500,11.8,66.0,.112
26,26,2022-12-10,@,MIA,W,115,111,117.6,113.5,97.8,.397,.269,.627,59.0,57.1,8.2,8.5,,.583,16.4,25.0,.308,,.562,9.7,88.1,.247
27,27,2022-12-12,,CLE,W,112,111,118.1,117.1,94.8,.165,.278,.538,51.1,54.3,6.3,2.9,,.521,10.3,39.6,.113,,.516,13.1,64.3,.174
28,28,2022-12-14,,POR,L,112,128,112.6,128.7,99.5,.196,.299,.532,50.0,51.1,9.0,7.3,,.521,9.5,28.6,.113,,.716,16.1,83.9,.148
29,29,2022-12-17,,MIA,L,101,111,104.6,114.9,96.6,.429,.351,.552,48.7,87.9,8.3,5.8,,.494,15.7,17.9,.325,,.579,11.5,79.5,.195
30,30,2022-12-19,@,HOU,W,124,105,124.6,105.5,99.5,.229,.410,.679,52.9,65.2,6.0,8.6,,.657,17.2,26.5,.181,,.452,9.3,69.8,.213
31,31,2022-12-22,@,NOP,L,117,126,115.2,124.1,101.6,.300,.311,.574,48.9,53.5,7.9,3.5,,.528,14.3,31.8,.244,,.555,14.2,65.2,.275
32,32,2022-12-23,@,ORL,L,113,133,109.8,129.3,102.9,.186,.392,.539,46.3,63.6,9.7,10.9,,.515,11.0,26.0,.134,,.672,15.1,78.1,.184
33,33,2022-12-26,,UTA,W,126,122,119.0,115.2,105.9,.391,.207,.618,47.7,56.3,10.4,14.8,,.586,12.1,17.1,.276,,.469,9.6,68.6,.320
34,34,2022-12-27,@,OKC,L,114,130,116.7,133.0,97.7,.141,.293,.542,47.7,43.5,9.2,6.5,,.515,11.7,33.3,.121,,.610,10.7,65.8,.291
35,35,2022-12-29,,NYK,W,122,115,126.4,119.1,96.5,.330,.318,.605,55.8,55.6,5.2,14.3,,.574,9.8,35.9,.239,,.506,10.4,72.3,.267
36,36,2022-12-31,,DAL,L,125,126,133.8,134.9,93.4,.376,.224,.631,64.9,59.6,1.1,0.0,,.600,11.6,42.9,.271,,.663,5.0,84.6,.140
37,37,2023-01-02,@,BRK,L,103,139,98.5,133.0,104.5,.186,.320,.491,48.9,61.9,4.8,5.5,,.474,14.6,28.3,.113,,.683,10.8,80.0,.129
38,38,2023-01-04,@,NYK,L,114,117,115.5,118.6,98.7,.317,.341,.610,44.7,61.0,5.1,4.8,,.567,13.8,21.4,.256,,.532,10.2,67.4,.181
39,39,2023-01-06,,DET,W,121,109,121.7,109.7,99.4,.321,.296,.654,54.3,60.0,8.0,6.5,,.611,15.5,24.1,.272,,.532,13.0,71.2,.108
40,40,2023-01-07,,BOS,L,116,121,109.4,114.1,106.1,.140,.250,.546,54.3,51.0,5.7,4.9,,.525,10.9,25.5,.110,,.574,12.0,83.0,.126
41,41,2023-01-09,@,MEM,L,113,121,108.2,115.9,104.4,.165,.330,.543,45.7,63.6,7.7,1.5,,.510,11.9,23.5,.144,,.555,10.9,73.2,.220
42,42,2023-01-11,@,MEM,L,129,135,119.8,125.3,107.7,.215,.318,.551,45.7,66.0,6.5,13.9,,.519,9.3,29.8,.168,,.584,10.4,64.6,.168
43,43,2023-01-13,,GSW,L,113,144,104.3,132.9,108.3,.386,.250,.549,40.9,65.0,5.5,5.7,,.500,12.7,14.0,.284,,.634,9.9,72.1,.158
44,44,2023-01-15,,SAC,L,119,132,122.6,136.0,97.0,.215,.280,.584,51.3,56.3,1.0,5.1,,.570,8.9,26.2,.140,,.629,4.8,80.6,.225
45,45,2023-01-17,,BRK,W,106,98,98.6,91.1,107.5,.289,.351,.485,52.4,62.2,11.2,6.2,,.418,12.1,25.0,.258,,.438,17.6,80.4,.239
46,46,2023-01-20,,LAC,L,126,131,145.6,151.3,86.6,.157,.292,.662,51.5,66.7,3.5,1.9,,.652,5.9,36.4,.112,,.722,9.1,66.7,.173
47,47,2023-01-23,@,POR,L,127,147,126.7,146.6,100.3,.289,.300,.626,52.6,63.8,7.0,6.8,,.594,12.9,33.3,.222,,.707,8.1,76.5,.185
48,48,2023-01-25,@,LAL,L,104,113,96.8,105.2,107.4,.170,.321,.456,46.2,55.0,10.2,3.5,,.415,10.9,27.4,.151,,.500,15.5,73.8,.256
49,49,2023-01-26,@,LAC,L,100,138,106.1,146.4,94.3,.341,.293,.530,53.2,64.9,2.1,2.0,,.500,11.3,26.2,.220,,.685,4.8,83.8,.180
50,50,2023-01-28,,PHO,L,118,128,111.5,120.9,95.9,.156,.266,.507,50.5,66.7,5.7,5.1,,.486,10.0,32.7,.110,,.524,7.3,67.9,.194
51,51,2023-01-30,,WAS,L,106,127,105.6,126.5,100.4,.237,.299,.495,48.9,61.9,6.0,10.7,,.469,8.5,25.9,.155,,.651,12.2,85.3,.174
52,52,2023-02-01,,SAC,L,109,119,109.7,119.7,99.4,.080,.273,.598,54.1,62.5,5.0,1.6,,.591,16.5,22.2,.057,,.578,8.4,84.2,.167
53,53,2023-02-03,,PHI,L,125,137,124.6,136.6,100.3,.169,.236,.654,47.3,61.5,8.0,0.0,,.624,15.8,26.5,.157,,.603,8.7,65.0,.368
54,54,2023-02-06,@,CHI,L,104,128,97.8,120.4,106.3,.189,.289,.533,43.7,62.5,6.6,4.5,,.489,15.6,12.5,.178,,.596,11.5,82.1,.247
55,55,2023-02-08,@,TOR,L,98,112,96.2,110.0,101.8,.310,.368,.496,43.3,68.6,10.8,6.7,,.454,10.8,14.3,.218,,.545,14.1,78.0,.182
56,56,2023-02-10,@,DET,L,131,138,109.2,115.0,99.3,.318,.393,.537,45.1,46.7,5.8,4.3,,.486,12.2,24.1,.252,,.463,10.4,64.4,.364
57,57,2023-02-11,@,ATL,L,106,125,102.2,120.6,103.7,.181,.394,.522,50.5,62.5,8.7,6.5,,.484,15.8,29.2,.160,,.534,8.2,71.4,.146
58,58,2023-02-13,@,CLE,L,109,117,117.3,125.9,92.9,.235,.247,.581,49.3,62.8,10.8,2.0,,.553,14.6,30.6,.176,,.622,13.6,68.6,.256
59,59,2023-02-15,@,CHO,L,110,120,102.7,112.1,107.1,.187,.355,.475,50.0,58.5,6.5,9.8,,.444,11.5,31.7,.140,,.521,12.1,71.7,.208
60,60,2023-02-23,@,DAL,L,116,142,115.8,141.7,100.2,.267,.291,.603,55.6,66.7,4.0,2.5,,.581,14.3,23.3,.186,,.695,5.8,92.1,.341
61,61,2023-02-25,@,UTA,L,102,118,100.2,116.0,101.8,.216,.351,.480,42.3,55.3,4.9,9.4,,.438,7.8,18.0,.175,,.522,11.8,68.1,.239
62,62,2023-02-28,@,UTA,W,102,94,99.4,91.6,102.6,.275,.286,.500,46.4,59.0,8.8,9.8,,.473,10.5,19.1,.176,,.412,16.6,72.0,.282
63,63,2023-03-02,,IND,W,110,99,108.1,97.3,101.8,.133,.327,.530,55.6,68.9,4.9,9.0,,.510,12.6,27.7,.102,,.500,12.9,86.0,.100
64,64,2023-03-04,,HOU,L,110,122,116.2,128.8,94.7,.233,.430,.580,48.3,63.2,9.5,4.7,,.529,12.9,29.5,.221,,.609,12.6,67.4,.184
65,65,2023-03-05,@,HOU,L,110,142,108.0,139.4,101.9,.226,.366,.538,44.3,53.5,4.9,6.6,,.522,12.8,25.5,.140,,.688,10.9,78.6,.294
66,66,2023-03-10,,DEN,W,128,120,124.1,116.3,103.2,.181,.351,.631,60.2,60.8,9.7,0.0,,.612,15.1,34.2,.138,,.561,12.4,82.2,.211
67,67,2023-03-12,,OKC,L,90,102,89.5,101.4,100.6,.216,.409,.467,47.6,72.7,3.0,12.5,,.432,15.7,18.9,.159,,.432,7.9,76.9,.211
68,68,2023-03-14,,ORL,W,132,114,132.7,114.6,99.5,.212,.482,.710,52.8,81.3,6.0,10.3,,.694,13.1,19.4,.165,,.505,7.8,75.5,.165
69,69,2023-03-15,,DAL,L,128,137,117.4,125.6,98.8,.243,.318,.540,47.5,53.1,6.4,7.5,,.528,7.8,27.6,.140,,.610,15.0,75.6,.372
70,70,2023-03-17,,MEM,L,120,126,109.0,114.4,99.7,.296,.531,.542,50.9,79.5,10.0,6.3,,.500,14.6,30.2,.224,,.554,13.4,71.7,.139
71,71,2023-03-19,,ATL,W,126,118,126.0,118.0,100.0,.170,.298,.624,44.6,51.0,9.0,6.3,,.617,10.6,24.4,.106,,.500,9.9,60.8,.168
72,72,2023-03-21,@,NOP,L,84,119,85.1,120.5,98.7,.218,.471,.440,43.0,73.3,8.1,5.3,,.420,12.8,18.5,.126,,.617,14.9,84.4,.235
73,73,2023-03-22,@,MIL,L,94,130,84.4,116.7,111.4,.215,.419,.462,46.0,72.2,6.3,10.9,,.435,15.7,15.4,.140,,.597,12.1,79.2,.133
74,74,2023-03-24,@,WAS,L,124,136,126.5,138.7,98.0,.149,.376,.576,48.8,68.6,4.1,7.3,,.569,4.4,22.9,.089,,.688,6.8,83.3,.224
75,75,2023-03-26,@,BOS,L,93,137,86.3,127.1,107.8,.186,.371,.443,38.4,61.1,6.5,0.0,,.412,8.7,5.5,.134,,.670,12.3,79.5,.165
76,76,2023-03-29,,UTA,L,117,128,110.0,120.4,106.3,.221,.368,.561,46.4,68.9,9.4,6.8,,.526,12.6,19.6,.179,,.611,13.9,78.9,.200
77,77,2023-03-31,@,GSW,L,115,130,116.6,131.8,98.7,.253,.418,.569,50.5,64.3,8.1,9.1,,.544,11.4,31.1,.176,,.618,12.0,69.6,.161
78,78,2023-04-02,@,SAC,W,142,134,125.1,118.1,102.8,.296,.347,.641,54.7,59.6,7.0,5.1,,.597,13.3,31.8,.255,,.529,11.4,74.5,.243
79,79,2023-04-04,@,PHO,L,94,115,97.5,119.3,96.4,.156,.444,.489,40.0,71.4,7.3,8.9,,.461,11.1,17.6,.122,,.539,11.5,65.9,.213
80,80,2023-04-06,,POR,W,129,127,120.4,118.5,107.1,.264,.330,.545,56.6,61.7,8.4,5.9,,.491,10.6,39.1,.236,,.583,12.6,78.4,.156
81,81,2023-04-08,,MIN,L,131,151,123.9,142.8,105.8,.253,.305,.621,50.0,68.0,4.7,6.9,,.595,11.0,22.7,.189,,.673,6.0,76.1,.149
82,82,2023-04-09,@,DAL,W,138,117,124.5,105.6,110.8,.288,.365,.589,60.0,60.8,1.8,5.5,,.563,9.3,25.5,.202,,.505,1.7,87.5,.074
