,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
23,23,2022-11-30,@,UTA,L,112,125,116.1,129.6,96.5,.387,.323,.515,45.9,43.2,9.3,10.2,,.452,8.4,34.0,.301,,.642,16.2,62.9,.259
24,24,2022-12-03,,SAC,L,96,123,95.2,122.0,100.8,.280,.355,.460,52.1,45.5,4.0,5.3,,.403,14.0,30.9,.226,,.579,8.1,80.5,.225
25,25,2022-12-05,@,CHO,W,119,117,120.0,118.0,99.2,.226,.387,.582,49.0,66.7,4.0,7.8,,.565,10.5,27.1,.151,,.541,8.7,70.8,.112
26,26,2022-12-07,@,ORL,L,111,116,109.5,114.4,91.8,.274,.432,.521,50.0,66.7,3.0,13.4,,.489,12.4,31.5,.189,,.463,9.9,69.2,.295
27,27,2022-12-08,@,MIA,L,110,115,114.1,119.3,96.4,.263,.450,.616,50.0,64.9,3.1,5.2,,.569,15.2,16.3,.238,,.578,7.7,83.7,.122
28,28,2022-12-10,@,WAS,W,114,107,115.9,108.7,98.4,.170,.511,.564,45.7,55.0,9.1,13.7,,.527,9.0,17.6,.160,,.529,13.0,80.5,.200
29,29,2022-12-12,,BOS,W,113,93,118.8,97.8,95.1,.233,.278,.569,56.1,40.9,10.5,5.4,,.544,8.3,26.2,.167,,.493,14.6,87.5,.237
30,30,2022-12-14,,MIN,W,99,88,103.8,92.3,95.4,.236,.517,.504,54.7,61.8,8.4,3.8,,.461,12.5,28.0,.191,,.446,16.3,84.4,.297
31,31,2022-12-15,,PHO,L,95,111,102.4,119.7,92.7,.233,.367,.479,49.5,61.8,4.3,4.8,,.444,13.9,35.6,.167,,.511,7.2,67.4,.147
32,32,2022-12-17,,WAS,W,102,93,106.2,96.9,96.0,.302,.337,.523,53.8,51.4,6.2,8.5,,.500,12.6,25.5,.186,,.482,13.5,84.1,.143
33,33,2022-12-21,,CHO,W,126,105,116.4,97.0,108.3,.284,.605,.691,54.5,70.7,5.5,11.5,,.648,22.9,14.7,.259,,.451,11.8,79.6,.239
34,34,2022-12-23,@,PHI,L,114,119,120.5,125.8,94.6,.284,.469,.626,45.8,61.0,5.3,15.3,,.593,10.8,15.4,.222,,.602,8.7,81.8,.148
35,35,2022-12-26,@,DET,W,142,131,127.4,117.5,100.9,.319,.484,.684,51.6,51.0,11.7,4.5,,.643,15.5,25.6,.275,,.520,12.9,70.4,.270
36,36,2022-12-27,@,TOR,W,124,113,130.8,119.2,94.8,.247,.409,.601,54.7,60.0,8.4,4.9,,.565,8.0,34.1,.204,,.548,11.2,76.2,.250
37,37,2022-12-29,@,BOS,L,110,116,112.1,118.2,98.1,.157,.438,.578,45.6,60.5,4.1,7.7,,.567,11.2,17.4,.101,,.544,9.8,75.0,.187
38,38,2022-12-31,@,IND,L,130,131,130.5,131.5,99.6,.363,.425,.701,52.0,53.5,7.0,12.0,,.638,13.9,22.2,.350,,.602,9.8,79.5,.284
39,39,2023-01-02,,MIA,L,100,110,108.5,119.3,92.2,.507,.433,.610,41.5,65.5,7.6,2.0,,.522,15.5,7.7,.448,,.529,10.3,72.1,.235
40,40,2023-01-05,@,DEN,L,91,122,92.6,124.1,98.3,.275,.407,.446,41.8,70.6,7.1,5.7,,.401,6.4,14.5,.198,,.584,10.1,76.7,.202
41,41,2023-01-06,@,MIN,L,115,128,116.0,129.1,99.2,.270,.250,.514,47.1,50.0,13.1,6.5,,.485,6.7,34.0,.180,,.648,16.8,68.8,.284
42,42,2023-01-08,,ATL,L,108,112,111.3,115.4,97.0,.326,.316,.497,57.8,67.6,6.2,7.9,,.442,9.2,36.8,.253,,.539,8.4,84.4,.180
43,43,2023-01-10,,DAL,W,113,101,123.3,110.2,91.6,.349,.360,.570,59.0,51.3,7.6,12.9,,.523,8.3,29.3,.267,,.522,11.5,91.9,.420
44,44,2023-01-13,,DEN,L,103,115,112.0,125.1,91.9,.161,.333,.553,50.0,48.8,6.5,6.1,,.529,11.4,25.0,.126,,.585,9.7,76.2,.232
45,45,2023-01-15,,HOU,W,121,100,120.5,99.6,100.4,.239,.364,.622,53.0,45.7,12.9,11.3,,.602,13.4,27.5,.170,,.494,17.5,76.7,.202
46,46,2023-01-17,,PHI,L,110,120,116.3,126.9,94.6,.244,.415,.606,50.0,48.8,4.2,11.9,,.573,16.5,24.2,.195,,.623,13.7,75.8,.397
47,47,2023-01-18,@,UTA,L,103,126,108.8,133.1,94.7,.228,.370,.509,53.2,62.2,1.1,10.9,,.484,11.4,31.4,.152,,.626,7.6,79.1,.195
48,48,2023-01-20,@,SAS,W,131,126,151.3,145.6,86.6,.247,.346,.729,48.5,60.8,4.6,3.2,,.722,9.1,33.3,.173,,.652,5.9,63.6,.112
49,49,2023-01-22,@,DAL,W,112,98,126.9,111.1,88.2,.403,.364,.618,54.8,57.1,6.8,6.7,,.532,9.9,25.7,.390,,.519,9.9,75.5,.188
50,50,2023-01-24,@,LAL,W,133,115,137.2,118.6,97.0,.179,.452,.734,59.5,49.0,4.1,16.4,,.720,11.7,23.3,.143,,.526,5.4,81.6,.158
51,51,2023-01-26,,SAS,W,138,100,146.4,106.1,94.3,.236,.427,.702,46.8,50.0,9.5,15.5,,.685,4.8,16.2,.180,,.500,11.3,73.8,.220
52,52,2023-01-28,@,ATL,W,120,113,127.2,119.7,94.4,.238,.488,.679,44.0,59.5,5.3,7.4,,.644,13.7,15.8,.213,,.511,7.2,67.4,.168
53,53,2023-01-29,@,CLE,L,99,122,106.5,131.2,93.0,.303,.213,.491,56.3,45.9,6.5,0.0,,.427,11.4,32.6,.258,,.692,10.4,88.2,.179
54,54,2023-01-31,@,CHI,W,108,103,108.8,103.7,99.3,.280,.473,.517,46.3,64.9,15.1,11.3,,.462,7.1,19.6,.237,,.571,18.8,84.6,.195
55,55,2023-02-02,@,MIL,L,105,106,104.1,105.1,100.9,.211,.379,.506,48.0,38.5,7.9,7.5,,.479,6.3,16.7,.147,,.483,8.9,83.3,.211
56,56,2023-02-04,@,NYK,W,134,128,126.4,120.8,96.0,.380,.402,.624,50.0,54.5,7.5,7.4,,.565,10.8,20.0,.326,,.574,8.7,78.7,.213
57,57,2023-02-06,@,BRK,W,124,116,124.8,116.8,99.3,.326,.326,.589,52.3,45.5,11.1,9.4,,.543,6.2,24.4,.261,,.583,14.6,81.4,.214
58,58,2023-02-08,,DAL,L,104,110,109.6,115.9,94.9,.244,.384,.546,47.6,55.3,10.5,9.3,,.512,10.4,20.0,.186,,.635,17.4,79.5,.141
59,59,2023-02-10,,MIL,L,106,119,109.7,123.2,96.6,.165,.388,.581,41.7,40.5,5.2,13.7,,.559,9.0,7.0,.129,,.594,10.2,78.0,.133
60,60,2023-02-14,,GSW,W,134,124,141.3,130.8,94.8,.239,.391,.659,50.0,67.3,5.3,8.2,,.625,7.3,30.0,.207,,.633,10.4,75.0,.229
61,61,2023-02-16,@,PHO,W,116,107,118.0,108.9,98.3,.329,.415,.618,53.1,72.5,8.1,3.4,,.555,13.0,20.5,.305,,.534,11.1,83.3,.135
62,62,2023-02-24,,SAC,L,175,176,136.1,136.9,106.4,.367,.459,.769,49.4,66.1,6.2,4.3,,.735,18.0,18.4,.316,,.667,10.6,74.5,.252
63,63,2023-02-26,@,DEN,L,124,134,114.3,123.5,98.3,.333,.378,.601,43.2,54.5,10.1,8.8,,.550,10.4,13.3,.278,,.578,11.3,74.4,.240
64,64,2023-02-28,,MIN,L,101,108,95.9,102.6,105.3,.277,.337,.542,48.9,68.6,10.4,4.7,,.488,20.5,20.0,.241,,.528,14.6,77.8,.144
65,65,2023-03-02,@,GSW,L,91,115,90.2,114.0,100.8,.236,.483,.463,43.9,59.4,5.0,10.6,,.410,14.0,16.7,.202,,.495,9.5,71.7,.247
66,66,2023-03-03,@,SAC,L,127,128,129.7,130.7,97.9,.310,.471,.642,41.6,66.0,7.1,5.6,,.621,6.6,14.3,.218,,.586,10.1,74.3,.299
67,67,2023-03-05,,MEM,W,135,129,131.8,126.0,102.4,.412,.341,.672,67.1,55.6,5.9,3.4,,.600,14.5,35.1,.388,,.641,7.5,95.2,.120
68,68,2023-03-08,,TOR,W,108,100,116.0,107.4,93.1,.437,.282,.638,51.8,59.0,9.7,6.3,,.592,16.7,25.7,.338,,.453,10.5,70.0,.135
69,69,2023-03-11,,NYK,W,106,95,118.4,106.1,89.6,.184,.345,.564,41.9,52.4,3.3,6.8,,.540,7.8,17.1,.138,,.394,8.1,61.5,.267
70,70,2023-03-15,,GSW,W,134,126,135.1,127.0,99.2,.333,.354,.609,55.0,65.2,11.1,1.9,,.563,6.0,35.6,.271,,.653,14.5,80.0,.125
71,71,2023-03-18,,ORL,L,108,113,107.1,112.1,100.8,.267,.244,.537,48.9,54.8,8.9,5.7,,.500,13.0,26.5,.200,,.560,15.2,76.9,.226
72,72,2023-03-19,@,POR,W,117,102,127.7,111.3,91.6,.245,.298,.562,55.1,60.5,12.0,5.7,,.521,8.0,38.3,.202,,.488,12.3,73.8,.268
73,73,2023-03-21,,OKC,L,100,101,105.5,106.5,94.8,.244,.360,.525,49.5,51.2,9.5,3.6,,.512,12.0,25.5,.140,,.473,10.0,73.9,.140
74,74,2023-03-23,,OKC,W,127,105,132.3,109.4,96.0,.238,.440,.684,51.2,72.3,9.4,9.3,,.667,12.3,22.9,.179,,.511,12.5,72.3,.108
75,75,2023-03-25,,NOP,L,110,131,109.6,130.5,100.4,.280,.440,.653,40.8,74.4,9.0,9.7,,.620,18.4,5.7,.227,,.641,13.0,70.7,.083
76,76,2023-03-27,,CHI,W,124,112,129.3,116.8,95.9,.198,.494,.704,52.1,85.4,10.4,6.8,,.716,14.6,18.8,.099,,.591,13.3,79.5,.183
77,77,2023-03-29,@,MEM,W,141,132,137.1,128.3,102.9,.397,.474,.769,41.6,58.3,7.8,6.3,,.756,14.1,8.8,.295,,.574,10.8,67.4,.242
78,78,2023-03-31,@,MEM,L,94,108,92.5,106.3,101.6,.200,.389,.480,49.5,76.5,4.9,12.7,,.439,14.8,23.5,.167,,.495,11.9,76.0,.135
79,79,2023-04-01,@,NOP,L,114,122,123.9,132.6,92.0,.271,.341,.599,48.1,59.5,5.4,5.8,,.559,12.0,29.7,.224,,.529,6.5,65.0,.360
80,80,2023-04-05,,LAL,W,125,118,124.3,117.4,100.6,.329,.439,.666,46.3,53.5,9.0,6.7,,.622,11.3,12.8,.280,,.573,12.3,76.7,.180
81,81,2023-04-08,,POR,W,136,125,134.1,123.2,101.5,.323,.376,.640,60.0,61.2,6.9,8.8,,.591,10.2,32.5,.280,,.607,9.2,84.4,.191
82,82,2023-04-09,@,PHO,W,119,114,116.4,111.5,102.2,.240,.230,.538,53.0,44.9,2.9,8.1,,.515,8.3,28.6,.160,,.495,6.1,76.5,.162
