,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
18,18,2021-11-26,,BOS,W,96,88,38,87,.437,6,24,.250,14,19,.737,8,53,21,7,6,10,15,,34,92,.370,10,34,.294,10,15,.667,12,51,20,4,8,10,20
19,19,2021-11-29,,WAS,W,116,99,49,92,.533,8,18,.444,10,16,.625,15,51,28,4,6,10,15,,41,92,.446,9,31,.290,8,13,.615,12,40,26,5,3,6,15
20,20,2021-12-02,@,POR,W,114,83,44,91,.484,14,36,.389,12,16,.750,6,48,32,10,5,12,15,,29,82,.354,12,34,.353,13,17,.765,8,41,19,8,6,18,20
21,21,2021-12-04,@,GSW,W,112,107,42,88,.477,12,35,.343,16,19,.842,11,45,24,10,4,12,17,,40,90,.444,13,39,.333,14,21,.667,11,45,26,6,2,12,18
22,22,2021-12-06,@,PHO,L,104,108,40,93,.430,11,29,.379,13,19,.684,9,41,31,12,6,15,18,,43,94,.457,10,29,.345,12,18,.667,15,49,27,6,4,17,20
23,23,2021-12-07,,NYK,L,109,121,41,92,.446,12,31,.387,15,20,.750,13,43,30,5,4,10,18,,43,91,.473,18,38,.474,17,19,.895,17,52,22,7,5,10,19
24,24,2021-12-09,,DEN,W,123,111,46,88,.523,15,35,.429,16,22,.727,14,54,32,5,7,13,21,,42,94,.447,15,39,.385,12,13,.923,5,33,29,7,5,8,21
25,25,2021-12-11,,DEN,L,112,127,41,89,.461,10,27,.370,20,29,.690,14,45,28,4,4,17,18,,47,93,.505,20,43,.465,13,14,.929,10,41,33,9,8,11,25
26,26,2021-12-12,,NOP,W,112,97,45,91,.495,7,25,.280,15,20,.750,15,55,31,11,5,13,19,,40,94,.426,8,29,.276,9,15,.600,11,42,24,8,4,14,17
27,27,2021-12-15,,CHO,L,115,131,39,90,.433,12,37,.324,25,25,1.000,11,38,27,5,3,8,14,,51,86,.593,18,34,.529,11,16,.688,9,48,34,3,4,11,16
28,28,2021-12-17,@,UTA,W,128,126,50,100,.500,15,41,.366,13,18,.722,11,43,27,8,4,7,18,,46,93,.495,13,37,.351,21,26,.808,13,50,26,5,6,12,18
29,29,2021-12-19,@,SAC,L,114,121,45,91,.495,12,25,.480,12,13,.923,13,44,24,7,8,14,12,,46,91,.505,14,25,.560,15,18,.833,11,40,23,11,3,11,19
30,30,2021-12-20,@,LAC,W,116,92,50,114,.439,12,37,.324,4,6,.667,23,66,37,11,4,11,19,,34,87,.391,9,32,.281,15,20,.750,9,43,18,6,5,14,15
31,31,2021-12-23,@,LAL,W,138,110,46,95,.484,18,39,.462,28,33,.848,12,50,33,7,5,6,21,,44,94,.468,5,27,.185,17,30,.567,14,48,21,4,6,14,20
32,32,2021-12-26,,DET,W,144,109,51,91,.560,13,27,.481,29,37,.784,9,52,39,6,5,18,28,,38,98,.388,8,32,.250,25,34,.735,14,42,16,10,5,14,30
33,33,2021-12-27,,UTA,L,104,110,45,100,.450,10,30,.333,4,9,.444,9,44,26,8,3,10,24,,39,86,.453,9,31,.290,23,30,.767,7,55,19,9,4,14,15
34,34,2021-12-31,@,MEM,L,105,118,39,90,.433,12,35,.343,15,24,.625,11,47,24,3,8,11,15,,49,102,.480,10,26,.385,10,16,.625,16,58,28,7,11,9,18
35,35,2022-01-01,@,DET,L,116,117,42,102,.412,12,40,.300,20,28,.714,13,48,30,8,3,16,27,,41,101,.406,9,35,.257,26,33,.788,22,63,18,12,6,20,23
36,36,2022-01-04,@,TOR,L,104,129,41,95,.432,9,35,.257,13,19,.684,17,50,27,6,3,20,23,,45,96,.469,18,44,.409,21,29,.724,16,52,30,13,8,12,20
37,37,2022-01-05,@,BOS,W,99,97,42,88,.477,10,26,.385,5,5,1.000,12,48,20,6,5,17,13,,40,90,.444,9,28,.321,8,9,.889,13,41,19,10,9,8,12
38,38,2022-01-07,@,PHI,L,100,119,38,92,.413,9,30,.300,15,20,.750,11,39,22,6,6,12,21,,45,87,.517,8,23,.348,21,27,.778,12,49,28,7,4,13,18
39,39,2022-01-09,@,BRK,L,119,121,46,107,.430,13,32,.406,14,18,.778,12,44,33,12,8,15,19,,47,98,.480,8,28,.286,19,22,.864,13,55,26,8,8,21,18
40,40,2022-01-10,@,NYK,L,96,111,39,95,.411,8,29,.276,10,15,.667,13,43,19,7,7,10,18,,40,82,.488,13,32,.406,18,24,.750,9,49,23,7,9,15,22
41,41,2022-01-12,,HOU,L,124,128,43,99,.434,17,46,.370,21,27,.778,9,43,27,10,5,9,24,,45,82,.549,16,36,.444,22,32,.688,4,48,23,5,7,14,24
42,42,2022-01-14,,CLE,L,109,114,42,92,.457,15,34,.441,10,13,.769,10,47,22,6,5,15,24,,46,95,.484,8,20,.400,14,24,.583,12,46,24,7,3,9,13
43,43,2022-01-15,,LAC,W,101,94,34,83,.410,11,37,.297,22,27,.815,15,54,19,6,5,14,12,,38,100,.380,12,38,.316,6,8,.750,21,54,24,8,4,14,21
44,44,2022-01-17,,PHO,L,107,121,41,92,.446,9,30,.300,16,22,.727,13,47,21,3,2,12,16,,49,95,.516,9,32,.281,14,20,.700,12,45,29,9,5,5,18
45,45,2022-01-19,,OKC,W,118,96,47,96,.490,15,40,.375,9,14,.643,11,50,32,9,13,9,17,,38,98,.388,8,31,.258,12,15,.800,14,46,20,5,2,14,14
46,46,2022-01-21,,BRK,L,102,117,37,95,.389,8,29,.276,20,24,.833,16,49,24,3,7,6,13,,48,100,.480,9,25,.360,12,12,1.000,12,53,24,3,5,7,17
47,47,2022-01-23,,PHI,L,109,115,42,89,.472,10,30,.333,15,22,.682,12,43,30,4,5,8,15,,44,92,.478,7,16,.438,20,23,.870,13,47,22,5,3,10,19
48,48,2022-01-25,@,HOU,W,134,104,58,101,.574,12,32,.375,6,6,1.000,11,49,38,8,5,13,22,,39,95,.411,9,34,.265,17,25,.680,18,45,21,8,3,15,12
49,49,2022-01-26,,MEM,L,110,118,43,94,.457,9,37,.243,15,19,.789,13,39,30,9,7,13,19,,46,90,.511,7,23,.304,19,26,.731,12,44,24,9,9,13,18
50,50,2022-01-28,,CHI,W,131,122,50,95,.526,16,37,.432,15,18,.833,10,44,35,3,1,7,18,,46,88,.523,8,30,.267,22,26,.846,4,37,22,5,2,6,16
51,51,2022-01-30,@,PHO,L,110,115,45,100,.450,13,37,.351,7,8,.875,11,43,27,6,3,11,15,,48,97,.495,11,32,.344,8,12,.667,11,46,31,6,5,8,12
52,52,2022-02-01,,GSW,L,120,124,46,83,.554,16,33,.485,12,17,.706,5,34,33,7,7,14,17,,43,96,.448,20,46,.435,18,18,1.000,15,46,30,10,3,14,17
53,53,2022-02-03,,MIA,L,95,112,30,80,.375,8,33,.242,27,38,.711,12,43,21,9,5,17,19,,42,83,.506,12,30,.400,16,18,.889,7,42,27,13,3,13,27
54,54,2022-02-04,,HOU,W,131,106,51,89,.573,13,28,.464,16,20,.800,11,44,33,14,5,12,25,,36,83,.434,11,33,.333,23,29,.793,9,35,15,9,6,17,20
55,55,2022-02-09,@,CLE,L,92,105,38,99,.384,8,33,.242,8,11,.727,15,46,24,8,4,13,17,,39,82,.476,9,21,.429,18,24,.750,10,51,18,8,2,13,12
56,56,2022-02-11,@,ATL,W,136,121,50,90,.556,18,32,.563,18,21,.857,5,41,37,11,4,14,21,,47,103,.456,14,43,.326,13,15,.867,17,49,28,10,5,14,18
57,57,2022-02-12,@,NOP,W,124,114,47,93,.505,14,37,.378,16,19,.842,7,34,26,9,5,5,19,,43,87,.494,11,32,.344,17,20,.850,10,46,22,2,4,15,19
58,58,2022-02-14,@,CHI,L,109,120,44,92,.478,6,20,.300,15,21,.714,4,33,28,9,2,7,15,,46,88,.523,10,24,.417,18,21,.857,10,53,25,3,3,15,19
59,59,2022-02-16,@,OKC,W,114,106,43,98,.439,10,34,.294,18,22,.818,14,57,29,3,7,13,15,,41,105,.390,11,32,.344,13,19,.684,15,50,25,6,6,8,19
60,60,2022-02-25,@,WAS,W,157,153,57,105,.543,9,29,.310,34,43,.791,16,50,35,6,3,17,22,,59,108,.546,16,38,.421,19,24,.792,11,39,36,10,5,15,29
61,61,2022-02-26,@,MIA,L,129,133,50,90,.556,14,31,.452,15,19,.789,12,46,33,5,1,20,31,,47,83,.566,12,28,.429,27,38,.711,4,32,25,8,3,11,20
62,62,2022-02-28,@,MEM,L,105,118,41,99,.414,9,32,.281,14,19,.737,12,38,30,13,3,9,18,,48,89,.539,11,26,.423,11,19,.579,13,55,24,5,6,16,18
63,63,2022-03-03,,SAC,L,112,115,46,93,.495,12,32,.375,8,16,.500,6,40,28,8,5,11,24,,39,85,.459,10,32,.313,27,32,.844,9,49,26,6,2,13,13
64,64,2022-03-05,@,CHO,L,117,123,45,98,.459,11,37,.297,16,20,.800,13,51,28,7,6,10,18,,42,91,.462,16,42,.381,23,29,.793,11,50,29,8,5,9,16
65,65,2022-03-07,,LAL,W,117,110,46,84,.548,9,26,.346,16,30,.533,12,47,28,6,7,16,18,,43,91,.473,8,26,.308,16,23,.696,12,43,19,7,3,15,26
66,66,2022-03-09,,TOR,L,104,119,38,84,.452,9,32,.281,19,20,.950,7,36,24,5,4,12,18,,41,85,.482,11,30,.367,26,28,.929,13,47,12,7,1,10,23
67,67,2022-03-11,,UTA,W,104,102,34,85,.400,6,29,.207,30,43,.698,14,54,15,8,6,13,20,,37,92,.402,13,40,.325,15,23,.652,16,57,20,10,8,17,26
68,68,2022-03-12,,IND,L,108,119,42,102,.412,11,34,.324,13,16,.813,15,52,28,6,3,10,15,,45,92,.489,14,36,.389,15,15,1.000,9,47,23,6,10,12,20
69,69,2022-03-14,,MIN,L,139,149,52,97,.536,13,35,.371,22,26,.846,9,36,33,5,11,15,24,,52,90,.578,17,33,.515,28,32,.875,7,40,28,8,3,15,20
70,70,2022-03-16,,OKC,W,122,120,43,98,.439,19,41,.463,17,20,.850,15,48,31,10,2,12,18,,43,82,.524,13,35,.371,21,29,.724,10,47,24,11,1,17,18
71,71,2022-03-18,,NOP,L,91,124,32,89,.360,11,44,.250,16,20,.800,8,40,22,5,4,16,12,,48,96,.500,14,34,.412,14,18,.778,13,58,24,13,4,9,21
72,72,2022-03-20,@,GSW,W,110,108,38,98,.388,15,40,.375,19,25,.760,17,44,25,7,2,10,18,,41,90,.456,11,33,.333,15,21,.714,20,57,26,5,1,15,20
73,73,2022-03-23,@,POR,W,133,96,46,94,.489,19,44,.432,22,24,.917,14,53,34,8,11,13,13,,36,94,.383,7,26,.269,17,18,.944,12,43,18,5,5,16,21
74,74,2022-03-26,@,NOP,W,107,103,39,92,.424,7,26,.269,22,25,.880,16,49,22,4,6,10,17,,40,90,.444,10,32,.313,13,19,.684,12,42,23,4,11,8,19
75,75,2022-03-28,@,HOU,W,123,120,47,100,.470,7,29,.241,22,28,.786,17,56,28,11,5,12,20,,38,92,.413,20,49,.408,24,28,.857,10,44,26,5,9,12,24
76,76,2022-03-30,,MEM,L,111,112,42,83,.506,14,35,.400,13,16,.813,7,37,26,8,1,14,13,,44,91,.484,16,39,.410,8,11,.727,12,40,26,8,5,12,15
77,77,2022-04-01,,POR,W,130,111,46,81,.568,16,37,.432,22,28,.786,8,44,34,9,6,14,16,,41,92,.446,15,35,.429,14,20,.700,12,42,27,12,2,10,20
78,78,2022-04-03,,POR,W,113,92,38,84,.452,14,42,.333,23,30,.767,10,51,25,9,1,12,18,,33,84,.393,16,45,.356,10,15,.667,7,39,22,7,4,14,22
79,79,2022-04-05,@,DEN,W,116,97,44,89,.494,12,26,.462,16,24,.667,5,48,31,6,3,10,14,,41,98,.418,7,33,.212,8,12,.667,10,51,22,4,2,11,19
80,80,2022-04-07,@,MIN,L,121,127,43,89,.483,10,28,.357,25,34,.735,8,45,31,5,5,12,22,,41,96,.427,20,53,.377,25,31,.806,13,47,25,8,2,10,29
81,81,2022-04-09,,GSW,L,94,100,32,80,.400,10,31,.323,20,27,.741,4,41,19,5,3,12,24,,33,81,.407,8,32,.250,26,33,.788,13,51,23,8,1,12,22
82,82,2022-04-10,@,DAL,L,120,130,43,89,.483,11,31,.355,23,23,1.000,7,35,26,15,3,8,17,,46,85,.541,20,36,.556,18,23,.783,10,43,34,5,3,16,16
