,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
22,22,2022-12-02,@,UTA,L,119,139,40,92,.435,12,34,.353,27,33,.818,9,35,25,12,5,18,35,,46,83,.554,15,34,.441,32,37,.865,8,47,29,7,2,24,28
23,23,2022-12-04,@,POR,L,100,116,40,91,.440,10,33,.303,10,12,.833,12,44,22,10,5,15,22,,42,86,.488,17,40,.425,15,22,.682,11,45,32,10,3,15,17
24,24,2022-12-05,@,GSW,W,112,104,43,90,.478,15,39,.385,11,18,.611,7,47,26,3,8,11,18,,38,94,.404,13,44,.295,15,19,.789,12,47,26,6,6,12,19
25,25,2022-12-07,@,MIN,L,115,121,39,81,.481,19,42,.452,18,24,.750,4,31,22,10,4,19,17,,44,93,.473,8,23,.348,25,27,.926,16,51,25,15,2,21,21
26,26,2022-12-09,,WAS,W,121,111,43,85,.506,18,41,.439,17,20,.850,13,40,23,7,2,11,21,,41,77,.532,10,29,.345,19,25,.760,12,38,25,6,3,14,19
27,27,2022-12-10,,BRK,L,133,136,47,85,.553,21,44,.477,18,24,.750,7,30,30,10,3,18,27,,52,100,.520,9,28,.321,23,32,.719,29,59,19,7,3,18,24
28,28,2022-12-12,,MIA,L,82,87,28,79,.354,11,39,.282,15,20,.750,8,45,16,7,11,15,18,,32,83,.386,9,34,.265,14,18,.778,9,48,23,7,2,13,17
29,29,2022-12-14,,GSW,W,125,119,44,87,.506,16,39,.410,21,25,.840,5,34,30,10,8,17,25,,40,86,.465,14,33,.424,25,29,.862,12,46,27,5,4,23,20
30,30,2022-12-16,@,CLE,L,112,118,42,80,.525,11,36,.306,17,19,.895,5,33,34,6,4,10,22,,38,76,.500,14,31,.452,28,32,.875,6,34,23,6,2,8,15
31,31,2022-12-18,,NYK,L,106,109,39,90,.433,13,38,.342,15,23,.652,12,44,20,5,3,14,28,,39,83,.470,8,26,.308,23,30,.767,14,49,13,7,9,16,21
32,32,2022-12-21,@,BOS,W,117,112,46,98,.469,18,39,.462,7,9,.778,12,47,27,10,3,14,22,,39,101,.386,13,41,.317,21,25,.840,25,62,26,11,5,16,9
33,33,2022-12-23,@,MIA,W,111,108,40,83,.482,21,47,.447,10,14,.714,9,43,26,5,6,16,23,,41,95,.432,13,33,.394,13,14,.929,13,38,23,7,3,10,13
34,34,2022-12-26,@,NOP,L,93,113,35,83,.422,9,35,.257,14,20,.700,6,36,23,9,5,13,18,,41,90,.456,12,40,.300,19,24,.792,16,54,30,10,6,14,19
35,35,2022-12-27,,ATL,W,129,114,47,92,.511,13,35,.371,22,27,.815,7,49,28,3,2,10,16,,40,89,.449,12,30,.400,22,29,.759,9,42,26,4,3,9,19
36,36,2022-12-29,,CLE,W,135,126,48,85,.565,19,31,.613,20,21,.952,4,32,28,6,8,8,18,,50,96,.521,12,28,.429,14,20,.700,17,44,29,7,4,10,17
37,37,2022-12-31,,LAC,W,131,130,46,88,.523,14,38,.368,25,29,.862,8,36,28,10,4,11,20,,43,80,.538,16,34,.471,28,29,.966,8,39,23,7,6,15,23
38,38,2023-01-02,,TOR,W,122,114,45,93,.484,10,27,.370,22,26,.846,15,50,24,4,2,12,19,,41,91,.451,14,42,.333,18,23,.783,12,36,26,5,11,11,27
39,39,2023-01-04,@,PHI,L,126,129,45,95,.474,13,36,.361,23,26,.885,13,45,31,7,8,13,18,,48,98,.490,14,36,.389,19,22,.864,14,46,24,4,7,9,19
40,40,2023-01-06,,POR,W,108,99,38,84,.452,7,25,.280,25,28,.893,4,41,22,11,6,12,22,,38,94,.404,9,33,.273,14,17,.824,12,52,30,5,1,18,19
41,41,2023-01-08,,CHO,W,116,111,38,87,.437,13,38,.342,27,33,.818,8,41,27,14,7,16,22,,38,88,.432,11,33,.333,24,27,.889,13,49,25,8,4,18,26
42,42,2023-01-11,@,NYK,L,113,119,43,90,.478,12,39,.308,15,21,.714,8,41,27,8,5,13,25,,38,84,.452,15,42,.357,28,33,.848,12,50,21,9,4,12,16
43,43,2023-01-13,,ATL,L,111,113,40,101,.396,7,30,.233,24,29,.828,19,51,24,8,9,12,22,,41,94,.436,16,33,.485,15,21,.714,14,50,26,6,9,13,22
44,44,2023-01-14,,MEM,L,112,130,38,103,.369,11,47,.234,25,28,.893,16,49,26,5,8,19,20,,48,87,.552,12,32,.375,22,28,.786,7,45,32,11,8,15,21
45,45,2023-01-16,@,MIL,L,119,132,43,84,.512,19,40,.475,14,15,.933,4,37,29,6,5,15,17,,48,91,.527,23,46,.500,13,15,.867,9,41,32,9,1,13,14
46,46,2023-01-18,@,OKC,L,106,126,39,94,.415,12,33,.364,16,24,.667,20,48,23,9,10,23,19,,47,93,.505,16,38,.421,16,21,.762,13,42,41,12,7,17,25
47,47,2023-01-20,@,DEN,L,111,134,37,84,.440,8,32,.250,29,37,.784,16,39,23,7,2,21,18,,51,83,.614,14,28,.500,18,26,.692,12,38,38,16,4,16,28
48,48,2023-01-21,@,PHO,L,107,112,36,96,.375,13,37,.351,22,26,.846,11,48,22,10,4,14,29,,38,91,.418,12,31,.387,24,35,.686,14,55,27,9,8,15,20
49,49,2023-01-24,,CHI,W,116,110,42,99,.424,10,37,.270,22,28,.786,14,45,24,9,10,6,21,,43,88,.489,5,24,.208,19,25,.760,11,45,19,5,5,16,23
50,50,2023-01-25,@,ORL,L,120,126,41,85,.482,15,35,.429,23,29,.793,10,32,25,14,5,14,20,,46,82,.561,15,28,.536,19,25,.760,9,34,34,8,7,17,22
51,51,2023-01-27,,MIL,L,131,141,49,89,.551,13,33,.394,20,28,.714,5,38,22,10,4,13,24,,52,98,.531,18,43,.419,19,31,.613,14,50,32,11,3,16,20
52,52,2023-01-29,@,MEM,L,100,112,36,79,.456,9,32,.281,19,21,.905,11,38,21,4,6,17,22,,43,89,.483,9,37,.243,17,22,.773,15,41,29,10,8,7,21
53,53,2023-02-02,,LAL,L,111,112,45,93,.484,16,41,.390,5,6,.833,6,46,30,8,6,16,21,,42,92,.457,6,22,.273,22,31,.710,13,51,29,8,5,13,10
54,54,2023-02-03,,SAC,W,107,104,40,89,.449,17,41,.415,10,14,.714,9,47,28,13,5,16,18,,37,86,.430,13,38,.342,17,20,.850,11,49,24,6,5,19,15
55,55,2023-02-05,,CLE,L,103,122,40,92,.435,8,32,.250,15,22,.682,12,42,28,3,6,13,20,,46,88,.523,15,37,.405,15,16,.938,8,46,33,7,5,12,20
56,56,2023-02-08,@,MIA,L,111,116,38,78,.487,15,33,.455,20,28,.714,5,31,24,3,5,11,25,,37,79,.468,6,19,.316,36,39,.923,15,48,21,7,3,11,22
57,57,2023-02-10,,PHO,L,104,117,36,85,.424,11,39,.282,21,28,.750,11,38,23,9,3,15,16,,43,93,.462,10,33,.303,21,24,.875,19,53,25,13,2,15,24
58,58,2023-02-11,@,WAS,L,113,127,43,95,.453,14,40,.350,13,17,.765,17,33,27,8,3,7,18,,48,75,.640,12,26,.462,19,22,.864,8,40,32,5,7,16,16
59,59,2023-02-13,,UTA,L,117,123,46,91,.505,11,34,.324,14,20,.700,8,32,30,11,7,11,21,,43,85,.506,15,33,.455,22,25,.880,11,46,24,5,3,18,17
60,60,2023-02-15,,CHI,W,117,113,39,82,.476,18,43,.419,21,22,.955,6,41,27,6,5,17,19,,41,84,.488,15,35,.429,16,21,.762,6,38,23,10,6,13,21
61,61,2023-02-23,,BOS,L,138,142,49,94,.521,22,49,.449,18,22,.818,10,37,33,10,5,14,23,,51,99,.515,18,39,.462,22,26,.846,20,51,31,7,6,15,18
62,62,2023-02-25,@,ORL,W,121,108,48,99,.485,15,40,.375,10,14,.714,10,45,35,9,8,7,24,,35,90,.389,6,29,.207,32,38,.842,15,55,16,4,8,13,19
63,63,2023-02-28,@,DAL,W,124,122,41,78,.526,11,28,.393,31,40,.775,5,41,25,3,8,9,19,,46,91,.505,12,37,.324,18,28,.643,9,38,28,5,3,7,29
64,64,2023-03-02,@,SAS,L,99,110,41,90,.456,8,23,.348,9,11,.818,6,40,23,11,8,14,18,,45,98,.459,10,32,.313,10,13,.769,13,50,31,5,6,15,14
65,65,2023-03-05,@,CHI,W,125,122,48,94,.511,16,44,.364,13,16,.813,13,35,27,5,6,9,18,,45,74,.608,10,22,.455,22,25,.880,4,33,18,6,3,14,20
66,66,2023-03-06,,PHI,L,143,147,53,90,.589,15,37,.405,22,31,.710,5,30,28,8,4,9,24,,48,82,.585,16,34,.471,35,38,.921,5,36,37,6,5,11,26
67,67,2023-03-09,,HOU,W,134,125,48,100,.480,18,45,.400,20,21,.952,8,42,34,12,15,11,21,,49,107,.458,6,17,.353,21,29,.724,20,58,18,6,6,16,22
68,68,2023-03-11,@,DET,W,121,115,43,93,.462,9,35,.257,26,34,.765,18,58,24,7,6,14,20,,43,94,.457,11,34,.324,18,27,.667,12,42,25,7,7,12,24
69,69,2023-03-13,@,DET,L,97,117,36,86,.419,10,34,.294,15,24,.625,13,42,23,7,5,14,15,,48,100,.480,14,36,.389,7,10,.700,19,52,28,10,5,14,21
70,70,2023-03-16,@,MIL,W,139,123,54,97,.557,22,46,.478,9,15,.600,8,42,36,5,3,8,20,,47,89,.528,11,32,.344,18,26,.692,9,44,26,5,4,12,16
71,71,2023-03-18,,PHI,L,121,141,45,87,.517,12,31,.387,19,20,.950,12,41,28,5,5,14,17,,54,88,.614,15,35,.429,18,22,.818,6,30,31,11,6,7,17
72,72,2023-03-20,@,CHO,L,109,115,37,82,.451,9,26,.346,26,34,.765,13,48,27,5,6,21,26,,41,90,.456,10,31,.323,23,32,.719,10,37,26,12,6,11,22
73,73,2023-03-22,@,TOR,W,118,114,43,77,.558,11,21,.524,21,25,.840,8,39,27,4,5,18,29,,39,89,.438,7,34,.206,29,39,.744,13,40,21,11,7,10,22
74,74,2023-03-24,@,BOS,L,95,120,39,84,.464,4,26,.154,13,22,.591,6,44,24,9,4,17,16,,44,93,.473,18,42,.429,14,19,.737,9,49,28,11,6,14,15
75,75,2023-03-25,@,ATL,L,130,143,52,96,.542,14,37,.378,12,12,1.000,10,32,33,7,7,17,18,,53,96,.552,15,30,.500,22,25,.880,15,42,33,10,8,11,14
76,76,2023-03-27,,DAL,L,104,127,39,93,.419,8,28,.286,18,23,.783,14,43,20,6,3,13,19,,47,83,.566,18,37,.486,15,17,.882,4,33,29,7,8,13,23
77,77,2023-03-29,,MIL,L,136,149,53,101,.525,14,30,.467,16,22,.727,10,29,36,9,4,8,25,,58,93,.624,10,25,.400,23,30,.767,14,52,28,5,5,18,18
78,78,2023-03-31,,OKC,W,121,117,45,98,.459,12,41,.293,19,28,.679,20,56,30,5,4,15,21,,42,88,.477,4,30,.133,29,34,.853,11,45,21,10,3,10,24
79,79,2023-04-02,@,CLE,L,105,115,36,83,.434,9,24,.375,24,29,.828,11,44,21,5,6,15,26,,44,90,.489,9,24,.375,18,26,.692,13,43,23,7,7,10,22
80,80,2023-04-05,,NYK,L,129,138,45,87,.517,15,30,.500,24,30,.800,10,37,33,6,5,17,17,,52,100,.520,18,46,.391,16,25,.640,20,52,34,13,8,14,21
81,81,2023-04-07,,DET,L,115,122,41,83,.494,11,31,.355,22,28,.786,9,42,29,7,3,19,22,,44,90,.489,13,31,.419,21,26,.808,10,42,24,12,6,13,24
82,82,2023-04-09,@,NYK,W,141,136,46,89,.517,19,34,.559,30,38,.789,8,44,33,8,9,15,24,,52,108,.481,15,40,.375,17,22,.773,19,53,29,8,8,15,24
