,,,,,,,,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,Advanced,,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,Offensive Four Factors,,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors,Defensive Four Factors
30,30,2021-12-15,,IND,W,114,99,123.3,107.1,92.5,.167,.322,.590,45.8,56.8,10.8,6.7,,.567,7.6,22.7,.133,,.536,17.0,71.8,.120
31,31,2021-12-17,@,NOP,L,112,116,104.7,108.4,96.9,.096,.452,.517,43.6,35.6,11.2,9.6,,.500,10.7,21.4,.077,,.545,16.4,71.1,.213
32,32,2021-12-18,,CLE,L,90,119,93.2,123.2,96.6,.124,.427,.480,48.9,51.4,8.3,8.9,,.461,15.3,26.0,.090,,.589,11.9,77.5,.144
33,33,2021-12-22,,HOU,W,126,106,126.9,106.7,99.3,.204,.447,.561,48.0,55.6,8.1,4.9,,.519,4.3,26.4,.184,,.494,13.1,72.3,.244
34,34,2021-12-23,@,DAL,W,102,95,107.0,99.7,95.3,.268,.439,.556,52.2,70.3,7.3,12.2,,.512,11.6,14.6,.220,,.477,10.5,83.7,.151
35,35,2021-12-25,,BOS,W,117,113,118.4,114.3,98.9,.297,.363,.569,52.2,55.8,7.1,13.6,,.538,11.2,31.3,.209,,.522,12.3,75.0,.225
36,36,2021-12-28,@,ORL,W,127,110,129.5,112.2,98.0,.259,.435,.671,51.9,66.0,4.1,6.8,,.653,11.2,18.9,.188,,.530,12.1,82.5,.265
37,37,2021-12-30,@,ORL,W,136,118,134.3,116.5,101.3,.396,.363,.636,60.2,53.3,6.9,11.8,,.566,10.8,34.1,.363,,.557,9.2,85.7,.241
38,38,2022-01-01,,NOP,W,136,113,126.4,105.1,107.6,.196,.522,.681,49.0,55.1,9.3,9.1,,.658,11.5,10.0,.163,,.495,12.2,75.9,.200
39,39,2022-01-03,,DET,L,106,115,108.4,117.6,97.8,.239,.500,.521,50.0,53.8,9.2,4.2,,.484,7.3,22.4,.185,,.582,11.8,80.0,.099
40,40,2022-01-05,,TOR,L,111,117,108.9,114.7,102.0,.306,.459,.575,50.6,57.9,9.8,15.1,,.547,15.0,20.9,.212,,.562,12.3,78.3,.191
41,41,2022-01-07,@,BRK,W,121,109,125.4,112.9,96.5,.219,.469,.575,47.9,47.7,6.2,4.6,,.542,8.7,27.1,.177,,.489,9.0,69.6,.207
42,42,2022-01-08,@,CHO,L,106,114,106.0,114.0,100.0,.289,.411,.522,52.0,60.0,6.0,7.8,,.456,12.9,28.0,.267,,.525,8.6,75.0,.101
43,43,2022-01-10,@,CHO,L,99,103,97.3,101.2,101.7,.190,.512,.544,50.0,67.6,6.9,3.8,,.518,18.0,16.7,.143,,.464,12.0,75.9,.146
44,44,2022-01-13,,GSW,W,118,99,112.2,94.1,105.2,.209,.477,.628,52.4,65.9,9.5,14.9,,.616,14.6,11.9,.140,,.432,12.4,80.3,.179
45,45,2022-01-15,,TOR,L,96,103,102.5,109.9,93.7,.455,.506,.519,45.1,73.1,8.5,14.3,,.416,12.3,20.9,.416,,.505,12.3,66.7,.121
46,46,2022-01-17,@,ATL,L,114,121,114.0,121.0,100.0,.273,.432,.578,47.7,53.8,8.0,8.0,,.534,11.7,20.0,.227,,.529,11.5,76.7,.349
47,47,2022-01-19,,MEM,W,126,114,119.0,107.7,105.8,.227,.381,.591,54.4,63.0,6.6,9.1,,.541,12.3,29.5,.216,,.458,7.1,72.9,.160
48,48,2022-01-21,,CHI,W,94,90,98.5,94.3,95.4,.318,.352,.469,52.0,58.8,3.1,6.4,,.420,7.4,20.4,.227,,.406,7.7,87.5,.247
49,49,2022-01-22,,SAC,W,133,127,131.9,125.9,100.9,.275,.462,.652,47.3,42.2,11.9,0.0,,.610,6.4,20.5,.242,,.603,11.9,72.3,.103
50,50,2022-01-26,@,CLE,L,99,115,106.2,123.3,93.2,.225,.400,.563,50.0,59.5,7.5,6.7,,.519,17.8,25.6,.200,,.580,11.3,72.1,.161
51,51,2022-01-28,,NYK,W,123,108,123.8,108.7,99.4,.348,.483,.599,51.1,65.9,11.1,2.3,,.539,10.5,24.4,.303,,.548,12.7,76.6,.190
52,52,2022-01-30,,DEN,L,100,136,105.6,143.6,94.7,.282,.385,.570,43.8,62.2,6.3,6.7,,.538,14.6,14.6,.205,,.733,8.9,81.3,.080
53,53,2022-02-01,,WAS,W,112,98,118.5,103.7,94.5,.098,.413,.584,52.4,56.5,7.4,4.3,,.565,8.6,19.5,.087,,.512,11.7,83.7,.171
54,54,2022-02-05,@,POR,W,137,108,138.0,108.8,99.3,.239,.543,.674,53.7,73.5,9.1,15.0,,.658,9.0,25.6,.174,,.565,14.5,79.1,.141
55,55,2022-02-06,@,LAC,W,137,113,135.3,111.6,101.3,.307,.432,.686,53.2,58.3,5.9,8.0,,.653,9.1,17.1,.250,,.510,8.8,81.1,.156
56,56,2022-02-08,@,LAL,W,131,116,129.2,114.4,101.4,.208,.375,.625,50.6,59.6,9.9,7.5,,.620,9.5,27.5,.125,,.576,14.0,72.1,.212
57,57,2022-02-10,@,PHO,L,107,131,107.6,131.7,99.4,.284,.432,.540,47.6,45.0,6.0,6.7,,.511,12.4,24.4,.193,,.617,7.2,75.7,.222
58,58,2022-02-14,,POR,L,107,122,102.5,116.9,104.4,.270,.461,.537,42.6,47.4,7.7,5.4,,.500,11.5,12.0,.202,,.545,10.8,72.5,.141
59,59,2022-02-15,,IND,W,128,119,125.4,116.6,102.1,.349,.337,.645,53.4,58.3,6.9,0.0,,.616,11.6,22.5,.256,,.597,10.6,79.2,.086
60,60,2022-02-17,,PHI,L,120,123,120.1,123.1,99.9,.295,.463,.559,48.9,47.6,5.0,1.9,,.516,6.1,24.5,.232,,.568,10.7,78.0,.261
61,61,2022-02-26,,BRK,L,123,126,121.6,124.5,101.2,.487,.487,.649,51.8,58.5,4.0,0.0,,.628,12.9,12.5,.321,,.549,6.2,76.5,.272
62,62,2022-02-28,,CHO,W,130,106,128.0,104.4,101.6,.407,.495,.606,60.8,62.5,3.9,9.3,,.538,10.8,35.4,.352,,.462,7.0,83.3,.215
63,63,2022-03-02,,MIA,W,120,119,117.9,116.9,101.8,.297,.396,.583,52.0,53.7,6.9,5.7,,.527,10.4,22.0,.264,,.562,8.9,82.0,.103
64,64,2022-03-04,@,CHI,W,118,112,114.3,108.5,103.2,.375,.352,.575,55.6,46.5,4.8,7.4,,.545,11.3,25.5,.250,,.553,10.8,88.4,.085
65,65,2022-03-06,,PHO,W,132,122,134.0,123.9,98.5,.333,.368,.662,64.0,66.0,9.1,9.7,,.626,12.3,40.0,.264,,.613,10.1,85.0,.086
66,66,2022-03-08,@,OKC,W,142,115,138.8,112.4,102.3,.200,.400,.653,59.6,66.0,9.8,8.9,,.630,10.7,34.8,.160,,.595,13.9,86.0,.179
67,67,2022-03-09,,ATL,W,124,115,126.2,117.1,98.2,.245,.372,.595,53.2,51.1,7.1,4.2,,.564,7.1,22.9,.191,,.564,8.6,84.8,.209
68,68,2022-03-12,@,GSW,L,109,122,114.3,127.9,95.4,.250,.478,.534,41.5,71.1,8.4,4.2,,.505,3.8,15.7,.174,,.581,9.1,72.1,.151
69,69,2022-03-14,@,UTA,W,117,111,116.1,110.2,100.8,.337,.360,.592,48.3,52.5,9.9,6.7,,.535,10.8,15.8,.291,,.489,11.2,73.5,.215
70,70,2022-03-16,@,SAC,W,135,126,126.5,118.1,106.7,.360,.393,.655,54.7,44.7,11.2,5.9,,.629,9.6,20.0,.258,,.574,12.7,84.8,.191
71,71,2022-03-19,@,MIN,L,119,138,115.3,133.7,103.2,.175,.536,.569,53.7,62.8,5.8,8.9,,.541,11.8,28.0,.144,,.630,9.6,82.2,.239
72,72,2022-03-22,,CHI,W,126,98,127.5,99.2,98.8,.244,.341,.694,61.6,52.0,4.0,10.2,,.683,13.4,15.2,.171,,.495,6.7,90.6,.076
73,73,2022-03-24,,WAS,W,114,102,119.3,106.7,95.6,.198,.432,.647,50.0,54.8,5.2,3.7,,.617,14.6,12.1,.173,,.527,10.3,75.5,.054
74,74,2022-03-26,@,MEM,L,102,127,101.7,126.6,100.3,.280,.344,.488,46.0,51.4,4.0,10.8,,.435,11.1,26.9,.226,,.544,6.7,66.7,.157
75,75,2022-03-29,@,PHI,W,118,116,120.3,118.3,98.1,.261,.432,.601,54.5,59.1,5.1,8.3,,.580,9.2,20.5,.182,,.573,7.6,88.6,.157
76,76,2022-03-31,@,BRK,W,120,119,106.1,105.2,102.5,.382,.461,.577,58.2,42.5,10.6,5.0,,.517,17.5,23.4,.315,,.557,13.3,90.2,.113
77,77,2022-04-01,,LAC,L,119,153,117.5,151.1,101.3,.191,.266,.584,51.4,60.0,5.9,10.2,,.574,12.8,31.7,.117,,.734,8.1,75.8,.196
78,78,2022-04-03,,DAL,L,112,118,115.0,121.1,97.4,.189,.421,.544,48.6,59.5,9.2,2.6,,.521,8.0,21.7,.137,,.618,12.0,92.9,.316
79,79,2022-04-05,@,CHI,W,127,106,124.7,104.1,101.9,.287,.402,.648,52.8,69.6,7.9,12.3,,.598,12.5,21.6,.264,,.474,11.9,75.0,.133
80,80,2022-04-07,,BOS,W,127,121,124.7,118.8,101.8,.216,.392,.598,52.2,55.1,12.8,13.5,,.577,9.4,28.0,.155,,.615,14.4,81.0,.161
81,81,2022-04-08,@,DET,W,131,101,128.2,98.8,102.2,.228,.366,.589,54.3,58.0,6.8,2.4,,.550,5.9,22.7,.198,,.444,9.9,82.0,.233
82,82,2022-04-10,@,CLE,L,115,133,112.9,130.5,101.9,.364,.341,.563,46.1,69.2,6.9,3.6,,.511,10.5,17.4,.284,,.644,9.0,76.7,.128
