,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
32,32,2022-12-23,,CHO,L,130,134,48,92,.522,19,44,.432,15,22,.682,12,42,27,5,1,17,19,,52,94,.553,16,41,.390,14,18,.778,11,41,30,11,5,16,21
33,33,2022-12-25,@,DAL,L,115,124,39,80,.488,9,28,.321,28,32,.875,6,35,18,5,2,8,23,,44,84,.524,18,44,.409,18,25,.720,11,38,31,6,3,11,26
34,34,2022-12-27,@,ORL,W,129,110,49,90,.544,17,43,.395,14,17,.824,9,46,32,4,2,13,16,,42,84,.500,10,28,.357,16,25,.640,8,37,25,8,5,11,17
35,35,2022-12-28,@,MIA,L,98,112,37,77,.481,13,36,.361,11,15,.733,8,44,25,2,4,24,16,,44,92,.478,11,35,.314,13,16,.813,10,37,20,14,4,5,15
36,36,2022-12-30,@,ATL,W,130,121,52,96,.542,10,32,.313,16,18,.889,12,55,34,7,6,16,17,,48,101,.475,11,38,.289,14,20,.700,12,41,22,6,5,10,19
37,37,2023-01-02,@,CHO,W,121,115,45,93,.484,10,30,.333,21,30,.700,9,53,26,6,5,14,21,,42,93,.452,11,32,.344,20,29,.690,8,47,24,8,7,14,22
38,38,2023-01-04,,MIA,W,112,109,40,81,.494,8,27,.296,24,30,.800,9,42,20,10,4,17,18,,43,95,.453,8,29,.276,15,21,.714,14,43,24,9,4,13,20
39,39,2023-01-06,,ATL,W,130,114,51,93,.548,16,35,.457,12,16,.750,7,51,33,6,5,16,18,,44,96,.458,9,31,.290,17,22,.773,7,39,24,8,5,12,15
40,40,2023-01-07,@,SAC,W,136,134,50,82,.610,9,21,.429,27,33,.818,10,38,26,4,3,17,25,,45,86,.523,14,32,.438,30,37,.811,13,34,25,5,4,14,26
41,41,2023-01-09,@,DEN,L,109,122,41,93,.441,8,28,.286,19,25,.760,11,44,20,12,2,13,14,,46,99,.465,15,42,.357,15,17,.882,14,55,29,7,11,17,19
42,42,2023-01-12,,DAL,L,115,119,44,112,.393,10,41,.244,17,27,.630,14,56,24,7,4,9,18,,48,96,.500,14,42,.333,9,17,.529,3,54,25,4,9,16,26
43,43,2023-01-15,,PHI,L,112,113,48,87,.552,6,20,.300,10,13,.769,4,38,28,4,6,9,19,,43,85,.506,12,34,.353,15,19,.789,5,38,29,3,7,9,16
44,44,2023-01-16,,HOU,W,140,132,49,91,.538,12,33,.364,30,35,.857,9,39,23,4,5,2,19,,49,100,.490,11,30,.367,23,31,.742,17,48,28,0,7,8,25
45,45,2023-01-18,,SAC,L,111,116,43,89,.483,11,34,.324,14,18,.778,6,36,26,9,3,6,20,,43,87,.494,9,30,.300,21,27,.778,14,47,23,3,5,11,14
46,46,2023-01-20,,MEM,W,122,121,38,93,.409,13,41,.317,33,41,.805,10,47,24,7,7,9,26,,43,102,.422,9,29,.310,26,40,.650,24,63,24,6,7,14,31
47,47,2023-01-22,@,POR,W,121,112,45,86,.523,10,30,.333,21,27,.778,10,51,23,5,5,12,19,,37,86,.430,17,46,.370,21,25,.840,11,38,24,5,7,11,24
48,48,2023-01-24,,LAC,L,115,133,42,95,.442,16,40,.400,15,24,.625,9,32,21,8,4,6,13,,51,84,.607,19,38,.500,12,15,.800,7,47,25,4,9,12,20
49,49,2023-01-25,,SAS,W,113,104,40,90,.444,10,33,.303,23,30,.767,11,56,25,12,9,19,13,,40,106,.377,8,34,.235,16,18,.889,17,48,22,11,2,14,19
50,50,2023-01-28,@,BOS,L,121,125,47,105,.448,12,42,.286,15,20,.750,11,47,30,4,0,12,23,,39,84,.464,13,40,.325,34,39,.872,7,46,18,8,9,12,22
