,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent
18,18,2021-11-22,@,CLE,W,117,112,45,95,.474,11,35,.314,16,18,.889,8,42,32,6,6,9,23,,36,93,.387,14,44,.318,26,29,.897,14,53,24,6,5,12,16
19,19,2021-11-24,@,BOS,W,123,104,43,85,.506,14,35,.400,23,30,.767,10,50,29,8,4,10,23,,34,91,.374,11,48,.229,25,28,.893,15,45,25,6,5,11,24
20,20,2021-11-27,,PHO,L,107,113,42,84,.500,7,23,.304,16,21,.762,10,47,25,7,5,20,15,,41,92,.446,13,38,.342,18,21,.857,11,41,17,11,1,12,17
21,21,2021-11-30,,NYK,W,112,110,41,85,.482,8,28,.286,22,25,.880,9,38,27,7,7,9,14,,44,91,.484,11,32,.344,11,12,.917,10,42,27,5,2,10,21
22,22,2021-12-03,,MIN,W,110,105,36,76,.474,6,23,.261,32,41,.780,7,41,26,4,4,17,31,,36,93,.387,13,42,.310,20,24,.833,16,44,22,5,4,15,25
23,23,2021-12-04,,CHI,L,107,111,46,111,.414,8,25,.320,7,9,.778,15,55,28,8,6,5,19,,41,86,.477,10,31,.323,19,27,.704,7,47,22,4,10,9,12
24,24,2021-12-07,@,DAL,W,102,99,42,83,.506,8,26,.308,10,13,.769,8,50,28,3,4,12,22,,36,90,.400,9,46,.196,18,22,.818,10,39,21,6,2,4,15
25,25,2021-12-08,@,HOU,L,104,114,35,89,.393,8,33,.242,26,31,.839,14,44,18,7,3,13,23,,40,81,.494,14,41,.341,20,29,.690,9,38,23,9,9,13,23
26,26,2021-12-10,@,ATL,W,113,105,46,93,.495,6,23,.261,15,16,.938,9,41,26,9,7,13,22,,37,94,.394,11,34,.324,20,24,.833,16,49,21,10,3,14,19
27,27,2021-12-12,@,DET,W,116,104,41,87,.471,11,28,.393,23,25,.920,8,43,28,8,6,17,20,,39,92,.424,14,37,.378,12,18,.667,8,40,24,11,5,19,22
28,28,2021-12-14,,TOR,W,131,129,50,103,.485,14,39,.359,17,23,.739,19,60,28,7,5,16,20,,48,105,.457,18,52,.346,15,19,.789,13,41,26,6,6,12,21
29,29,2021-12-16,,PHI,W,114,105,44,89,.494,11,23,.478,15,16,.938,10,48,21,4,3,14,15,,39,89,.438,10,34,.294,17,20,.850,5,38,19,10,4,9,22
30,30,2021-12-18,,ORL,L,93,100,39,102,.382,9,46,.196,6,8,.750,16,51,24,8,8,15,14,,39,94,.415,10,31,.323,12,13,.923,12,50,20,6,4,16,14
31,31,2021-12-25,@,LAL,W,122,115,43,89,.483,14,32,.438,22,27,.815,6,41,31,6,9,10,25,,40,96,.417,10,35,.286,25,28,.893,12,47,29,8,5,13,23
32,32,2021-12-27,@,LAC,W,124,108,50,88,.568,13,34,.382,11,16,.688,7,47,31,7,8,13,25,,37,97,.381,14,37,.378,20,27,.741,17,45,25,7,4,11,17
33,33,2021-12-30,,PHI,L,102,110,37,81,.457,7,27,.259,21,27,.778,12,52,21,4,9,17,22,,42,100,.420,13,32,.406,13,20,.650,14,43,22,10,4,7,20
34,34,2022-01-01,,LAC,L,116,120,42,97,.433,11,33,.333,21,25,.840,17,57,26,9,2,14,20,,42,86,.488,14,36,.389,22,31,.710,7,40,23,7,6,10,19
35,35,2022-01-03,,MEM,L,104,118,37,82,.451,9,31,.290,21,26,.808,8,33,28,10,10,12,20,,48,102,.471,10,35,.286,12,21,.571,23,61,24,11,5,12,21
36,36,2022-01-05,@,IND,W,129,121,49,86,.570,5,21,.238,26,29,.897,9,38,28,13,4,11,20,,41,82,.500,13,39,.333,26,28,.929,7,33,26,3,5,15,19
37,37,2022-01-07,,MIL,L,109,121,42,92,.457,6,27,.222,19,20,.950,14,49,23,8,5,10,16,,44,96,.458,16,45,.356,17,21,.810,13,45,21,6,3,10,20
38,38,2022-01-09,,SAS,W,121,119,47,98,.480,8,28,.286,19,22,.864,13,55,26,8,8,21,18,,46,107,.430,13,32,.406,14,18,.778,12,44,33,12,8,15,19
39,39,2022-01-10,@,POR,L,108,114,42,91,.462,12,32,.375,12,15,.800,12,42,23,9,6,15,22,,40,86,.465,15,38,.395,19,26,.731,11,47,23,8,9,13,17
40,40,2022-01-12,@,CHI,W,138,112,49,87,.563,17,32,.531,23,28,.821,7,41,35,11,4,9,21,,38,81,.469,11,30,.367,25,31,.806,10,35,22,5,6,17,20
41,41,2022-01-13,,OKC,L,109,130,41,98,.418,7,32,.219,20,22,.909,21,50,16,7,11,12,19,,47,91,.516,20,45,.444,16,18,.889,9,38,32,8,7,10,19
42,42,2022-01-15,,NOP,W,120,105,46,84,.548,12,27,.444,16,17,.941,9,44,30,5,5,14,21,,40,87,.460,9,31,.290,16,24,.667,12,35,27,9,3,11,18
43,43,2022-01-17,@,CLE,L,107,114,41,83,.494,12,30,.400,13,18,.722,8,35,27,11,4,14,22,,42,81,.519,11,32,.344,19,21,.905,8,40,26,7,3,15,14
44,44,2022-01-19,@,WAS,W,119,118,47,89,.528,8,25,.320,17,20,.850,7,36,23,5,4,12,25,,41,86,.477,10,29,.345,26,32,.813,13,40,23,6,8,12,19
45,45,2022-01-21,@,SAS,W,117,102,48,100,.480,9,25,.360,12,12,1.000,12,53,24,3,5,7,17,,37,95,.389,8,29,.276,20,24,.833,16,49,24,3,7,6,13
46,46,2022-01-23,@,MIN,L,125,136,48,95,.505,15,38,.395,14,15,.933,16,48,27,4,1,17,29,,48,92,.522,14,32,.438,26,31,.839,10,37,24,11,7,9,17
47,47,2022-01-25,,LAL,L,96,106,37,88,.420,7,27,.259,15,22,.682,18,54,20,5,2,18,12,,42,89,.472,12,38,.316,10,10,1.000,5,33,23,12,9,8,19
48,48,2022-01-26,,DEN,L,118,124,43,88,.489,12,29,.414,20,26,.769,6,38,26,6,3,12,25,,42,89,.472,15,36,.417,25,27,.926,12,48,27,8,2,13,21
49,49,2022-01-29,@,GSW,L,106,110,39,98,.398,11,28,.393,17,21,.810,18,52,21,7,10,10,15,,40,98,.408,14,45,.311,16,18,.889,16,55,24,8,8,10,23
50,50,2022-02-01,@,PHO,L,111,121,40,81,.494,16,40,.400,15,21,.714,6,33,25,7,1,11,27,,42,76,.553,11,31,.355,26,31,.839,7,37,26,8,4,15,19
51,51,2022-02-02,@,SAC,L,101,112,41,84,.488,8,25,.320,11,14,.786,10,40,22,7,12,13,16,,41,93,.441,14,42,.333,16,18,.889,15,48,23,8,7,11,15
52,52,2022-02-04,@,UTA,L,102,125,41,99,.414,12,34,.353,8,11,.727,16,42,25,10,2,9,12,,48,85,.565,17,38,.447,12,14,.857,9,50,33,7,5,16,16
53,53,2022-02-06,@,DEN,L,104,124,36,87,.414,16,41,.390,16,22,.727,8,36,24,8,9,10,19,,49,94,.521,10,32,.313,16,21,.762,11,55,37,7,2,10,20
54,54,2022-02-08,,BOS,L,91,126,38,99,.384,10,36,.278,5,13,.385,15,40,22,6,4,13,18,,50,91,.549,14,40,.350,12,16,.750,11,52,32,6,8,13,14
55,55,2022-02-10,@,WAS,L,112,113,39,84,.464,10,29,.345,24,28,.857,12,42,19,6,3,10,21,,43,85,.506,11,31,.355,16,18,.889,10,41,29,7,5,11,23
56,56,2022-02-12,@,MIA,L,111,115,42,93,.452,12,40,.300,15,22,.682,9,41,16,12,2,8,27,,41,82,.500,10,29,.345,23,29,.793,10,52,20,6,1,15,21
57,57,2022-02-14,,SAC,W,109,85,43,84,.512,9,26,.346,14,15,.933,6,49,25,7,5,16,22,,31,90,.344,9,35,.257,14,18,.778,11,43,12,8,4,18,17
58,58,2022-02-16,@,NYK,W,111,106,43,98,.439,11,34,.324,14,23,.609,16,51,21,5,1,9,16,,37,85,.435,16,43,.372,16,18,.889,10,44,22,7,9,9,17
59,59,2022-02-17,,WAS,L,103,117,36,89,.404,14,38,.368,17,24,.708,15,42,19,6,5,15,20,,46,83,.554,12,24,.500,13,16,.813,8,38,26,10,7,15,21
60,60,2022-02-24,,BOS,L,106,129,39,94,.415,7,29,.241,21,28,.750,8,38,25,8,4,10,16,,46,85,.541,17,42,.405,20,27,.741,8,48,28,9,3,13,20
61,61,2022-02-26,@,MIL,W,126,123,44,92,.478,13,34,.382,25,33,.758,12,40,24,7,5,7,24,,41,78,.526,16,38,.421,25,38,.658,4,43,24,4,0,14,26
62,62,2022-02-28,,TOR,L,97,133,33,86,.384,12,35,.343,19,24,.792,14,45,23,4,5,22,20,,51,99,.515,18,38,.474,13,22,.591,16,47,35,17,5,12,20
63,63,2022-03-01,@,TOR,L,108,109,42,84,.500,10,25,.400,14,19,.737,7,37,21,3,5,12,21,,41,90,.456,7,23,.304,20,23,.870,16,48,27,5,2,13,19
64,64,2022-03-03,,MIA,L,107,113,39,83,.470,12,31,.387,17,22,.773,7,30,24,5,5,13,24,,40,77,.519,10,30,.333,23,28,.821,5,35,27,8,6,13,22
65,65,2022-03-06,@,BOS,L,120,126,45,89,.506,12,27,.444,18,20,.900,12,45,24,6,4,15,26,,40,83,.482,17,36,.472,29,38,.763,10,37,25,9,7,10,19
66,66,2022-03-08,@,CHO,W,132,121,46,82,.561,18,35,.514,22,29,.759,6,38,33,8,4,16,20,,45,92,.489,13,41,.317,18,22,.818,10,41,26,12,3,15,24
67,67,2022-03-10,@,PHI,W,129,100,51,91,.560,18,40,.450,9,17,.529,10,45,29,13,15,11,22,,30,93,.323,14,36,.389,26,30,.867,17,50,19,5,5,18,19
68,68,2022-03-13,,NYK,W,110,107,44,89,.494,6,29,.207,16,22,.727,12,39,30,11,3,13,19,,39,83,.470,11,29,.379,18,21,.857,11,40,27,8,5,16,21
69,69,2022-03-15,@,ORL,W,150,108,53,88,.602,16,27,.593,28,34,.824,7,48,35,9,4,12,23,,36,95,.379,15,41,.366,21,27,.778,11,37,25,2,4,12,25
70,70,2022-03-16,,DAL,L,111,113,45,91,.495,9,26,.346,12,15,.800,19,45,28,2,2,11,21,,41,83,.494,12,34,.353,19,19,1.000,9,37,21,5,2,10,17
71,71,2022-03-18,,POR,W,128,123,45,77,.584,10,25,.400,28,33,.848,13,45,24,7,4,21,22,,48,96,.500,13,35,.371,14,24,.583,17,37,29,14,4,13,26
72,72,2022-03-21,,UTA,W,114,106,45,83,.542,11,30,.367,13,15,.867,7,41,31,5,4,14,19,,37,83,.446,14,39,.359,18,22,.818,11,37,18,8,7,13,16
73,73,2022-03-23,@,MEM,L,120,132,43,87,.494,9,25,.360,25,27,.926,10,39,18,6,10,14,20,,47,101,.465,19,38,.500,19,22,.864,16,46,28,8,7,12,22
74,74,2022-03-26,@,MIA,W,110,95,39,83,.470,11,33,.333,21,26,.808,11,40,26,15,5,13,22,,33,75,.440,10,34,.294,19,26,.731,6,39,20,7,5,21,23
75,75,2022-03-27,,CHO,L,110,119,43,97,.443,7,34,.206,17,26,.654,14,50,30,9,11,9,20,,42,98,.429,17,32,.531,18,23,.783,17,53,26,6,2,11,22
76,76,2022-03-29,,DET,W,130,123,42,76,.553,15,28,.536,31,34,.912,8,41,24,9,6,19,19,,48,99,.485,16,38,.421,11,13,.846,16,39,28,11,4,12,25
77,77,2022-03-31,,MIL,L,119,120,45,97,.464,18,37,.486,11,16,.688,5,41,31,12,7,16,25,,40,89,.449,12,41,.293,28,34,.824,11,57,17,12,3,22,14
78,78,2022-04-02,@,ATL,L,115,122,42,99,.424,17,37,.459,14,19,.737,10,52,17,5,3,13,29,,36,86,.419,13,41,.317,37,49,.755,10,54,18,10,4,6,18
79,79,2022-04-05,,HOU,W,118,105,39,86,.453,15,37,.405,25,27,.926,12,52,22,6,9,16,23,,40,99,.404,11,43,.256,14,25,.560,18,48,18,8,6,11,20
80,80,2022-04-06,@,NYK,W,110,98,41,93,.441,14,41,.341,14,18,.778,13,49,28,7,6,13,26,,32,83,.386,13,38,.342,21,36,.583,10,42,22,4,7,11,19
81,81,2022-04-08,,CLE,W,118,107,43,92,.467,12,32,.375,20,21,.952,13,45,30,5,8,10,20,,40,82,.488,8,27,.296,19,24,.792,10,31,19,4,4,8,20
82,82,2022-04-10,,IND,W,134,126,52,81,.642,8,22,.364,22,25,.880,8,50,30,5,6,20,16,,47,104,.452,19,46,.413,13,19,.684,11,30,32,16,1,7,23
